TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
7	N	B	M	B	M	A	N	A	B	8	7	shapes	A	0	False	21	(2.6644588319455131, -1.3162937254432441)	(-5.4341216351351527, -5.6403746160179073)	(-2.0896861385094168, 1.063553222917708)	(8.6656903573170752, -8.7318252250005912)	1.0	z	0.471935
8	M	B	N	B					B	4	3	shapes	B	0	True	21	(1.833538018804111, 6.340405434341422)	(8.1869409838712919, -3.1101785397121429)	(-4.1690969301775223, -4.1553944916939463)	(-0.23773618086225312, 1.0253477425724693)	1.0	z	0.691618
9	M	A	A	M	N	N	B	B	B	8	3	shapes	M	0	False	21	(-6.1552667704159347, 6.2041501547580022)	(6.0389695132735515, 0.99673921575570823)	(-4.4497294663256461, 0.26664904124784172)	(7.5374119153838564, 7.8701809146566362)	1.0	slash	1.18879
10	M	B	B	A	N	M	N	A	B	8	2	shapes	B	0	True	21	(-1.789104759990841, -1.9784798932281618)	(7.8169842585670679, 2.3035431021298614)	(-7.4875352621848794, 2.2776277058254806)	(-6.7942414169043017, -7.7500286324359084)	1.0	z	0.884787
11	N	A	B	M	M	N	A	B	M	8	2	shapes	B	0	False	21	(4.6086112169776374, 0.77106586421748524)	(-6.320523299607169, -5.671954135216053)	(-2.5992066580625988, -0.92871197308691311)	(7.207128437450665, 6.3802949356993537)	1.0	slash	1.14045
12	N	B	N	B					B	4	1	shapes	B	0	True	21	(6.9527241921694838, 3.8000532633352648)	(5.1818630935384, -5.5238377986742337)	(-1.7379505782785181, 8.4893174967190248)	(-3.4057498122551424, -3.7674401131533308)	1.0	z	0.802023
13	N	B	A	A	N	M	B	M	N	8	4	shapes	N	0	True	21	(-5.47586583703918, -3.2240918213820287)	(7.7916144894395423, -1.0648693545237755)	(-1.0409536619698718, -5.060910928003401)	(2.6119582972669679, -1.7419795065856105)	1.0	slash	2.30163
14	M	A	N	M					A	4	3	shapes	M	0	False	21	(7.9292178064196719, -0.9536350327441987)	(-1.3072477505332509, 3.9988947831815622)	(-4.4155104358129167, -4.4508965661061515)	(5.7477645458710089, 4.873191881946374)	1.0	slash	0.867147
15	N	B	B	A	A	N	M	M	A	8	0	shapes	N	0	False	21	(1.1365947209628882, 3.2261115839100825)	(7.5298755419568018, -7.726435415344584)	(7.3632265451493133, 3.2231209627691424)	(-7.8322450811502993, -6.71334852590505)	1.0	slash	2.30695
16	N	B	M	M					M	4	3	shapes	M	0	True	21	(-4.4036971155577804, 3.4976940268618204)	(-8.2509165471099664, -2.1732147259166705)	(6.820048451497156, 8.1944681183187065)	(4.4617095407758889, -1.9732961248902834)	1.0	z	0.752586
17	N	B	N	A					A	4	2	shapes	N	0	False	21	(1.5241023452139117, -4.4035569292241172)	(-0.59550398592915599, 3.9618833862134597)	(-7.9880923076320745, -5.0568617761372874)	(4.6996934927324574, 7.7745061489963412)	1.0	slash	1.07597
18	N	B	A	A					M	4	0	shapes	N	0	False	21	(-4.4929767183897571, 2.4062310111561214)	(-4.2139561755447392, -7.0451620176464687)	(3.4707110828581733, 4.6061204255604675)	(1.3224125465641325, -7.4808082911764995)	1.0	slash	2.07976
19	N	A	B	A					N	4	1	shapes	A	0	False	21	(-1.7868004824496682, -0.56580949627234922)	(3.5769379337107257, 3.9815605555977029)	(5.3742182685613074, -7.3817614328980259)	(-2.5483762969744648, 7.7259114018391521)	1.0	slash	0.849411
20	N	A	M	B	N	A	B	M	B	8	6	shapes	B	0	True	21	(-5.0417622893275924, 5.2613769481735684)	(-0.40330154188352907, -3.029236200407496)	(-5.6073835400787928, -6.1551493375362849)	(8.6757312838807152, -6.8947890834096954)	1.0	z	1.14107
21	N	A	A	B	B	M	N	M	A	8	2	shapes	A	0	True	21	(-7.6995660845801055, -0.88515974188563362)	(-8.2887659338088362, -7.51770926958865)	(-7.8039557358864222, 5.6393978762571191)	(-3.7852837205297005, 8.7333263137218395)	1.0	z	2.22071
22	M	A	A	B	B	N	N	M	B	8	3	shapes	B	0	True	21	(-2.6904129007022304, -1.4081178365274187)	(8.4024281538465111, 1.297591792742729)	(8.1680785351932386, -8.6799086449289788)	(3.0156948932358443, 4.5646071332256248)	1.0	z	1.35607
23	M	B	M	N					M	4	2	shapes	M	0	True	21	(-4.4008761494096795, 4.9678952889672221)	(7.4911820287816973, -5.0228939180072363)	(2.8069021908640153, 8.4105070040175107)	(-5.0983492889340738, -8.1402274454865555)	1.0	z	1.15182
24	M	A	N	N					A	4	1	shapes	A	0	True	21	(-2.5174380855733522, 5.1664285605381242)	(3.0548553113852872, -1.1719858359309674)	(-4.5799211913379185, -4.0474359866263798)	(5.6128206681183741, 8.4603958649937958)	1.0	z	0.994993
25	M	B	N	B					B	4	1	shapes	B	0	True	21	(-8.3792511539313175, -5.1404052134648364)	(1.9845283810163252, 1.2979833904091365)	(1.6640985647438242, -8.6469758953614946)	(-7.8828392969984833, 0.51233224192805338)	1.0	z	1.67885
26	N	B	B	A	N	A	M	M	A	8	4	shapes	N	0	False	21	(1.0798404833161381, 2.3545831967476261)	(4.01735457303419, -6.1897593098027865)	(-0.64463331329844031, 7.2592649429109208)	(-7.3273543367337455, -7.2018570685781782)	1.0	slash	1.03647
27	N	A	N	B					A	4	0	shapes	N	0	False	21	(-7.9507472145444025, -1.8171008319978865)	(7.3090736599628841, -2.3138345115498229)	(-7.4161734504021437, 7.5390145563954718)	(2.948676421999199, 4.0967903741724303)	1.0	slash	0.936132
28	N	A	N	A	M	M	B	B	B	8	6	shapes	B	0	True	21	(-3.3657939776325136, 4.6279796955441075)	(4.4547519297150533, 3.681583222523571)	(0.24631628801736127, 7.8157856218593054)	(-1.4659066784986692, -0.29820218244816843)	1.0	z	1.39396
29	M	B	N	A					B	4	1	shapes	B	0	True	21	(-6.4093365367193016, -4.634704284607511)	(6.0017434194719517, 0.11929737708152111)	(-5.8922500028508438, 1.579101198838595)	(3.5247164592928417, -3.3740099452542163)	1.0	slash	1.06938
30	N	A	A	M					B	4	2	shapes	A	0	False	21	(6.7123944263892827, 5.8180213581280285)	(-2.4177367309691951, 7.9263967786510463)	(0.33074560574209499, -1.1035223374923477)	(-7.9255065119856196, -5.2665063797113536)	1.0	z	0.929127
31	M	B	N	A	M	N	B	A	B	8	1	shapes	B	0	True	21	(4.5866964643544872, -5.8853606501727747)	(-6.9829550790427781, -6.5766191999522707)	(4.9172176157925982, 1.9396667938515595)	(-4.0786716652003134, 2.0240117829416793)	1.0	z	0.908704
32	M	B	M	A					N	4	3	shapes	A	0	False	21	(-4.0170069317019106, 4.5273333027249461)	(0.62572731753715871, 8.5127652407435477)	(7.5257592279317045, -5.6893488446105014)	(-3.5034975421195576, -0.31722080093134686)	1.0	slash	0.976403
1	M	B	M	B	A	N	N	A	N	8	4	shapes	A	1	False	21	(-0.81555814448072095, 5.9659385884456224)	(1.3785380766870254, -6.7950441132888262)	(-7.1975475790545058, -3.7216141602655606)	(8.1156214044072108, -0.31813631074610704)	1.0	slash	1.58396
2	M	A	A	B					M	4	0	shapes	M	1	True	21	(0.7451352945206331, -4.9138287021204272)	(5.6491009158957386, 8.1189070480352221)	(-1.2524352463691386, 6.7583223376082167)	(-2.8204065368249696, -7.9588778706975285)	1.0	z	0.853745
3	M	B	M	B	A	A	N	N	B	8	4	shapes	A	1	False	21	(6.1519108744563056, 8.3401953809286553)	(-6.9202603414871167, 4.1156922674598757)	(2.5058087239433355, 3.313244143485111)	(-0.49708561266093909, 0.090607209333404271)	1.0	z	1.271
4	N	A	A	N					A	4	1	shapes	A	1	True	21	(6.4401746534392927, 5.8101125082655241)	(-4.7241021047501865, 5.3758772578404912)	(7.1448963352470116, -8.6689311664215953)	(-0.88818293043077734, -1.5441789230319589)	1.0	z	0.699011
5	M	A	A	B					M	4	1	shapes	A	1	False	21	(2.059385974853944, 3.8331457215367859)	(2.8641951347685204, -7.8472965327669923)	(-4.6941041585418786, 7.0962731545221676)	(-3.8812113854043151, -5.8294519302813166)	1.0	z	0.968615
6	M	A	B	A					N	4	2	shapes	B	1	False	21	(5.4802712764230446, -1.8987655633583307)	(-8.606042639225354, 3.8207688400619855)	(0.2607303823554723, 1.5988880601243114)	(-7.2115132798148487, -0.4611786601695993)	1.0	slash	1.21619
7	M	A	M	A					M	4	0	shapes	M	1	True	21	(7.9613001559391172, -7.1830247810494523)	(4.1505349865898165, 6.4968392916064328)	(-6.2383469715915991, -6.8161851280815871)	(-7.9268320750120909, 8.0997421354886363)	1.0	z	1.03185
8	N	B	B	M					M	4	0	shapes	N	1	False	21	(-5.5726718325966225, 6.7720060678482454)	(-0.11616778120059124, -2.9267581309650543)	(8.0210447839443084, -5.5680774966968603)	(7.3371720781340564, 3.3282572956213592)	1.0	slash	1.0595
9	M	A	N	N					A	4	1	shapes	A	1	True	21	(5.6085717669753503, 2.762916878888845)	(6.3487152973121148, -4.5920996202829114)	(-6.1773010880876749, -6.344700137398549)	(-6.6741501356813169, 3.5553930091116186)	1.0	slash	1.72099
10	M	B	B	M	N	N	A	A	B	8	1	shapes	B	1	True	21	(-2.4383162864382655, -4.5440890732187658)	(7.3035091135084897, -1.403040969948635)	(6.1451949482520227, 4.9953495568513482)	(-3.1913519210079864, 7.5789651359372989)	1.0	slash	2.11656
11	M	B	B	N					N	4	0	shapes	M	1	False	21	(-0.12375787035466956, 8.7460385495287838)	(3.5101219993469357, 4.2403411135696878)	(-5.8721621384474423, -6.8540380309846807)	(7.3634452306680132, -0.58628596514992637)	1.0	z	1.0643
12	N	A	M	N					N	4	1	shapes	A	1	False	21	(4.0125993507951492, 0.41981927180890466)	(-0.83956758450522528, -1.7067819985248667)	(-5.876664771874891, 7.4344427572381484)	(0.41329121486427134, -5.5542893046480915)	1.0	z	0.789949
13	N	A	N	A					A	4	1	shapes	A	1	True	21	(7.8658297698947273, 7.2711639393073781)	(-8.4239955899165526, -0.04551217139034236)	(0.017864893366581924, -5.0596577504666582)	(-0.54290205718235285, 4.8186115395914779)	1.0	z	0.825572
14	N	A	A	N	M	M	B	B	N	8	4	shapes	M	1	False	21	(4.4848084170753211, -1.4087605917587886)	(1.5355416571525069, -7.7194479242622851)	(-6.0849911522557241, -1.9618358735934134)	(6.403733387149833, 4.1123140848807935)	1.0	slash	0.913141
15	N	A	B	M	B	A	N	M	N	8	6	shapes	N	1	True	21	(-8.7200551928569396, 3.1004736576811869)	(1.1127186631734709, -7.7690490275474531)	(0.67417885469813577, 3.0238368529810096)	(-7.8795213039298755, -7.5654100421746051)	1.0	slash	1.3589
16	N	B	N	B	M	A	M	A	A	8	5	shapes	A	1	True	21	(-2.707867485463435, -0.91373572471956255)	(2.0027276256707633, 0.59089030135689491)	(6.4316698261772718, -1.1771469192836692)	(-7.1084737003537306, 6.3836006661348375)	1.0	z	2.56449
17	M	B	N	N					B	4	0	shapes	M	1	False	21	(-8.3220153140742958, 6.1439641547067794)	(0.0013161379837356435, 4.0028632596800087)	(-6.2587012691759121, -8.4991991929063939)	(4.9735819970069119, -8.19584632334292)	1.0	slash	1.1101
18	M	B	A	A	M	B	N	N	A	8	0	shapes	M	1	False	21	(7.9726883780246602, 4.8044147959434103)	(-1.3519878047141063, 4.983438406622275)	(-6.7916275250478328, -0.019411222894225588)	(-0.62933973645575136, -0.2458893010194334)	1.0	z	1.30133
19	M	B	B	M	N	A	A	N	A	8	6	shapes	A	1	True	21	(-7.1162131376605995, 3.0313783810463324)	(1.9803058089692609, 4.5579041131416762)	(-0.47153808980425183, -3.7070277412083943)	(-6.5690514432739784, 8.2190747669893334)	1.0	slash	1.09327
20	N	A	B	M	M	B	N	A	B	8	0	shapes	N	1	False	21	(-2.3432118469516077, 5.874270364676498)	(5.7058310981401199, 4.618199939248198)	(4.743837390491219, -4.1073736720996088)	(4.3679716200296994, -8.4969385937773332)	1.0	slash	1.2064
21	N	B	M	M					M	4	0	shapes	N	1	False	21	(2.0043901563298405, 3.9804682550466364)	(-3.7374823674217659, 2.8150658293808206)	(1.0695265974122155, -3.6837150629764874)	(-3.7512747821170542, -6.9048784976432955)	1.0	slash	1.19236
22	M	A	A	M	B	B	N	N	B	8	2	shapes	A	1	False	21	(1.7225808690441227, 0.30310276772517675)	(5.5218142885276489, -2.9254333975381881)	(0.9285409862018561, 7.5006866189674462)	(3.4848524103578864, -7.0700050350490251)	1.0	z	1.46211
23	M	A	M	N	N	A	B	B	N	8	3	shapes	N	1	True	21	(2.465341953986913, -7.9622899485289125)	(-8.3251125647404969, -4.7546124465131854)	(5.8642813119789157, -1.5537746600529552)	(7.1711796820316422, 6.1160148671853172)	1.0	z	1.70966
24	N	B	M	M	N	A	A	B	A	8	5	shapes	A	1	True	21	(-8.6343008135844386, -6.6676223962424164)	(-5.7222569443614963, 2.9224190376207169)	(4.9715385882831811, -7.0388767550485651)	(2.0093614911535767, -2.7885805039597775)	1.0	z	0.821255
25	N	A	M	M	B	B	N	A	M	8	3	shapes	M	1	True	21	(5.8855001698871412, -1.6049944576221469)	(6.0613025509580112, 6.1521135227509482)	(-2.0628557023348835, -8.0247234538644356)	(2.8220273958636621, 2.5999461347089241)	1.0	slash	2.06886
26	M	B	B	M					B	4	2	shapes	B	1	True	21	(8.2561105102448309, -2.2065600692208882)	(-3.5143440828575905, 7.8835757359562137)	(4.1981027120459675, 2.8543536596620775)	(-0.77854337468594448, -0.18185844339083523)	1.0	z	0.720478
27	N	A	M	M	B	A	N	B	B	8	7	shapes	B	1	True	21	(4.2327581369527838, -2.7045085748959439)	(-1.3371909602002647, -1.7441344828120497)	(-6.8053017997711232, 6.1703300262896832)	(-3.5285867492041376, 3.1724044240000691)	1.0	slash	1.732
28	N	A	A	B					B	4	3	shapes	B	1	True	21	(-3.8418815746969086, 1.9638233030956531)	(0.90501604341987729, -2.6829178926744026)	(3.1899488034508057, 4.1885732424133675)	(-7.7246832001130485, -5.4238440253757281)	1.0	z	0.739785
29	M	A	N	A					N	4	1	shapes	A	1	False	21	(-3.8075713991103877, 8.2627237792852348)	(6.6192727504856013, -5.6003814012883666)	(-2.5464803448131494, -1.2802744484816309)	(7.6055765201703451, 4.3344355802627863)	1.0	slash	0.969501
30	M	A	A	B					A	4	2	shapes	A	1	True	21	(3.2531479141594346, -6.5508202982726722)	(-0.27793945402289744, -2.5680275386350528)	(-0.18329160683100199, 2.1702374004284177)	(6.085729532921297, 0.32282504637954546)	1.0	z	0.465108
31	N	B	M	B	M	A	N	A	N	8	7	shapes	A	1	False	21	(-0.84652464998274457, 0.94131671079717982)	(-2.9523772977092202, 5.8888889688338146)	(6.4905478930656368, -3.7166689408797176)	(-6.126060723874005, -1.5530208871103124)	1.0	z	1.13495
32	N	A	A	N	M	B	B	M	B	8	0	shapes	N	1	False	21	(3.4847189947927166, 4.58146847398835)	(3.3873908053213508, -7.0270112931636577)	(-2.0303019071071109, -2.5718869936337141)	(7.040396149318024, 2.5150011609734264)	1.0	z	1.69431
1	N	A	A	B					B	4	2	shapes	A	2	False	21	(6.5882292341404547, 1.6742818872328158)	(-4.211374481932963, -2.4907951674081072)	(-6.6309916739747816, 5.4234510666672264)	(6.7477713308131975, -8.6158193498338562)	1.0	slash	1.35387
2	N	A	B	B	N	M	A	M	N	8	5	shapes	M	2	False	21	(2.1154283404018361, 7.5772101590809875)	(0.63701215681021495, -1.8690353435542528)	(-3.508244645537296, -0.88312369631136978)	(-2.47535779197863, -5.9538645257786156)	1.0	slash	1.24757
3	N	B	A	M	A	M	B	N	A	8	2	shapes	A	2	True	21	(5.2043786014495232, 3.1110542473994425)	(8.6060577004229195, -4.5302216313085468)	(-7.5870021222183404, 6.9654999007417651)	(4.9260244078407478, -1.5349577562959045)	1.0	z	1.76313
4	N	A	N	A					A	4	3	shapes	A	2	True	21	(5.0339251631870248, -8.0503501935675921)	(-7.8185061713828068, -1.2463087867153533)	(-0.97434306047518593, 3.7899744603056646)	(2.3041093439722893, 8.5048965031968322)	1.0	z	1.40466
5	M	A	N	N					A	4	2	shapes	N	2	False	21	(-8.4094123474605684, -6.7988459818734803)	(-1.9474076995732563, 5.8626650257096884)	(5.0735660943274556, 8.3256418393798022)	(8.6300593854848628, -6.451164921319112)	1.0	slash	0.974279
6	M	A	N	M	A	N	B	B	N	8	2	shapes	N	2	True	21	(-5.7756086743499981, 4.8751559812697352)	(6.5568420823063693, -5.6884873777520273)	(-3.3989773213216763, -6.0943239670066749)	(6.3901894442919112, 1.5954262996867747)	1.0	slash	1.23199
7	M	A	B	N	A	N	B	M	A	8	1	shapes	A	2	True	21	(-3.8933530709017568, -6.834969016527026)	(1.7580059233977732, 3.7693150564982467)	(-7.5962248718643792, -3.5793997286823318)	(3.7284313139838208, 8.4812103034451809)	1.0	slash	1.53356
8	N	B	A	A					A	4	2	shapes	A	2	True	21	(-2.9556017872637845, 0.28915985243660813)	(5.3350407143524468, 8.1298075395932763)	(0.73315011392691076, -3.140693099403328)	(-1.8012355759875902, -6.2703543606847196)	1.0	z	0.677158
9	M	A	B	M	A	B	N	N	M	8	0	shapes	M	2	True	21	(5.5881635315362974, 2.4206619315560491)	(3.5135123400775754, -8.1652649274794449)	(-1.807596591228692, 2.1901406372356114)	(7.1354392124731607, -2.6956826911242304)	1.0	slash	2.1948
10	M	A	N	N					N	4	2	shapes	N	2	True	21	(-1.2904517492076035, 3.6545018131383102)	(-6.9738494413946412, -2.1554643608300079)	(5.3100427093844846, -4.3537991369168205)	(5.8753073821114707, 3.5697243283351643)	1.0	z	0.718281
11	M	B	M	A					M	4	3	shapes	A	2	False	21	(3.7792319716442382, 6.5898114704384998)	(-6.8309778386202114, -5.5301478079504651)	(1.483005245470558, -5.8751614208322227)	(-7.510804200620484, 4.4017387487446751)	1.0	slash	0.948158
12	M	A	B	B					M	4	0	shapes	M	2	True	21	(4.4091383537893076, 8.17725147942825)	(-4.989053068697423, -2.8478739285851358)	(-4.4482171600071121, 3.1305027881060976)	(7.8775804137245657, -4.8457057935911614)	1.0	z	0.743805
13	N	B	A	A					N	4	1	shapes	B	2	False	21	(2.1959356988751306, 1.3634380128133685)	(-2.2978264024110553, 0.93737419864598337)	(-0.14201005761341889, -8.2827442359013332)	(7.5341668034573459, -4.1242979804824911)	1.0	slash	0.949296
14	M	A	B	B	M	A	N	N	M	8	2	shapes	B	2	False	21	(8.2193794069056594, 5.5701343572336484)	(3.3707516513307993, 8.5278132320771789)	(-3.0716736782017637, 2.3937807941636144)	(5.6562361989294327, -3.7481729342379042)	1.0	slash	0.893138
15	M	B	N	M	B	A	N	A	A	8	4	shapes	B	2	False	21	(-0.0106962033349145, -4.5396166393562796)	(0.17526734177029724, 0.65369743541030267)	(4.8638035546335203, -3.0567575235973745)	(8.3839740588200193, 5.3989052521148313)	1.0	slash	3.71063
16	M	A	B	B	N	N	M	A	A	8	4	shapes	N	2	False	21	(-5.0603905729684886, 0.14121479045746099)	(-8.550420470138576, 4.0048684436667976)	(6.2477349911222273, 2.5990221543621104)	(7.9149961737192882, 7.6796733700585875)	1.0	z	1.69998
17	N	B	M	B					N	4	0	shapes	N	2	True	21	(5.539435624805817, 7.8465069287719977)	(1.7795196894238625, -1.8817911376662169)	(-6.3108986100763946, 3.3432129597840579)	(-2.9397232181653061, -6.7327673732532745)	1.0	z	1.01772
18	M	A	N	M	B	A	N	B	B	8	1	shapes	A	2	False	21	(2.3865979080254061, 1.7616641540099334)	(-1.8520442763899521, 0.73158275233639714)	(-3.6909324715001803, -3.5500207921592164)	(-5.749340769504995, -8.7147683668615645)	1.0	slash	0.771386
19	N	B	B	A	M	N	M	A	A	8	3	shapes	A	2	True	21	(-1.0409154094348496, -2.4976570895190688)	(-6.1634026196188518, 3.4345590303805196)	(4.1080309860430013, 0.65758001045272607)	(7.3199131708575074, 4.8732803744752591)	1.0	z	0.892983
20	M	B	N	A					M	4	2	shapes	N	2	False	21	(-0.97705955197618177, 7.8766978402878358)	(-1.5472191295771687, -1.9144558141380639)	(5.1605277852025839, 1.711144386118546)	(6.8081000463470165, -8.4953884489442171)	1.0	slash	0.724575
21	N	A	N	B					M	4	3	shapes	B	2	False	21	(2.6627916473313036, 5.6846752831461185)	(4.2448785837444625, -2.2117426274133205)	(-2.3532861755666108, -0.73813877521407001)	(-5.9086744366337882, 5.2578674974172497)	1.0	z	2.95822
22	N	B	M	N					N	4	0	shapes	N	2	True	21	(-8.2307588800022717, 1.3507148215783396)	(2.168882633342319, -0.94126412537355719)	(-3.3408226270059149, -1.0482762414558264)	(4.8048054937135003, 4.5595454626980434)	1.0	z	0.871795
23	M	B	A	M	B	N	N	A	N	8	5	shapes	N	2	True	21	(-1.4156653910172423, 7.3210065193222285)	(-8.2278932300801593, 2.6786254715255176)	(-4.919832876959175, -2.9089276536732207)	(-4.1657166634290625, -7.337332217456396)	1.0	z	0.675054
24	N	A	N	B	A	M	M	B	B	8	1	shapes	A	2	False	21	(3.9690079734314185, -6.3679657595934307)	(-7.5181800477664851, 6.591644816675414)	(3.1806375141659462, 0.92934724494018894)	(7.969665658157485, -8.3199850717504589)	1.0	slash	1.58466
25	M	A	N	B					N	4	2	shapes	N	2	True	21	(-3.4422429993588946, -1.8879113746429441)	(2.3775946262300334, -3.4477155806658795)	(0.49768403981984299, 5.7706780719052819)	(-6.6151478352364004, 1.3558053123787985)	1.0	z	0.798519
26	M	B	N	B					N	4	2	shapes	N	2	True	21	(0.79343596736397437, 2.2438195031743717)	(7.9194623040265455, -6.488437188696027)	(-2.2040590885762406, -7.5678977966976904)	(-1.7822151297917328, 6.3600912248470998)	1.0	z	0.963632
27	N	A	M	M	B	A	B	N	N	8	7	shapes	N	2	True	21	(-4.7385355306715917, -4.6702245514458571)	(-7.1904329296227587, 4.5051313973959584)	(3.2062193225698028, 7.8607798178767787)	(4.6166069987784759, -3.4535405407256468)	1.0	slash	3.01182
28	N	B	N	A	A	B	M	M	M	8	5	shapes	B	2	False	21	(-0.35259624680904267, 2.5555012281626794)	(7.5487174921124662, 2.4204816575099422)	(-7.9987758470607959, 4.363430696625084)	(5.1786614460541749, -6.6594385214808343)	1.0	z	1.31734
29	M	B	M	A	N	A	N	B	B	8	1	shapes	B	2	True	21	(-0.73028098029909394, -4.1191748527547221)	(-5.9753818896723869, -1.2921959863188528)	(7.4460761548610108, 0.8501317931637189)	(4.2189077628413987, 6.8823955053895958)	1.0	z	1.20303
30	M	A	A	N					B	4	0	shapes	M	2	False	21	(-3.3765448105272062, 1.6177891057366391)	(-6.8301758790477756, -2.1299268579222508)	(5.2225288354579735, -3.9678693908057809)	(7.6817199629051878, 6.4312340472635743)	1.0	z	1.52463
31	M	B	N	M					A	4	3	shapes	M	2	False	21	(-1.3467944353874035, -4.2423009889746632)	(2.1667438511150579, 8.6914048185608159)	(-1.9179625159985054, 1.670728520925584)	(0.97357126238162728, -8.3837914640388256)	1.0	slash	1.19019
32	N	B	B	N	A	M	A	M	M	8	3	shapes	N	2	False	21	(2.2474261698309075, 0.19684276237697595)	(-5.9039611728149746, 1.9979451020824701)	(5.6546647134320942, 2.4859119566451628)	(-1.2842747705561646, 3.6785520524109554)	1.0	slash	0.861944
1	M	A	M	B	B	N	N	A	A	8	3	shapes	B	3	False	21	(2.4850327040331273, -5.70417621282136)	(1.7879182174316082, 6.0806946621584625)	(-6.3991870515773757, -8.038663871797354)	(-7.0373230539246245, -3.7031526448365435)	1.0	slash	1.6317
2	M	B	B	A	N	M	N	A	A	8	7	shapes	A	3	True	21	(-8.124746222544994, 2.0269476110178406)	(2.009300124639628, 0.68687811682580779)	(-3.0717207665650603, -1.2061472786504766)	(2.2337991247697957, -3.7289020302295564)	1.0	z	2.94101
