TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	B	B	M	N	A	A	N	M	8	3	shapes	M	Practice	True	73	(-4.6593330366218719, 4.8083299419294239)	(7.8880703249720518, -8.3229263110614671)	(-2.2825826789321271, -0.60221919206911245)	(7.0884828634425183, 4.3545702505389166)	1.0	slash	3.84217
2	M	A	B	A					N	4	0	shapes	M	Practice	False	73	(-8.3790596493601459, -4.2115241030673394)	(-5.430257059273826, 6.0618926583920025)	(0.49243020214164446, -8.1723592267884637)	(7.8760705818387109, 8.4462663995413934)	1.0	slash	3.81963
3	N	B	A	M	A	B	M	N	A	8	5	shapes	B	Practice	False	73	(-6.2006816327877283, -8.0177214252287623)	(5.4215352740667608, 4.7822782646899515)	(2.1588622482600037, 0.059722633466291697)	(-4.3737951570338716, -0.071185463068106358)	1.0	z	2.20612
4	N	B	N	A					A	4	1	shapes	B	Practice	False	73	(6.5273548164938493, 1.9045702189055405)	(-6.3228968263524195, -6.2165473719737427)	(-4.6894447931971337, 3.3842726560855212)	(4.1196131991969498, -2.7139390824969976)	1.0	slash	1.25413
5	N	A	N	B	A	M	M	B	A	8	4	shapes	A	Practice	True	73	(-8.6258509207895546, 7.1798886835176248)	(-8.0532589240417121, -4.1359342864590865)	(6.7696971449792525, -3.7762647330025674)	(4.7661794374164472, 7.117545277446176)	1.0	slash	1.84786
6	N	B	M	B					M	4	2	shapes	M	Practice	True	73	(6.5766010806959621, 5.5118436899510908)	(-4.4450827211348338, 0.21295619115457676)	(5.0842320818351219, -1.4365762305094307)	(-8.0724012558638609, -2.8944990713980339)	1.0	z	1.27142
7	M	A	N	N					N	4	3	shapes	N	Practice	True	73	(-2.5430577705528501, 1.1913509159726754)	(7.9714788248582593, 6.5020929862406245)	(2.4777114281029249, -6.3414662462314517)	(-8.7420013175410745, -1.2924035860187733)	1.0	z	1.6426
8	N	A	A	M	B	M	B	N	A	8	7	shapes	N	Practice	False	73	(3.3559884027053624, 3.3310357982557104)	(-1.8070029929033176, 1.0650943107571837)	(8.1256689809168634, 4.1942643241422353)	(-4.7068824092744732, -4.5071962050599179)	1.0	slash	1.54203
1	N	B	M	B	M	A	N	A	A	8	5	shapes	A	0	True	73	(-0.22881493119027496, -8.1277413105600331)	(-5.9456349107070032, 4.2776231695905729)	(-0.61883970874073313, -3.178942406757904)	(1.676357536567167, 7.514509254527173)	1.0	z	1.19826
2	N	B	B	M					A	4	0	shapes	N	0	False	73	(-0.053120557319543238, 5.0988576554932834)	(0.2448968024003193, -7.3109240851225543)	(-3.2652653640290383, -1.8755803848916779)	(2.1276737344231424, 1.0116277068887705)	1.0	slash	0.831807
3	N	A	A	M	N	B	M	B	A	8	2	shapes	A	0	True	73	(4.915272376482422, 2.8397150314647437)	(-7.2954515351006854, -0.56100341213032046)	(-7.429382302985938, 5.332739133296835)	(2.0679328644191131, 5.7031245939486208)	1.0	z	1.30955
4	M	B	M	B					M	4	0	shapes	M	0	True	73	(-6.4669627486365329, -1.0923984300986955)	(0.078780936082001318, -1.1545872102390149)	(-5.8770935440205028, 4.0838230918605838)	(5.5617033837585925, 3.0611926071039974)	1.0	z	1.08132
5	N	A	M	M	B	B	A	N	B	8	4	shapes	B	0	True	73	(-8.2992088656573717, 4.764033573932819)	(2.6635633829757221, -2.6587726109216989)	(-6.0736991493955603, 8.1974746491697061)	(5.2557048014111789, 1.3480770468659937)	1.0	slash	1.3487
6	M	A	N	N	A	M	B	B	B	8	6	shapes	B	0	True	73	(7.8605718847234627, -3.2067201838003658)	(-3.0980513772591767, 1.9237843883741252)	(2.5507480857741296, -7.9210621058416066)	(-4.7633547713932352, -6.1587017723330959)	1.0	z	1.41228
7	M	A	M	N					M	4	2	shapes	M	0	True	73	(3.2554284532419508, 5.3804451238320858)	(-4.1849084734910074, -3.2741005184666685)	(4.9796905999481478, -7.0674454889370963)	(-4.9052463667687114, 8.7204604781154345)	1.0	z	1.70769
8	N	A	A	M					N	4	0	shapes	N	0	True	73	(3.4052933541130912, 3.843258715283179)	(-0.16644450867995353, 1.3215021078065963)	(-5.2381006071409226, -4.5586914426587786)	(2.7003269372320133, -7.8905662130722156)	1.0	z	1.29533
9	M	A	B	B					M	4	0	shapes	M	0	True	73	(2.4450980375378535, 7.0723916914385381)	(1.2952396481440296, -7.6448846584100085)	(-6.8890242058245112, -8.4226314724999316)	(-1.3408059119835842, 4.8630272794825959)	1.0	z	1.59096
10	N	A	B	N					A	4	3	shapes	N	0	False	73	(2.2043165714100557, 5.8119938627707022)	(0.48061423087650645, -1.4330379378600782)	(-2.1485961901164323, 7.1076047909292406)	(-8.3624486069587682, -5.7140049438914691)	1.0	z	1.20084
11	N	A	B	N					N	4	1	shapes	A	0	False	73	(7.054986225683658, -4.6851222333540479)	(-5.6481474308090718, -4.299315812476868)	(7.2065028422088773, 7.5324452946791851)	(-2.3741925648156217, 5.8003588411627938)	1.0	slash	1.14662
12	M	B	M	B	A	N	A	N	A	8	3	shapes	B	0	False	73	(2.512448556544884, 2.7704541228702162)	(6.1792722273526213, -7.8381497913414027)	(-8.5261623780697278, -8.0223377219192571)	(-8.4025496384460308, 5.60524751213873)	1.0	slash	2.46544
13	M	B	N	B					N	4	0	shapes	M	0	False	73	(1.4816162536396629, -6.5103625308189086)	(-3.8498000237590304, -5.7799657574274104)	(-4.4515074491210518, 2.7577255858462646)	(2.0898851589664318, 8.409876872321945)	1.0	z	1.20578
14	N	B	A	M					M	4	2	shapes	A	0	False	73	(2.7541513344833479, 0.365062767555278)	(-6.2929431232892368, -6.1444601903430307)	(-6.8804482370590341, 2.598577912916701)	(3.8211539555344682, -3.7745421037955751)	1.0	slash	1.12752
15	N	A	A	M	M	B	B	N	B	8	7	shapes	N	0	False	73	(-2.4312434189202712, -0.88838249818194015)	(1.2777849886571158, -8.1781391702121891)	(8.5618529083083459, 6.3380384525426869)	(-7.8422226671698141, 0.099568994445306203)	1.0	slash	2.37866
16	N	B	N	B					B	4	0	shapes	N	0	False	73	(4.6222608609519007, 0.10789846830111749)	(-0.68882201634450269, 8.6431756267514679)	(0.29203799015192367, -7.5789584338345275)	(-7.0170907115899395, -3.9760835184168863)	1.0	slash	1.30446
17	M	A	B	A	N	M	N	B	A	8	3	shapes	A	0	True	73	(-6.759447824344087, 6.8442562620563887)	(-2.7506423407050358, -6.8421387706548451)	(5.1190174823327457, 5.8257753902000537)	(-1.917430224104705, 3.3604430516442303)	1.0	slash	1.0641
18	M	A	A	N	B	B	N	M	A	8	2	shapes	A	0	True	73	(-2.947831894399453, 3.2415385265446819)	(-7.9180347455712026, 1.2021577284402625)	(5.3037192964429369, 8.397129284409349)	(-8.4770075285204118, -3.9575268396862135)	1.0	slash	2.67092
19	N	A	N	B	B	A	M	M	A	8	3	shapes	B	0	False	73	(4.3390040903957274, 1.4770822160407473)	(-2.2994878858358652, 4.2519742059261958)	(-7.8430011885437247, -0.6511760184162263)	(6.6056427731186336, 5.9213356710318443)	1.0	slash	1.16483
20	N	A	N	A	M	M	B	B	M	8	1	shapes	A	0	False	73	(7.4203884406892939, 5.397793268034377)	(7.4041749184997876, -4.1596759299999926)	(-5.5670313195577581, 4.6996774722204986)	(-4.6253013728505303, -7.7223879831538458)	1.0	slash	1.08886
21	M	B	A	N	B	M	A	N	A	8	0	shapes	M	0	False	73	(-0.89468826147467428, -4.3487739259815745)	(-0.36538557949296546, -8.4093544651896561)	(3.7449602568795406, 4.7488368856868064)	(2.2711580481956872, 0.085126356674155801)	1.0	slash	1.22061
22	M	A	A	B	M	N	N	B	B	8	3	shapes	B	0	True	73	(1.5999985474690472, -2.8746340978165099)	(-5.1179120852483795, -2.4390700979470354)	(-2.3379323132259691, -8.3432534807795218)	(-5.9023478179329736, 3.9334012695941087)	1.0	slash	3.66031
23	M	A	N	A					A	4	1	shapes	A	0	True	73	(4.6895826066552999, -1.02810718281133)	(-6.5029499013073107, 5.9693814758915291)	(7.6299480790472565, 4.7303134946906447)	(-4.5303531181461514, -0.57570397172434085)	1.0	z	2.24313
24	N	A	N	A					N	4	0	shapes	N	0	True	73	(6.5271685692153039, -5.3669194239744877)	(5.1151990516337875, 4.6374080108034921)	(-0.0067584791982540082, -5.4461667648769598)	(-1.2353723225992326, 6.1368218633231582)	1.0	z	1.26923
25	N	B	B	M					N	4	1	shapes	B	0	False	73	(4.4399203916921337, 8.4967469978072536)	(1.1506434435340687, -0.34222669367547631)	(-3.506661256093949, 1.1076619479717529)	(-0.17343467465465068, -6.4460689811603151)	1.0	slash	1.85641
26	M	B	M	A	B	N	N	A	N	8	5	shapes	N	0	True	73	(-2.784546301960118, 2.1110894549340049)	(-6.6095060487088553, 7.8923814387478863)	(7.3785894753207764, 7.4480732716208173)	(0.25781677624672739, 4.7937023501530511)	1.0	slash	2.85737
27	N	B	M	B	M	A	N	A	N	8	1	shapes	B	0	False	73	(1.133264549682611, -8.3029114762219951)	(1.0329213247823699, 7.9659429691968917)	(-3.2056866087031679, -2.6483607434638712)	(-4.3151516944743182, 5.6513542929315452)	1.0	z	2.75502
28	M	A	N	B	A	M	N	B	A	8	5	shapes	M	0	False	73	(-8.5936265226284245, 3.0369343224266405)	(4.9187781310091268, 1.3353534337877928)	(7.1844964515471776, 7.2647283873925694)	(2.2006947032740172, -6.6880976705742246)	1.0	slash	1.1931
29	M	B	M	B					M	4	0	shapes	M	0	True	73	(2.4445080459874937, 7.1465142378818456)	(1.2853190866244599, -1.0691887948519643)	(-4.7871946559953642, 5.9479771260906116)	(-8.2295138969387249, -3.696616776628014)	1.0	z	1.05305
30	N	B	B	A	A	N	M	M	A	8	6	shapes	M	0	False	73	(-3.4338480808073992, -0.68636708639599497)	(5.3791354969094982, 4.3977689179033028)	(-6.3847906548446751, 7.2741643794709105)	(2.9842528997231081, -1.9639159517659959)	1.0	slash	1.03082
31	M	B	A	M					A	4	1	shapes	B	0	False	73	(-1.419834231382163, 0.86256774459502417)	(5.655587314637037, 2.8581384259742038)	(2.2322505114608653, -3.2545413792006093)	(-6.8290585501720091, -1.908599302330936)	1.0	z	1.48191
32	N	A	B	M					A	4	1	shapes	A	0	True	73	(-6.7897354751760597, 6.7769141894212375)	(1.7127772377890018, -4.6410644995707333)	(8.6371939813950647, 4.4575878184942539)	(-7.1524482638613218, -1.7109927265981844)	1.0	z	1.31583
1	N	B	N	M					N	4	2	shapes	N	1	True	73	(5.6865420963008848, 1.481444679473217)	(-4.4372421913948994, 0.82560445116487635)	(1.2087399788075484, -3.6328930086208526)	(-3.006254406959326, -7.256559849072139)	1.0	z	1.03143
2	N	B	N	B	A	A	M	M	M	8	2	shapes	N	1	False	73	(-0.48727392132182779, 7.8599550694820337)	(-1.6419883286206289, 3.3079856961435432)	(6.5637173384214105, 3.6780380140208582)	(3.7433737060680787, 7.250087829823439)	1.0	z	3.50759
3	M	B	B	M					M	4	1	shapes	B	1	False	73	(-7.7814744357925374, 4.9690542059224843)	(-7.1276930637868476, -4.1392327776460185)	(2.6575758225914186, -6.9536407894418595)	(3.3966033497821044, 6.1282439521097256)	1.0	slash	1.11235
4	N	B	N	A					B	4	3	shapes	A	1	False	73	(7.4337198750348961, 0.56905334192425272)	(-0.87056007991768425, 2.2146856590536732)	(7.3353807684586236, -5.2775413216555123)	(-8.5476069663407124, -7.2470829545204261)	1.0	z	1.46821
5	M	A	N	M					N	4	1	shapes	A	1	False	73	(-3.9477557440473658, -0.40875706904718356)	(-8.4158973719965218, 4.5044703589504085)	(2.6313018119065887, -5.1497150611439526)	(7.3986633527522336, 0.58938304568592059)	1.0	slash	0.895865
6	M	B	M	N	N	A	B	A	M	8	2	shapes	M	1	True	73	(2.3110903425632099, 1.7842286929698492)	(-8.4827920059613504, 7.1418259161687612)	(-2.5029919451267801, 2.3437511399154989)	(-2.0690366193674734, -4.3749142039608353)	1.0	slash	1.12142
7	N	B	A	A					B	4	0	shapes	N	1	False	73	(-3.8215325383167809, -0.85991586482016125)	(6.9739800261801275, 7.6186655222710087)	(2.4637048515866304, -1.3749566631810479)	(-7.3931123851801797, 8.1438428373322331)	1.0	slash	1.05913
