TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
12	M	B	N	B	M	A	N	A	M	8	3	shapes	B	0	False	62	(-1.3691966790472465, 6.8602783549072655)	(-0.13969888746983727, -6.9176707457936084)	(-3.1721324688076669, 1.2393257847224337)	(7.9631798784577086, 6.6908426005810568)	1.0	z	0.751684
13	M	A	A	N	M	N	B	B	B	8	6	shapes	B	0	True	62	(1.7074730833383729, 2.0594699893007551)	(-5.2256406863569342, -6.0834905181153296)	(4.800204616220995, -4.000732495295777)	(-3.2397793721871349, 4.6344479808362919)	1.0	slash	1.09926
14	N	B	B	N					N	4	0	shapes	N	0	True	62	(-3.5779963243274508, -7.3012907152233426)	(0.1989195247821538, -0.59604274198203555)	(-7.7736277454698497, 0.20356067946042167)	(2.8245379691402341, 6.1840498030297706)	1.0	z	1.31308
15	M	A	A	N					B	4	1	shapes	A	0	False	62	(-5.5230211199969457, 6.1349133645612426)	(7.7124655133014102, -2.5015981310039308)	(1.6165582388551538, 8.0379669695227527)	(-5.3942081458772861, -0.89111970172633637)	1.0	slash	0.684292
16	M	B	N	M					N	4	2	shapes	N	0	True	62	(-3.938066077486412, 2.3853787791123864)	(8.5485271251119066, -1.8247832463613882)	(4.4708630838042005, 7.0809475155822099)	(-2.8441591902946648, -3.8587436575587075)	1.0	slash	1.22253
17	M	A	N	B	N	A	M	B	A	8	6	shapes	M	0	False	62	(4.7502532488839986, 6.1280290544114457)	(-1.5353575227156755, 7.6564396404811994)	(-1.5960466604849417, -4.4939177677750246)	(2.4775874445570967, -7.7621923721627626)	1.0	slash	1.37197
18	N	B	M	N	A	A	B	M	M	8	7	shapes	M	0	True	62	(6.4598283325942329, 3.0243099285600525)	(2.7244767082706236, 7.5648118626860246)	(-8.1484889066497139, -6.4448548567959349)	(-5.258540079450496, 2.4097549352601977)	1.0	z	0.931516
19	N	B	A	B					B	4	3	shapes	B	0	True	62	(6.1430267672800802, -3.6216012566364046)	(6.7224622644934975, 3.9803607703008996)	(-7.028790275429305, -3.1604025516449568)	(-3.0745183387160555, 7.0422471463230085)	1.0	slash	0.849075
20	N	B	A	B	M	M	A	N	M	8	5	shapes	M	0	True	62	(4.206696366843186, -6.0915379756193051)	(-0.4238575083290268, 4.2719568105624575)	(5.4187056986216291, 3.2443100526234598)	(5.8600077758401437, -1.2217609619954848)	1.0	slash	0.948816
21	N	B	B	M					M	4	1	shapes	B	0	False	62	(-5.2588286865736054, 5.7408678356388183)	(5.9931963084954898, -0.78960519867661549)	(-1.6676419691308029, -1.6646006229063843)	(1.00523231920927, 1.6007819401074794)	1.0	z	1.1744
22	M	A	M	N	N	A	B	B	N	8	5	shapes	A	0	False	62	(3.3761010229264361, -1.0003756864886579)	(-5.0089927144730746, -1.4889059880732454)	(7.2822185417645784, -4.736421012230438)	(-1.3535386252202812, -8.6818189863738446)	1.0	z	0.925945
23	M	B	A	M					M	4	3	shapes	M	0	True	62	(8.5575575394477141, -3.8707054480232532)	(8.0144555819771064, 5.3264139798396961)	(-6.9164078274285465, 3.8170535063205904)	(-0.58421417329247305, -7.428913710942723)	1.0	z	0.597732
24	N	A	N	A					A	4	2	shapes	N	0	False	62	(-0.316764334024775, 4.4111281250087622)	(-5.2432582239162118, -1.0557789053095732)	(1.0687776473501067, -6.1165297270044512)	(6.8057360679086241, 6.9495407955262412)	1.0	z	0.767443
25	N	B	B	A	M	M	N	A	M	8	4	shapes	M	0	True	62	(5.7127755348773892, -4.0662186110574785)	(-4.4326879206126817, 8.1899005462460472)	(-4.395934738374101, -4.3363137289387677)	(-6.9322798317634904, 3.7925162899835634)	1.0	z	0.938978
26	N	A	A	N					M	4	1	shapes	A	0	False	62	(-7.7970099567311149, -8.4514716236887963)	(-6.0687751795748701, 7.1861341854758027)	(1.9564110470761857, 5.6430452792141423)	(5.346841813952075, -4.846983959711137)	1.0	slash	0.928756
27	N	A	N	B					B	4	3	shapes	B	0	True	62	(5.8050230373171718, 0.11846301397152104)	(-2.6088430146793238, 0.58069124001859684)	(-2.830794343784901, -5.8073067632532602)	(7.6614056233708716, -8.4141415932825314)	1.0	z	1.09642
28	M	A	B	M					M	4	3	shapes	M	0	True	62	(2.8454794247720994, -5.7306247493042148)	(-5.0055521139086405, 2.5958603210088214)	(-3.2592169832576774, -3.2617461001528101)	(8.6387059614247406, 1.6168728470520701)	1.0	z	0.511806
29	N	A	N	A					N	4	2	shapes	N	0	True	62	(-0.096586086013603634, -0.25800304118026318)	(-0.51878440866526354, 5.6928550649503915)	(2.058512870314356, -6.6280273994782188)	(4.3948289269864649, 0.15080898443325097)	1.0	z	0.689547
30	N	B	N	B	M	M	A	A	B	8	6	shapes	A	0	False	62	(-3.1346198459164105, -5.3914290185310145)	(5.4441390453784297, -0.48897757151667243)	(-8.5481048503205788, 2.7106951641523533)	(7.8293259194956164, -8.6881898500432957)	1.0	slash	0.829084
31	M	A	B	A					M	4	3	shapes	A	0	False	62	(-5.2159330312105965, 3.2113033340418937)	(0.80168783340200456, 7.5736046049831174)	(-3.3806345454834101, -3.2291672356152832)	(4.3991539484846331, -3.6347808144139213)	1.0	z	0.560874
32	M	A	B	A	N	M	N	B	N	8	6	shapes	N	0	True	62	(-7.2857549667069508, -6.7285787805206771)	(0.87959789248638209, 8.2897470073257864)	(5.456043399518359, 2.7676360306632404)	(1.696947042828981, -4.9761626669424652)	1.0	z	0.474239
1	N	A	M	A	M	N	B	B	B	8	6	shapes	B	1	True	62	(3.2315888627987359, -1.5858693644469648)	(-1.3139844395067435, -3.2593645776260036)	(8.4844209937131012, -8.6704652777714486)	(-3.4182038729759272, 4.0501014358338239)	1.0	slash	0.900421
2	M	A	N	N					N	4	0	shapes	M	1	False	62	(-5.0539053929804618, 6.6249322932542221)	(1.91921669056957, 2.2273691325482048)	(1.3665078447868062, -7.5216925574580964)	(-0.55477641341761874, -2.7465639366157877)	1.0	z	0.849848
3	N	B	A	N					A	4	2	shapes	A	1	True	62	(-0.81971644827908019, -1.945150406156908)	(3.5819571477012992, 3.8312928586995554)	(-8.2620756825370503, 5.8344127678669473)	(4.892458306767276, -0.82285345145938571)	1.0	z	0.841487
4	M	B	A	N	M	N	B	A	N	8	5	shapes	N	1	True	62	(2.5263133398316295, 3.4637467448865245)	(6.6292797018972998, -3.0049626320347294)	(-7.9373655071997105, -1.7359994704475366)	(-2.2145335754642979, 1.2289297011417997)	1.0	z	0.499278
5	N	B	M	N	B	M	A	A	M	8	4	shapes	B	1	False	62	(1.4314636337254765, 5.6140758247093387)	(-2.8708119332810762, -2.6446173391143812)	(6.9971894664421921, -3.7937252729482589)	(-6.7624902005925192, 6.403826787245114)	1.0	slash	0.916791
6	N	A	A	N					M	4	0	shapes	N	1	False	62	(-8.6689889235749593, -5.5920727654476297)	(3.8621148202479301, 8.0401744593146667)	(-2.0783161619139809, 3.3928482407796867)	(4.4369164786568067, -7.0797217792967704)	1.0	slash	0.710526
7	N	B	N	M					B	4	1	shapes	B	1	True	62	(-7.4432868661473144, -4.5544390289816716)	(-4.7666424126074221, 0.26448146975760345)	(2.6384509130978024, -4.8520752079846048)	(3.8680964886012177, 3.4041157210184352)	1.0	slash	0.666361
8	M	A	B	A					A	4	3	shapes	A	1	True	62	(6.300354419685128, 4.5200489041591485)	(-3.9266643912672743, 1.9628405801618474)	(5.4868813460439423, -8.1214385973092487)	(-6.048988167605664, -7.7941861984257423)	1.0	z	0.727829
9	N	B	A	A	N	B	M	M	M	8	1	shapes	B	1	False	62	(-6.4202895704176512, -5.4344486996851327)	(0.91614625010337036, -2.7495665292365494)	(-2.8673878677615763, -8.0880897948307222)	(3.3283289614080047, 4.6125311374316027)	1.0	slash	0.625489
10	M	B	M	B	A	N	A	N	A	8	2	shapes	M	1	False	62	(-6.3265433634541015, -3.8450891889243426)	(0.91570848706211905, 7.5081864403069112)	(7.7891606395003699, -6.3645271875924765)	(-5.5498921199937392, 2.3443508051211595)	1.0	slash	0.807066
11	N	A	M	A					N	4	0	shapes	N	1	True	62	(5.4243139832825218, 6.2426048485111192)	(-5.7518310325607729, -2.8599748559852021)	(5.5436629609081081, -3.4337522997962857)	(-6.6947507199757688, 2.2438322340714478)	1.0	z	0.662664
12	N	B	N	A					B	4	1	shapes	B	1	True	62	(7.2336603062353184, -0.97684356671270667)	(2.6646514797935446, 0.87881613005704295)	(-3.6050389055314325, -5.8316104320940569)	(-2.4185855575521575, 6.4451388061040156)	1.0	slash	0.668549
13	M	B	B	N	M	N	A	A	M	8	5	shapes	N	1	False	62	(5.1345479397557394, 6.6681083426016183)	(2.0005685592394347, 1.9708042422405878)	(-4.503952524020157, -2.1569978300691499)	(-5.9530482944879832, 3.0794009814185035)	1.0	z	0.570172
14	N	B	M	A	A	M	B	N	N	8	2	shapes	M	1	False	62	(-7.3515458458923213, -5.5100641530548131)	(-4.0815976940055787, 6.5091740980833102)	(0.36662980799879108, -8.2868085634649482)	(-5.2171264337598817, -0.18824075328121381)	1.0	slash	0.709919
15	M	A	N	A					M	4	1	shapes	A	1	False	62	(-1.2321332670721343, -3.9423487018487036)	(-4.0678302697081614, 4.9715191861230181)	(3.5765880993613948, 7.1009363244173898)	(7.110161895783687, -7.7683387149524243)	1.0	z	0.689414
16	N	B	A	N	B	M	M	A	M	8	2	shapes	A	1	False	62	(2.0633102901008762, 1.8613151250773328)	(-4.0249220651805384, -0.37091532208847866)	(-7.5398446780613719, -3.0049747269480527)	(2.2063224382531601, -3.1553474798091008)	1.0	z	0.635267
17	N	A	N	M					N	4	0	shapes	N	1	True	62	(-2.2105522474424024, 8.6343219621960827)	(6.3375167068402209, 6.0239147122553618)	(3.178843114743735, -7.9910555627608719)	(-8.2105543087976613, -3.4457453121734316)	1.0	z	0.454985
18	M	A	A	N	B	B	M	N	M	8	0	shapes	M	1	True	62	(-3.8970052653544727, 4.5144113585947387)	(3.9778869765007343, 5.701519207674453)	(8.3732326003774276, -7.8722371446880723)	(-7.0661115461639277, -7.7805817542386499)	1.0	z	0.582622
19	N	A	A	N					B	4	3	shapes	N	1	False	62	(-3.6446602148346887, 1.6334336290308649)	(2.9941793410134281, -6.4607929530010271)	(-4.6277561987730413, -5.7149059237809361)	(6.7890475676389528, 8.2003109798920093)	1.0	slash	0.635955
20	N	A	M	B					N	4	0	shapes	N	1	True	62	(-7.0405571266793494, 5.871067922421819)	(0.49634021748799384, -4.7274710899436014)	(-7.7473077534190402, -3.3544152320476233)	(8.4779750963067748, 6.1208770736045501)	1.0	z	0.533763
21	M	B	M	B	N	N	A	A	M	8	2	shapes	M	1	True	62	(2.4447329805668065, -3.4910912237055216)	(-2.997563751164674, 7.4816230750266115)	(-6.8402183865331594, -2.4315339431357739)	(-7.0443301805733149, 8.1174600125903247)	1.0	z	0.629267
22	N	A	B	M	M	A	N	B	B	8	7	shapes	B	1	True	62	(-7.4850051340950658, -3.8600382655618564)	(-6.5717292038229687, -7.9134368519823806)	(-6.7614645967396312, 0.57858223367548689)	(1.9533742672303571, 7.5208550156196132)	1.0	z	1.10723
23	N	A	M	B	M	A	B	N	M	8	4	shapes	M	1	True	62	(-8.6164949970803715, -3.5748656871661959)	(-0.49743153670454276, -6.3054740819621227)	(-4.7479232346761187, 5.30684556351531)	(6.2748681022507569, 5.3894040239995462)	1.0	z	0.857244
24	M	B	A	A	B	N	M	N	M	8	3	shapes	A	1	False	62	(-6.9933472747640462, -3.3406815993541308)	(7.4732310395466079, 4.1581302697964784)	(3.6973549811378188, -2.1503351388606085)	(-8.6171848335275048, 8.6197705211680109)	1.0	z	0.586195
25	N	B	A	N	B	A	M	M	M	8	7	shapes	M	1	True	62	(6.8193307061851947, 3.2951697702439233)	(1.6846611126302928, -3.7323386310331959)	(6.4957843021958244, -7.6192174785866706)	(-7.2497004883496095, -2.3543197517928824)	1.0	z	0.94407
26	N	A	M	A					M	4	1	shapes	A	1	False	62	(-4.940849698532146, 2.2080969320209363)	(2.4867313711507411, 7.319688396558707)	(-2.6205394756564155, -4.2912938261693725)	(3.2057924845781525, -7.7800506270006533)	1.0	z	0.50193
27	N	A	N	B	A	B	M	M	A	8	2	shapes	N	1	False	62	(-6.1411257934147656, 6.8527809923736402)	(4.9919654081829901, 7.3166456710732604)	(-1.6449728032260547, 5.9846712511379216)	(4.3775036070394187, -8.4548345739283342)	1.0	z	0.530766
28	M	A	A	M					M	4	3	shapes	M	1	True	62	(-7.1131442952673289, 3.3491559993598301)	(-3.7439609535403564, -1.7751065022257055)	(1.6353042612249968, 6.1293266791785044)	(4.1403814457652039, -5.0940450999511748)	1.0	z	0.528715
29	M	B	A	N					N	4	0	shapes	M	1	False	62	(-1.0121877732837303, -3.2885686978888735)	(2.0223075371600245, 2.8456396404347952)	(-6.7580792987795286, 1.3328016491384567)	(5.9751608428345797, -2.9485743996324523)	1.0	slash	1.56891
30	N	B	M	B					B	4	2	shapes	M	1	False	62	(-8.1712335999156576, -0.70712954141421136)	(2.2302103765813914, -3.1803263298062721)	(-7.1538134801487772, 3.6420481303704566)	(4.6679611245143811, 4.6115583503853674)	1.0	z	0.968459
31	N	B	N	B					A	4	1	shapes	B	1	False	62	(4.8880902711096397, -3.1351867644315314)	(-4.3380777009809632, -8.1596663857587419)	(6.3626326144884651, 7.8651197076268993)	(-6.1603185571461552, 4.5838826397260171)	1.0	slash	0.800118
32	M	A	B	N	N	B	A	M	N	8	4	shapes	N	1	True	62	(-6.0254513961526284, 7.8196381742573315)	(-1.7672769732319731, -2.0335586706564301)	(4.5315684558664806, -2.1994254610177268)	(-5.8575697164834137, -4.7464314534865402)	1.0	slash	1.39576
1	N	A	A	B					A	4	1	shapes	A	2	True	62	(-3.3394599040439772, -1.785521967563704)	(7.7093187922022821, 3.4776496158800096)	(-3.8324987748954662, 4.8111376454699109)	(5.1821422722695445, -5.8352816878243523)	1.0	z	0.715415
2	N	B	N	A	B	M	M	A	A	8	6	shapes	M	2	False	62	(8.3537345394586531, 6.276984596522885)	(-2.3637785052441806, 5.2708111685506847)	(7.0851601661304873, -2.5419725357286191)	(3.7265077664563471, 3.7310367056684157)	1.0	z	0.406901
3	N	A	A	M					M	4	3	shapes	M	2	True	62	(0.19158287913382388, 1.8015598680773568)	(-1.8711909837295035, -4.2990336327281859)	(-7.8028102494460541, 5.9214521308996417)	(8.6352618734378588, -0.39797204376368178)	1.0	z	0.520698
4	N	A	A	M	B	M	B	N	N	8	5	shapes	M	2	False	62	(-1.7840407914113365, 8.6108404482072913)	(4.8064647091698909, -7.9047764421193669)	(-5.8643828104699374, -3.1575890898186305)	(-5.2332903124826862, -8.5549499984298247)	1.0	z	0.596272
5	M	A	M	B					M	4	1	shapes	A	2	False	62	(5.8340023935517564, 1.8821434735783136)	(-6.4060752763350948, -7.5339007937207629)	(0.31391878667693085, -5.6670392132223295)	(-8.5181202639024374, 7.2476105648642566)	1.0	z	0.640023
6	M	A	B	N					A	4	1	shapes	A	2	True	62	(2.9579276128713783, 3.7359949943971351)	(-8.6347529283108262, -2.4690477591126561)	(5.386037560720748, -7.8468437973228573)	(-0.74910011590848136, 1.1654275807065986)	1.0	z	0.519606
7	M	A	A	M					N	4	1	shapes	A	2	False	62	(2.4440933119032717, 8.1186257736261496)	(2.5089955654621541, -0.26208259492759645)	(-8.5316395980453077, 8.3086837859523826)	(-2.4806756357970521, -0.98941060422361637)	1.0	z	0.591434
8	M	B	M	A	B	A	N	N	A	8	6	shapes	N	2	False	62	(-2.4834146871343235, -2.8886393838964013)	(-8.113409793409744, -4.9497960721394714)	(-0.46517801784516521, 5.6650126317346103)	(6.181387314247015, -4.7654780132729044)	1.0	z	0.555209
9	M	A	B	M					M	4	2	shapes	B	2	False	62	(2.7325435055279907, -6.497950271323397)	(-7.779032353084161, -2.2593918295927615)	(2.3873206766479935, 2.1927008993964954)	(-7.9199453001618823, 2.7243839059157064)	1.0	z	0.668701
10	M	B	N	N					M	4	3	shapes	N	2	False	62	(0.5229681001507025, 6.2208718003445842)	(-4.4001707024304153, -2.8527686418193641)	(-6.8962437059154933, 5.6361934353079146)	(7.6383593521123423, -1.2325718873652276)	1.0	z	0.688252
11	M	B	N	N	A	B	A	M	M	8	3	shapes	N	2	False	62	(2.2204225730846918, -8.3206559769570596)	(4.8899309929589858, -2.5800672385619663)	(4.1031551292938477, 3.3157032665479598)	(-4.2072714943342442, -6.2747429388632217)	1.0	z	0.465902
12	M	A	A	B					A	4	2	shapes	A	2	True	62	(-3.0281603360920188, -7.0910683803111407)	(-0.67787418106196284, 4.6465329599595968)	(3.886138834435231, -6.227320595775824)	(3.3869756039748768, 7.349455840462678)	1.0	z	0.631671
13	N	B	B	A					A	4	1	shapes	B	2	False	62	(4.1293534895792288, 8.7354917448209832)	(-1.7086470003287113, -1.411545563840777)	(-0.17916459161320297, 8.4900705276364157)	(8.5993684815549685, -7.7390678901945158)	1.0	z	0.691384
14	N	B	M	N	A	A	B	M	M	8	2	shapes	M	2	True	62	(7.7521636774384319, -6.0328132768639531)	(4.8302608642630158, 8.0651154523640223)	(-5.0041929095401976, -7.5683717556362904)	(-4.6237046597111302, 3.4901572539564558)	1.0	z	0.507061
15	N	A	B	B	M	M	A	N	B	8	5	shapes	M	2	False	62	(6.6158877960008891, -4.0324407812528849)	(6.1052961588670165, 3.3905590537995725)	(-1.6694517247762803, 6.3277432098252469)	(-7.996027117578981, 6.8498021970230276)	1.0	slash	0.920822
16	M	A	M	A	N	B	N	B	M	8	0	shapes	M	2	True	62	(3.4490365355085508, 7.8571151153833192)	(-3.5418571261051497, 2.3746590753051091)	(2.6066641676226041, -8.0985948043628646)	(-3.1653149460926953, -1.9023320580576435)	1.0	z	0.6925
17	N	A	N	A					N	4	2	shapes	N	2	True	62	(-3.9233654234283817, -4.1488628451554295)	(-1.2658387967042168, 6.5624765975247481)	(2.1943307335855735, 4.1787349396678444)	(4.0770307156442911, -8.3629899595560779)	1.0	z	0.659866
18	N	B	A	A					M	4	3	shapes	A	2	False	62	(0.17613943760465389, 1.010596793553848)	(-8.6346683821504246, -4.3301752404679448)	(-3.390595993274685, 8.1694027028034242)	(0.71512588384061715, -5.9064936319779404)	1.0	slash	0.737799
19	M	B	B	A	A	N	N	M	A	8	4	shapes	A	2	True	62	(-0.33184614588227035, 4.665329322053168)	(2.8310269413067655, 2.0807441359321874)	(-8.4546979382858396, -4.0289647167357492)	(-3.9970267096868088, -2.3710858430114978)	1.0	z	0.761466
20	M	A	B	B	M	A	N	N	B	8	1	shapes	A	2	False	62	(3.6832159157971418, -4.2980405801268251)	(-0.88558696959469962, -2.5432140689249429)	(-4.3159346013031854, 6.8898506889190294)	(6.268939076837281, 0.16912202246214925)	1.0	slash	0.723045
21	M	B	N	B	M	N	A	A	B	8	3	shapes	B	2	True	62	(-0.32421534001982621, -1.6334613329686523)	(-1.7713157622596984, -8.0886721506839372)	(-0.39604484476604185, 2.5530467073077361)	(-7.1895979543035242, 7.7380021288500274)	1.0	slash	0.868808
22	N	A	B	B					M	4	1	shapes	A	2	False	62	(-8.0766078983436618, 6.2127439607544233)	(0.82773151755047003, -3.6409552205211622)	(3.0144876447333715, 8.5739959734966646)	(-6.178541601828778, -5.8745120682088912)	1.0	slash	0.686129
23	N	B	M	A					M	4	2	shapes	M	2	True	62	(6.7110791566273367, 0.60203083215392006)	(-2.3512970231910888, 7.2743423657940696)	(-3.2142590170948031, -6.6529807559250767)	(2.600210912563238, -4.5133896168620504)	1.0	slash	0.735887
24	M	A	M	A	B	N	N	B	A	8	1	shapes	A	2	True	62	(-6.5099866854045736, -2.3400205288153888)	(8.3543344727870696, 8.5421200825117261)	(5.9177590390081605, -5.3941876812341532)	(-2.158610826733697, -6.4801483289604125)	1.0	slash	0.63145
25	M	A	N	M	A	B	N	B	N	8	5	shapes	B	2	False	62	(-1.9914973341684163, -2.2921940757979558)	(-6.0379780809918344, -4.2848899914513972)	(5.2176393394975822, 3.1101013826959161)	(2.0891541409768646, -5.3341319442389903)	1.0	slash	0.844395
26	M	B	N	B					N	4	2	shapes	N	2	True	62	(2.980338355194851, -3.7731189427755627)	(7.0625339408362695, 1.6404743972552929)	(-2.2523221375886742, -2.4258015462500779)	(-3.8423442939106378, 3.1278051022563922)	1.0	slash	0.671025
27	N	A	M	N	B	B	A	M	M	8	7	shapes	M	2	True	62	(0.53477377681207905, 4.2377859304818184)	(7.0264949453740826, -7.9237464622563181)	(-6.9385050057328161, -5.621620962930046)	(0.15573845534460951, -6.8598913023583554)	1.0	z	0.484666
28	N	A	M	B					N	4	0	shapes	N	2	True	62	(-6.1693889926254846, 6.4259736063710147)	(-8.6512631567738083, -1.3639968771191882)	(8.5644971520764592, 8.4312853017547802)	(1.8646640500978933, -5.1924417020992983)	1.0	z	0.494255
29	N	B	A	M	M	N	B	A	N	8	0	shapes	N	2	True	62	(7.7877581045576107, -7.6998988737841207)	(8.189042154428563, 0.38253876192139913)	(-2.5044595267849097, 4.5658069171068654)	(-4.5508827279628115, -8.3212391938398103)	1.0	z	0.64801
30	N	B	A	M					N	4	3	shapes	M	2	False	62	(-0.9329334732719019, -6.3214929673496938)	(0.46905009848610746, -1.8605357580319382)	(-6.2603908703020306, 3.5199030414086732)	(6.8595772447281611, 8.6380445892253341)	1.0	slash	0.607587
31	M	B	N	B	A	M	N	A	A	8	4	shapes	A	2	True	62	(0.95687230667787659, 7.7972441115978519)	(7.4486734459038679, 3.5039103120963002)	(-6.7520385747659146, -1.4892792799091765)	(-1.84682562439016, -6.1039970192361945)	1.0	slash	0.570891
32	N	B	M	B	M	A	N	A	B	8	2	shapes	M	2	False	62	(-3.5168946902418252, 1.9353855497072399)	(-4.2036301736027681, 8.1031536269489663)	(-6.7669964562682443, -6.335437562320708)	(8.3016949697745837, 1.6418493848361155)	1.0	slash	0.763049
1	M	A	M	A	B	N	B	N	M	8	5	shapes	N	3	False	62	(-5.7463555773492878, 7.3941601831902375)	(5.1466835579108743, 3.5028631520373548)	(6.0972368753927171, -5.7309053026793588)	(8.415963625573454, -0.17564352626455992)	1.0	z	0.736709
2	M	A	A	M	B	B	N	N	A	8	2	shapes	A	3	True	62	(-1.5264319431384639, 6.4139256901933184)	(-1.1129938644356567, -8.1601697821285626)	(-7.0920200190508744, -4.7329445876263527)	(-5.4331174864645568, 8.1624900246988012)	1.0	z	0.561793
