TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	A	M					N	4	1	shapes	A	Practice	False	42	(4.4587566701149335, 1.0681890013745452)	(-2.9527092875621239, 0.48787466956207659)	(1.0232549388464296, -1.1639675874116193)	(-4.8883692893437836, -3.1708498769455824)	1.0	slash	3.03103
2	M	B	N	N	A	A	B	M	N	8	3	shapes	N	Practice	True	42	(8.7003762603753287, 3.2349844394649221)	(6.3778754067783154, -8.1435498523783068)	(1.7783600372951938, -8.0090568707701095)	(-3.2767514651995002, -0.71117212892818138)	1.0	z	2.26677
3	M	A	B	A	M	N	B	N	A	8	4	shapes	M	Practice	False	42	(4.0568855693129571, -3.6688071541765508)	(-0.37868430194344427, -3.1981815807344773)	(4.0426709674855292, 7.9611937885949899)	(2.8379157448393553, 4.0314601592571098)	1.0	z	2.71996
4	M	A	N	N	B	B	A	M	M	8	0	shapes	M	Practice	True	42	(3.0971666075373303, 3.206228410347622)	(4.1463357976824433, -5.4887802351035617)	(-7.2546288269181378, 2.6940943581167822)	(-0.61368822248080512, -0.97969279776414275)	1.0	slash	2.56555
5	N	A	M	B					A	4	1	shapes	A	Practice	True	42	(2.277515679364198, 8.3233821731216118)	(2.4094804389408182, -8.7339013438779052)	(-1.9182075361041822, 7.6077439102529674)	(-0.048684465369323249, -1.8138230422203048)	1.0	z	1.5591
6	M	A	N	A	N	M	B	B	N	8	3	shapes	A	Practice	False	42	(-0.17788882588807198, -1.234176169643141)	(0.65254209946447261, -7.591503614142189)	(3.4903840537269417, 3.115773545449537)	(4.4882100960943845, -2.3086334757740277)	1.0	slash	1.4927
7	M	A	M	B					M	4	1	shapes	A	Practice	False	42	(-1.3639384219592747, 5.2220701856930987)	(8.1027361534855942, -5.8924074149584769)	(-1.6517599412557082, -2.6010287636170499)	(3.7259637972172062, 0.049270902464121136)	1.0	slash	1.54032
8	M	A	M	B					A	4	1	shapes	A	Practice	True	42	(-2.6577188008363892, -7.9958764042500867)	(1.8262510641402585, -8.3151448838685731)	(-3.2990724923225558, 7.4997501201648298)	(5.11362420990387, 3.9222084378269653)	1.0	z	0.913911
1	N	B	B	N	M	M	A	A	N	8	7	shapes	A	0	False	42	(2.8032838575619721, 8.6038994068394459)	(2.5956215356164183, -3.7164661757338049)	(-3.7524147528688836, -3.3441750005756701)	(-5.4660746651810586, -8.1970906170613773)	1.0	z	1.98475
2	M	A	N	M					M	4	2	shapes	N	0	False	42	(-5.3291132905872978, -3.172199088724561)	(5.1450137363142527, 8.1761532544786171)	(2.148905042098761, -3.8866264923216747)	(-4.0051429125660496, 2.7488112080531675)	1.0	z	1.61415
3	N	B	A	M	N	A	M	B	A	8	5	shapes	A	0	True	42	(-8.0414285746545406, -0.10273408293278408)	(3.9286356823236428, 4.5200663033485071)	(-0.32340467674986151, 3.0056675273141291)	(-8.7487352155883542, 4.6871743819106637)	1.0	slash	1.13577
4	N	B	B	N	A	M	M	A	M	8	6	shapes	M	0	True	42	(-7.03473041265429, -3.9667497184009246)	(0.39482087346746297, 5.2309759738116224)	(5.0782887669403394, -5.3839548038462937)	(7.2538947714157871, 1.8372619313634431)	1.0	z	1.03936
5	N	A	M	M					M	4	1	shapes	A	0	False	42	(-7.634928770997564, -1.0983184285130694)	(0.35496586463107427, -0.22540955130106433)	(0.42323271906145798, 6.0319034841724992)	(-5.8249338953286038, 7.7490944367643984)	1.0	slash	1.46498
6	M	B	M	A					A	4	3	shapes	A	0	True	42	(0.67400225921653067, -1.0648815775431473)	(-3.9784862141520927, -6.5604531898109464)	(-5.4971292856715657, 6.6762718379787067)	(8.1282616829625205, 1.9208640376580171)	1.0	z	0.710645
7	M	B	M	N					N	4	3	shapes	N	0	True	42	(-1.6833125534732432, 8.6002590271409645)	(8.0961694683366829, -2.3760935195743311)	(7.4524915305194881, 6.9664095912607795)	(-1.2516577911475748, -6.2880700202643007)	1.0	slash	1.26626
8	M	A	M	A	B	B	N	N	B	8	5	shapes	B	0	True	42	(-2.3618553625737952, 3.7253466459145201)	(2.7332357351197754, 6.4091880887799366)	(2.3835898633094956, -0.26041803152964604)	(-3.6423461824806882, -6.1369258658981973)	1.0	z	0.809972
9	N	A	M	A					M	4	0	shapes	N	0	False	42	(1.7031589261187303, 3.3623520292908395)	(-3.0541018384301015, -8.3084881491433435)	(-7.8012498412849043, 0.19476640742156093)	(7.6413004031228304, -7.0669658981787524)	1.0	z	1.07366
10	M	A	A	M	N	N	B	B	M	8	3	shapes	M	0	True	42	(-0.900798591042971, -4.0995228481831543)	(4.3607717150045158, 3.2310728833218274)	(8.0328236519303786, 7.1790065952686888)	(-1.4756435089646427, 0.6536211002111969)	1.0	slash	1.21517
11	N	A	A	B	M	B	N	M	B	8	5	shapes	B	0	True	42	(7.4384334619476142, 2.6386625387373606)	(-2.7643085194950539, 4.1384420226382677)	(-1.3078056688869593, -4.313592473415409)	(-6.6789312478859397, 6.3981452071917051)	1.0	z	1.54468
12	N	B	A	A	N	M	B	M	N	8	2	shapes	A	0	False	42	(5.5495453676279975, -6.9949203196126524)	(6.2007313331339731, -0.47713122734979407)	(3.12666498779687, 4.7170732796031363)	(-8.6521404686469818, -2.307559179313766)	1.0	slash	1.7924
13	M	B	M	N					M	4	0	shapes	M	0	True	42	(-5.7976330615408207, 8.2698583540222579)	(8.3468108988601024, -1.2097961972717304)	(-2.4545189493020452, -1.0385758389131192)	(6.2964160854287066, 3.9728762080843154)	1.0	z	0.827943
14	N	A	N	A					B	4	3	shapes	A	0	False	42	(7.1859484460016567, -3.4485973067487308)	(-8.4603430771050743, 5.6452903396325489)	(-8.1075522325884055, -4.7607781886942133)	(7.0305790386289821, 8.7317434079227105)	1.0	z	0.871728
15	M	A	N	M					M	4	3	shapes	M	0	True	42	(6.7582945851874747, -3.3673778874398765)	(0.10080044451316716, 0.17405591566391898)	(-8.5762187547051951, 1.7600124653706377)	(-3.2287644708626297, -6.7552402067256176)	1.0	z	0.955262
16	M	A	M	A					A	4	0	shapes	M	0	False	42	(-7.5674931691289355, 8.4463997472722987)	(-1.4028923588270148, -5.5235509333721806)	(8.0828490142003879, -8.5668239642171429)	(8.6814601451314317, 2.2637989889006764)	1.0	slash	1.78289
17	N	A	B	M					N	4	0	shapes	N	0	True	42	(-4.7714435570563092, -7.3996675591329382)	(-8.0323497235755212, 3.5148714496065097)	(4.3732160288082369, -0.58026081037803934)	(0.57470189283015394, 0.71603115884956203)	1.0	z	0.732422
18	M	B	M	B					B	4	0	shapes	M	0	False	42	(0.3691144219314868, -5.7639235744090076)	(2.3676654286447025, 6.7955007841931945)	(-6.9792567243333874, 3.5419058760038791)	(-6.2965473948819763, -6.2216669371761011)	1.0	slash	1.15628
19	N	B	M	M	B	N	A	A	M	8	0	shapes	N	0	False	42	(-7.8058244238524024, -5.0791190826239188)	(0.01704411820691476, -5.2014802413090298)	(-2.4857393576403908, 4.4317445096011738)	(-3.6243519377909159, -8.6653809014081986)	1.0	z	0.943922
20	N	A	M	B	A	N	B	M	A	8	7	shapes	M	0	False	42	(-0.24080075161439751, -4.7663105348934796)	(4.892404110479383, 6.6855319522228562)	(8.2464130958041011, -1.5448625580650956)	(-6.0858230704579048, 3.9505393923900396)	1.0	slash	1.10135
21	M	A	B	N	N	B	A	M	A	8	6	shapes	A	0	True	42	(6.731307955877309, -5.0289718822682801)	(4.1713311234658352, -8.6394829796989594)	(-6.5194215205914965, -5.9528755426907232)	(6.118610375874681, 3.7584760883823023)	1.0	slash	1.67498
22	M	B	M	N					N	4	2	shapes	M	0	False	42	(7.4915775776423317, -4.8288666082590019)	(-3.6688417630202075, -1.128597499760291)	(5.2189283561966864, 0.59150885186507196)	(-3.0481286831012717, 3.8630608612538637)	1.0	z	1.00675
23	M	A	N	A					N	4	2	shapes	N	0	True	42	(-0.94322596000173142, 2.7225000273236191)	(-6.6509095307126103, -6.5721821279951316)	(1.6148132994630835, 8.0133257742438104)	(0.50783725459771567, -4.8749978982783073)	1.0	slash	2.48823
24	M	B	N	A	B	M	A	N	B	8	2	shapes	N	0	False	42	(-5.8806302896940199, 0.61415585432918718)	(3.0595883203697873, 3.3181858591368858)	(8.6736249377163688, -4.3732600740016823)	(-4.6262684195278077, -5.5058263473198323)	1.0	z	1.51569
25	N	A	A	B					N	4	2	shapes	A	0	False	42	(-1.7707569693382039, -0.97990547971632846)	(6.9173299649105999, -0.87900249848088485)	(-6.3407736412645743, 7.7869259554700996)	(1.6655201472227557, 1.769679877789665)	1.0	slash	1.00754
26	M	B	M	B	N	A	A	N	B	8	7	shapes	N	0	False	42	(4.7250507889052784, -7.4024713788135745)	(7.8294201736888382, -1.7247604864199904)	(-5.9171501999704104, 1.563511666616165)	(-7.1842711032170481, -2.3122923631147021)	1.0	z	1.38903
27	N	B	M	A					N	4	0	shapes	N	0	True	42	(8.4053351616964775, -8.6805413401311569)	(1.6547712117785274, 7.0501858000139368)	(-3.1292115262286604, -0.018447145970228007)	(-6.514166565580144, 6.8796649166550878)	1.0	z	1.05824
28	M	A	B	N	M	B	N	A	B	8	1	shapes	A	0	False	42	(1.7936348993838802, -5.1667861499140191)	(-8.2007274528636156, -6.1263566218394399)	(7.9228154596868556, 1.8021026184266553)	(-4.0550605886448032, -0.57230570312581186)	1.0	slash	1.12834
29	M	A	A	M	N	B	B	N	M	8	0	shapes	M	0	True	42	(0.37808503702556884, -4.5777379488489878)	(6.4947900614867216, -8.6596998764768802)	(6.8216810887201138, 1.4752771373035571)	(-6.9459416648209391, 7.6398812791920001)	1.0	slash	1.17992
30	M	A	M	B					A	4	1	shapes	A	0	True	42	(-8.0689525396604935, -8.7138838924797248)	(-8.4245269296351655, 0.38744151983840069)	(4.7662743572401336, -6.6311391806068762)	(8.0883985660021516, 5.7164604079306329)	1.0	z	1.00952
31	M	A	M	N	B	B	N	A	B	8	6	shapes	N	0	False	42	(-3.0061278203152773, -1.1632074416435767)	(-7.9644764341322967, -3.2657494333374641)	(3.2724211540704786, -3.6626653757636607)	(-2.4748700449386414, 5.6809049893588188)	1.0	z	0.957089
32	M	B	M	N	A	N	A	B	B	8	7	shapes	B	0	True	42	(-8.2791896106198131, -4.9282185079973999)	(3.7696079051780096, 0.91607685312673759)	(8.4189449068587443, -2.3603399084805323)	(-2.4464237739779104, 4.5822244501195541)	1.0	slash	1.2828
1	N	B	B	A					N	4	0	shapes	N	1	True	42	(3.7707537362253483, 8.4582696170750218)	(-4.2186073223977072, 6.5387425701973356)	(-0.8745232889799528, -6.9996491614199172)	(7.1003867544935009, -0.81654286667778475)	1.0	z	1.16833
2	M	B	B	N					A	4	0	shapes	M	1	False	42	(6.3752888773098633, 0.3818638534089942)	(4.4576831527355285, -4.7868538802091276)	(-7.239672487888857, -7.4171612067084922)	(-1.3214462096605866, 4.9322835193514436)	1.0	slash	0.927815
3	M	A	N	B	A	B	M	N	N	8	7	shapes	N	1	True	42	(-7.024205699674452, -5.3141626211415973)	(8.477196064076761, -0.42736820611155935)	(-1.7350726201958953, -7.5125091207051531)	(2.4121786163389256, -0.77162953784821742)	1.0	z	0.883747
4	N	A	A	M	B	N	M	B	B	8	4	shapes	B	1	True	42	(-6.7515802559087676, -7.0609122467735341)	(-3.3709179441911035, 5.077435798151388)	(3.7696756971139163, 2.2670828572356942)	(-1.2752906676792453, -5.5847818286523516)	1.0	z	0.831364
5	M	B	M	B					M	4	0	shapes	M	1	True	42	(-2.2014838240920955, 3.1182357785017842)	(6.2369399780792723, -7.8270922092873843)	(-6.4855765067884992, -6.9019282366701251)	(3.1172465360352142, 4.6870749538116421)	1.0	slash	0.842888
6	N	B	A	N	M	B	M	A	N	8	5	shapes	B	1	False	42	(5.2858665426018003, 3.1348516569182721)	(-7.7905314432975015, -1.8059399327261003)	(-0.13042938614765021, 0.40763011252023063)	(8.1890299636646979, -4.3504030712510575)	1.0	slash	1.0386
7	M	A	N	B	A	M	N	B	A	8	3	shapes	B	1	False	42	(-2.9372210206392113, -4.2867277051699189)	(4.7493688441549065, 5.3843738295369388)	(4.9872161439001204, -2.1210403882213358)	(-4.7340368017609809, 5.7830080853933534)	1.0	slash	1.30833
8	N	A	A	B					A	4	1	shapes	A	1	True	42	(-8.027358182975938, 6.5763171077798166)	(6.9935561950481837, -4.2878135264582138)	(3.8405185694496176, 6.3455485906751239)	(-5.9550995004569254, -1.4613223839752285)	1.0	z	0.85388
9	N	B	A	M	B	M	A	N	B	8	4	shapes	B	1	True	42	(8.0504960876261649, -2.8182479787658989)	(3.2481069079900902, 2.0824447813710645)	(-2.4086198267381063, -3.8179431576971314)	(-7.4515883560932901, 8.0569533011021157)	1.0	slash	1.14171
10	N	B	M	A					M	4	1	shapes	B	1	False	42	(-5.2536260503644456, -7.8226748674586277)	(5.1236743897821651, -1.6369451301748947)	(-4.5067846486857119, 4.0302149193022014)	(5.4262142052542774, 5.016574768367315)	1.0	z	0.739025
