TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	B	A	N	B	M	A	M	M	8	6	shapes	A	Practice	False	86	(7.8576759651898023, 7.5994766145975028)	(5.5187501146327929, -4.3124069291114528)	(1.5135171987870581, 8.1247551769446886)	(7.883393014463465, -8.1635147994187616)	1.0	slash	2.17417
2	M	B	M	A	B	A	N	N	A	8	3	shapes	A	Practice	True	86	(-0.33252437582080319, 2.2686628576125756)	(8.5865334720937589, 0.82237143109255229)	(-3.8264604723101447, 5.4894682734354419)	(-0.49549416905221655, -2.3063366734559674)	1.0	slash	2.28757
3	M	B	B	N					A	4	3	shapes	N	Practice	False	86	(4.0918814969995072, 4.9589673952067699)	(5.247689913015531, -5.7038431350103487)	(-0.98511470369963394, -3.480184905939514)	(-6.2262450848164566, 3.0527693397711442)	1.0	slash	1.63105
4	N	B	A	N					B	4	1	shapes	B	Practice	True	86	(-8.6572827153277068, -7.2270831900665442)	(5.5970878854811588, -7.5951647319209048)	(-8.6150033012667322, 6.41898090007248)	(8.6796422195286524, 6.7422103254540673)	1.0	z	1.3228
5	N	A	A	N					A	4	1	shapes	A	Practice	True	86	(1.4347059951454408, -6.5087729251899304)	(2.3706099533519325, 4.3736509197253017)	(-2.5343403363019963, -5.1994986874539277)	(-4.8823498230881235, 0.4941682552292157)	1.0	z	1.46048
6	N	B	N	A	A	B	M	M	B	8	5	shapes	B	Practice	True	86	(8.384873827845869, 4.49673015798815)	(-3.8633924244834441, 1.8369055514029906)	(3.0109863911639856, -6.7727251715728398)	(6.304545966969112, -0.24283551511389234)	1.0	z	1.30201
7	M	B	B	M					A	4	1	shapes	B	Practice	False	86	(-5.5382291136559543, -4.4477946009529763)	(3.3561472666788532, 1.0219599983303382)	(8.7009210986952539, -6.3977766665669531)	(-3.7154952598456408, 0.98868480405941384)	1.0	slash	1.37151
8	N	A	A	B	N	M	M	B	A	8	0	shapes	N	Practice	False	86	(4.9086218577742322, -4.2432485025627757)	(-5.732684321366003, 4.1016521058724535)	(-4.4907295549239876, -2.7845870293868176)	(7.7529719645837645, 3.2422524871829559)	1.0	slash	1.53321
1	M	B	M	N	N	B	A	A	M	8	2	shapes	M	0	True	86	(7.3420840005257411, -4.7059628057832743)	(-6.5440419653445971, 1.6741301353888183)	(-2.0498598326952431, -5.8275127261855975)	(-0.86166281587069893, 8.0650780073490829)	1.0	z	1.6376
2	N	B	B	A	A	N	M	M	N	8	0	shapes	N	0	True	86	(4.7525415057014264, 1.1319086766797373)	(3.4393985893946315, 5.8077079936673215)	(-2.4336506861152385, 1.4825901503690737)	(7.2024723086445324, -3.2151320198396611)	1.0	slash	0.971303
3	M	A	A	N	B	N	M	B	B	8	7	shapes	B	0	True	86	(3.4679342925243137, 0.79575381858473015)	(-1.8655980356487332, -2.4795525025945411)	(7.6947765229239522, -5.630442117047382)	(8.6346446687187708, -0.089645713864561216)	1.0	z	1.61496
4	M	A	M	A					A	4	1	shapes	A	0	True	86	(-6.9306221459600383, -7.1222261472639552)	(7.920880223034235, 7.2902738454550935)	(0.22428756788395887, -1.1208398735748251)	(-2.8064866907063477, 7.7925974025157494)	1.0	z	1.24624
5	M	A	M	B	B	N	N	A	M	8	1	shapes	A	0	False	86	(-0.65096084976607571, 2.5720092876143887)	(-2.5540571431642389, -7.7796729356746619)	(3.8771813871320155, -2.4958975987931789)	(1.5543512301488533, 8.045917778842167)	1.0	slash	0.90217
6	M	A	M	A	N	N	B	B	M	8	7	shapes	B	0	False	86	(0.66037002880708329, 1.907626249427258)	(-8.7089689664438534, -5.9546003408045962)	(-8.1006969353862992, 3.1695931292015285)	(-2.9677450414346431, -0.59839301034290848)	1.0	z	0.6458
7	N	A	B	B	A	M	M	N	B	8	5	shapes	M	0	False	86	(-2.6466812697908582, -4.1920281477343133)	(4.9636686836985593, 6.7785699355697933)	(-2.6608609235880305, 7.4409505745696869)	(-1.844904977644882, -0.25465409530305472)	1.0	slash	0.521516
