TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
5	M	A	A	M	B	B	N	N	A	8	2	shapes	A	0	True	57	(-1.4274109905870436, -6.656208280004253)	(4.1156244721981761, 1.1366702234425432)	(-7.4470127583750836, 0.91677131305331194)	(-8.0385509319883273, -4.1257720023597049)	1.0	slash	0.827504
6	M	B	N	N	B	A	M	A	M	8	1	shapes	B	0	False	57	(-0.95302054705311257, 5.891341984424729)	(-6.7401065048639381, 7.4183979721670745)	(4.9951703553056142, 2.4818202279823609)	(2.6891420388654268, -7.681095381462872)	1.0	slash	0.93717
7	N	B	M	N					A	4	2	shapes	M	0	False	57	(4.2478566818615011, 4.9355447271259028)	(-5.1773566329515308, -0.051239842834784)	(3.9823952343798368, -0.30654446125585366)	(-1.3871397767006686, 6.6052726925458938)	1.0	slash	1.12415
8	N	B	M	M	A	N	B	A	M	8	6	shapes	B	0	False	57	(6.6316038963913027, -3.4632319350026171)	(0.54038047792035826, 1.9081800712556873)	(8.6964966722086174, 5.0023511201767565)	(-2.6379884885223159, 7.3857972411277402)	1.0	slash	0.741761
9	M	B	N	B					A	4	3	shapes	B	0	False	57	(-6.2223668511890953, 0.95124535931686971)	(3.5422810544938397, 0.75223161217986068)	(-1.4479230562264922, -1.796473811583664)	(7.3667276809962914, -1.096542431210672)	1.0	z	1.5073
10	M	A	N	B	N	A	M	B	B	8	6	shapes	M	0	False	57	(3.5708060940684057, -2.9791908385584511)	(-8.6705341449614206, -1.5470992108666541)	(7.89919482398928, -8.2608277478875678)	(-4.2477317093938547, -3.280208635979041)	1.0	slash	0.697364
11	M	B	M	A	N	A	B	N	N	8	4	shapes	N	0	True	57	(7.8576989271708051, -6.9386430377516497)	(1.6380425018577451, -7.1771906894587492)	(-6.0248054621116598, -3.9685966468864997)	(4.4832040178293777, 4.1005277173138541)	1.0	z	0.936616
12	M	A	M	B	A	B	N	N	M	8	2	shapes	M	0	True	57	(-0.48309710612930701, -6.8753062954686444)	(-7.2360483874384727, 4.7660612976368615)	(4.3246682155067528, -1.6843631162375416)	(4.7516305608803098, -6.3033111542674529)	1.0	slash	1.47284
13	N	A	B	N	M	A	M	B	M	8	7	shapes	B	0	False	57	(3.2332304437998403, -7.5425148798077268)	(-4.874173843836342, 8.5579486659483734)	(4.9953571449958787, -2.7978736450571269)	(-6.9313827682856628, 0.5639773898958893)	1.0	slash	0.772132
14	N	B	N	B					N	4	1	shapes	B	0	False	57	(3.6207137925366517, -7.2390893881092389)	(5.4435567470762702, 3.4879632150676461)	(-0.67518857091463147, 6.78820681250129)	(-7.1282519650495448, -5.7424820590837484)	1.0	slash	0.876367
15	M	B	M	B					M	4	0	shapes	M	0	True	57	(-2.5766934738162526, 0.36287255751235747)	(-6.8332866320386616, -4.6099887848790297)	(0.13576227142096542, -6.0273815438924814)	(1.991936194161779, 7.428554423866963)	1.0	z	0.839913
16	N	A	N	B					B	4	3	shapes	B	0	True	57	(-7.3682767832648555, -0.38058451327685816)	(0.60154795556766238, 8.382556921128522)	(-3.7586821859597732, 1.9347967522863669)	(5.7072842772780241, -5.3592712997704464)	1.0	z	1.593
17	M	B	M	A	N	A	B	N	N	8	3	shapes	A	0	False	57	(5.453035906732195, -3.8194055158374587)	(-7.7426538418711823, 5.9147581654199186)	(-2.3994653420754259, 4.7718901423552005)	(6.0542333762076499, 7.8902538465667647)	1.0	slash	0.589735
18	N	A	B	M	B	A	N	M	B	8	1	shapes	A	0	False	57	(1.2914468158106409, 6.9820854131235759)	(2.0112700073196397, -3.447147273772079)	(7.0760053991265242, -3.3646127744248817)	(-2.4640340421259479, -7.8148505348281736)	1.0	z	0.973006
19	N	A	M	B					N	4	0	shapes	N	0	True	57	(0.18608473490075816, 1.8944204066479227)	(-4.6050223156132528, 2.3667468403142227)	(1.1154070784432086, -2.1542922882620372)	(-5.7713907514541596, -1.8366535171904044)	1.0	z	0.771871
20	M	A	M	B					B	4	2	shapes	M	0	False	57	(-6.2594019912673522, 1.2247185404049024)	(4.6481654960707335, -1.6502893803860754)	(3.2682953190377457, 4.3011409267857665)	(-1.4976379999464369, -4.1669091579427953)	1.0	slash	0.866023
21	M	B	M	B					M	4	0	shapes	M	0	True	57	(-3.077081238032255, -4.8341227409753449)	(5.7093336795794585, -5.0554545669355324)	(0.32083266685055101, 7.036556353271969)	(-7.7473907880405921, 7.5894560709321546)	1.0	z	0.759803
22	N	B	B	A	M	A	N	M	B	8	3	shapes	A	0	False	57	(-5.8984637925939829, 7.5925142013114844)	(0.86773173613204335, -5.196262166503324)	(-2.8759922031854019, 2.9158178010855096)	(7.9849925317821224, 5.960532628727135)	1.0	z	2.00286
23	N	A	A	M					M	4	1	shapes	A	0	False	57	(5.3794427442765258, 2.1627523729906226)	(6.8969791121209898, -7.8271024757536996)	(-0.3935030505562267, 7.5980676517560077)	(-2.1798471864422728, -6.0077208535794222)	1.0	slash	0.700359
24	M	A	N	B					A	4	0	shapes	M	0	False	57	(-5.1799764803180626, -6.7756724700704192)	(7.5788765693787887, 3.6773811031075478)	(-5.2215805945239353, 6.4228321891411202)	(7.7648671911636811, -4.826723591631664)	1.0	slash	0.768708
25	M	B	N	A					A	4	3	shapes	A	0	True	57	(1.2143446653839813, -7.552148379182448)	(4.1996625813676793, 4.4000146520257122)	(-1.389938257883677, 4.3648174780150626)	(-1.5288723277713654, -4.2748541119059347)	1.0	z	0.872284
26	M	A	A	B	N	B	M	N	B	8	5	shapes	B	0	True	57	(-4.41317419554961, -4.176814032691551)	(0.94389083226305637, -4.2966320431368974)	(0.24687213674020114, 1.0705905789085612)	(3.8452661352519399, 3.8325032996742507)	1.0	z	1.02957
27	N	B	N	B					B	4	0	shapes	N	0	False	57	(8.7008870885715766, -0.72047281237135863)	(-2.4208933607600711, 7.5232042032275892)	(-4.4776154707820002, -0.27535068567372889)	(8.4981409946377404, 5.7792668921178372)	1.0	slash	0.833604
28	M	B	M	B	A	A	N	N	B	8	3	shapes	B	0	True	57	(5.6605252339893308, -2.7718071404327347)	(8.1257351999245238, -5.9589727352915336)	(4.4499333238233998, 4.5612984043117812)	(-2.8057191166988602, 5.1747666515374693)	1.0	z	0.878485
29	M	B	N	N					N	4	3	shapes	N	0	True	57	(1.7250767303939849, -0.87820809631491681)	(-4.1467836898964112, -4.787244174690608)	(8.2716544473828897, 2.7036321724092449)	(-2.7463280657585925, 2.3596859609536711)	1.0	z	0.616847
30	M	B	A	A					M	4	0	shapes	M	0	True	57	(-5.6920046579017898, 4.5291470959453708)	(6.9626522655840155, 6.0984230759798894)	(0.88423686650466138, -7.6678201192028661)	(-8.0745513258608312, -8.3657929041971233)	1.0	z	0.728749
31	N	A	N	B	B	A	M	M	M	8	7	shapes	M	0	True	57	(7.5881740912837685, 7.1773849427988612)	(4.5934729841051656, -0.63892727856675435)	(-7.320288831226561, 5.8821543751942453)	(4.1043256407982387, -7.094347688007745)	1.0	z	1.26547
32	M	A	B	N					B	4	2	shapes	B	0	True	57	(3.3792234960166745, 1.6665909574004871)	(-0.34933332174655973, 3.5023873658639886)	(2.3890345802456636, -5.1800359619072394)	(-5.2247969204984841, -0.9652670989806662)	1.0	z	0.639255
1	M	A	A	N	B	B	M	N	N	8	0	shapes	M	1	False	57	(3.2924833134301554, 8.3990529568008832)	(-0.52441267178355311, 1.1972517926198307)	(-5.0329635865080578, -5.1740307771776672)	(-6.1439729042585141, 0.60851539011014211)	1.0	z	0.744858
2	N	B	B	M					B	4	1	shapes	B	1	True	57	(1.1618928383942357, 6.8616256200424477)	(5.5469276909255409, -8.6398122793084173)	(-8.7178290794859183, 1.2368032059872505)	(-0.18746629798565806, -6.9961423595445797)	1.0	slash	1.34256
3	M	B	B	A					B	4	1	shapes	B	1	True	57	(3.0299284177502201, -6.731280816434138)	(-4.3142845477314298, -5.8805600603712538)	(6.0665761415490369, 5.7160365508016664)	(-2.0804764007290464, 5.6292926911849879)	1.0	z	0.812796
4	M	B	M	N					N	4	3	shapes	N	1	True	57	(-6.609610231007002, -3.5140593122787243)	(5.8041200384454434, -3.2922812959663066)	(3.0726610072131759, 3.4174965646598512)	(-2.2254815078021641, 6.4973428768682027)	1.0	z	0.652581
5	N	A	A	N	B	B	M	M	B	8	5	shapes	B	1	True	57	(7.6757779308899821, 6.3679372298390611)	(6.7259265008942375, -8.2329875358104196)	(-8.6302647898790923, -1.2442015529655768)	(0.5740617290403609, 5.2628871068844454)	1.0	z	0.678274
6	M	A	A	N					M	4	1	shapes	A	1	False	57	(6.6531117783336438, -3.7659289323060392)	(5.8843106396127336, 7.5086381431952596)	(-3.7177672760931264, -6.9878072026882325)	(-6.274353487373773, 4.0096666222066926)	1.0	slash	0.981413
7	M	B	N	N	A	M	A	B	N	8	3	shapes	N	1	True	57	(6.2961818368904652, 3.582002457166908)	(2.9236701870810915, -1.5458531679659959)	(-0.31045204988094, 6.3929874061491105)	(-2.8432407541250528, -5.488939890428072)	1.0	z	0.823049
8	N	A	B	N	A	B	M	M	A	8	4	shapes	A	1	True	57	(-2.7035187647179022, 0.04999359605431053)	(8.2827203518002719, 7.6870556718448988)	(1.4995422002320069, 5.4754517488912811)	(-3.9282697129994579, -6.2381505905995507)	1.0	slash	0.781214
9	N	A	B	N					B	4	1	shapes	A	1	False	57	(0.49231487793801243, 5.6856943703324596)	(-7.3718859783210284, 4.7176499875504252)	(1.1308708112066377, -4.3081830384365922)	(-2.3934984583406163, -6.6678339388436303)	1.0	z	0.802504
10	N	A	B	A					A	4	0	shapes	N	1	False	57	(-6.0379624667224192, -8.4151381101392655)	(0.92800282892332575, -3.4851724733318772)	(-2.2990470691815306, 7.3662007219593946)	(4.8636693611963686, 0.48142336225177651)	1.0	slash	0.620462
11	N	A	A	N					N	4	0	shapes	N	1	True	57	(-3.4449138327169981, 1.8592027004640457)	(-6.06098589315443, -4.1263253412343719)	(2.8046829061439649, -8.3369159703188718)	(2.0010508612851723, 0.36123524902004611)	1.0	z	0.577984
12	M	B	A	A	B	N	M	N	A	8	7	shapes	N	1	False	57	(-1.2671204371239559, 5.7987836686799152)	(7.4576262204802717, 5.7729882531649093)	(-2.1387934577338932, -4.300555307699053)	(0.52404911202027016, 0.4592733801744302)	1.0	slash	0.985278
13	N	A	N	M	B	M	A	B	N	8	4	shapes	B	1	False	57	(8.3433071642177872, -6.5343312958415591)	(-5.7600638761670426, 8.2897672939235676)	(-1.2896533284592744, -7.7194580674361077)	(4.2497605652238128, 7.3218836151469269)	1.0	slash	0.687381
14	N	A	B	B	N	M	M	A	B	8	0	shapes	N	1	False	57	(-3.1813870623440392, -2.3466744802508455)	(2.7274250642747617, 1.63237609368203)	(6.1835545583338849, -4.0694191829864677)	(5.8020313171123021, 6.6696689501978632)	1.0	slash	1.01723
15	N	B	M	A					A	4	0	shapes	N	1	False	57	(4.9507329945502008, 6.5940712894706532)	(-3.5756605581028378, 6.3357481288675555)	(-6.1086607947677809, -4.8743704465659992)	(1.0619702848533379, -6.639709719860539)	1.0	slash	0.545852
16	N	A	M	N	B	A	M	B	N	8	5	shapes	A	1	False	57	(-7.2978312766546392, 1.9560798468137932)	(-4.0757324536300494, 6.8267054086452923)	(-7.5369201087831623, -7.7318393862385371)	(8.6463080234897696, -8.2070305799278493)	1.0	slash	0.593933
17	N	A	N	B					M	4	2	shapes	N	1	False	57	(2.836674082579993, -2.6159165403869364)	(8.0789131948547777, 3.9524252265868185)	(-0.67749917360616863, 1.7150793124894292)	(-0.46008261634670333, -6.1056207792595565)	1.0	slash	1.30136
18	N	A	A	N	B	B	M	M	B	8	5	shapes	B	1	True	57	(-7.5197942042033219, 5.8026886899999468)	(-4.7264289048632993, 0.66699660850419562)	(-6.0673889720112673, -7.6184107718518312)	(6.6605335717131275, 1.2825675938557914)	1.0	z	1.043
19	N	A	A	B	B	M	N	M	M	8	4	shapes	B	1	False	57	(6.3935440918753805, -6.0485658027978975)	(-2.3490910522598938, -4.2038783051449453)	(3.3449079640086179, -0.16554057777605102)	(-7.8926925710684834, -4.9452499346082845)	1.0	slash	0.655479
20	M	A	M	B	N	A	B	N	M	8	0	shapes	M	1	True	57	(2.3050899432203931, -4.3328939193984564)	(4.0795155035137025, 5.5745123875184284)	(-2.60353757500594, -2.8174167903627705)	(-1.0911932764666625, 4.2002097423088234)	1.0	z	0.797026
21	M	A	B	N					B	4	2	shapes	B	1	True	57	(-4.3808818657885764, 8.041002118957163)	(-2.956181624308253, -4.0115204709542942)	(7.3881385255341065, -2.8541708789854008)	(2.3478787260745655, 4.1783859344481655)	1.0	z	0.510702
22	N	B	N	B					A	4	2	shapes	N	1	False	57	(2.69933949951076, -8.558781675638043)	(-0.098397732500689727, -5.0261596305308558)	(-3.8040915910875421, 0.79500176429889713)	(5.4964374435440995, 2.2072384261438707)	1.0	slash	0.618061
23	N	B	B	M					N	4	2	shapes	B	1	False	57	(5.9995006312253931, -6.6290116184113961)	(-2.8860136308328315, 2.4075125385661202)	(-6.5737458519435128, -7.5767909302708425)	(2.52124915577261, 4.0760595231611365)	1.0	slash	0.561941
24	M	B	A	M					A	4	2	shapes	A	1	True	57	(-4.9932676931919895, -4.3472104887272023)	(0.6752763525987735, 5.4629985303306317)	(5.2333536812922254, -5.3226074093250695)	(-6.5004749718347963, 7.1657361200090204)	1.0	z	0.897747
25	M	B	N	A	N	A	M	B	B	8	7	shapes	B	1	True	57	(4.1164182580361093, 3.7442250553501388)	(7.5740226306028617, -5.4101105380762187)	(-0.91745459843581401, 2.2605274320586428)	(-2.5229846933860545, -8.6705082574609502)	1.0	slash	1.00131
26	N	A	A	B					N	4	0	shapes	N	1	True	57	(-0.49351652157468529, -4.7912376864161592)	(2.785545942041443, -1.2345246052209857)	(-6.1402648766083239, 8.2425317124399982)	(5.8702833123895477, 3.6403579514446101)	1.0	z	0.73837
27	N	A	N	M	B	A	B	M	A	8	0	shapes	N	1	False	57	(-3.0847808399009091, -0.34607812915761649)	(0.91382652180298507, 6.0599875063839246)	(-4.9034925361259347, 6.9034208956458443)	(1.5014739319660286, -7.0466664929749232)	1.0	slash	0.730705
28	N	B	M	M					B	4	2	shapes	M	1	False	57	(-6.4275467508606159, -4.8091120652059107)	(3.9076042022328341, -2.1917549863345105)	(-5.4349865721448278, 0.27412841714000535)	(1.5205110178730923, 1.0266761580294155)	1.0	slash	0.94561
29	N	A	N	A	B	B	M	M	M	8	6	shapes	M	1	True	57	(-0.34787897653057698, -0.07869007566895192)	(-6.3875975433026486, -0.79589683824982593)	(3.9402003689719809, -7.7570728334213532)	(-8.3791370029019241, 6.2326235211886782)	1.0	z	0.5694
30	M	B	M	B					B	4	3	shapes	B	1	True	57	(4.0561411961623097, -7.5281341289316348)	(-5.7025109616536929, -3.6321951897697424)	(-4.6130755598297819, 6.6405658305840287)	(5.8965762164628153, 7.429483049185631)	1.0	z	0.57703
31	N	B	A	N	B	A	M	M	A	8	6	shapes	M	1	False	57	(-7.8539913612243533, -2.2048954024410481)	(-2.8406082113828983, 8.5048277649012682)	(4.6364251869040434, 6.9957216245435205)	(-1.3783385696342396, -6.8351935216646833)	1.0	slash	0.64879
32	M	A	N	A	M	B	N	B	M	8	0	shapes	M	1	True	57	(8.5829677919196605, -3.2336647371872784)	(-0.69386131908368753, 4.437937216770738)	(-5.1563505903822335, 5.2005908342419325)	(8.5675198082678961, 7.6011533766675257)	1.0	z	0.594392
1	M	B	B	A	N	A	N	M	A	8	4	shapes	N	2	False	57	(5.7399864617412035, -7.2089378455474806)	(-6.3508488288448355, 3.2151997158852161)	(-3.3726537186931314, 0.30967215025595607)	(1.6134876369053508, 1.4534484476852825)	1.0	slash	0.560636
2	M	A	B	N	A	M	N	B	B	8	1	shapes	A	2	False	57	(-7.5983220642352842, -4.8291929912813334)	(7.7670528794543117, 0.0094907832344315324)	(-4.0151248269079076, -2.7478511367974603)	(-7.4948298949585102, 7.3250201518771938)	1.0	z	0.841698
3	N	B	A	A	N	B	M	M	N	8	1	shapes	B	2	False	57	(-8.5156857035891456, -6.4616765755046348)	(7.0951255645728128, -5.6903717874761881)	(7.8737494445873999, 1.3709346032692107)	(7.8600062120310383, 6.9626696381954165)	1.0	slash	0.589313
4	N	B	M	A	B	A	M	N	M	8	2	shapes	M	2	True	57	(-5.6299144877805531, -4.343859598448649)	(-1.7322845522051571, 8.1212937114907291)	(1.4152453235456264, -3.2688860154241643)	(6.8902505593517951, 4.4867715601285898)	1.0	z	0.674876
5	M	B	N	B					A	4	2	shapes	N	2	False	57	(1.2829743184642428, 2.2377291473058367)	(4.9182827028396456, -7.6456425684976033)	(-0.20446623684878595, -5.0080721965553003)	(-5.9831255620702084, 2.5178040017149961)	1.0	slash	0.894793
6	N	B	N	M					N	4	1	shapes	B	2	False	57	(6.3584625743544123, -2.910719074785475)	(1.2568847156555929, 3.3957630943179886)	(-7.9545839849954234, 2.4655164781261298)	(-1.9654669477828666, -7.3189156213652078)	1.0	slash	0.630915
7	N	B	M	N					M	4	1	shapes	B	2	False	57	(-8.4205782130629139, 3.5987917181433051)	(6.4715052378772224, -6.7919779497028223)	(-2.5109590916506592, -4.1721654763126423)	(1.3390001065665391, 1.7731748081264698)	1.0	slash	0.642607
8	M	B	A	N	M	B	N	A	A	8	7	shapes	A	2	True	57	(-3.5299892815906952, 5.9041245236389894)	(-8.5007936718635637, -3.4792664244220388)	(1.91790185163795, -8.5167988170649345)	(1.2350842415722454, 6.9241384360961504)	1.0	slash	0.557675
9	N	B	N	A					A	4	3	shapes	A	2	True	57	(4.0401930106783652, -2.965708665434442)	(6.9329899922450409, 8.1367311303412748)	(-6.2985331857059297, 8.6499985927333789)	(-5.4661122205267301, -0.33448801057806676)	1.0	z	1.65537
10	N	B	A	B	A	M	N	M	M	8	0	shapes	N	2	False	57	(-5.3486209410433823, 4.2278099438289356)	(8.4297155078509398, -2.7358104629951789)	(6.2290272909374025, 7.4005468318632879)	(-0.064915807394681835, 1.8117633717367791)	1.0	z	1.08157
11	M	A	N	M					B	4	1	shapes	A	2	False	57	(-8.5674278173434981, -8.2904428227396192)	(5.3603923469112917, 6.1853133746418631)	(5.3556900505864924, -8.2947250837845665)	(-1.4707552355265747, 4.4160775850109886)	1.0	z	0.656858
12	M	B	M	N					B	4	1	shapes	B	2	True	57	(-6.7935656942011153, 8.6613006632753375)	(-2.8616381726719959, -5.3429910393203555)	(4.2725948545279131, -0.41222423922204854)	(6.0445517302122784, 6.3334955907837944)	1.0	z	0.536001
13	N	A	B	M					A	4	1	shapes	A	2	True	57	(-3.0678901292935246, 8.6823079797393241)	(-3.4192394328177089, -1.1606142904201162)	(2.3436100778978588, 3.9331983190850242)	(3.5412035404374507, -5.9505272297369229)	1.0	z	0.5353
14	M	B	M	N					M	4	0	shapes	M	2	True	57	(3.2071102214971265, 5.1688303606044812)	(3.3737661922630338, -0.49223212335748023)	(-4.0034075686587833, 0.41683051507997959)	(-2.0551640617004496, -8.4110615746567348)	1.0	z	0.620188
15	M	B	M	B					B	4	3	shapes	B	2	True	57	(-8.6396419216963825, 0.403153228296528)	(-1.6331184738049735, -2.453482819695548)	(3.1673642492975578, -4.1174886009455198)	(7.4792647474346765, 2.7790452485521957)	1.0	z	0.577858
16	M	A	N	M					B	4	2	shapes	N	2	False	57	(-2.6785308130788339, -2.0226589732551066)	(5.645094219971714, 4.0307953122373661)	(8.6454945110538333, -1.3858582670913453)	(-2.9867504459902401, 6.9553877624072662)	1.0	slash	0.584933
17	M	B	M	N					B	4	1	shapes	B	2	True	57	(-1.3325055052034598, 4.1107236727467455)	(-7.0372535642116709, -4.18133772316774)	(5.9415867956434507, -3.9754076568617078)	(3.0346685583877377, 1.6927317335508221)	1.0	z	0.702316
18	M	A	A	B					M	4	3	shapes	B	2	False	57	(5.7042445448037782, 5.0321076043653825)	(5.18289201796299, -3.828423517378245)	(-4.2511421307919628, -5.5194075846876736)	(-8.0714967965324593, 4.8627928738284893)	1.0	slash	0.634648
19	M	A	M	N	B	A	N	B	M	8	0	shapes	M	2	True	57	(5.8651594194080392, -6.1042642282323358)	(-7.0469830590589257, 1.4660310349126924)	(-7.5799663722533728, 7.2089340879694959)	(-0.94535870676525491, -0.32934408192689091)	1.0	z	0.501788
20	M	A	N	B					N	4	0	shapes	M	2	False	57	(3.3551122945682188, -4.1869745939529164)	(-2.2709676291183207, 1.9652242856282225)	(1.9571690014328844, 1.4638535353040396)	(-3.5602661358526264, -4.2735807881050443)	1.0	slash	0.563999
21	N	B	B	A	A	N	M	M	N	8	0	shapes	N	2	True	57	(6.4349896873739851, 2.8070284549317321)	(-8.4448768183576828, -4.389444863779139)	(-3.4899579516230697, -1.1980683770505909)	(6.4766861807724005, 8.5896906603686816)	1.0	z	0.549992
22	M	B	B	N					A	4	0	shapes	M	2	False	57	(-7.5560305426447592, 4.1764157872544221)	(1.5177599585094725, 6.1416346383159048)	(-8.5783580020060359, -3.4157071629995581)	(0.68198073311551077, -4.0804288643009325)	1.0	slash	0.551592
23	M	A	B	B	M	A	N	N	N	8	1	shapes	A	2	False	57	(0.93864168938935322, 0.097799044306668748)	(0.59244586334299321, -6.4839914449929408)	(-6.8110580568801105, -2.2080874862765683)	(-3.3322882503255, 0.3416191741219663)	1.0	slash	0.683082
24	M	A	B	A					B	4	2	shapes	B	2	True	57	(4.1541586877066692, 2.0992901696996764)	(8.1479741360233504, -8.5781529986296459)	(-6.7568904798684351, -2.9211430269759031)	(-4.3150366845432311, 0.36624221327944184)	1.0	z	0.476204
25	M	A	B	M	B	A	N	N	B	8	2	shapes	B	2	True	57	(6.7592994355890195, 4.4388871921627349)	(-0.79019860032422073, 2.0557383687531896)	(-5.7656884415340741, 6.3196476965342008)	(2.6294393819115918, 5.4378120611300567)	1.0	z	0.797703
26	M	B	N	N	B	A	M	A	A	8	2	shapes	N	2	False	57	(-1.0189825232730385, 4.6655603598323534)	(4.4264946003267038, -1.2249741490200305)	(-6.8508151004271021, 8.5482363756791067)	(5.8149263785139738, 7.759714118284549)	1.0	slash	0.727992
27	M	B	B	N	A	A	M	N	N	8	3	shapes	N	2	True	57	(8.6682118270103174, 8.2948416879677112)	(6.1781834530890762, 3.0418820251525993)	(-2.6702881183360603, -3.0643652894121667)	(-7.3075091828544281, -7.9926909739602658)	1.0	z	0.513653
28	M	B	A	A	N	N	B	M	A	8	2	shapes	A	2	True	57	(-0.81909338575711832, 6.2544898577006371)	(-1.7959413769702346, -2.7588599496706818)	(6.5935418832054467, 8.6639938854323759)	(8.2254496531951524, 3.0561731398102427)	1.0	z	0.666703
29	M	B	B	N	N	M	A	A	N	8	4	shapes	N	2	True	57	(1.0011688265308756, -6.7166911457286229)	(-2.7690080090750397, 2.7929915589605656)	(1.9868051717707012, -2.4966114185325337)	(-6.9755876143808653, -3.9576187471595841)	1.0	z	0.744834
30	M	B	A	M	B	N	A	N	N	8	4	shapes	B	2	False	57	(-3.225801661849701, -6.1246974121116438)	(-7.2960813059363083, 3.211492271608023)	(0.12324760596778006, 0.11461030434499797)	(-0.0518471694066438, 4.7902099700197489)	1.0	slash	0.52641
31	M	B	A	M					M	4	3	shapes	M	2	True	57	(2.3878113589465748, -1.9422128489584765)	(-4.3827279090881053, -1.3673577049540011)	(4.6643440824662079, 5.2684288905515189)	(-0.25531013314895112, 1.1749321554531171)	1.0	z	0.621828
32	N	A	B	M	A	N	M	B	A	8	7	shapes	B	2	False	57	(-8.6711977496199353, 2.4789654936686905)	(-1.0121240745905808, -0.15434684992142067)	(5.1998973153764823, -8.4537173014952014)	(5.8458294524100349, -2.9827482531099383)	1.0	z	0.477689
1	N	B	N	B	M	A	M	A	A	8	7	shapes	A	3	True	57	(-4.0673084882277397, 8.1920585455955006)	(5.572150304732375, -0.8303692220752783)	(3.8679413493973414, -8.0548494006293314)	(2.0929681499518971, 6.0681301105859511)	1.0	z	1.05758
2	M	B	B	A					M	4	2	shapes	B	3	False	57	(5.1470438170825954, 8.5324498885083671)	(-4.4029263502397589, 8.0755122218890385)	(-1.917353464579187, -7.8320958979430619)	(6.8115167533579601, -1.6983941041686084)	1.0	slash	0.567098
