TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	B	A	A	N	M	M	B	B	8	6	shapes	M	Practice	False	72	(-3.794010037946534, 6.2144815190323612)	(5.2319577847662639, -7.365382499817299)	(3.3574674017810295, -3.112964145644642)	(-1.888549297217458, -3.1805215602911181)	1.0	z	4.6927
2	N	A	M	N	A	B	B	M	N	8	7	shapes	M	Practice	False	72	(-8.6373908077928085, 3.6910730507771383)	(-0.87718971965138515, -6.8163274638610876)	(-3.0411693097896473, 8.631504173586606)	(4.2392760765087036, 5.5591255858049795)	1.0	slash	1.64399
3	M	A	N	N					M	4	3	shapes	N	Practice	False	72	(1.5698568685347709, -1.3399845220923545)	(-2.4191692265232749, -5.6331120665231413)	(3.171297697312518, 5.6464295665955291)	(-7.5069366252371701, 0.463581950522995)	1.0	slash	2.57352
4	N	B	M	N					N	4	3	shapes	N	Practice	True	72	(2.7759154926463516, 0.38831843315742454)	(-7.7519465244467307, -8.052969535149856)	(-5.2388680817583495, 3.5242779664327131)	(7.2162332533525522, -0.010306486313323759)	1.0	z	1.55716
5	M	A	B	N					B	4	2	shapes	B	Practice	True	72	(7.7740288770333379, 7.6396211188189262)	(2.3346413353116979, -3.6002121777898939)	(-8.3577076600555777, -3.2920684912108129)	(-4.4529171058421042, 0.24538718932923942)	1.0	slash	1.68077
6	N	B	M	M	N	A	A	B	N	8	0	shapes	N	Practice	True	72	(2.1623262644184589, 8.2331170985378606)	(4.0898164982429801, -8.0724581611176234)	(3.0783959973750097, 1.4885537845421943)	(-3.244702541054143, 1.2361546975914628)	1.0	z	2.20827
7	M	A	M	N					B	4	0	shapes	M	Practice	False	72	(-5.5703744292928938, -5.5855221939209816)	(0.82442525339278383, 8.0770321338303184)	(2.5801319326419669, -1.6318029462128694)	(-8.1254777798182936, 1.9018793940616856)	1.0	slash	1.60735
8	N	B	N	M	M	B	A	A	N	8	2	shapes	N	Practice	True	72	(-5.9860302480796559, 3.9650668613066866)	(4.0453658527882723, -0.64292160435715573)	(1.1055862347246208, 3.2404298258700042)	(-2.5050575446360321, -6.0630280096118447)	1.0	slash	1.76351
1	N	B	M	B					M	4	2	shapes	M	0	True	72	(0.38429390725468338, 2.8110766821505848)	(-3.0658520514400864, -6.0164602049678262)	(-8.3244480382997779, 6.1696462753175272)	(4.7624594090028456, -3.2906658696200486)	1.0	z	1.12775
2	M	B	B	N					A	4	2	shapes	B	0	False	72	(0.29049348787117779, -7.5484471575881411)	(-6.7629377173005301, -0.22106014449670575)	(3.8664951428593728, 5.7163576635416842)	(-5.599859509884352, 6.8748693134682313)	1.0	slash	1.24931
3	M	B	A	B	N	M	A	N	B	8	7	shapes	N	0	False	72	(4.4220589541725985, 5.0018748303695162)	(-3.4952681047696359, -7.3513209548224374)	(5.2284848051559116, -7.0205258596883766)	(-7.0531535124231093, -0.75854919859976544)	1.0	z	0.836944
4	N	A	B	B					A	4	1	shapes	A	0	True	72	(5.3050597816003648, -7.0195064349836587)	(-6.7656944560175036, -6.2627957384086006)	(-5.5559337823209098, 8.5621334654012458)	(6.9731896774878965, 7.7572644670217059)	1.0	slash	1.12059
5	N	B	B	N	A	M	M	A	A	8	2	shapes	B	0	False	72	(7.2324649246495429, 8.3367323577995656)	(0.63608689058255941, 8.2397772321893008)	(4.9382590403747884, -2.2334020343900649)	(-2.9838194187228275, -2.6014145040032179)	1.0	z	1.32613
6	M	B	N	M					M	4	3	shapes	M	0	True	72	(1.5942593317723972, 6.8978284480381458)	(2.8751741427758564, -3.611624020149498)	(-0.46119063500903756, -7.5998217175336951)	(-7.7441581630686276, 6.960184259065997)	1.0	z	1.09588
7	M	B	B	N	N	M	A	A	N	8	4	shapes	N	0	True	72	(7.2342646691340029, -1.7444932876426691)	(-3.1054817976547238, -6.92334205934067)	(4.9947070989663143, 8.4817527967967692)	(-2.8704187310724461, 3.3224367943678867)	1.0	z	1.03333
8	N	A	N	A					N	4	0	shapes	N	0	True	72	(-5.1186414510872362, 0.37692017516650189)	(0.3808169515314539, -6.2073658040340458)	(3.0419386893401903, 5.7639959723308696)	(-7.7952882075858669, -2.6032154010242667)	1.0	z	1.0611
9	M	A	B	N	B	N	A	M	A	8	4	shapes	B	0	False	72	(-3.4356123938129572, -2.9406056916658674)	(1.6607167264258926, -5.9237796145138937)	(-3.7818243016925015, 3.3741434456072614)	(-6.7742675043908029, 0.65350477162805376)	1.0	slash	1.80066
