TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	A	B	A					B	4	2	shapes	B	Practice	True	41	(-6.3661593872298585, -4.5182026206224641)	(-5.1064393548397859, 2.4934248044036647)	(5.2994755486109018, 6.2308249689257966)	(2.0399203206819845, -2.1731478596818583)	1.0	z	1.17419
2	M	B	M	B					M	4	2	shapes	M	Practice	True	41	(4.2355989929892779, 2.9322195869382455)	(-6.1247128225187195, 1.5233095428833625)	(-3.4255335301272698, -2.5153465804448052)	(1.6733500016463481, -6.9079376845593243)	1.0	z	0.565813
3	M	A	B	N	M	N	B	A	B	8	4	shapes	M	Practice	False	41	(-1.26174613531128, 5.3965322731086616)	(-3.7831998456619083, 1.6027026101711073)	(6.3151353664646148, 3.0853067996195893)	(-2.5215156776296475, -4.8788807611878529)	1.0	slash	0.917713
4	M	A	A	B					N	4	3	shapes	B	Practice	False	41	(-4.568164444695844, -1.681083136525551)	(2.1538046693739208, -4.6787648504511603)	(1.7000365886095121, 8.1032350381086964)	(-6.1505599864054101, 7.3361091260214657)	1.0	slash	0.925086
5	M	A	M	N					B	4	0	shapes	M	Practice	False	41	(0.86263470674908227, -4.0597008386302349)	(4.5415334998571328, 5.613498869124852)	(-1.3529134179428812, 0.11460362167504634)	(-7.6624643519587554, -5.5702376873282962)	1.0	z	0.583039
6	N	A	N	A	B	M	B	M	M	8	7	shapes	M	Practice	True	41	(-3.849549381631495, 8.5145177906919827)	(4.1685843406096534, 2.0737948948594589)	(-6.3460736655352754, -5.1333930739710345)	(-6.7860015296147491, 4.2609203574006997)	1.0	slash	1.04457
7	M	B	M	A	A	N	N	B	M	8	5	shapes	N	Practice	False	41	(5.9987534818328232, 5.8590355870100499)	(-5.0888955274357066, -2.0218827722886452)	(-1.5498528721017086, -7.7783161238938501)	(6.2401010813462232, -3.666554057215234)	1.0	z	0.741541
8	M	B	M	A	A	B	N	N	A	8	4	shapes	A	Practice	True	41	(3.9699936260299911, 0.52970614013460704)	(-5.5699190976911641, 5.7647826828734914)	(0.56253458053483385, 8.4456705354308781)	(-7.5761164078588923, -8.1256193699630099)	1.0	slash	0.862215
1	N	A	B	M					A	4	2	shapes	B	0	False	41	(7.0597095765238507, 2.6555990125572553)	(-3.4650807331355349, -1.1887962875864462)	(-4.4396898230467423, 6.4829613165319326)	(6.7031758020746732, -2.9458279035157364)	1.0	slash	0.78948
2	N	B	N	A	B	A	M	M	N	8	0	shapes	N	0	True	41	(-7.0430181754387196, 7.3589867049937325)	(1.5420378446028753, -5.0275891659843577)	(4.9404572860209015, 2.6449881210704724)	(-2.3068843188962944, 6.0770676048002663)	1.0	slash	0.979448
3	N	A	N	B	A	B	M	M	N	8	2	shapes	N	0	True	41	(-7.4240561351564471, 3.9598358057103198)	(0.22760967711151281, 8.1780106937254828)	(-0.50245520991745707, -4.5068946673288659)	(5.5559237070628544, 7.0471995866138286)	1.0	z	0.474528
4	M	B	N	B	A	A	M	N	A	8	0	shapes	M	0	False	41	(4.2983241555111125, 5.2875424775239619)	(-6.7001818221202374, 8.1287554142365614)	(-6.3185862093179148, -4.7199330701662996)	(4.2102556990862219, -6.814366561616704)	1.0	slash	0.790384
5	M	A	A	N	M	B	B	N	B	8	7	shapes	N	0	False	41	(-3.1959481131890763, 5.8724928514428143)	(1.3887445294076954, -2.6087861469781286)	(-6.3426458881844532, -7.6858082934889032)	(-5.2227283959379047, -1.866198364147162)	1.0	slash	0.770014
6	N	A	A	B	M	N	M	B	M	8	4	shapes	M	0	True	41	(-7.177832273477911, 2.704084940349901)	(-2.5798366272281612, 1.0006727066656769)	(-3.5978943908538144, -7.3315528156078162)	(0.20718366982331915, -3.9024487780587647)	1.0	slash	0.836016
7	M	B	A	N	M	B	A	N	N	8	3	shapes	N	0	True	41	(2.423619639247784, -4.2426237616780638)	(-4.3857579318696267, 4.6773102148115377)	(-8.3522041702140957, 2.587418367982103)	(-7.8387887486383985, -7.4511228858369725)	1.0	slash	1.37581
8	M	B	B	M					N	4	1	shapes	B	0	False	41	(-2.2881301448395526, -6.3445180544469952)	(-0.49409488523756373, 7.3859928679886586)	(6.3678716983062102, -6.6291856113274736)	(5.9478004238215565, 8.6774569853001431)	1.0	slash	1.0234
9	N	A	A	M					M	4	3	shapes	M	0	True	41	(7.4343463482601955, -8.0362804930805805)	(-7.7108350947443309, -5.7079686718711677)	(0.98749593496029853, 7.7089715444121474)	(-3.1449594985827858, 2.5712406621610384)	1.0	z	0.973078
10	M	B	B	N					M	4	2	shapes	B	0	False	41	(-2.1574600131404305, 8.1476369250752043)	(-7.9385877684623569, -3.0920056205688589)	(4.3784760629295771, 8.5958588952344677)	(3.3910760720100424, -1.3893240761374717)	1.0	slash	0.650886
11	N	A	N	A	M	B	M	B	M	8	6	shapes	M	0	True	41	(-6.04059420919865, -0.92186259327187692)	(5.9894783126776812, 4.7701320132753438)	(6.7037718675233755, -3.2365662140017681)	(1.4474102930917709, 6.8144644635110847)	1.0	z	0.796388
12	M	B	A	A	M	B	N	N	N	8	0	shapes	M	0	False	41	(-7.8521530450233294, -8.747265551321334)	(-7.3444348509990167, 2.7205827695639293)	(-1.8468897504429425, -6.4075898815757135)	(8.6151491106565459, 3.6738060198036706)	1.0	slash	0.960099
13	N	B	B	N					N	4	0	shapes	N	0	True	41	(8.2462159600063174, 5.0903162547745477)	(4.6404800681155134, -8.6910700787832393)	(-1.0667224846142753, 8.2795297233900094)	(-2.0872854946841564, -6.5992888149581574)	1.0	z	0.559872
14	M	A	A	B					N	4	1	shapes	A	0	False	41	(3.5530381466301204, 1.9537052336268701)	(-3.518996698115985, -2.8017485315277328)	(-8.1574074590849861, 1.3943574148568274)	(1.0473433847774647, -5.8517887387567082)	1.0	slash	0.633464
15	M	B	A	M					A	4	3	shapes	M	0	False	41	(-3.3908344564360613, 3.462604069559255)	(4.213522504290566, -0.89100820223556987)	(5.6516816368160576, 5.2125203189707481)	(-7.4347146323124473, -0.98807662801093166)	1.0	slash	0.780971
16	M	A	M	A	N	B	B	N	M	8	0	shapes	M	0	True	41	(-2.4495083316110158, -1.1027087311224193)	(-6.2726123184911371, -5.5768067175060301)	(8.5784207004073956, 4.2762257430623922)	(4.2391140993437553, -5.3946221253519715)	1.0	z	0.697957
