TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
3	N	B	M	N	A	M	B	A	B	8	6	shapes	B	0	True	131	(1.6487348538381283, -8.0431060701569042)	(-6.8455870395963059, -5.0390427374704494)	(-3.7923848192525673, -0.54055309767803017)	(0.84858402152171664, 0.7474680300703973)	1.0	slash	1.84088
4	N	B	B	N					B	4	2	shapes	B	0	True	131	(-2.050821693769052, 2.1047514629938462)	(6.7033831320505595, -5.991737767620803)	(-1.986829054324212, -5.7626236816316814)	(3.4819209758955108, 4.3167967242789871)	1.0	z	1.62648
5	N	B	B	M	M	N	A	A	A	8	2	shapes	B	0	False	131	(6.130634391598603, 4.5260949249126572)	(-6.6848486514517917, 2.8657545320104632)	(-3.6083200072501675, -6.5224799525526524)	(-2.1615682341572242, 7.4225359224582057)	1.0	slash	1.42361
6	N	B	B	M					N	4	1	shapes	B	0	False	131	(-2.0367779936215102, -0.29057005408881409)	(5.0421665549254175, -0.14704106848995124)	(-5.8691232252499734, 6.5608825110334621)	(6.5907271799536886, 7.1685438911036812)	1.0	slash	1.15716
7	N	B	M	B					M	4	1	shapes	B	0	False	131	(-5.5085255930438972, -6.507253340602416)	(3.6612315008717058, 6.3248800832882601)	(7.5596583975788221, -2.6649276378615934)	(-7.0763161408949209, 8.0839186334051156)	1.0	slash	1.26464
8	M	A	B	M	N	N	A	B	A	8	7	shapes	B	0	False	131	(1.8909315296389479, -4.0545382408557664)	(5.952914802843754, -1.5331969715024867)	(-2.1590637811704312, -5.7489655754012272)	(6.0119194215963976, 6.5198766085405051)	1.0	z	1.11073
9	M	A	N	B					N	4	3	shapes	B	0	False	131	(3.6879956456249747, -5.60918980688235)	(-2.3205292028721463, -4.7829106491632771)	(4.1529374117493703, 7.9464730656386635)	(-8.4548678321606499, 7.3035880556532753)	1.0	slash	1.15415
10	M	A	N	A	N	B	B	M	M	8	7	shapes	M	0	True	131	(-8.504839870306462, 1.7251400925326816)	(8.0516568269171565, 3.8202673214488065)	(2.534878673663238, 0.055865421660426406)	(-0.78819854465039185, -3.6015435729882661)	1.0	slash	1.54029
11	N	A	A	B					B	4	3	shapes	B	0	True	131	(2.9445560677819635, -6.1725731085167697)	(-8.2651406370272937, -4.814231080887371)	(-1.2645370877640936, 4.5575396583866397)	(3.1775444564818844, 1.0408399879577335)	1.0	z	0.887784
12	M	B	N	A					M	4	1	shapes	B	0	False	131	(-1.5382675037824018, -2.5124620813439735)	(8.7323672106471051, 7.6746156813658715)	(2.5984374105596366, -0.80418031258386602)	(-5.7958977245501311, 2.836841941776342)	1.0	slash	1.34348
13	N	A	A	B	B	M	N	M	M	8	7	shapes	M	0	True	131	(5.2478458097567255, 4.6170769270310785)	(1.0168867242194768, 5.9549729031221545)	(-3.091556533562982, 3.5622412473932972)	(-8.2121431447152951, -2.7814231669956113)	1.0	slash	1.71636
14	M	B	A	N	N	B	M	A	N	8	6	shapes	M	0	False	131	(-3.6185478333120358, -7.9287688860975569)	(3.3781123093635461, 4.9836199363797125)	(-4.1876989041038923, 7.5928145597386312)	(-2.6504000745011655, -2.5825000212633835)	1.0	slash	1.32809
15	N	A	M	A	N	M	B	B	A	8	0	shapes	N	0	False	131	(0.41814651097259947, -3.5609646754892861)	(0.66010536979916346, -8.6737584505514249)	(-1.9339943529937997, 4.0659107464535644)	(-4.0479987075466433, -0.18135559601701345)	1.0	slash	1.18691
16	N	A	B	N					M	4	0	shapes	N	0	False	131	(4.4312831242613129, 7.6196948924887877)	(6.6374706439611426, -2.6172089327610681)	(-8.6206404834533146, 5.4674464300323482)	(-5.4946427463544021, -3.7085184508703932)	1.0	z	1.02334
17	M	B	N	B	A	A	N	M	A	8	1	shapes	B	0	False	131	(3.028530639536239, 1.407498332408661)	(5.125718039852865, 6.9551315444852744)	(-4.9984953986857548, -1.6270349907394133)	(-1.2164983653526118, -0.19768913148211631)	1.0	slash	1.22085
18	M	A	B	B	N	A	N	M	A	8	2	shapes	B	0	False	131	(8.2131137644667049, 1.1024834998671427)	(-5.7833478877903666, 7.8197831441665606)	(8.3256818701645443, -7.9765150221746399)	(1.0051372706610788, -6.6766009859206772)	1.0	z	2.09856
19	N	A	B	N	A	B	M	M	A	8	4	shapes	A	0	True	131	(0.43429612615239144, -7.1987386251458574)	(6.4339954065339615, -1.7280807373169385)	(7.4565969373559895, 5.5403392285086071)	(-3.0608032111002572, -1.9332316964522551)	1.0	slash	0.970177
20	N	B	M	M	B	A	A	N	M	8	4	shapes	B	0	False	131	(5.4082440018042028, 1.949068384640146)	(-7.1050955992176625, 6.7795675106301481)	(1.9614368751989577, -7.1848015788605046)	(0.55054061434422152, 4.8868814530028839)	1.0	slash	1.2444
21	M	B	A	A	M	N	N	B	B	8	1	shapes	B	0	True	131	(8.3898258749573138, -6.1858594611288957)	(-1.0703551527363127, 1.1770141151308255)	(0.56007576604275933, -7.4102045530630658)	(-7.013887590275603, 2.4014641094972387)	1.0	z	0.979536
22	M	B	B	A	A	N	M	N	M	8	5	shapes	N	0	False	131	(-6.8379600521547275, 7.9138385277045309)	(2.0406884625373802, -5.1495273945098905)	(-1.9394002408731321, -0.86505377675619499)	(8.2759527807325313, -0.61038686614608473)	1.0	z	1.49856
23	N	B	B	M					N	4	0	shapes	N	0	True	131	(4.9257469470531827, 2.1284869249223313)	(-8.2564268677078658, 8.3365702605092942)	(1.7354686264678278, -7.7439116938329438)	(-2.6987133977445321, -7.3191600601248279)	1.0	z	0.912562
24	N	A	M	M					M	4	2	shapes	M	0	True	131	(6.5610716434833023, -3.2018930539703989)	(-3.5175953065678627, -4.2108054163097783)	(2.8068220033212281, 3.0679025394921631)	(-4.3926700562806236, 5.6927815026827382)	1.0	z	0.977018
25	N	A	N	A	M	M	B	B	A	8	1	shapes	A	0	True	131	(2.5792548019682116, 0.3682727163772892)	(8.5287271760183749, 8.5773773334448862)	(-5.4367993206849325, -8.6992169606038647)	(0.02429435175939787, -5.4139880923697667)	1.0	slash	1.20001
26	M	B	M	N					A	4	3	shapes	N	0	False	131	(-5.5434975098540811, -4.7764162945746431)	(3.4428903039397873, 1.9328480526564267)	(-0.73802813815886381, 3.4151675521796232)	(8.712013640325722, -0.36241055838342184)	1.0	z	1.13791
27	N	B	N	B					N	4	3	shapes	B	0	False	131	(7.8658484925784684, -1.8073630083395926)	(-5.6999865496280648, 1.277374615694546)	(-2.3874456210278954, -4.0791373767826249)	(0.72990085711054675, 0.93638391883028937)	1.0	slash	1.03168
28	M	B	A	A					A	4	3	shapes	A	0	True	131	(-4.9134855771417882, -3.9111358540792907)	(-0.044843046227581951, 6.531561927420519)	(5.9103683499135506, -3.8483780401832366)	(4.0407440923101632, 4.9680859864389753)	1.0	z	0.977371
29	M	A	M	A	N	N	B	B	M	8	0	shapes	M	0	True	131	(1.8180482042968382, -0.47964065718596771)	(-1.176951432501915, -3.7285329373852711)	(3.287461870699067, 3.2863100061818784)	(-5.5517814213529464, -5.6780147787463173)	1.0	z	0.920451
30	M	A	A	M					M	4	3	shapes	M	0	True	131	(8.7107086404478729, -0.43867802657869426)	(-2.9491199280165956, 3.4766387088338249)	(-7.8954884426091692, -1.1761604719202241)	(6.1515091196758256, 5.2618946277113086)	1.0	z	0.850164
31	N	B	B	N					N	4	3	shapes	N	0	True	131	(4.703428196166211, -6.0427315653994427)	(-4.3793247444767811, -7.1851755271252324)	(2.800036928046497, 4.9410389612491894)	(-2.4836545147411311, 1.6559907941936238)	1.0	z	0.912284
32	N	A	M	A					B	4	0	shapes	N	0	False	131	(7.3605921924619508, 5.0073902814653621)	(-7.0584464832416973, -7.7384197013764364)	(5.2902432713508141, -7.2252374906174932)	(-5.6318592589279195, 2.0400925869127029)	1.0	slash	1.04186
1	M	B	M	B	N	N	A	A	A	8	6	shapes	A	1	True	131	(2.506522236444237, 1.4576696321925429)	(-7.0588337852249765, 8.3887725332819194)	(3.0306903859321341, -8.0033418062960102)	(-3.410903512658737, 6.0680291289231256)	1.0	slash	1.46688
2	N	B	M	M	N	B	A	A	A	8	4	shapes	N	1	False	131	(-0.69973144875741866, 2.828207420216426)	(-0.66747552015991296, -5.3975358551194033)	(7.7231639754638906, -4.5507785150059599)	(8.2747949013133244, 0.80465190449906743)	1.0	slash	1.32047
3	M	A	N	M					M	4	1	shapes	A	1	False	131	(-6.1445247305180626, 2.6795352562250709)	(-1.4466896998605812, -0.74724141943495148)	(8.5030029256334352, 4.3562697909278079)	(4.4357444521952267, -2.8460082447433974)	1.0	slash	0.984759
4	M	A	A	B					A	4	1	shapes	A	1	True	131	(5.8102918261208298, -4.6503304561914032)	(2.3311813588640309, 4.0019736334457754)	(-7.666362936757853, -8.3203395839456782)	(-6.2376723496745976, 7.4754305692938274)	1.0	z	0.884423
5	M	A	A	M	B	B	N	N	M	8	1	shapes	A	1	False	131	(5.812983723765015, -8.5184141113428051)	(5.3548908469489671, 1.4694953264548385)	(0.66969535004001202, -7.7488425540472763)	(-7.2085239253052116, 4.4989501730503427)	1.0	slash	1.05345
6	M	A	A	N					N	4	1	shapes	A	1	False	131	(-1.1222309221940439, 0.73941232031793369)	(-8.2075014867251586, -8.4185609744589183)	(7.2673383450002653, -1.1700757279103149)	(7.0584113519461553, 2.9239682242763596)	1.0	slash	1.33363
7	M	A	M	N					A	4	1	shapes	A	1	True	131	(0.94961934980683438, 7.4737874508740809)	(0.061201667948861171, -6.5133463354554602)	(-4.3659647272893682, -5.4350282786206421)	(-4.3519224554837166, 5.0387053058898434)	1.0	z	1.13119
8	M	A	M	A	N	B	N	B	M	8	2	shapes	M	1	True	131	(-1.5655079566911647, 1.4116145208629227)	(1.9274124799231434, 3.4626148785428317)	(2.1511742984604965, -1.9981214340313231)	(-5.8874456039953884, 4.5403024417227016)	1.0	z	0.914364
9	N	B	N	A					A	4	0	shapes	N	1	False	131	(4.1103946150291524, 4.8729119025303387)	(-4.2444646009411295, 3.9874709759185141)	(0.20697403154724903, -7.5292844875935101)	(-7.7153718620206622, -6.0201837549547372)	1.0	slash	0.964548
10	M	B	N	N					N	4	3	shapes	N	1	True	131	(-7.6698762704501178, 3.6575626325963189)	(4.4711979744503108, 2.136389990309695)	(7.8175140447547413, -2.8834397408764971)	(-0.18902755636458757, -2.5304962112995035)	1.0	z	1.01428
11	N	B	N	M	M	B	A	A	N	8	2	shapes	N	1	True	131	(5.2911544134163151, -2.2567312642173354)	(-3.9549860015162288, -4.3803378902580388)	(-7.9355337152740093, 8.5900167286638265)	(-5.8758171802351304, 4.1539617283253971)	1.0	slash	1.17311
12	N	B	A	M					N	4	1	shapes	B	1	False	131	(-7.1243619931144915, 0.46418827164501586)	(2.7338381220324592, 3.5919270890597392)	(2.1980663996397585, -3.234293162071026)	(-5.7106592467326189, -3.8667733257901231)	1.0	slash	1.13132
13	N	A	A	N	M	B	M	B	A	8	5	shapes	B	1	False	131	(-7.5969310257978862, -2.8100088336961013)	(-1.5696394214866585, 1.6046243908701001)	(-5.0619415803573524, 3.5754193769358231)	(6.1709422529466433, 4.6940542998725707)	1.0	z	0.978541
14	M	A	N	M					N	4	2	shapes	N	1	True	131	(-8.3403991917315938, 4.2249141014458313)	(6.5821090342550495, -4.2969791186315449)	(-3.1164320191658019, -0.65006118201899454)	(8.1087866685132788, 0.10187175795210912)	1.0	z	1.07053
15	M	A	M	N					M	4	0	shapes	M	1	True	131	(6.2543565232209009, 0.47055248766929303)	(-0.48649519005407349, -3.0642597005649472)	(-8.1094506138052296, 1.635253418341609)	(7.7677614504135946, -3.9128262017383593)	1.0	z	1.02424
16	N	B	N	B	A	A	M	M	A	8	7	shapes	M	1	False	131	(3.074184104686708, -2.6117887915897082)	(-8.7394407303072459, 3.8300883692126177)	(-8.098540874680058, -5.1151298009213892)	(-5.7111396486921109, 8.250908774948595)	1.0	slash	1.00545
17	N	B	N	M	A	M	A	B	A	8	6	shapes	A	1	True	131	(2.8627873842716962, 0.19014348319817564)	(6.3927128478513264, 8.1779996846542211)	(8.5809764797264947, -2.5561160420105766)	(-8.6882404255895818, 7.8186003685034784)	1.0	slash	1.14716
18	N	B	B	A	N	A	M	M	N	8	0	shapes	N	1	True	131	(-5.1340994437537368, 4.1227904960628354)	(-1.7422709696974179, -0.60948397184649394)	(5.2619626707749099, 2.2929607288163698)	(0.93510411617665312, 7.1724742605314109)	1.0	slash	1.00855
19	M	B	N	B					B	4	1	shapes	B	1	True	131	(8.6424607609500725, 4.3564167571758432)	(-8.0303822864981544, 7.9675805525382728)	(2.0976768344671761, -1.0880690435494564)	(-7.8836416822997188, -2.6982774303288641)	1.0	z	1.23157
20	M	A	A	B					A	4	1	shapes	A	1	True	131	(-4.5546912117119085, 4.5827397093493047)	(-1.3571693317323934, -0.17226357947432724)	(2.6316598084439544, 7.7534145544688151)	(8.3546078504292147, -7.2633208100134521)	1.0	z	1.75451
21	N	B	M	M	A	B	N	A	A	8	3	shapes	M	1	False	131	(3.2438400824199469, -3.071128139770515)	(6.7330941837216596, 2.2137193947885709)	(7.4967001798495403, -4.7590883917419138)	(-4.8358557770134816, -5.008952641930132)	1.0	slash	1.51758
22	M	B	A	A	B	N	M	N	N	8	5	shapes	N	1	True	131	(1.6609713906170676, 6.7653918916607942)	(6.9292217937211369, -0.89902413163655037)	(-4.2676745485204828, 4.9548612443876401)	(0.19915814836322454, -4.6071891421481714)	1.0	z	1.01752
23	N	A	A	B	B	N	M	M	M	8	7	shapes	M	1	True	131	(3.2798828955129853, 5.5800767479436288)	(-8.2858751102824453, -7.6778172274514755)	(-3.5140497386496552, 8.6574095206746584)	(0.51116569911462051, 0.58534241642241369)	1.0	z	1.14654
24	M	A	A	N					M	4	2	shapes	A	1	False	131	(4.6783325745170234, 6.3710665248808116)	(-4.0909293061379781, 4.5861391955427244)	(-4.1460715120918632, -6.7455010376910103)	(1.9417226751631222, -8.4283080275767421)	1.0	slash	1.45096
25	N	B	N	B	A	A	M	M	N	8	0	shapes	N	1	True	131	(8.3990558073922017, 2.8521900716759081)	(6.6716509368619192, -8.0538799131912366)	(4.4726069978037, 7.7203767219363506)	(-6.2727057686769969, -0.65182641855664691)	1.0	slash	1.51403
26	M	A	B	M					A	4	0	shapes	M	1	False	131	(-2.1612236131470546, -1.913955549747925)	(8.5234743261108648, 6.2432052667020699)	(3.9201595142442454, -0.64211824020220298)	(-3.4307596159919784, 5.092460688916022)	1.0	slash	1.38211
27	M	A	M	A	N	B	B	N	N	8	3	shapes	A	1	False	131	(-1.2943199282802249, -6.3238464955822842)	(8.0057779598013248, -0.32695207472506738)	(-5.6036654952434946, -2.7114763037800129)	(-7.945299635986407, 0.7478865515624431)	1.0	slash	1.42787
28	N	B	M	M					B	4	1	shapes	B	1	True	131	(2.5157058411781854, -4.8035072937151746)	(7.7627037460391044, 4.6266252970644413)	(-6.6121537876047114, -0.93592466480708758)	(-0.11762334320770051, 4.9322908011214199)	1.0	z	1.06932
29	N	B	B	M					N	4	3	shapes	M	1	False	131	(-4.3472069466314238, 4.6234752599078259)	(-2.5792949029332659, -5.2361580040183622)	(4.9186621136792148, -1.1157418311358933)	(0.083303380109649439, 0.60486239570399469)	1.0	z	0.926993
30	N	A	M	N	B	M	B	A	N	8	2	shapes	M	1	False	131	(5.5206093224886565, 4.5632633738345092)	(-6.4561270015715513, -4.7031104332112994)	(-7.6552239531274546, 6.1812372078691435)	(-6.5491558231267497, 2.1254395600475977)	1.0	z	1.70588
31	N	A	B	N					M	4	1	shapes	A	1	False	131	(7.5548099349673521, 4.0834880445321975)	(-2.223033790451983, 5.0268117615773207)	(3.847381578740757, -5.2127106676821384)	(-4.3656218940546516, -8.1260253146133259)	1.0	slash	1.15809
32	M	B	A	A	M	N	N	B	N	8	2	shapes	A	1	False	131	(-7.7193170083744969, -7.9391125453450773)	(2.3828803162929262, -2.9112081021430711)	(6.6670491608956244, -3.3895910222830867)	(2.1297715406078535, 3.9992069545116014)	1.0	slash	1.25717
1	N	B	M	M	B	N	A	A	A	8	6	shapes	A	2	True	131	(6.7940129798623357, -5.6880483975230582)	(-4.3554499773868116, 1.4172632807324916)	(-8.1736056849361081, -6.5663444103010882)	(7.0377973978410093, 7.2679017885725443)	1.0	z	0.893231
2	N	B	N	B					B	4	1	shapes	B	2	True	131	(-5.6959565604877564, 2.1918719892472538)	(6.8630866406233419, 5.3091889754528196)	(2.8678084414984131, -7.6863650847788367)	(-3.3720651067079839, -3.9378168349503948)	1.0	z	1.05102
3	M	A	N	M	N	A	B	B	B	8	5	shapes	A	2	False	131	(-6.4764228404664212, 0.85117956886442236)	(-6.7998760565057363, 8.7461331332255696)	(5.1180096226079996, -6.1933430676465555)	(7.0835459465870674, 2.3293496252076213)	1.0	z	1.31438
4	M	B	B	M	N	A	N	A	M	8	0	shapes	M	2	True	131	(7.3292407142201554, -1.395176794665554)	(-8.0799085367844654, -2.6169518428327896)	(-0.16642631681094322, -4.8960679528407223)	(3.6739926599378574, -6.551953798523015)	1.0	z	1.10192
5	M	B	M	A	B	N	N	A	A	8	3	shapes	A	2	True	131	(-2.6573176259488971, 1.5134374105536512)	(-7.4334965301401521, -1.1156798996186064)	(-6.5103643918437317, 5.6429079797813095)	(6.3822054758146258, 5.5685847353433129)	1.0	z	1.11542
6	M	A	N	N	A	B	M	B	A	8	7	shapes	B	2	False	131	(0.15684171276238423, 7.9099931107184567)	(5.690205595720073, 5.2390422349254209)	(-5.0694869574335311, -6.2747550668946515)	(-6.9096352154328811, 6.4442019128635284)	1.0	slash	1.30287
7	M	A	A	M					A	4	0	shapes	M	2	False	131	(-3.555478669193004, -1.142345858020513)	(-8.0230295370967895, 0.12006631718169736)	(1.2440504194185511, -2.2830914566519471)	(6.7412984093993593, 3.2689838092884926)	1.0	slash	1.10111
8	M	A	N	M					M	4	0	shapes	M	2	True	131	(4.9495497736209746, -5.2514839194631922)	(-6.1343038924601121, 3.4919048532189212)	(4.2264549809550598, 6.5549902508324607)	(-4.0048336765792296, -1.8173275338524943)	1.0	z	1.34689
9	N	B	B	A					N	4	2	shapes	B	2	False	131	(-0.12524278803700639, 6.04419721518871)	(6.6459247842899138, -3.5652868509771425)	(-5.2847189407536952, -1.1571003319827868)	(8.29231238884935, 8.7403378728767045)	1.0	slash	1.15044
10	M	B	B	A	A	M	N	N	B	8	7	shapes	N	2	False	131	(-2.7758871371530534, 8.6025914437429485)	(-7.2686863019335615, 1.9408229083316915)	(6.9334348169438869, -4.3090218111987095)	(8.0322206913427401, 6.9794800982211882)	1.0	slash	1.50738
11	N	A	M	B	N	M	A	B	A	8	1	shapes	A	2	True	131	(1.0839952004197659, -2.2577966610225273)	(4.8139181557317894, 8.2152746864878878)	(7.6263389861016364, -2.7974582415121496)	(6.933441085988191, 1.4081459916574719)	1.0	z	1.52925
12	M	B	N	A					A	4	2	shapes	N	2	False	131	(6.4787915923717883, 4.3395022229166731)	(-5.0276410493684081, -0.57253216411668006)	(-3.1725674866272993, 5.167762388467894)	(3.359554312055625, -8.266006142347484)	1.0	slash	1.15116
13	N	B	B	N	M	A	M	A	A	8	7	shapes	A	2	True	131	(7.1190111316433047, 5.4948517606425877)	(-4.8914905247108074, -1.4326737981268085)	(-1.9517660411161746, 6.3080024039100415)	(-8.3316099306394946, 2.3764869932629633)	1.0	z	1.22826
14	N	A	N	M					N	4	0	shapes	N	2	True	131	(5.4656926154456702, 6.8326114035034458)	(-5.6026911725631008, -2.6826579445928198)	(4.7315556085128865, -0.10202512449087031)	(-3.9407606817032903, 3.8611509454537511)	1.0	z	0.974465
15	M	A	A	N	N	M	B	B	B	8	4	shapes	N	2	False	131	(1.6929890551045048, 2.4054083446918746)	(4.1761022693662468, -5.6622804195784644)	(6.5524704848577109, 0.82608677020808408)	(-8.2289366757116724, 1.7938183205257658)	1.0	slash	1.12628
16	M	B	N	A	N	A	B	M	A	8	5	shapes	A	2	True	131	(-2.0044532273508322, 2.1556216488553677)	(-1.8697433583010641, -4.7869348097313607)	(-1.2803864358989054, 7.0400053310576851)	(-6.9860303433240363, -1.6197639047418306)	1.0	z	0.957214
17	M	B	B	A					A	4	1	shapes	B	2	False	131	(-0.9680607100425922, 8.6038971916707006)	(-5.0778663869376022, -7.8504728112683697)	(6.0290832376944383, -3.763489997736996)	(1.1113571073363637, 1.8713090202800267)	1.0	slash	1.35927
18	N	B	B	N	A	A	M	M	A	8	4	shapes	A	2	True	131	(-7.3061026770723245, -0.88036323818899742)	(1.8324156499365305, 7.1922665859709749)	(-4.535041612167344, 4.1234200149120035)	(2.2696964773025226, -4.5818498554337888)	1.0	z	1.28303
19	N	B	A	A	N	B	M	M	A	8	3	shapes	A	2	True	131	(-7.4520716068469781, 3.5904699577764898)	(-1.0956099987184231, 7.1950045823336044)	(5.3071196359415449, 8.2320648229956035)	(1.0230950091053508, -0.13960089214702087)	1.0	z	1.08496
20	M	A	B	N	M	A	B	N	N	8	0	shapes	M	2	False	131	(2.6724190432830319, -1.7109223747651683)	(-4.1199783893242197, -7.9431337678144667)	(-6.5709717563270953, 6.1332341146267222)	(1.7104121672521906, 7.1926517540409218)	1.0	slash	0.991395
21	N	B	B	A					A	4	1	shapes	B	2	False	131	(-1.6586670028677082, -6.4663354689076549)	(1.1390855448180321, 0.14933238566514717)	(-4.050698116601521, 4.9919308820654642)	(5.8637119590595574, -0.37708429727659976)	1.0	slash	1.00786
22	M	A	B	N					A	4	1	shapes	A	2	True	131	(-0.41424616407077863, 3.4631639022919174)	(0.85538016281017271, 8.0229223879225238)	(-2.9550310865636416, -2.2950363030649168)	(5.0165999582886407, -0.84720866269487516)	1.0	z	0.901485
23	N	B	B	N					N	4	3	shapes	N	2	True	131	(5.4511040898907925, 4.8914037743864309)	(-1.5198384978020352, 7.3378123198517535)	(3.1012280657243032, -1.345385061822733)	(-8.5774335891674554, -0.91593602918749184)	1.0	z	1.08325
24	M	B	N	B					A	4	3	shapes	B	2	False	131	(0.20266877542100659, -0.70938715336900771)	(7.060413294591589, 1.831457748416323)	(-6.565344702392907, -6.6514588767255223)	(-4.342767917356424, 5.7942532567137164)	1.0	z	1.11684
25	N	A	N	M	M	A	B	B	M	8	5	shapes	A	2	False	131	(-3.9941636456172942, 1.6770734569864736)	(3.9503300536681003, 6.2014620021811115)	(7.9954878071592681, 3.1376052911558965)	(-4.2815688514289603, -8.4610823885915512)	1.0	slash	1.07206
26	M	B	M	N	N	A	A	B	N	8	6	shapes	A	2	False	131	(1.9024243208205949, 1.7099285531198767)	(-3.7424650647520874, -6.3335786914795635)	(-0.3887548869149029, 5.1886757125142378)	(7.8964429503781197, 3.7948320377616973)	1.0	slash	1.41178
27	N	B	B	A					B	4	2	shapes	B	2	True	131	(-3.0672298444656168, 8.0330198802311088)	(7.6551834516905828, -6.5438172250497093)	(-3.2843749904307566, -0.043096100209531585)	(1.4779331135103888, 2.5998172593081161)	1.0	z	1.05751
28	N	A	M	M					A	4	2	shapes	M	2	False	131	(-1.3998515833142484, -7.3626214259042051)	(-8.3139928511052759, 0.50933079156530958)	(6.1251598188001477, -3.1992431753639874)	(4.620044744484364, 3.0558675539750357)	1.0	slash	1.03718
29	M	A	N	A					M	4	0	shapes	M	2	True	131	(-4.727280184073587, 4.9573282760450521)	(4.3211539302507092, -8.3848805404219515)	(-6.5831566966021882, -1.6198602941944289)	(0.21741116583787701, 7.8579797877963351)	1.0	z	1.21304
30	N	B	B	A					B	4	3	shapes	A	2	False	131	(8.4031272647975541, 5.6263930225832812)	(2.9397916538895466, -5.3327811890776378)	(-5.5662438962615823, 7.9001364251151571)	(-3.533433323797686, -6.4242089723876603)	1.0	slash	1.54652
31	N	A	N	M					N	4	0	shapes	N	2	True	131	(-4.3230573958476874, -5.3770552311564668)	(-4.4488625434697564, 1.3716920768453207)	(3.9758858832065158, 7.215269606308107)	(1.3644026137413405, -3.8321874560303986)	1.0	z	1.15964
32	M	B	M	N	N	B	A	A	N	8	7	shapes	A	2	False	131	(-7.499639842809291, -2.1420569459035672)	(-1.6948141817462918, -6.7931979090423331)	(1.9234927733257123, 4.1225156029837606)	(-4.9991890005893147, 5.6702507305219338)	1.0	slash	1.1978
1	N	B	B	A					B	4	1	shapes	B	3	True	131	(-6.8840731813758911, -7.6324723732904145)	(6.3737366151738328, 4.0451381661700374)	(-4.2642619754277371, 8.0982480306015425)	(1.1835934693268335, -4.0198460514610304)	1.0	slash	1.20691
2	N	A	B	A					B	4	3	shapes	A	3	False	131	(4.698664450788911, 8.0383440112418576)	(-0.90131133953919385, 0.40149352842861319)	(-5.0203062535674121, -7.9980698100570518)	(7.0863643629829483, -1.010456477681676)	1.0	slash	1.1342
