TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
5	M	B	B	A					B	4	0	shapes	M	0	False	13	(-7.7994137654806606, 8.1857811784097194)	(-4.58685708362664, -5.3610531123103016)	(7.9989775275329436, -1.1926044457726421)	(4.7343482895441653, 6.5121781874306439)	1.0	slash	0.583518
6	N	A	M	N					N	4	3	shapes	N	0	True	13	(-1.1820921268256139, 4.4137977169523381)	(0.99175913338010346, -6.7257972965045667)	(-7.2481178419208785, -1.9107406339080306)	(8.7402596000834478, 3.5342293548865431)	1.0	z	1.22907
7	M	A	M	B	B	A	N	N	B	8	2	shapes	M	0	False	13	(-5.7288882277108666, 5.2959657921973875)	(2.6787784214619794, -8.4775134970502481)	(3.7040853743636273, 4.3894012111640954)	(6.779874530826028, -7.2039444656201717)	1.0	slash	0.788742
8	M	A	N	B					A	4	3	shapes	B	0	False	13	(7.0895835622827903, -8.7090800185130952)	(-0.25900137124457778, -4.2402625878074351)	(-5.6355116854900462, 7.3929089759826674)	(5.7546189872505753, 7.8426427791187265)	1.0	slash	1.68836
9	M	A	A	B	M	N	B	N	N	8	5	shapes	N	0	True	13	(3.912958090926276, -1.9886615965516921)	(0.97952814846725644, 8.025973662442464)	(-8.5487967930556348, 0.56608391618744847)	(-7.2885243678587273, -5.360831478743453)	1.0	z	1.36408
10	M	B	B	A					B	4	1	shapes	B	0	True	13	(2.5906479393220305, -0.76826451953544783)	(-7.5070448073731733, -6.3345168129386682)	(0.15068714665178362, 4.6079886736899791)	(-8.6583498468907489, 7.8083842898957379)	1.0	z	1.20362
11	N	B	A	B					N	4	0	shapes	N	0	True	13	(-4.4834178601389558, 1.5113513293188987)	(5.6117081165571072, -2.8435854563689276)	(1.1432623380528426, 5.1587347768422429)	(-0.44333368359627912, -3.1593616483596554)	1.0	z	1.07725
12	M	A	B	A	M	N	N	B	A	8	6	shapes	N	0	False	13	(-2.3495009750171638, -5.4433490737325574)	(-8.3961845830600801, -3.0729349871249871)	(-7.2550493030109413, 3.1221153033517464)	(-2.4985359561670988, 1.4918052019269084)	1.0	slash	1.89076
13	M	B	N	M	A	N	A	B	N	8	2	shapes	N	0	True	13	(-3.0561142848753482, 5.879740131121693)	(3.534535653445257, -1.2192365807120069)	(3.1187395332174859, 5.1130233538205285)	(8.5997314109975918, 4.7064541410419363)	1.0	z	2.38844
14	N	B	M	A					B	4	1	shapes	B	0	True	13	(7.7212160843696722, -3.3258182877332372)	(-4.9543036431758569, -0.55335642864900159)	(5.6413951240541653, 1.1053760889607798)	(-5.6058693681709268, 4.1239344652163563)	1.0	z	1.17596
15	M	B	N	B					M	4	3	shapes	B	0	False	13	(6.5770261314874201, 5.2954994029736007)	(-7.8632196622050525, -2.1845833470752858)	(7.4746081893455454, -0.24355401259494336)	(-1.2945451661181746, 1.0058786659949934)	1.0	slash	1.08767
16	M	B	M	A					N	4	3	shapes	A	0	False	13	(-1.6337210195336738, -2.566188611279574)	(-6.2590676793642377, 1.2817833525037372)	(6.6559747953394535, -1.8761499043202345)	(1.1171369856674538, 2.5507231635202654)	1.0	slash	1.03302
17	N	B	M	M	A	B	N	A	N	8	6	shapes	N	0	True	13	(0.82439433382694283, -4.1365347560177206)	(-3.010752984278537, 4.2862717667657186)	(2.4881293712858117, 5.9387274978695022)	(-6.8235477148684627, 8.0598820513470422)	1.0	z	1.35055
18	M	A	M	B	A	N	B	N	N	8	1	shapes	A	0	False	13	(0.97198470374774359, 0.41398883999991121)	(8.0855816294438512, 4.5935685303935223)	(5.8559357994841914, -4.4202887442670393)	(1.1613493229072791, -8.2240650340423436)	1.0	slash	1.08452
19	N	B	N	M					A	4	3	shapes	M	0	False	13	(4.4650079613240958, -7.949732866576098)	(-4.9583285722339863, -1.3974123897593218)	(-0.45325822490429424, 0.85419542150044769)	(8.2353394638760058, 6.5974109438794262)	1.0	slash	1.03012
20	N	A	B	A					A	4	3	shapes	A	0	True	13	(-7.034789056294394, -4.0363161525845124)	(-4.5354058908758317, 1.7234115035265614)	(8.5164773650637358, 0.44790267958361873)	(3.2900927016223829, -0.88501675154249693)	1.0	z	1.2578
21	M	B	B	M	A	A	N	N	B	8	6	shapes	N	0	False	13	(3.2127594380476978, 0.93855749603617333)	(7.4074172666458615, -3.8820520583271021)	(-3.819398873204376, 5.2699869038855649)	(-1.9142026967763757, -7.0853855337739482)	1.0	slash	1.29932
22	M	B	B	M					M	4	3	shapes	M	0	True	13	(5.1472386701859225, 5.2395202141898096)	(6.2250443580998951, -1.6678187511022475)	(-0.98754983052728118, 5.0551341639678267)	(-4.7025556300148894, -3.4995844972015391)	1.0	z	1.52111
23	M	B	N	N	A	A	B	M	A	8	4	shapes	A	0	True	13	(-4.8806708711144857, 5.6727542352359386)	(5.0864131815368587, 7.1931460469182831)	(3.4219223590257215, -2.2369811465368112)	(-6.7010795916848078, -3.3781407995017005)	1.0	z	1.32476
24	N	B	B	N	M	A	M	A	N	8	6	shapes	M	0	False	13	(-6.4500344464511601, 5.2358048416214569)	(0.18036386775682089, 3.7343871148027734)	(8.0847220942074074, -5.954731486209992)	(-4.342347409053037, -5.6543160271742403)	1.0	z	1.13616
25	M	B	A	B	M	N	N	A	M	8	3	shapes	B	0	False	13	(-7.4972642018994691, 0.76644751559980939)	(4.295983000567773, 8.0445250267301951)	(1.8089387777224193, -1.2590267236259063)	(-7.0670365481399351, -4.4438398894704383)	1.0	slash	0.809942
26	M	B	B	M					B	4	1	shapes	B	0	True	13	(-0.43509715675674698, -4.2684785790608268)	(7.2919107929128302, -5.3062716016037381)	(6.8622103981818121, 5.4162134099519808)	(-6.4908160448255083, 2.3024120406625581)	1.0	z	1.39361
27	M	B	B	A	N	M	A	N	B	8	1	shapes	B	0	True	13	(1.0343371734800151, 4.3827054291732619)	(0.17688249918013454, -2.2621985497890176)	(-8.6652306670760471, -7.1464157339997776)	(7.8979668178135469, 7.7803802507286619)	1.0	slash	1.47113
28	M	A	A	M	N	B	N	B	N	8	6	shapes	N	0	True	13	(-8.276890783189069, -6.3009892022712517)	(7.4732009372786337, 2.168550269650714)	(8.1447175962769336, 8.0851340899762185)	(7.5908377322108649, -4.6952984297545406)	1.0	slash	1.58287
29	M	A	N	M					A	4	3	shapes	M	0	False	13	(-5.704799993358602, 6.0165217127704231)	(1.9869410431217585, 5.4858221961542739)	(-0.19338649302088839, -2.5158885159249351)	(6.679799991021774, -2.5042473269616412)	1.0	slash	0.916277
30	M	B	A	B	A	N	N	M	M	8	0	shapes	M	0	True	13	(8.7252432859061706, 1.6432795690477349)	(0.9639342752232416, -7.9839101642819834)	(5.9724336816611867, 4.8270611944624555)	(-3.0514711824845939, -1.8767517821405661)	1.0	z	0.986011
31	N	B	A	A					B	4	3	shapes	A	0	False	13	(2.0448507151844471, 7.1535696191405833)	(5.2935278225467979, -2.7694428277712264)	(-1.3713938461756969, -2.073810274765516)	(-7.3852711709118388, 6.1970806957293849)	1.0	z	1.16766
32	M	A	A	N	B	N	M	B	N	8	3	shapes	N	0	True	13	(-5.4326489263254665, -4.6966338416063778)	(3.6172477468837609, 4.0470739706670678)	(-3.9165791848801783, 3.4416181724321699)	(0.79794657820770887, -2.355887233678823)	1.0	slash	1.25724
1	M	B	A	N	M	B	N	A	M	8	5	shapes	B	1	False	13	(7.6210255269058429, -7.2425964092772341)	(0.13408905091501389, 7.8327878809450695)	(-3.0642682530634895, 1.8847638494338348)	(-4.1529454965273551, 7.9804174517416371)	1.0	slash	1.1269
2	N	A	B	N	A	B	M	M	B	8	0	shapes	N	1	False	13	(5.1101914514594888, 3.7655438136284705)	(6.0365703788490794, -1.9767191007297216)	(-4.0167950865996458, -7.0870052990297872)	(-1.5443969538924112, 5.4443032666845781)	1.0	slash	0.810332
3	N	A	A	B	M	N	M	B	A	8	1	shapes	A	1	True	13	(6.2410492416142187, -1.8094033582648272)	(-5.077355510726, -4.8208196337731399)	(-8.1096803440598801, 8.4420363920762256)	(-8.7265332217897456, 2.4168280169981191)	1.0	slash	0.932243
4	M	A	A	N					N	4	1	shapes	A	1	False	13	(2.9966312665085315, 5.9473762635537124)	(-4.9541076587708881, 7.8941778091205705)	(5.6345379975910053, -7.6848594970222681)	(-1.4524123124919832, -2.5395408479956236)	1.0	slash	0.931759
5	M	A	B	N					M	4	0	shapes	M	1	True	13	(0.38790370921177697, 2.3328824747833856)	(-6.2128029625005228, -5.4538975763572584)	(6.0495685357616384, -3.1035439257132493)	(-6.4152367964879087, 3.1495522038658628)	1.0	slash	1.1635
6	M	B	A	N					B	4	3	shapes	N	1	False	13	(-4.9318861415296409, -1.5855774100028039)	(0.85123608034437481, 5.1348239558489635)	(4.6900444970232726, -3.0862198050925551)	(-7.9280733710796962, 4.6247375843001972)	1.0	slash	0.765082
7	N	A	N	M	A	B	M	B	B	8	2	shapes	N	1	False	13	(-7.4686985156091321, -7.1077499476923984)	(0.24091152193407517, -7.6464976921845471)	(3.3735801793729081, 3.6202615835406657)	(8.3868286176059001, 1.842552125409668)	1.0	slash	0.816514
8	M	B	B	N					B	4	1	shapes	B	1	True	13	(6.4556074345979084, -1.7436891453107055)	(3.1944174675757271, 2.2179484850665858)	(-3.9944237180472406, -4.980914857818199)	(-4.4283750623941636, 3.2364467829727008)	1.0	z	0.864461
9	M	A	M	B	N	A	B	N	M	8	0	shapes	M	1	True	13	(8.4280940094575243, 5.231032102559352)	(0.22901828704400451, -8.310761120782777)	(8.5717114697118468, -3.887805545261739)	(-7.2462170687987744, 4.3705114937361085)	1.0	z	0.920055
10	N	A	A	M					A	4	3	shapes	M	1	False	13	(4.6699392986891795, 7.1741221090399385)	(-4.760141310138815, -7.8516520460812949)	(-6.1763653002654264, 0.65459461970000099)	(1.9355287962935037, -3.9213253971357753)	1.0	slash	0.673669
11	M	B	B	N	M	N	A	A	N	8	4	shapes	M	1	False	13	(3.4822835995970713, -2.3124294081964285)	(1.5892697367563287, 2.5936457652271017)	(-8.3513524898573728, -2.0294715563939683)	(-8.7474725376053311, -8.0675208636639049)	1.0	slash	2.13526
12	N	A	B	N	M	M	A	B	M	8	5	shapes	M	1	True	13	(-0.82713492374400754, -5.5198998612837968)	(1.8223664564353026, 6.8401958478893601)	(-6.3763972218489338, -5.917182637248585)	(-5.1563624162230761, 0.26541322716981242)	1.0	z	0.744011
13	N	B	M	B	A	A	N	M	B	8	5	shapes	A	1	False	13	(4.0183329181263687, 2.5186563075409296)	(8.6569642895003334, -1.6622371926628086)	(-6.2191655855754213, 0.13649927231408832)	(-0.98416348990978886, -3.0730445674682425)	1.0	z	1.40858
14	N	A	B	M	A	M	N	B	N	8	2	shapes	B	1	False	13	(-4.0069709579866801, -2.022058827389098)	(-8.4110642951347252, 8.276101768359549)	(-4.6329108616660797, -8.6281872851005232)	(-2.2228068980347953, 3.4861377284820456)	1.0	slash	1.20422
15	M	B	M	N	N	A	A	B	A	8	7	shapes	B	1	False	13	(-4.7382702308901257, 4.7641069003685743)	(8.326888495652593, 6.0009875016544996)	(-5.548856816140872, -4.3281320352358312)	(-2.2897654347803531, -1.9283955552282785)	1.0	z	0.869837
16	N	B	N	A					A	4	3	shapes	A	1	True	13	(5.0827882423186832, -3.3067786683841405)	(-3.5299528051802005, -8.209770680642384)	(-8.7498936872686741, 3.6655002310140876)	(3.8097201707108184, 4.5505549401698939)	1.0	z	0.529365
17	M	A	M	B					M	4	2	shapes	M	1	True	13	(8.5591702419126889, 1.624820680221589)	(-6.06786390676608, 8.2401335431464204)	(2.8289245379015835, -1.5293104829887554)	(-7.6077241181829747, -8.5233199216870279)	1.0	z	0.793274
18	M	A	A	M					B	4	3	shapes	M	1	False	13	(-3.92796120407196, 2.8095316566515081)	(8.5677362325708515, 2.368703509483062)	(3.468163709162134, -0.52840060860530791)	(-6.0009172341440618, -1.9590382790774408)	1.0	slash	1.57259
19	N	A	N	A	M	M	B	B	M	8	1	shapes	A	1	False	13	(-7.183365091524367, 7.7467915455379917)	(-0.86132969245219559, -4.5778762187561348)	(3.2983373015175239, 6.8230379526795542)	(-7.6826055579654362, 2.9969678604262882)	1.0	slash	0.990275
20	N	A	M	N					B	4	2	shapes	M	1	False	13	(2.7099267614591867, 6.781010316138115)	(7.0798986121066694, -4.4861000323361866)	(-2.0197216470174411, -8.1527620760008439)	(-8.5914104467661101, 8.0820379944662868)	1.0	slash	1.45798
21	N	A	N	M	A	B	M	B	A	8	1	shapes	A	1	True	13	(-5.9304435062902474, -1.7285609009442329)	(1.7327808641550657, -1.0980550697990381)	(-1.4199074131082696, 2.9841957520736191)	(7.3117614512891436, -2.0107118486230977)	1.0	z	1.05151
22	M	B	N	M					M	4	2	shapes	N	1	False	13	(-6.185021879759276, -6.1317969923314886)	(0.49205813257341546, 2.3631234471355569)	(-1.7260751243332448, 6.5068757973676323)	(6.1309348021083689, -3.1343062410116751)	1.0	slash	0.899227
23	N	B	M	A					M	4	2	shapes	M	1	True	13	(2.5951952470286077, -1.0020625166942549)	(-0.91166899709240923, -5.510128145287462)	(-0.2823380049405948, 2.109395449863289)	(4.8101295689470351, 6.5377305005127884)	1.0	z	1.15298
24	M	B	B	M	N	N	A	A	A	8	6	shapes	A	1	True	13	(-1.9912192127528909, -7.499877264482441)	(-7.6206490054732887, 2.9551410955992505)	(2.9320364119423736, -6.7937310038507919)	(6.579345166700989, 0.75521760721087894)	1.0	slash	1.26257
25	N	B	N	M					N	4	2	shapes	N	1	True	13	(-6.6364582397941794, -2.9345126912572637)	(0.43257877754041552, 6.0474474320690543)	(3.4276272372501779, -8.0305708749878111)	(-2.7590637955801682, 0.57769631257002096)	1.0	z	1.53176
26	M	A	N	N					B	4	1	shapes	A	1	False	13	(-4.2095756798801078, 1.6889874837944721)	(7.2980291104886703, -5.5595647940710933)	(1.607871598790128, 6.354790391312946)	(-2.7277731187032543, -7.4485000183331698)	1.0	z	0.723756
27	M	A	B	A					A	4	3	shapes	A	1	True	13	(2.3963779479453446, -1.0043570340382271)	(-5.9022910719309953, 6.278615377575484)	(6.9703222291125932, 7.9109259065991928)	(-7.7807299777678205, -5.6478065146507044)	1.0	z	0.603518
28	N	B	M	M	B	N	A	A	M	8	3	shapes	M	1	True	13	(-7.3715628473849195, 6.2530499808946924)	(5.0029008566536355, -6.4648821380135466)	(8.5397844540813246, 5.1092973745894081)	(-4.746923024155782, -2.303851930482355)	1.0	z	1.09509
29	M	A	N	M	A	B	B	N	A	8	4	shapes	A	1	True	13	(7.8442853129436827, 4.9855493804647715)	(-2.4866301601059897, 2.6975070673294059)	(-5.6754395897132124, -5.253308390571874)	(2.8315808353379097, 4.4720739794236)	1.0	z	0.768732
30	N	B	M	A	M	N	B	A	M	8	4	shapes	M	1	True	13	(3.2749074522509609, 2.8169740403908481)	(-3.4108990806502879, 5.2854356408264795)	(-0.17740681032977079, -5.2822436068652321)	(0.47474501583726791, -0.11371952619129289)	1.0	z	0.706403
31	N	A	M	M					N	4	0	shapes	N	1	True	13	(-4.3316382197534651, 1.2327240230070728)	(5.083451990787621, -2.4030252554892817)	(7.339493620725591, 3.2567815530545392)	(-0.27172342357230939, -0.22782272292788974)	1.0	z	0.584052
32	M	B	B	N					B	4	0	shapes	M	1	False	13	(3.1692225148658828, 5.9919669479044568)	(-1.8506864608684923, -5.7376979390738292)	(-8.7084837796240055, 4.995956234099765)	(3.5443305834493462, -6.6134459906873495)	1.0	slash	0.72555
1	M	A	B	A					N	4	1	shapes	A	2	False	13	(-2.6266521735037358, 3.3704423334934841)	(0.39331974441043371, -4.1744183348575179)	(7.3507059276574083, 5.9107044511331956)	(-3.6064248791616462, -6.1549151997446465)	1.0	slash	0.801348
2	M	A	B	B	A	M	N	N	B	8	1	shapes	A	2	False	13	(2.9355178968899036, 0.71391479026484816)	(0.51724341239567551, -3.5871991785313657)	(-8.4032907865955213, 2.5039069896421022)	(2.7199167454444133, -7.9989649626057417)	1.0	slash	0.836899
3	N	B	A	N					A	4	2	shapes	A	2	True	13	(-8.4744451405290295, -7.8949176223321631)	(2.8945336673763542, 2.0763590560334979)	(7.3100560082106583, -1.5915360260335447)	(-6.0995716551448531, 7.0078053338823754)	1.0	z	0.848584
4	N	A	A	N					M	4	3	shapes	N	2	False	13	(6.4310395440449231, -8.3996327134412656)	(-5.6654677497142716, 7.945863765319281)	(-2.8869286777858942, -3.1653680300679801)	(2.4534455002220774, 3.2705035893731953)	1.0	slash	0.856438
5	M	A	B	A	M	N	B	N	N	8	1	shapes	A	2	False	13	(-1.8003369116113452, 6.7620612912549696)	(0.54150996107316018, -1.4859983642326986)	(-3.2146937473471837, 0.18944785390316632)	(6.5470854545213619, -8.3875859040684038)	1.0	slash	0.705916
6	N	A	B	B	N	A	M	M	M	8	6	shapes	M	2	True	13	(7.7970442937481543, 4.907685447054714)	(-3.0010395889357619, -0.3448018976496634)	(5.2742746845027959, -5.5125752111556814)	(-1.1930084364902163, 5.1225384819151003)	1.0	z	0.609377
7	M	A	B	B	M	N	A	N	B	8	1	shapes	A	2	False	13	(5.5053821920849213, -0.036972531419131371)	(0.066015218951609, 6.2275803858881655)	(7.7994418155148537, 4.3847664379368556)	(7.2099840348694588, -7.042620953284092)	1.0	z	0.837209
8	M	A	N	A					A	4	1	shapes	A	2	True	13	(-4.0348355605384469, -0.32661008382853751)	(2.2921716379177735, 0.11319881572495838)	(5.8488732489000892, -6.702760654671521)	(-0.18603304744877924, 6.7295108823840302)	1.0	z	0.902757
9	M	B	B	N					N	4	3	shapes	N	2	True	13	(2.0022633319904894, -5.8030262658333225)	(1.4657878805105966, 0.66723661922019062)	(-5.6506495230641978, -1.8560631702756787)	(-5.3732878882389699, 7.443078829124282)	1.0	z	0.659347
10	N	B	M	B					A	4	1	shapes	B	2	False	13	(-4.7475680303199868, -0.028928480045248506)	(3.2312234100937847, 7.3907029781791387)	(-7.6734623076984505, 5.7291515397369626)	(1.3500711224573418, -2.3197740609936197)	1.0	z	0.59419
11	M	B	M	A					M	4	2	shapes	M	2	True	13	(5.1919795109693663, 1.3031580937406684)	(1.7120133442345953, -0.72349644146070347)	(-4.8732351644500707, -1.6962159377059915)	(-7.7124403471887728, 6.2708060910489696)	1.0	z	0.669851
12	M	A	M	A	N	N	B	B	M	8	0	shapes	M	2	True	13	(-1.2892844028410027, 5.1559786372074523)	(4.2279815399911183, -5.0762879131404421)	(7.427755322338605, 4.0286818603278842)	(-0.44171491389087869, 0.55444627545660197)	1.0	slash	0.933606
13	N	A	N	M					N	4	2	shapes	N	2	True	13	(6.2524951656362813, -2.9509551926140274)	(-7.4505554350659828, -8.538437886937821)	(-6.6330481841043119, 5.5744541546968769)	(6.0680893762660908, 2.3885563441628879)	1.0	z	0.533205
14	M	A	A	M					B	4	0	shapes	M	2	False	13	(0.87005228515867294, 5.1318078923387223)	(3.3505364214583757, -0.18879284143113217)	(-2.4929402668674063, -0.56368919588238242)	(-2.2025599081087126, 7.7626462669349969)	1.0	slash	1.13288
15	N	B	M	N					B	4	3	shapes	N	2	False	13	(2.6865046414413261, 4.113067296661038)	(-7.6369642982944619, 2.1699241022477924)	(-5.3709607318051766, -2.0588113366712255)	(0.41718821039508747, -3.6916371919247073)	1.0	slash	0.868511
16	M	A	A	N					N	4	3	shapes	N	2	True	13	(6.9098927994148198, 4.4499378828055356)	(-8.0139668763252701, -1.4528294377294362)	(-4.7987389769987949, 1.0120458902324234)	(0.16428961351389759, -4.4504154021156017)	1.0	z	0.704105
17	N	A	N	A	M	B	M	B	N	8	2	shapes	N	2	True	13	(-6.0570512528762261, 1.202318539046777)	(8.0753549001884046, 1.898045300202174)	(-0.6258096908564692, 6.7278030987165796)	(4.2372965203175017, -6.1062333954860808)	1.0	z	0.639859
18	M	B	B	A					A	4	3	shapes	A	2	True	13	(2.6306442301344468, 7.2675443750540083)	(2.4465597971931388, -7.9676061495621218)	(-4.3892038524680492, -7.1274580975919042)	(-4.5161957567151125, 0.26101946931997588)	1.0	z	0.897463
19	M	B	B	M	A	A	N	N	M	8	5	shapes	A	2	False	13	(-5.7321043782547108, 7.7205893363021865)	(3.817746757175188, -0.53268006953353897)	(-7.880155533934821, -7.2605465170158867)	(-1.8317433623701636, -4.140955902647339)	1.0	slash	0.723143
20	M	A	A	B	B	M	N	N	B	8	4	shapes	B	2	True	13	(-3.4938980337477901, -0.76678443433312449)	(2.2615505760952725, 7.6582820851702493)	(-3.0687079499879282, -4.9208384607154763)	(-8.2102423686208041, 4.7736574386486055)	1.0	z	0.638766
21	M	A	N	A	N	B	M	B	A	8	3	shapes	A	2	True	13	(5.1111404189195238, -3.6574799648072416)	(-4.6460274010578955, 7.202236577041786)	(-0.69847172575151184, -8.6666144219848142)	(3.9697855180165913, 8.6916295825547962)	1.0	z	0.650616
22	N	B	B	M	N	A	M	A	A	8	5	shapes	A	2	True	13	(-3.4194759925032834, 2.23569164699515)	(-2.3891204787706428, -4.3543525722159551)	(8.3386706150437675, -2.8089811349709688)	(2.2557332730678361, -5.481118967731998)	1.0	z	0.492009
23	N	A	B	M	B	A	M	N	B	8	6	shapes	M	2	False	13	(2.7450164296714057, -6.8791471247412996)	(-8.7420725124991687, 7.3416224975688849)	(5.3675776193606914, -2.5288201754396749)	(-2.344761939307122, 6.3866955648965806)	1.0	slash	0.677868
24	N	A	M	B					A	4	3	shapes	B	2	False	13	(-5.1157560653257512, -4.3671814644610043)	(4.6077691705042607, -5.9836183636178273)	(-5.3771520377846045, 3.6879326997208803)	(1.8081778221479698, 8.1749811656082869)	1.0	slash	0.589503
25	M	A	N	N					N	4	3	shapes	N	2	True	13	(1.983552559943746, -6.2264823131049418)	(-8.6993839205032408, 8.6997239476377004)	(-7.9527885372522533, -3.074383914756794)	(5.6547241177237666, 1.506493032187274)	1.0	z	0.64098
26	M	A	M	A	N	B	B	N	A	8	2	shapes	M	2	False	13	(-3.5047191638062856, 4.9490728629161964)	(3.6282983936861548, -8.7330107459769657)	(4.6939026858328567, -3.4654016090292323)	(-4.5389995069172802, -5.4652575339788978)	1.0	slash	0.56678
27	N	A	B	B	N	M	M	A	N	8	7	shapes	A	2	False	13	(4.7251783184313823, -7.0850847681117006)	(3.3183356098190711, 3.230538732303831)	(-3.8016297922406652, -6.2959160331816717)	(-6.045730136388781, 1.9953188486190623)	1.0	z	0.622488
28	N	B	B	A	N	A	M	M	A	8	5	shapes	A	2	True	13	(5.0083464487386848, -4.1224675274646376)	(0.43105603415627414, 2.0775709747966502)	(-7.9907626515101349, 1.4017096516033245)	(-4.0643659637422029, -4.6830230219405227)	1.0	slash	1.11807
29	M	B	B	A					M	4	2	shapes	B	2	False	13	(2.8766397938248609, 7.5755764241225592)	(-4.3641336523328285, -6.0725403791988759)	(6.8724359417816157, -6.5270392901252752)	(-5.2947692108804887, 5.6973598246628328)	1.0	slash	0.68756
30	M	B	A	N	N	A	M	B	B	8	3	shapes	N	2	False	13	(0.83267783118401795, 6.9818014675036224)	(-1.304499950962092, 2.1527716011407758)	(1.0605770429817483, -4.9057492559839249)	(6.0766225810561245, -6.3363492349337651)	1.0	slash	0.539403
31	M	A	N	M	A	N	B	B	A	8	1	shapes	A	2	True	13	(8.2738706471724264, 5.7080676574407683)	(6.0862499242463546, 1.352007116816754)	(-7.4956158496583036, 8.3104237878588272)	(2.8561637756988372, -1.9003972354768814)	1.0	z	1.16513
32	M	B	N	B					N	4	0	shapes	M	2	False	13	(-4.6580243738110685, 1.730873378558643)	(-2.7456256261733127, -3.9597959880674978)	(8.7058619426546642, -3.809097691523414)	(0.45552642251886688, 5.9117228656205594)	1.0	z	0.758847
1	N	A	A	M					M	4	3	shapes	M	3	True	13	(-4.6864120683592141, -8.6905438243186346)	(7.0976130378553997, 2.0735249350367546)	(-6.9031625242510675, 7.6781106177414777)	(5.1900145196561258, -2.3524755192077897)	1.0	slash	0.490408
2	M	A	M	B					A	4	1	shapes	A	3	True	13	(5.7705351454053115, 5.7990527161942556)	(2.1173677163896656, -3.4329171435657422)	(-7.1148623273479572, 5.959373706612773)	(-0.8306769067335118, -0.71736509375329938)	1.0	slash	0.649956
3	M	A	A	B					A	4	1	shapes	A	3	True	13	(6.0531462647827414, -6.4898050505943594)	(1.7134268617888555, 0.82347639070290413)	(-4.9598380244744495, 7.905131428081706)	(-7.5460382317057917, -6.7870611875505791)	1.0	z	0.921644
