TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	N	A					A	4	0	shapes	M	Practice	False	71	(-8.3512092164296092, 4.0647607522398026)	(4.8250841293611177, -6.0102810644153966)	(-4.9071546700244335, -2.1113023848801067)	(8.0127306947162076, 2.8631379942918631)	1.0	slash	3.2935
2	N	A	A	B					B	4	3	shapes	B	Practice	True	71	(7.9588471351311334, -5.2179566921871725)	(6.1089220461119407, 3.4754680149981674)	(-2.1046244207896319, 0.43450665082953854)	(-6.9606992683278097, -4.0733877643024279)	1.0	z	2.10887
3	M	A	B	N	N	A	B	M	N	8	7	shapes	M	Practice	False	71	(-1.7354583996922388, -4.8949930927856595)	(-2.3381844752495491, 6.5708243229934329)	(7.2086318230314728, 5.2032629655021871)	(-8.3688469768668163, 3.1123819044279752)	1.0	z	1.92446
4	M	A	B	M	A	N	B	N	N	8	7	shapes	N	Practice	True	71	(3.8387444646706115, -0.32228976800808695)	(8.2945883132170017, -4.6136645302701886)	(-4.9071630601331204, -2.1382873430293596)	(-7.1545825215599868, -6.284356480169035)	1.0	z	1.56805
5	M	A	N	B					A	4	2	shapes	N	Practice	False	71	(4.1303376717648455, -8.3589286180339126)	(3.4219258635372718, 7.6099045883538459)	(-7.7642665624071121, -3.2019706066829476)	(-6.701256913523288, 8.7206379448543636)	1.0	slash	1.82366
6	N	A	A	N					N	4	3	shapes	N	Practice	True	71	(0.33173729742145852, 6.9429340196438325)	(-3.391950558841355, 1.1264819351148283)	(7.6105072746106401, -1.553481854857079)	(-0.99673350845549535, -7.2584163006440612)	1.0	z	0.933256
7	M	A	B	M	A	B	N	N	N	8	1	shapes	A	Practice	False	71	(0.50210611873390576, 2.9184317876155674)	(6.3648066645836163, 8.3482876300981417)	(5.9020797378336933, -7.7980711580265201)	(-2.7966230663383609, 6.3785014335364032)	1.0	slash	1.84681
8	M	A	N	M	A	N	B	B	N	8	5	shapes	N	Practice	True	71	(0.15285525578492809, -5.9908697468753518)	(5.8751619414167155, -3.5425365334740659)	(-3.3938064893968241, 8.4597549239108787)	(-7.7928392679753804, -1.3907029673320332)	1.0	z	1.0505
1	M	B	B	N					B	4	1	shapes	B	0	True	71	(3.1678218245722967, -8.7221084300041198)	(-7.7710005848573669, 3.9607609900150305)	(-1.7085011725445192, -0.2739766059741946)	(8.6532915133042394, 1.8150879633751451)	1.0	z	1.03575
2	N	A	B	B	M	A	M	N	N	8	0	shapes	N	0	True	71	(4.0299144091751096, 4.0983297136475549)	(6.3330468364969636, 8.7331724299070146)	(-0.15186466886861005, 4.260535606731942)	(-5.9296206135798872, 7.0775458137081984)	1.0	z	1.43928
3	N	B	M	A	A	M	B	N	M	8	1	shapes	B	0	False	71	(-5.0658637277319141, 3.8549343186509972)	(3.6379728786849412, 0.68239532022171012)	(-4.8142433871878172, 8.2661988992586295)	(-6.599605444251428, -1.0346835406932442)	1.0	z	1.29287
4	M	A	B	B					M	4	3	shapes	B	0	False	71	(-7.663145060848402, 4.0399517927550406)	(5.4782973045145713, 6.4536194174969594)	(-8.0232558748714826, -6.6350139641920132)	(3.2825616898250765, -8.4351078938927682)	1.0	slash	1.38073
5	N	A	B	A	M	M	B	N	A	8	7	shapes	N	0	False	71	(-2.7936121291228666, 5.6266193963879605)	(7.5693269075437613, 1.637007893255392)	(-4.3814744726970947, 0.62258987395072474)	(-1.6933946843322349, -4.5994915214845999)	1.0	z	1.07018
6	N	A	A	B					A	4	2	shapes	A	0	True	71	(3.5938600084541132, 5.9226547820047077)	(-2.6820448832600263, 7.8652333349456356)	(-6.7850517837043682, -6.0604616895723682)	(6.1663220384692128, -2.6826325653439795)	1.0	z	0.681744
7	N	A	B	A	N	B	M	M	B	8	3	shapes	A	0	False	71	(-7.253358279698376, 0.66330098460252707)	(-7.2588654223817617, -7.684506293684839)	(0.56573716190127854, 2.2753079184355958)	(7.1294823765530335, 7.1657211889214913)	1.0	z	4.86135
8	M	B	N	B	A	A	M	N	B	8	5	shapes	A	0	False	71	(1.424946337203771, -7.5767978276219754)	(5.8412766540322778, -4.2204344558980802)	(7.3171705635743578, 4.4329928221908279)	(-7.761300314183603, 8.5614811051702162)	1.0	slash	1.90275
9	N	B	B	N	A	A	M	M	A	8	4	shapes	A	0	True	71	(-1.7098832453457478, -2.3017811119729368)	(4.3500415926286866, 5.6126030901704578)	(-7.1464485396457125, -3.2409436976779302)	(6.2761557253118205, -8.7130358234190872)	1.0	z	0.894493
10	N	B	A	B					A	4	1	shapes	B	0	False	71	(-2.4071977791933294, -6.4476613130811797)	(7.7109081189964499, -2.5800649260343622)	(-0.46363782399603082, 1.5505805796540084)	(3.9216153333979502, 2.1969125806079628)	1.0	slash	1.19013
