TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
5	N	B	N	B					N	4	1	shapes	B	1	False	22	(-7.6771504048383115, 7.7697787254778454)	(-5.9898242547867122, -1.7581521492018588)	(7.4252702070375172, 3.8910422439538692)	(2.8448909878546242, -0.92482663708389179)	1.0	slash	0.604272
6	N	A	A	N	B	M	B	M	M	8	3	shapes	N	1	False	22	(8.2885240892268222, 6.0650292286618335)	(2.2433686803689277, -8.0201120478658581)	(-1.8811462093657543, -6.3565291599010747)	(4.3024910583527234, 5.6260942941187064)	1.0	z	1.99192
7	M	B	B	M	N	A	A	N	N	8	6	shapes	A	1	False	22	(0.035545762836651562, 3.4483208533815706)	(-5.9730344661957773, 7.8909706358956377)	(3.9542058304343151, 0.36746005663512626)	(-2.6165766287431218, -7.996489941432058)	1.0	slash	0.829466
8	N	A	N	B	M	M	A	B	A	8	6	shapes	A	1	True	22	(2.1556789782917072, 5.583016840380191)	(1.4850614861846232, -2.129587292687801)	(-5.4042055370230546, -1.0702899636823124)	(-6.9989454184869793, -7.228930533005423)	1.0	z	0.773231
9	M	A	M	B					A	4	1	shapes	A	1	True	22	(6.2057913009682615, 1.8176546230663266)	(-0.75405518361560997, 4.2660167601402375)	(-4.7016410825146355, -0.95938577216526966)	(6.6130297825960067, -7.3545563412915804)	1.0	z	0.55671
10	M	B	A	M	A	N	N	B	N	8	7	shapes	B	1	False	22	(8.57960518886809, 1.1835195538759482)	(-6.0685079845723067, 7.4405300601640043)	(-1.0892097532737353, -6.0491276160302974)	(-7.8592703199294265, -2.1377798639461014)	1.0	slash	1.11447
11	M	A	M	B					A	4	3	shapes	B	1	False	22	(5.0711746041763597, 7.6805343084030895)	(-3.7081911477851568, -0.27831186077008851)	(5.7490258144364041, -6.0517699004785683)	(-5.4759272583804854, 4.995368533844621)	1.0	slash	1.54211
12	M	A	M	B	A	B	N	N	N	8	7	shapes	N	1	True	22	(-5.5735745376500869, 3.3657492955868555)	(-1.6150068476081492, 7.8426384405240128)	(-8.4232223444822605, -5.9670734264467384)	(4.6984251333650775, 5.1274738941849751)	1.0	z	1.50965
13	M	B	N	A	M	A	B	N	N	8	3	shapes	A	1	False	22	(-3.8444042372956595, -5.5971543094771983)	(6.2737355906283412, 2.289351881127887)	(-3.1843245898832198, 1.9036301732104857)	(6.6967787656880251, -4.8688771982791987)	1.0	slash	1.62131
14	M	A	M	N	N	A	B	B	A	8	5	shapes	A	1	True	22	(8.2454279230854439, -5.0462444211003765)	(-4.0586366388192046, -3.7635101477871862)	(1.859161328587545, 2.8116037650347376)	(-1.9317974665304432, -0.17037654793745283)	1.0	z	2.07684
15	M	A	A	N					B	4	0	shapes	M	1	False	22	(-8.4217127337707041, -6.7548876168381256)	(0.94314188584416847, -0.83138020517742728)	(-4.103511368053451, 1.4737198458886915)	(4.7768963316332602, 7.1659526754952552)	1.0	slash	0.688386
16	M	B	M	N					M	4	0	shapes	M	1	True	22	(4.3738577397874643, 0.52502319042285706)	(1.553968211358951, -7.839006684867023)	(-8.5844371986837658, 0.051172119335424426)	(-5.6216150051483602, -6.4175138041492419)	1.0	z	1.15805
17	N	A	B	B					M	4	0	shapes	N	1	False	22	(-5.3047443184366383, 1.5790983603666824)	(-6.3321750308147866, -8.440425939875043)	(1.0971165020329163, 5.3157246083604406)	(7.3959844724794799, -4.8752666931084878)	1.0	z	0.703722
18	N	A	N	M					B	4	0	shapes	N	1	False	22	(6.2291417883671318, 3.9187984832774703)	(2.8136591039368, -4.5759914337779577)	(-8.5034472119190774, -5.3651799368499091)	(-8.2677740202642518, 6.3273336543305909)	1.0	slash	0.59732
19	N	A	M	M	N	A	B	B	A	8	1	shapes	A	1	True	22	(6.5392292459826713, 3.7792572701080971)	(-0.10378336813941047, 1.4701496990936924)	(-4.1278382425913174, -8.4192061910863067)	(-6.4680079254354279, 5.7533977340665974)	1.0	z	0.819187
20	M	A	A	B					B	4	3	shapes	B	1	True	22	(-1.3903348710364742, 5.977603364146324)	(-2.3943898096639904, -3.1828861177859507)	(0.49232246996428231, -8.0493573586531397)	(1.8837763163373058, 3.4661555389752436)	1.0	z	0.824742
21	M	A	B	N					A	4	1	shapes	A	1	True	22	(-4.1566637126306096, -5.3065319674767437)	(-1.1105860648109518, 5.0492411215824387)	(6.3484824157738338, 4.7844970197369818)	(0.81317394681182442, -4.6782759244217704)	1.0	z	0.670429
22	N	A	A	N					A	4	1	shapes	A	1	True	22	(4.0357303765990107, 1.8124912133145799)	(-7.1161284861011893, -0.84675963169509405)	(-5.4731292588189335, 8.3446627663526804)	(0.24086042252560169, -5.6787428842255121)	1.0	z	0.658092
23	N	B	B	N	M	A	M	A	N	8	0	shapes	N	1	True	22	(4.1961910641733944, -0.15426939819786689)	(-6.7757687153313384, 6.0065030821075762)	(-2.6371663316472898, -7.0844035479610206)	(-2.7314484017328269, 1.6802460547264175)	1.0	slash	1.51574
24	M	B	M	A	A	N	B	N	A	8	1	shapes	B	1	False	22	(7.6980083060105784, -6.4360034330609377)	(-6.1859255573081064, 0.4463459297512351)	(4.5728334799888106, 6.0642121644775155)	(-5.6537600877533389, -4.3104021895840336)	1.0	slash	0.865287
25	M	A	M	N					M	4	0	shapes	M	1	True	22	(-0.42736376200304704, -8.2961156252499464)	(7.4611616905566045, -5.9437200207214982)	(-4.5151443621794858, 4.6669275063239315)	(7.9825621036269077, 6.6251682511679313)	1.0	z	0.614933
26	N	B	M	B	A	N	M	A	B	8	7	shapes	A	1	False	22	(1.9201778046219307, -8.3238908407451557)	(6.56009346693825, 6.5742023707747723)	(-3.1274935870730527, -3.5751169314157689)	(5.2154754069467977, -3.5585234953212028)	1.0	slash	1.00068
27	N	A	N	B					B	4	0	shapes	N	1	False	22	(-2.0685447977161004, 6.5773257930636255)	(2.7472638558114166, 7.929867237459316)	(-2.5016886330799126, -6.6238432260683444)	(0.46294375151359546, -0.34019777156379938)	1.0	slash	0.746246
28	N	B	M	A	M	B	N	A	B	8	1	shapes	B	1	True	22	(-7.3057097883924449, 1.1568549570051943)	(-7.4199466959924214, -4.5424301684079582)	(5.617459146557314, 0.63617615825407547)	(6.0727453404028733, -7.1902769802004221)	1.0	z	0.690021
29	N	A	M	A	M	N	B	B	N	8	4	shapes	M	1	False	22	(-4.989671578328819, 2.1360936240659854)	(4.9880467342236692, -6.7151358962527166)	(-0.29843132840332309, -3.5671057315523358)	(-4.3005167937720836, -8.6309189740512036)	1.0	slash	0.621514
30	N	B	N	A					A	4	0	shapes	N	1	False	22	(-5.0725362196633377, 3.0731129735532381)	(0.11327056328505059, -2.1125231024404165)	(1.0769633126365559, 5.8314520771852081)	(-7.1985921842139344, -2.2416356397780755)	1.0	slash	0.779161
31	M	A	M	N	B	B	N	A	M	8	4	shapes	B	1	False	22	(-2.1477830593136815, -0.056539327880056334)	(-2.9769328665871724, 4.6153382284485609)	(8.0518885682024894, -0.77570999165075616)	(0.54820159743822217, -6.0142809775717643)	1.0	slash	1.66097
32	M	A	A	N	N	B	M	B	A	8	2	shapes	A	1	True	22	(0.54975038022927869, -2.3043955185124521)	(-4.9882031210860855, 3.7557924347110792)	(-4.7623111159398102, -3.0828212196537539)	(1.9842837542544007, 5.7971722997970652)	1.0	z	0.540482
1	N	B	M	M					M	4	3	shapes	M	2	True	22	(8.7235739841374986, 2.6376883863076319)	(-1.6557065578674779, -6.1213681661923172)	(4.9024819491180942, -5.2524726950778131)	(-1.9096804145143471, 2.8106023231428257)	1.0	z	1.15607
2	N	A	N	M	M	A	B	B	A	8	1	shapes	A	2	True	22	(-5.5852556678606371, -8.4742267590696354)	(-1.4116731540597005, 5.1285780424867564)	(8.1395977853357735, 5.0173967023950894)	(-8.5784286877069391, 6.3245816908046688)	1.0	z	0.865805
3	M	B	M	N	B	N	A	A	N	8	3	shapes	N	2	True	22	(-7.8974438717186581, -2.6869206876215372)	(-7.9396764084908948, 3.0266135419244105)	(0.028494399026300243, -6.9169909186333385)	(5.4458002375910652, -3.9058945139618357)	1.0	slash	1.04945
4	N	A	N	A					B	4	1	shapes	A	2	False	22	(-2.9479372395607593, 2.0774574362545621)	(0.44692143302780174, 5.7842887951855282)	(3.9669241998048008, -1.6758235037477833)	(-5.9535001451847762, -3.9077670368228006)	1.0	slash	1.24908
5	M	A	B	N					M	4	2	shapes	B	2	False	22	(3.3674160808753264, -5.9879377836059673)	(-8.2087663302988272, 0.78537132798893339)	(6.015416376671979, 1.5062911201961722)	(-2.8489913006948528, -7.4400935649075306)	1.0	slash	1.19273
6	N	A	M	B					B	4	3	shapes	B	2	True	22	(6.5462683709484928, -1.1137420314152111)	(0.78281327410056889, 8.3479148532197058)	(-5.6102893528297084, -2.0902224408406518)	(-3.4345767291466176, 2.1883355144907704)	1.0	slash	1.39634
7	N	B	B	M					N	4	2	shapes	B	2	False	22	(-3.3192728680493575, -8.4365696081225448)	(1.0860526909257775, -4.5797368926531972)	(-3.6478896244204604, 1.0601608462916445)	(7.7291011223274921, 4.4502257747771843)	1.0	slash	0.808053
8	M	B	A	A					M	4	0	shapes	M	2	True	22	(1.602651149473175, 3.6605341667183993)	(-4.6293694314822966, 8.6570348786452413)	(-1.4818675702167461, -4.5411570268721926)	(6.2304422740897998, -6.9211187416275459)	1.0	z	0.807593
9	N	B	N	M					N	4	3	shapes	M	2	False	22	(1.3338352055989429, 0.80047829580298924)	(-1.9191183973203154, -6.2387115448528521)	(5.9878843211567503, -5.047556553031364)	(-3.1538284540105286, 6.6795455024604564)	1.0	slash	1.01539
10	N	B	B	N	M	A	A	M	A	8	1	shapes	B	2	False	22	(-1.6719469705779835, -2.111365785640527)	(-8.7357171240278859, -3.4106527076380688)	(-0.77416252535320229, 3.6737944365871957)	(5.6552327952357047, 4.206106550884348)	1.0	z	0.736776
11	M	B	M	B					B	4	1	shapes	B	2	True	22	(-5.2769414021279131, 5.1882876300592411)	(0.25000737671501128, -6.524306046976224)	(-6.0176166499806403, -7.1750699617977514)	(7.0031632453494908, 4.7044401868163686)	1.0	z	0.472628
12	M	B	N	M	A	A	N	B	B	8	1	shapes	B	2	True	22	(-2.4645810949367366, -4.0581033602607937)	(-3.3904044811444702, 3.689649464327097)	(-7.8179688926921607, -4.0720529297411909)	(2.813652319535862, -3.5085327939047799)	1.0	z	0.734307
13	N	B	A	A					N	4	2	shapes	A	2	False	22	(-8.5250461331819576, 6.5602673099956572)	(7.7037353608598202, -5.8970755617258188)	(-2.7143931816777354, -4.2486780238533468)	(2.0012602040994043, 6.5791069362291346)	1.0	slash	0.629959
14	N	A	A	B	N	M	B	M	N	8	3	shapes	B	2	False	22	(-3.957953634340579, 0.40032994502509744)	(-0.76488846949617173, -8.6170519012318305)	(0.2492222438271412, 0.33581609648794242)	(-2.541802758684538, -3.9481714802608696)	1.0	slash	1.32551
15	N	B	B	M					B	4	1	shapes	B	2	True	22	(-4.3477521472331357, 5.0387865276138211)	(8.4231983573488343, 0.036683039940296425)	(4.411135459000036, -4.62127700649972)	(-0.35820515598572911, -6.1787906007218343)	1.0	z	0.719031
16	N	A	N	A	B	B	M	M	N	8	0	shapes	N	2	True	22	(8.4494903612970447, -7.7861712567832351)	(7.0561896159719808, 6.1980451807558232)	(-7.9432522380314383, 7.1608288795017589)	(-3.2256990093209899, -5.5090380622687487)	1.0	z	1.34078
17	N	B	M	B	M	N	A	A	N	8	3	shapes	B	2	False	22	(1.9972020417847389, 4.7493839365934232)	(6.3928715015085178, 8.5034525106901526)	(-3.5589945066222217, 7.3407245868754778)	(-5.7005173242716953, -4.9719694570102781)	1.0	slash	1.16447
18	N	A	N	B					B	4	1	shapes	A	2	False	22	(4.9001829553934062, -6.0901565212129203)	(-1.4731787644226078, -0.43814679216660579)	(-2.9297334915760231, 4.5377133169150454)	(5.0217708664845375, 8.5646763274720783)	1.0	slash	0.814196
19	M	A	B	A					B	4	0	shapes	M	2	False	22	(-2.3432018210498624, -4.9820519863509318)	(-4.0145954761933114, 4.9960717340611627)	(6.3167249189471359, 3.5012771431257352)	(4.4935495289955139, -2.212426160030879)	1.0	slash	1.14172
20	N	A	A	B	M	M	N	B	A	8	2	shapes	A	2	True	22	(3.2745417214163801, 2.87972589952847)	(7.3062074856324379, -4.6605501706988175)	(-7.1574691532305303, 1.193534996818741)	(7.4622832352612534, 6.9980959333194672)	1.0	slash	1.22118
21	N	A	N	M	M	A	B	B	N	8	1	shapes	A	2	False	22	(-4.0283695696372526, 3.8534367773786755)	(-8.2466884427099778, 1.9510733456435663)	(-5.7197717908675987, -2.4765241893032064)	(4.3587221289871874, -0.24298402565829669)	1.0	slash	0.708895
22	M	B	M	A	B	A	N	N	A	8	3	shapes	A	2	True	22	(8.4092744744682904, 2.4000909304460762)	(-5.0403062102549194, -6.0169430372421857)	(7.4932796809151228, 8.1801393876117885)	(-7.5146732695990845, 7.5024161642975997)	1.0	z	0.652541
23	M	A	N	A					A	4	1	shapes	A	2	True	22	(-1.6794545667058927, 7.8522744357317187)	(0.44163717824346449, -0.65488797654698594)	(-2.7365408994517262, -3.2703165593897889)	(7.0360763249449185, 0.28155142239934072)	1.0	z	0.876217
24	N	A	N	B					B	4	3	shapes	B	2	True	22	(-0.92844488097951494, -6.7368071197999146)	(3.8480182879100742, -5.4946613790349241)	(-1.9093334100481902, 6.0568337547688973)	(8.6690799133797078, 0.77003603236753726)	1.0	z	0.567968
25	N	B	B	M					N	4	0	shapes	N	2	True	22	(0.48037126180851786, 8.3172875606560481)	(-4.7365230555193154, 5.8060138749695689)	(-0.87548806149504266, -8.4840207111674992)	(2.0533826447484653, -5.3063577124852443)	1.0	z	1.79939
26	N	A	M	M	N	A	B	B	M	8	7	shapes	B	2	False	22	(-4.2467379709363078, -0.073321556762953932)	(6.5721978154473746, 2.0993125119518439)	(-2.4064620069033671, 4.5719855403593819)	(-1.5110464621653152, -3.2420191986601479)	1.0	slash	1.261
27	M	A	N	A	N	B	B	M	B	8	5	shapes	B	2	True	22	(-8.3431748398409074, -6.4496391230108383)	(2.7601583522540167, 6.6832714473014239)	(-3.9290751736391405, 7.3577557058949559)	(0.24120084029303079, -4.6904774988870397)	1.0	z	0.828898
28	N	B	M	B					M	4	1	shapes	B	2	False	22	(-1.844578223689644, -4.5277852562992864)	(5.262850257828374, -6.0888816464670574)	(2.2607058847969057, 5.4032072689597577)	(-5.79474731284082, 3.3411159145035469)	1.0	slash	0.720443
29	N	A	A	M	N	B	B	M	B	8	5	shapes	B	2	True	22	(8.4355312548460937, -7.2969477509002498)	(-6.7400345114435289, 6.8064477840254529)	(3.3160131721845953, -3.3684503050471788)	(-3.2929327880975956, 2.0764479586773419)	1.0	slash	1.26818
30	N	A	A	M	B	N	B	M	M	8	1	shapes	A	2	False	22	(2.7660152172158536, 6.3380283367219192)	(7.3074671779256484, 0.30689585123880647)	(-1.7296583690136753, 0.14521931419827006)	(-7.9937559413369881, -5.5560015413844459)	1.0	slash	0.795644
31	N	B	A	A	B	M	N	M	B	8	0	shapes	N	2	False	22	(-2.5982993211732586, 1.7134664979461807)	(2.4824664497940869, 7.5867244881406677)	(1.1166270557468234, -8.7077953769529568)	(-3.225184771512831, -7.1308582398687301)	1.0	slash	0.881436
32	M	A	N	N	A	M	B	B	N	8	4	shapes	A	2	False	22	(5.1573832581897552, -4.6068910358845434)	(0.74315286790191237, -8.0710510680960965)	(-8.3771204715490786, 2.5037961278320484)	(3.4231190956842763, 5.0765895143496049)	1.0	slash	0.781057
1	N	A	M	B					B	4	3	shapes	B	3	True	22	(6.326264476677558, -0.027158165321225169)	(-2.6495372895576033, -5.3097684456921712)	(2.4950866395257147, 7.5465030052835189)	(-3.9349620221433002, 4.318662368620755)	1.0	z	0.924717
2	N	B	M	N					N	4	1	shapes	B	3	False	22	(-5.6155734384236169, 4.7014802358864998)	(4.7261992823713115, 8.5609762545519743)	(5.0194857825389168, -8.5486697891123509)	(-4.6804193046793188, -1.9272253130297292)	1.0	slash	0.646462
