TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	B	N	N	M	A	B	A	N	8	2	shapes	N	Practice	True	61	(7.2747458895649828, -5.836428488866364)	(-7.1462740132043558, -2.4404519351496461)	(-6.3732418776395061, -7.0454349683484061)	(3.9476632058846519, -0.51843639617447579)	1.0	slash	8.01703
2	M	A	N	A					A	4	3	shapes	A	Practice	True	61	(4.7868945667225358, 0.0037626176064122774)	(-0.88715263729923066, 0.40976145459261026)	(-5.7362210449545827, -1.5348651012646624)	(1.2807381464577432, -6.1946653020067677)	1.0	z	2.64414
3	M	B	B	N					A	4	0	shapes	M	Practice	False	61	(-8.0481813665590227, 5.2753444784717551)	(-7.2874951700277339, -8.1471703484440035)	(1.0932769986786148, 0.085936120681010308)	(5.0541711219743402, -7.2369469671058217)	1.0	slash	1.88554
4	M	B	A	M					N	4	1	shapes	B	Practice	False	61	(4.4468339078703121, 8.561178444070606)	(-0.64362452888979682, 0.090745291656357807)	(-6.2398310596875088, -3.0740973779809089)	(4.3439856984853034, -4.6027202563492171)	1.0	slash	1.37524
5	M	B	M	A	N	B	N	A	B	8	7	shapes	A	Practice	False	61	(1.6337515703056358, -1.8443590538594714)	(-4.1001122547221209, 0.47489402630751165)	(6.9311679757930129, 2.7405942701290513)	(-3.2027842024842483, -6.1970226163372821)	1.0	slash	1.95024
6	N	A	M	N					N	4	3	shapes	N	Practice	True	61	(-8.4760717458444716, 7.0736716936944415)	(6.1080035550846592, 2.0212401460254679)	(-8.6206563513881083, -8.5476417525488912)	(6.302831686472901, -2.0911273336120484)	1.0	z	0.944473
7	N	B	A	A	B	N	M	M	B	8	0	shapes	N	Practice	False	61	(6.8724050264570096, 1.387768386637017)	(-7.9118458257913797, -4.9756876557585059)	(0.012296983928777649, 2.6725732720257156)	(-8.7284540497889331, 4.8726818265783844)	1.0	slash	1.30211
8	M	A	B	N	A	B	M	N	B	8	5	shapes	B	Practice	True	61	(2.4076778231710509, -2.593526496055742)	(6.7622893711375358, -0.064493948902294207)	(-7.0376701643774346, 8.1016984088589901)	(5.1797183497227444, 4.5104099201856922)	1.0	slash	1.6271
1	N	A	M	N	B	B	A	M	N	8	5	shapes	B	0	False	61	(-0.43975558461852593, 5.7642834922156183)	(7.7684332419468944, -0.72112290832643922)	(-5.6790525274172134, 0.73367759549834766)	(-1.277573380579109, -0.0052245278649909466)	1.0	slash	0.96299
2	N	B	B	N	M	A	A	M	M	8	7	shapes	M	0	True	61	(-3.8491090443716471, -3.4528619740004087)	(-3.5017984399456035, -8.160480487142646)	(-4.7335725105389805, 3.2533549518290386)	(3.9077069564634961, -0.94875323151913715)	1.0	slash	1.17334
