TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
2	N	A	B	A					N	4	3	shapes	A	1	False	133	(1.2592802397138616, -3.4578185217487274)	(-4.8789814430634042, -8.5288279329472072)	(-2.890916158496486, 3.8749831549447205)	(6.6300795451424079, 6.4901211346856904)	1.0	slash	1.47894
3	M	A	B	A	B	M	N	N	A	8	6	shapes	N	1	False	133	(-4.9035560084115764, 7.4195743370919338)	(3.2514427591718942, -3.9439397116004331)	(6.2106590397998414, 6.2171828446323971)	(-7.449358698838771, -1.2846430003421263)	1.0	z	1.0309
4	M	B	M	B					B	4	0	shapes	M	1	False	133	(2.7648976517539872, -7.416293332298757)	(-8.4139361560506121, 3.1523806978132392)	(-4.4446791648429587, -8.5388167479254253)	(5.4737795949613055, 3.977458956193578)	1.0	slash	0.91411
5	N	B	A	M					B	4	3	shapes	M	1	False	133	(7.0115200144484113, -3.3003233643433596)	(-0.90448082075457137, -0.6532704361461672)	(0.4940895026275971, 4.6948628607377731)	(-3.6268339624952803, 5.9566070259649511)	1.0	slash	0.809881
6	N	B	B	N					M	4	0	shapes	N	1	False	133	(-0.84567998021692059, 5.4768233292538788)	(-1.0896165291443971, -5.2507945701056453)	(4.5209115754483253, -2.5861896346689841)	(2.4069100880869687, 1.6054350348131621)	1.0	z	2.0895
7	N	B	A	M	M	B	N	A	A	8	0	shapes	N	1	False	133	(2.5099455303703486, 4.1376063085913355)	(-1.1961570885106569, 7.5077287905549035)	(3.9752766522485725, -5.861690919565377)	(-4.1064428038043612, -6.1264746506358039)	1.0	slash	1.09825
8	N	B	M	A	A	N	B	M	M	8	1	shapes	B	1	False	133	(6.0280283111704609, 0.48822554727175849)	(-5.3458324826486514, 2.0274589526508446)	(8.3000200013584795, -6.5430123975382379)	(-2.5212474724963752, -1.5329821367403174)	1.0	z	1.01874
9	M	A	B	B					A	4	1	shapes	A	1	True	133	(-3.572758604390196, -3.0630340419934186)	(-0.52934935005138684, 1.0696997459297553)	(2.0722235245641123, 8.226732628700951)	(3.2920438334341036, -1.1372512820782026)	1.0	z	1.00828
10	N	B	B	A	A	M	N	M	M	8	5	shapes	M	1	True	133	(-0.47256618151756413, -0.88227146892720487)	(-8.1412393048069962, 5.7455147042889294)	(8.4452586873806474, 1.9560699197260725)	(8.0143351804833109, -2.3102934398698913)	1.0	z	1.29756
11	N	A	N	A	M	B	M	B	M	8	4	shapes	M	1	True	133	(-2.6730810044231728, 2.2771375094106237)	(-7.0106525797781787, 3.9567171505066892)	(6.6852035062682713, 7.1614878521258216)	(-5.3646375032953628, -6.0799531619290761)	1.0	slash	1.12893
12	M	B	B	N	A	M	N	A	M	8	0	shapes	M	1	True	133	(-4.3264995664472332, -4.0582181165996571)	(7.9495424787778965, -6.7076591151447236)	(0.83036779766676716, 0.23989021231536256)	(5.1499125192052553, -2.4181531091671644)	1.0	slash	0.906599
13	M	B	N	A					M	4	0	shapes	M	1	True	133	(0.013103813284025989, 7.5092911320091993)	(-2.3953913871863577, 1.2744976706246511)	(7.0809348063487452, -0.98355309076561337)	(-2.0977273419491107, -4.1030793221979334)	1.0	z	0.818218
14	M	A	A	N					M	4	0	shapes	M	1	True	133	(2.1977332075697014, 2.8659178885586005)	(6.7314961925256291, -4.9267035311714151)	(-2.3559601016047766, -3.2109046364508611)	(-5.6826057704329314, 6.9295580468328541)	1.0	z	0.94275
15	M	B	B	A	M	N	N	A	A	8	7	shapes	A	1	True	133	(-7.2999384600441379, -4.9763113585770373)	(0.74550803086881956, -1.4248068521701329)	(6.8145812087286242, 4.0844307041720178)	(6.3725882659420385, -0.24250175422853992)	1.0	z	0.87014
16	M	A	A	M					B	4	1	shapes	A	1	False	133	(-1.2875377166802613, 7.1638273628873392)	(3.1882556704606966, 3.1367288730793899)	(6.8695538626031691, -1.2869571842661589)	(-1.5198991174519385, -5.9541070756441972)	1.0	slash	0.989905
17	N	A	A	N					N	4	0	shapes	N	1	True	133	(7.8685659339466554, -4.3865493013272685)	(3.9666177364695532, 2.1187883690368459)	(-5.1441209836218977, -0.61887188610016075)	(-0.81736938981426999, 2.917846880679221)	1.0	slash	1.03951
18	N	B	B	A					B	4	1	shapes	B	1	True	133	(-3.1640125002685195, -8.6483435710280201)	(-2.5401958010226675, 5.5260053979613328)	(7.2249530868741161, 7.4510573172978347)	(3.6754069444541706, -1.1755934943114825)	1.0	z	0.73903
19	N	A	A	B	M	N	B	M	M	8	7	shapes	M	1	True	133	(1.8904395753613468, 1.5236178977738835)	(-8.3399406663368936, 2.8302367711302363)	(1.7526298605702966, 8.3177345494482431)	(-2.5342217263764617, -7.8771098276312355)	1.0	slash	1.01885
20	N	A	N	B					B	4	3	shapes	B	1	True	133	(0.093860629156138131, 6.8363995126951611)	(6.7216639898459345, -3.1318640277919529)	(-7.0224955647814236, -7.5031640229265877)	(-0.58969508753383515, 2.2308344187981017)	1.0	z	0.621902
21	N	B	B	N					M	4	1	shapes	B	1	False	133	(2.2055824860992814, -7.8808687591260016)	(0.25635397661502424, 7.5576046871081459)	(-1.9651075376354541, -6.9503733329668007)	(-7.7497278006517742, 1.9614681291866329)	1.0	slash	1.55392
22	N	A	B	A					B	4	1	shapes	A	1	False	133	(-3.8750640173986302, 8.2763078213023036)	(1.8648242341556251, -4.3143280064459173)	(6.4845542223968522, 5.3150048137584243)	(-0.39859945893617166, -0.46130167016964663)	1.0	slash	0.859473
23	M	B	B	A					A	4	1	shapes	B	1	False	133	(2.8720215494073642, 3.8628896375114525)	(1.6576987430722436, -1.3636701292653459)	(-7.7176316771882059, -2.1005054783768546)	(-2.1683857220330545, 6.1107529111946857)	1.0	slash	1.64916
24	M	A	B	A					A	4	3	shapes	A	1	True	133	(-6.2665685736447472, 5.9808769016123531)	(4.1934151438182052, 4.8438549209061534)	(-1.4726541369788908, -2.4503606786678267)	(0.43170905007078808, -7.3868410874649744)	1.0	slash	1.57489
25	N	A	B	M	B	N	A	M	M	8	4	shapes	B	1	False	133	(0.55221726547812011, 6.9073875469175974)	(-2.2007628551371612, -7.7939293611499538)	(6.1742529669987967, 3.4806769051747573)	(-7.4013550278693847, 8.3661698004756815)	1.0	slash	1.20579
26	N	A	M	A	M	N	B	B	N	8	1	shapes	A	1	False	133	(-6.4121247266971846, 4.1373499678144174)	(-1.2104695898147924, -6.237565516283226)	(1.7367353608995284, -2.0408619474647365)	(3.3963773600206206, 6.1928846365576398)	1.0	slash	0.824093
27	M	B	N	M	N	B	A	A	N	8	4	shapes	N	1	True	133	(-6.5637492828910373, 5.88823041163492)	(2.0760307515156136, -6.0831542406894625)	(1.9959080570390526, 5.5620221357582533)	(6.1898587443071573, -4.6892373591664027)	1.0	slash	0.965668
28	N	B	M	M	B	A	A	N	M	8	3	shapes	M	1	True	133	(-5.9812730377875152, 2.4578977423783819)	(-4.1619574611289263, -1.8235473466606997)	(0.73259303962802669, 1.3304621158299863)	(-8.2709736910833236, -5.4706093309870178)	1.0	z	0.799488
29	N	B	M	A	B	N	M	A	N	8	7	shapes	A	1	False	133	(4.5817127552073611, -0.73382366048212866)	(-1.9159253996346344, 8.6189531135327684)	(-8.612473393392218, -5.2192520404224343)	(2.3544188343791355, -6.8233986188612015)	1.0	slash	1.20309
30	M	B	M	B	A	N	A	N	M	8	2	shapes	M	1	True	133	(5.7690767788752328, 7.3843787003551036)	(-2.4931314370637763, -7.7543829281414762)	(-6.1055583789665917, 4.7262589749627075)	(6.6182674118229254, -5.9006391274245864)	1.0	z	0.708577
31	N	B	A	M					M	4	3	shapes	M	1	True	133	(-6.8339049742945868, -3.9667721559712916)	(-0.64663521524859569, 2.9415148226746854)	(8.2137274248255352, 4.2519321777528454)	(4.2523294551622808, -6.0342900311985153)	1.0	z	0.889473
32	N	A	M	M	A	N	B	B	N	8	1	shapes	A	1	False	133	(5.1046141320615472, 3.4518676146991165)	(4.6298927192557819, 7.9165750525029246)	(-8.3558282596099662, 8.1246652915784381)	(2.6551170137382805, -7.7151095806224692)	1.0	slash	1.4043
1	N	A	M	M	N	B	A	B	N	8	2	shapes	M	2	False	133	(7.7165338650264843, 0.1850966548193469)	(-2.9626390127093067, -3.6080979927137911)	(-3.7652041453976315, 3.5346506588225104)	(2.621653592025238, -0.70519895403553434)	1.0	slash	0.844986
2	N	B	M	M					N	4	0	shapes	N	2	True	133	(-7.2453045576305968, -0.68765583851589795)	(-2.1954440766947076, 6.9370451744719528)	(7.7352045658450841, -7.5299020083956707)	(6.0490024292569782, 2.3514037556184206)	1.0	z	0.725008
3	M	A	A	N					N	4	3	shapes	N	2	True	133	(-4.5931274643399567, -6.1933698128848143)	(1.4277091335154424, -0.63830494153232387)	(8.5829198462492933, 1.6373695842944915)	(-5.5399247587183913, 6.049902049227704)	1.0	z	0.646899
4	N	A	M	N	M	A	B	B	M	8	1	shapes	A	2	False	133	(4.3943277099730818, 4.336563075730135)	(-3.7663457217699765, 7.5712547327587671)	(1.4870350840054254, -4.2412950791949466)	(-0.26812768503832984, -8.3658883934652994)	1.0	slash	0.896376
5	N	B	M	B					M	4	0	shapes	N	2	False	133	(6.2498915481305453, -1.9331738390545494)	(-1.7421615838338811, 3.2521883963562601)	(-6.6847516813827017, -0.73001027388375306)	(7.0194249838657807, 6.3719090162629843)	1.0	z	1.34592
6	M	B	B	N	A	A	N	M	B	8	1	shapes	B	2	True	133	(-7.8272656301806451, 3.1154842431682805)	(5.2544883572692722, 5.782661821130878)	(-8.532563618077706, -4.1452228614035684)	(-0.96810007497018624, 5.7396444157440669)	1.0	slash	0.951123
7	N	B	M	N	B	A	A	M	M	8	2	shapes	M	2	True	133	(-0.80124960958917679, 3.5242624088787693)	(-6.4886133058524376, 6.3141462541745295)	(6.8589018847185113, 8.1334365369861459)	(8.4286151172181256, -4.9347021502052968)	1.0	slash	0.9438
8	N	B	B	A	A	N	M	M	M	8	4	shapes	A	2	False	133	(-6.8277609798940739, -7.6251411349021412)	(5.2325758405195888, -3.5785168873576776)	(-4.5204473231008633, 0.11380175176855722)	(-8.2579364345634279, -1.7432933636396841)	1.0	slash	0.655
9	M	B	B	A	M	N	N	A	A	8	2	shapes	B	2	False	133	(-1.9398529858253832, 3.553572273683006)	(-8.3190389268274725, 3.457868579859829)	(5.4401395294565074, -2.8496796590260782)	(7.4520241494669719, -7.5313658376894681)	1.0	slash	0.598773
10	N	B	A	M	M	N	B	A	A	8	2	shapes	A	2	True	133	(-6.2633100135724575, 8.6034051944746537)	(5.833574109169934, 6.7080357950837506)	(-6.2930670652996259, -6.7438140827029711)	(8.1140249950982799, -3.3925423783363868)	1.0	z	0.650309
11	N	B	N	B	M	M	A	A	A	8	7	shapes	A	2	True	133	(6.3415587842478143, 2.142082857071042)	(5.9179272625897408, 7.5385205096880306)	(-5.1026600677386913, -0.83738810099032257)	(-5.2603937035552963, 6.6678987570145978)	1.0	slash	0.739486
12	M	B	N	N					N	4	1	shapes	B	2	False	133	(4.6801710803711014, -2.3494818298076225)	(-5.0861054625803739, -4.8102707809441982)	(8.5624559445624726, 5.7881007795925203)	(-2.3610852063112215, 8.5730786889408854)	1.0	slash	0.745616
13	N	A	M	B	A	B	M	N	B	8	5	shapes	B	2	True	133	(2.4310413824021744, -5.7932282905544419)	(-7.0853180664568018, 5.1295319639360155)	(-6.2510430610930801, -3.6744177560377347)	(5.0015238185058255, 4.4418557293084948)	1.0	slash	0.646794
14	M	B	A	M	A	B	N	N	A	8	5	shapes	B	2	False	133	(-5.3109895637717184, -5.5144197023456929)	(1.9990536284048019, -0.28207707643099056)	(6.4248828822502411, -0.097339652859387726)	(2.0423547899313057, 6.3736930820995195)	1.0	z	0.840373
15	M	B	B	N					N	4	2	shapes	B	2	False	133	(-3.6804804384035386, -1.3060833357630068)	(-5.8329581590942032, 7.9911318418518817)	(3.4610426210571035, 8.6293669280111658)	(5.4412899469909064, -7.7788109309594953)	1.0	slash	0.614607
16	M	A	N	A					N	4	3	shapes	A	2	False	133	(-2.060193756312219, -5.675802780016201)	(6.527040144964797, -8.4250070290138339)	(-8.209279658261595, 5.455105016650176)	(7.1923855910929397, 7.0491574562453323)	1.0	slash	0.66815
17	M	A	M	B					M	4	2	shapes	M	2	True	133	(7.3496236954115091, -7.1340921896927583)	(2.3725348759431384, 7.6250035898276209)	(-1.6575487739977088, -7.9539819100539058)	(-4.9975380045944728, 5.4989211024401001)	1.0	z	0.735813
18	M	B	B	N					M	4	0	shapes	M	2	True	133	(-8.6112758977430932, -3.9258432955175868)	(8.2487966169667999, 0.084327269318572817)	(5.0917605790000735, -3.5535039021493757)	(-3.2447406659981803, 6.4387502208907517)	1.0	z	0.519621
19	N	B	N	B	A	M	A	M	B	8	3	shapes	B	2	True	133	(-7.1826088005742488, -4.7940096132165078)	(7.8390733863757447, 7.7171521421831351)	(-3.3640648794745145, 4.088502571820916)	(2.5714441139872228, 4.2957717189983313)	1.0	slash	0.666759
20	M	A	A	N	M	B	N	B	M	8	5	shapes	B	2	False	133	(-7.8878218865791903, -7.7092696526523836)	(6.5356309835675273, 0.086291741866446614)	(8.4259958309169178, -4.4776520594904419)	(-1.27098913636517, -5.8813951828410271)	1.0	slash	0.888914
21	M	B	M	B					M	4	2	shapes	M	2	True	133	(2.0221677201932806, -5.6537750956188528)	(-2.290533198264999, -6.6485349223667392)	(-3.2348864488554598, 3.6462664047842104)	(1.8207240129054298, 0.72374307985686315)	1.0	z	1.12851
22	M	B	M	B					A	4	0	shapes	M	2	False	133	(2.8219738588181347, 0.50811262487813913)	(-6.5557510577622438, 1.4752096875360117)	(-8.0705151259275816, -4.4038402785560899)	(8.4307464719726397, -4.4512205833196123)	1.0	slash	1.63021
23	M	B	M	B					N	4	3	shapes	B	2	False	133	(1.1262360238829761, -6.800698081991861)	(-8.4990586628756759, -1.0563935918987832)	(4.0924377804243708, 4.6348392163566476)	(-3.9014014299061106, 5.4545150390108521)	1.0	slash	0.673932
24	N	B	M	A	M	B	A	N	A	8	5	shapes	B	2	False	133	(1.5795802030652837, -1.5803221916784684)	(6.6303771976254708, 4.336971050034089)	(-2.234881351082139, 7.2488787684544533)	(-2.9611842209836823, -7.2770395058510884)	1.0	z	0.67741
25	N	B	M	B					M	4	0	shapes	N	2	False	133	(8.5601088587535052, -6.1652944589909415)	(1.9130953194872475, 6.4668423562679376)	(-6.3242203867723781, -4.5311518314399599)	(-3.9559733959505392, 5.429149096875852)	1.0	z	0.801237
26	N	B	B	A					B	4	1	shapes	B	2	True	133	(0.77889013637883941, 7.214354140692615)	(-8.1543837857354387, -1.062651673638336)	(-1.865409352758391, 1.7384496289382998)	(5.4458233457464313, -6.0339473494187423)	1.0	z	0.690816
27	N	B	B	N	M	M	A	A	B	8	1	shapes	B	2	True	133	(-6.7709985933135624, -2.3588266656614367)	(-4.2449250003117509, 6.8314042505273136)	(3.3745729171837038, -2.2566250121737994)	(-3.043894765467213, -8.0792407372903359)	1.0	z	0.690476
28	M	A	N	N					M	4	0	shapes	M	2	True	133	(-6.9324546795125812, 1.9226040331299288)	(-2.3054464047431527, -4.9750191854711119)	(6.8361974694193979, 1.7858056032485798)	(0.25914063590657221, -1.2876773599460529)	1.0	z	0.632122
29	N	B	B	A	A	N	M	M	A	8	4	shapes	A	2	True	133	(-1.1588359075996397, 3.3683315403726457)	(8.4482489284168061, -3.0380187346875154)	(-7.4387723350249413, 5.00470164371173)	(-6.5241380390987276, -6.7800798178350599)	1.0	z	0.811562
30	M	A	N	B	B	A	M	N	B	8	2	shapes	N	2	False	133	(7.5640761273251655, -7.9428226937452635)	(-2.9279996960755543, 0.23621569211107563)	(-5.4974193405460081, 8.3554121379321735)	(1.016976501823402, -4.6928550389772132)	1.0	slash	0.697966
31	N	B	A	M					B	4	1	shapes	B	2	True	133	(-1.4874529262779124, -3.2481178384291054)	(7.1470401753682502, -5.0720086475580155)	(0.36403722765827418, 1.0799860683896618)	(-1.5827564998175321, 7.987581874218602)	1.0	slash	0.70497
32	M	A	N	M					N	4	3	shapes	M	2	False	133	(3.0738282240695192, -5.101433821197487)	(4.0055202328590358, 0.27656866618312037)	(-6.9697699798776656, 0.99003014466647166)	(-5.1988553312372421, -4.3793665279136853)	1.0	z	1.47045
1	M	B	N	B					M	4	0	shapes	M	3	True	133	(-1.2726810371312123, 0.43137598623961004)	(6.6171390500780412, 4.7794583228199485)	(-7.4225616303698576, -0.71963490898483151)	(2.9328462114850886, -8.3816100347488529)	1.0	slash	1.16614
2	N	B	M	M	B	A	A	N	M	8	3	shapes	M	3	True	133	(-4.2788941893659853, -1.2387906630055605)	(-7.3851956485210337, -8.3185269676199738)	(3.6749381627099922, 7.2763395745830195)	(-1.853932493375865, 3.6320874862068564)	1.0	slash	0.791031
