TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	B	N	B	A	A	N	M	B	8	3	shapes	B	Practice	True	58	(-6.9647272410663597, -8.7212005371181132)	(-5.3335286675942459, 8.4182524025741827)	(7.2931923489841282, 1.7632175771524263)	(-4.5643442059941819, -3.1966254063415729)	1.0	z	4.60564
2	M	B	A	N					A	4	0	shapes	M	Practice	False	58	(-8.1219209056966122, 8.020985853639246)	(3.501634181327562, 6.1912384811213261)	(6.625914963950418, -5.7079845472814421)	(-5.7427767961127865, -8.3253906312536969)	1.0	slash	4.41494
3	N	B	A	A					A	4	2	shapes	A	Practice	True	58	(-8.2311296041993813, 7.8562714147051054)	(-3.9881090581190319, -7.8900036991039642)	(2.1466924971726282, 4.1939505950083049)	(3.7071379459066289, -3.8066444470740137)	1.0	slash	2.54078
4	N	B	N	A					B	4	1	shapes	B	Practice	True	58	(5.1803011046665155, 0.06529641806766584)	(-4.5851090979731932, 0.11942685187382018)	(-7.8183003867745846, -6.7125583675759799)	(7.7963451791502365, -6.6277655131749427)	1.0	z	1.25936
5	N	A	B	N	B	A	M	M	N	8	2	shapes	B	Practice	False	58	(5.2642836089084533, -7.8968959524150604)	(-3.6146360864094085, -7.8407690746392165)	(-0.19131348449157315, 3.5429610509269551)	(-5.6420420864017862, 5.2987523733099096)	1.0	slash	2.00355
6	N	B	N	A	A	M	M	B	N	8	5	shapes	M	Practice	False	58	(0.91675514479715403, 2.0961484016619281)	(-6.6045260736068716, -0.56623586248432467)	(0.25680378458807418, -8.1926954319210843)	(3.2094019897940154, 7.5424615932020309)	1.0	z	1.08706
7	N	A	B	N					A	4	0	shapes	N	Practice	False	58	(3.0719702805711631, 8.7076467412942264)	(2.629122717972983, -0.082986758034261143)	(-6.8076903017113111, 8.0844115740470102)	(-7.4763323478225665, -3.4196012085178173)	1.0	slash	1.80725
8	M	A	B	A	M	N	B	N	N	8	5	shapes	N	Practice	True	58	(7.142020919785331, 7.4588671189348581)	(-3.0515224730394035, -5.7576545434230813)	(-1.8553748648311545, 6.4947151806052261)	(3.4510294796753271, -5.0505400012471977)	1.0	z	1.87215
1	N	B	B	N	M	A	M	A	A	8	5	shapes	A	0	True	58	(-7.2329887563629143, -6.3893041096700429)	(4.9343299306529893, -2.7671872380566525)	(0.5985609505574061, 4.739853015229885)	(0.020797497489699168, -0.36318110817647131)	1.0	z	1.13943
2	M	B	B	A					A	4	2	shapes	B	0	False	58	(-7.343287008714972, -8.1626124443673191)	(-4.3586018867132177, 1.369205006006343)	(1.4915886064379009, 3.7490921228071752)	(3.3167022871599556, -1.4388510574205124)	1.0	slash	2.07256
3	N	A	B	A	M	B	N	M	M	8	2	shapes	B	0	False	58	(7.7025626191272103, 6.3172589465871685)	(-6.4447314914707405, 2.9344824540958552)	(6.0703026888465548, -6.7947308969835589)	(3.4500889634088647, 2.8487556898488311)	1.0	slash	1.36402
4	M	A	M	N					N	4	2	shapes	M	0	False	58	(3.7867555969885522, -0.066089105475871435)	(-7.8256294815372298, 1.741239659787567)	(6.1038895895588965, 7.1949060248081267)	(-1.8670741627637435, -8.6322990349168336)	1.0	slash	0.489691
5	N	B	A	B					A	4	2	shapes	A	0	True	58	(0.13193743295115645, 1.643132674067683)	(-3.2579857938840329, 7.0547869387356155)	(-7.3644570855697511, -3.1993696882718412)	(6.3174298861873446, -7.0687079182509169)	1.0	z	0.865844
