TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	A	N	M	N	B	B	A	8	1	shapes	A	Practice	True	152	(-8.2302190620053359, 4.0658983385735592)	(-0.40878788979165925, 5.5993072077502415)	(1.3662056904323325, 1.701518301289747)	(5.5290988304904758, -6.0997233995810634)	1.0	z	3.21141
2	M	B	A	B					M	4	0	shapes	M	Practice	True	152	(-8.0276326565890628, -1.9201474752392356)	(-4.7398901231417279, 4.3966451783215383)	(0.058560946883542186, 8.2107808440194354)	(6.8474450926554695, -2.5810874878860162)	1.0	slash	2.93726
3	N	A	M	B	N	M	B	A	N	8	4	shapes	N	Practice	True	152	(-3.9439549307038106, 3.8793071714381053)	(3.5471009496944639, -3.7749828667600864)	(-8.7292575013958231, 7.7243925061639445)	(7.1742560696836719, 6.7162070788857591)	1.0	slash	1.07406
4	M	B	B	A	N	A	N	M	M	8	1	shapes	B	Practice	False	152	(-5.327019555100887, 0.6945244561049293)	(0.25193553748689368, -1.6808171912050431)	(6.9553876652515765, 0.52028005301667868)	(8.2455477252157401, -6.9627975243028573)	1.0	slash	5.09579
5	N	B	N	B					A	4	2	shapes	N	Practice	False	152	(-7.0602200661621444, -0.0714973411219475)	(2.6953888914116177, -3.3399658277834501)	(3.8774868948012955, 2.0233060954139663)	(-0.97857115162802444, 1.4409473496510383)	1.0	slash	2.4515
6	N	B	M	M					M	4	1	shapes	B	Practice	False	152	(-2.6827848004042973, -7.8648382796272713)	(-7.4002889144734478, 4.6026103687435818)	(1.9305310450140745, 3.006616468521381)	(0.63704781132346433, -3.7409561253588981)	1.0	slash	1.00069
7	N	A	N	M	M	A	B	B	A	8	0	shapes	N	Practice	False	152	(5.4298204000232477, -7.8255531708618902)	(4.45562726182186, 3.4678435360190765)	(3.7032454474247523, -1.0971488583760083)	(-7.8363048423113257, 0.012976036403335556)	1.0	z	2.44618
8	M	A	A	N					A	4	2	shapes	A	Practice	True	152	(7.8508063172633591, 1.1606016084559894)	(5.1671842028746902, -5.46393712865666)	(-5.8475193175729183, -1.6389753762457531)	(-8.4751306487634981, 1.4031302442098834)	1.0	z	0.936549
1	N	A	M	A					A	4	1	shapes	A	0	True	152	(4.2502014542552597, 2.0812260292946689)	(-8.1996050054373075, 7.7456425879952207)	(-8.6436815456903897, -3.7788673305542204)	(1.7755521053848362, -6.0151636991248463)	1.0	z	1.1106
2	N	A	A	N					B	4	1	shapes	A	0	False	152	(-0.80184438614987386, 8.325376073898294)	(5.025279828573213, 0.18423823502687497)	(7.0693228974812641, -5.4002604441299082)	(-2.8268802460675335, -0.54061480553168728)	1.0	slash	1.70961
3	M	A	N	B					A	4	1	shapes	A	0	True	152	(-1.3314918006766536, 0.55538956302170561)	(8.2479762702974426, 3.4231153068850677)	(7.3809494480124407, -3.246301647368365)	(-0.33053602988638531, -6.5597987990052964)	1.0	z	0.969426
