TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	B	B	A	M	M	N	A	A	8	6	shapes	N	Practice	False	45	(-1.2185075168725339, 4.4290049190625407)	(3.0433762693948943, -3.9335989396624846)	(4.3795816555357998, 2.7082042927907111)	(-6.8380605920190138, 1.4357184980149906)	1.0	z	9.22722
2	M	B	A	A					N	4	0	shapes	M	Practice	False	45	(-8.2973875165590911, 6.5850797083473616)	(1.2353219849501276, 4.8532807648564429)	(5.7528664353471815, -0.15304743840841972)	(-2.4073671688351714, -4.0989557628879032)	1.0	slash	1.1904
3	M	B	M	A	N	A	B	N	A	8	3	shapes	A	Practice	True	45	(5.2051640490137885, 4.8598800252208729)	(-6.2424440069685794, -2.2815621366470289)	(1.3135949423599964, 1.012958575984257)	(-3.0492566153269545, 2.7450962405769541)	1.0	z	1.09415
4	N	A	M	B	N	A	M	B	A	8	7	shapes	B	Practice	False	45	(-4.6872635446869282, -4.1830855947876495)	(6.2874240838352975, -0.25617288280640338)	(-0.94617571234868603, -0.82099549860468812)	(-5.3489474937661043, 2.5103998047325184)	1.0	z	1.42369
5	M	A	N	N					B	4	1	shapes	A	Practice	False	45	(-2.5243562532292971, -5.7445704539347693)	(-3.6040175968647068, 8.3703668803595477)	(7.4018447363681936, -5.7635838762187168)	(1.7409167879723064, 8.7138615029982986)	1.0	slash	0.957367
6	M	A	A	M					A	4	2	shapes	A	Practice	True	45	(8.2292898927625728, 1.4707250613758482)	(-3.1742168830905397, 5.5993370414182131)	(-5.9690538674640727, -4.1344922877815975)	(1.3680865330874301, -1.6655828170348084)	1.0	z	1.19083
7	N	A	M	B	A	M	N	B	B	8	7	shapes	B	Practice	True	45	(-8.2095479396478517, -7.7412652144036915)	(6.1562241529039134, 3.4362541255522014)	(4.912789453520233, -2.1344952525176275)	(-8.1202757732280162, -2.0520225013971283)	1.0	slash	1.54046
8	M	B	N	B					B	4	3	shapes	B	Practice	True	45	(0.25639286732928213, 5.8001762999229047)	(-8.2285624512781528, -2.5069928853961345)	(5.2547656510802128, -7.2025945358705838)	(-5.5924737744894557, 3.3952073190334602)	1.0	z	0.818199
1	N	B	M	N					A	4	2	shapes	M	0	False	45	(-4.3476913148362977, -5.778983237843546)	(2.2904534163734311, -6.75098193333125)	(1.9180005299762861, 5.2070936473630383)	(-4.03701558096403, 2.419687306953648)	1.0	slash	1.1629
2	M	A	M	A					N	4	1	shapes	A	0	False	45	(-3.2149407771698186, -3.9401884192518661)	(8.0621214333473112, -6.4084370672066076)	(1.1322412227322456, 6.2237759658336778)	(-3.9830159644009768, 6.3099153287227772)	1.0	slash	1.29254
3	M	B	B	A					B	4	2	shapes	B	0	True	45	(0.30062144544177016, -7.2123384782373545)	(-8.6597447422121654, 4.1464462357497371)	(-8.1715823341147544, -6.4451333690909376)	(7.9645302860798424, 2.901572423784371)	1.0	z	1.26008
4	M	A	B	M	B	N	N	A	M	8	0	shapes	M	0	True	45	(-6.8522279114390363, -7.6939732932970406)	(-1.2035815570174613, 2.5647141603009871)	(1.124349388854311, -4.3137727936604309)	(-3.9751377144718658, -3.7062214865353456)	1.0	z	0.861798
5	M	A	N	N					N	4	3	shapes	N	0	True	45	(7.1860229343474327, 3.5145505064721743)	(7.9576639151035344, -5.4569470074128432)	(-0.14244319073319289, 3.6090170750236794)	(-6.3644960525916643, -5.1857450472131452)	1.0	z	1.88336
6	N	B	N	M					N	4	0	shapes	N	0	True	45	(-6.1241564246140019, 1.3912278260852382)	(5.005631937150298, -7.7162790437742439)	(4.8669185327852844, 2.6976365077149627)	(-2.3589350573145111, -0.98431187569864331)	1.0	z	1.11685
7	N	A	B	B					B	4	2	shapes	B	0	True	45	(-0.97414072824876996, -3.6097998690823987)	(0.58556148044171152, 4.8771397990185328)	(-7.7077845982515765, 0.70985974675238239)	(3.9064117994455874, -7.5650631956393255)	1.0	z	1.11254
8	M	A	N	M	B	B	A	N	N	8	7	shapes	N	0	True	45	(-7.1459644663293487, 6.9737968297302757)	(8.052497134412306, 0.10890288241823676)	(3.9224627496124924, 6.1686080269190828)	(4.3803297457218839, -6.5886990058254362)	1.0	z	1.63032
9	N	B	N	B					A	4	3	shapes	B	0	False	45	(-7.2735769695996435, -4.7333648865864646)	(7.3930525295458374, -5.058806991973146)	(-1.1161694109046199, 6.2412399837331751)	(5.0870867120560526, 2.8805511114961924)	1.0	slash	1.13779
10	N	B	N	M	M	B	A	A	A	8	0	shapes	N	0	False	45	(-3.7136719543639725, -8.7455785362651337)	(-5.1932426890679562, -3.3065670796718525)	(2.7763243682521246, 4.1994013346793935)	(-7.9963439225544146, 0.56790143180853825)	1.0	slash	1.05949
11	M	B	A	A					M	4	2	shapes	A	0	False	45	(7.1847250465223027, 2.3960094982074462)	(-4.7765484787489143, -2.6288415199546229)	(3.4189426576211286, -3.4164627703074544)	(-1.9310122105136385, 2.0754397396957707)	1.0	slash	0.823229
12	N	B	B	A	M	N	A	M	B	8	2	shapes	B	0	True	45	(-2.7687831882810068, 3.563912268813537)	(1.2924165477460132, -4.680624771965185)	(4.9846621392124781, 6.3681710475157427)	(-3.4617096841039983, 8.6483264888062266)	1.0	z	1.78268
13	N	B	N	M					B	4	1	shapes	B	0	True	45	(-7.4622560059771539, 4.6094242381457917)	(-0.62775148434964834, -8.3527119073712637)	(7.0877149257013787, -4.306326350188419)	(1.0254565274120111, 6.513050791911267)	1.0	z	-9.21056
14	N	A	N	A	M	M	B	B	A	8	2	shapes	N	0	False	45	(-6.1977913762557231, 1.0120199013204711)	(-3.9162944022259687, -5.7738142035815514)	(1.260469096656033, 1.7615567631336742)	(-4.8785153721891632, 8.0452964607762709)	1.0	slash	0.901811
15	N	A	M	N					N	4	3	shapes	N	0	True	45	(-2.6950720809567139, -0.35813134518964773)	(6.4301046256372025, 5.2986652038425959)	(8.635712668616101, -5.9373201616667846)	(-5.5879114468735995, 2.4090603431744455)	1.0	z	0.955693
16	N	A	A	B					B	4	0	shapes	N	0	False	45	(-4.6491358142054713, -5.4443206080904698)	(-6.5921591506798585, 4.7208673977986937)	(3.469421460500616, -1.0888806761391141)	(0.20725615751645066, 6.3494054885551172)	1.0	slash	0.831221
17	N	B	A	B					M	4	1	shapes	B	0	False	45	(-2.8213688685105538, 7.4156538810158743)	(3.7516690843798166, -7.0448494026901951)	(3.6098381013417331, 3.7997722960754121)	(-5.2770389044163206, -2.7274911633674463)	1.0	slash	1.08292
18	N	A	M	M	B	A	B	N	N	8	6	shapes	B	0	False	45	(-4.6188426587339091, 3.0602977049892353)	(-6.3856054063678354, -6.6619627093415472)	(6.3414254874171174, -7.0656935644094032)	(-1.5948647220783938, -4.2128387911473615)	1.0	slash	0.926489
19	N	A	M	M	B	B	N	A	B	8	5	shapes	B	0	True	45	(-3.1832042002713967, 6.7077173545265314)	(-3.701193071229004, -8.1913274052898313)	(6.2460008623833687, 1.5127897788716762)	(1.2058153326595686, 3.0078643946558614)	1.0	slash	1.58622
20	M	B	B	A	M	N	A	N	M	8	0	shapes	M	0	True	45	(8.0454629273434541, 0.28327086349267283)	(-0.70127172360851375, -3.6552203067172409)	(-5.8842388240991186, -4.7853170851950306)	(-1.6767433000450378, 4.0845797554887877)	1.0	z	0.881782
21	M	A	B	M	N	A	B	N	A	8	3	shapes	M	0	False	45	(7.1192868007643693, 4.5770654450164656)	(0.67156633176214342, -7.7624758301509669)	(5.1580546354592514, -5.7646191892172691)	(-4.9808919743208122, -4.2461448224260261)	1.0	slash	1.87752
22	N	A	N	B	B	A	M	M	N	8	2	shapes	N	0	True	45	(6.3377226574777463, -4.7333249139589766)	(-1.6535739719357814, 6.149283140478687)	(-3.1845132222621508, 1.0792923047158727)	(-4.432800147897245, -8.3174230125953788)	1.0	z	1.25897
