TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	A	A	B					A	4	3	shapes	B	Practice	False	75	(-0.97736655173786069, 0.33056433674788188)	(1.2227332874669052, 7.4870853787129157)	(3.8891264578646556, -3.8886435417775091)	(-7.2872126324109221, -8.2512746817849152)	1.0	z	1.29065
2	M	A	M	B					B	4	3	shapes	B	Practice	True	75	(-3.1887322520617651, -5.0789369918443157)	(1.2325193866958699, 5.2464610333644615)	(-6.7410161880556903, 6.2324742492543592)	(4.3860361888324721, -5.5841480733112876)	1.0	slash	1.26614
3	N	A	B	M	B	M	N	A	M	8	3	shapes	M	Practice	True	75	(0.56982303135988843, -6.2408676286285942)	(2.8428035410354973, 7.5798744088975489)	(-7.1250724118015514, -3.3359730568856962)	(-3.4738971830993535, -1.4573776910198699)	1.0	z	0.729882
4	M	B	B	N	A	A	N	M	M	8	6	shapes	N	Practice	False	75	(-5.4942703805302404, 2.8102728617022308)	(-1.1131569728177064, 0.78038211275999636)	(-7.5254341997903538, -3.2656957053914972)	(4.2696813018470969, 5.8133748511733359)	1.0	slash	1.12551
5	M	B	N	M	B	N	A	A	M	8	0	shapes	M	Practice	True	75	(6.0268384190490565, -1.7870012405920175)	(-0.079928077080319682, 8.2585467832966089)	(-0.62471667111751294, -1.4099012192591651)	(-2.6099507459904032, 4.9187716720285835)	1.0	z	0.807214
6	M	A	N	A					A	4	3	shapes	A	Practice	True	75	(-5.5056593382404309, -5.4756076082744976)	(2.4432608165229386, 0.027043036303064483)	(-2.9585380857267474, 1.7977879621066002)	(1.4224271089786242, -6.6417387575711038)	1.0	z	0.792692
7	N	B	A	B	M	A	N	M	A	8	7	shapes	M	Practice	False	75	(1.7498896686892653, 1.5156781737642095)	(5.406194758513772, 8.5624162926862226)	(5.0904897982185719, -6.5741408997528845)	(-1.5802152677298293, -4.3088968966543275)	1.0	slash	0.806517
8	M	B	M	A					N	4	2	shapes	M	Practice	False	75	(0.93812227098662504, 4.5253797537238789)	(-3.230724656803444, -0.86075196131770415)	(-5.7133260314037111, 4.492729060305944)	(7.1258705133233118, -8.1173326482387846)	1.0	z	0.864189
1	M	B	A	M					N	4	1	shapes	B	0	False	75	(2.2464841273141314, -5.239037661071265)	(-1.4922705533933422, -6.7420414173576413)	(5.4753338361195922, 6.3080416344772168)	(-7.3260896569453564, 3.4890120137253291)	1.0	z	0.606737
2	N	B	M	A	M	B	N	A	A	8	7	shapes	A	0	True	75	(-2.4944347999590386, 6.9391319987438216)	(5.6566766974567084, -1.5437986034143902)	(2.4707241349715634, -4.168988151096034)	(-6.3386657196277376, -3.5262417378331206)	1.0	z	0.536361
