TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	M	B	B	N	N	A	A	8	1	shapes	A	Practice	True	31	(-3.7500632544596311, 7.1083976993553541)	(-1.6032759517416189, 2.0424306295834693)	(0.91973404252833646, -6.2897730482620702)	(3.9213718989634696, 2.5711712382800211)	1.0	slash	3.71491
2	N	A	M	M	B	N	B	A	A	8	1	shapes	A	Practice	True	31	(3.2235722261976445, 1.1185191392726921)	(-3.7035469187772341, 5.7333583496699863)	(-1.4839757137642522, -0.95447193025081578)	(-8.6938802594379805, -0.3294825665154395)	1.0	z	1.93653
3	M	B	N	B	N	M	A	A	N	8	6	shapes	A	Practice	False	31	(-0.26845471462898018, 8.119643155610337)	(-3.6845668175460515, -7.7709321195116292)	(3.7100006054361732, -4.1405428410365976)	(-7.3586751098660672, 0.90609471297415745)	1.0	slash	4.08983
4	M	B	N	A					N	4	2	shapes	N	Practice	True	31	(-3.6191633814082369, 4.3881792324929467)	(1.2895122007450546, -7.4882188839875221)	(2.9111619349742934, 6.809456427852556)	(-4.4513407583124502, -8.6852075499967167)	1.0	z	1.72722
5	N	B	B	M	N	A	A	M	N	8	1	shapes	B	Practice	False	31	(2.7432546197936585, -2.9107623521304209)	(7.3727007926834176, 6.7158138807839389)	(-0.29769823635213299, 7.9364121028005776)	(-5.8183043588444852, -8.7454150009038294)	1.0	slash	1.94694
6	N	A	N	M					M	4	2	shapes	N	Practice	False	31	(-0.85991317017235147, 4.6394487623776026)	(2.2895228495163522, -4.6146656521233584)	(3.6938162150323883, 6.0741215286878134)	(-2.9913089751477697, -0.61287980354564908)	1.0	slash	2.20845
7	M	A	N	N					A	4	2	shapes	N	Practice	False	31	(3.2602793469175282, -1.2500730325951572)	(-8.23847621949397, -2.4544475287628167)	(-1.2974040125609161, 5.1392817238702495)	(5.7176528277331755, 5.0039299023393031)	1.0	slash	1.75199
8	N	A	A	N					A	4	1	shapes	A	Practice	True	31	(-7.455349370283737, -1.3927400773775611)	(1.5702416941494128, -6.1232930012660072)	(-5.2154625012947404, 4.7624770620995527)	(4.3277338211985281, 4.3828478174388117)	1.0	z	3.84351
1	N	A	B	M					N	4	2	shapes	B	0	False	31	(3.6493223285849652, -1.3178614647692948)	(-4.6220072827920315, -3.7267004132200405)	(-7.6906969604026232, 4.1447290776472858)	(4.8415404741162735, 6.734073644108749)	1.0	slash	2.00555
2	N	B	N	B					N	4	2	shapes	N	0	True	31	(0.91717821170845859, -0.69292414766795574)	(4.7840449296748453, 1.7851902706183509)	(-1.3955696221565921, -4.7759207236935257)	(-2.2303329705003812, 3.8158472348079346)	1.0	z	2.43131
3	N	A	A	M	B	N	B	M	B	8	1	shapes	A	0	False	31	(4.4047273884019376, -6.1043053036760035)	(-1.649040672466624, 5.0946986624749968)	(4.9009855196425818, 2.0961479480438179)	(5.3063374447731739, 8.0481010217602993)	1.0	slash	1.92289
4	M	A	A	B	N	B	N	M	N	8	4	shapes	N	0	True	31	(0.64598535428651438, 0.5764679567319817)	(-7.0890381557713198, 3.5797592005099172)	(4.4813460404040164, -8.0469768777176895)	(6.2530779100793534, 7.163539227374871)	1.0	slash	1.18047
5	M	A	N	A	N	B	B	M	B	8	1	shapes	A	0	False	31	(8.3890286452402307, -3.3808655749408727)	(7.7404881478823206, 5.2404885522031925)	(4.4932514199806235, 0.38996335929621928)	(-6.5835365152316809, 3.8635895998016121)	1.0	slash	0.878091
6	M	A	A	M	B	B	N	N	N	8	4	shapes	B	0	False	31	(-7.0953511695516882, -6.5416636555064436)	(0.56371574257948254, -5.4533347012865745)	(1.0909873992172923, -0.52161167571164313)	(-3.5757960875613257, 1.6782793030792256)	1.0	slash	1.13774
7	M	B	A	A					A	4	3	shapes	A	0	True	31	(1.78075195278943, -1.8967016540747892)	(8.5975886269412278, 6.200066661750002)	(-1.0512711162937158, -5.4195745112402332)	(-2.6996776181296012, 6.4498054005412335)	1.0	z	1.19935
8	N	A	B	A					N	4	2	shapes	B	0	False	31	(7.181227171335804, -2.375222861670812)	(-8.729659626073758, -5.3567520633403287)	(-7.7550339756789572, 2.7929314991803729)	(4.218592781486505, 2.1111791005352618)	1.0	slash	1.22496
9	M	A	B	M	N	B	A	N	B	8	0	shapes	M	0	False	31	(6.3765545829162082, -1.5760018625984999)	(-3.6219773516805924, 2.2019145007548975)	(3.2195057790258854, 5.0679898742535023)	(-4.7909001411262082, 7.0603087436972753)	1.0	slash	2.14215
10	N	B	A	M					A	4	2	shapes	A	0	True	31	(1.2656614522691658, 1.6934773356153414)	(-6.3323077988370393, 2.2127602408086453)	(-0.52337833275008094, -5.5989309519298578)	(4.9961200011952602, -0.20682106121439858)	1.0	z	1.35592
11	M	A	A	B					A	4	3	shapes	B	0	False	31	(2.1701139394645903, -2.5278844196983234)	(-0.78604292589244995, 1.3356663666364259)	(-5.591954751759876, -4.1251238524034797)	(6.9765647382464628, 5.4790119682841194)	1.0	slash	1.57368
12	N	A	N	A	B	B	M	M	M	8	1	shapes	A	0	False	31	(8.4843776863558418, -3.597174070731902)	(2.7474402175535761, -1.4178179142611773)	(-3.165753171505596, 1.9401155147956111)	(4.8853599033829251, 2.8176138717346184)	1.0	slash	1.27929
13	M	A	B	A					M	4	0	shapes	M	0	True	31	(-1.9478106818953149, 4.4494256307332236)	(2.3484668387144652, 0.97570199924560441)	(-8.3547945912228663, -6.8045341518305458)	(8.4968906089215146, -6.342132094625244)	1.0	z	1.62488
14	M	A	M	N	N	A	B	B	A	8	5	shapes	A	0	True	31	(8.0305214446700823, -0.87939175150298254)	(-2.2604314729528747, 3.6354935110812168)	(-4.2070885810988745, -0.17899655875923948)	(2.1464870371989999, 5.9096018641168229)	1.0	z	2.71056
15	M	B	N	B	N	M	A	A	M	8	0	shapes	M	0	True	31	(4.5428672741867864, 4.9802066463876802)	(-5.8352003982795253, 5.0915889041721805)	(-4.675359542137052, -5.3256052082804839)	(6.2187297100222025, -7.7711991495452137)	1.0	z	1.72714
16	N	A	B	M	M	N	A	B	A	8	1	shapes	A	0	True	31	(3.551758511108984, 2.7401617040167157)	(5.4143605823802226, -3.1204273499793045)	(3.9416443147426179, 8.2280520634111944)	(-2.9652336698842374, -3.0318687663863582)	1.0	z	1.89368
17	N	B	N	M	B	M	A	A	A	8	6	shapes	A	0	True	31	(-1.3956085161943488, -4.5664290350954033)	(2.5515701405529398, 3.2373439505322441)	(-5.5492025945720238, 6.4676117011522543)	(8.1247440500894399, 0.98355560018665855)	1.0	slash	3.46121
18	M	B	M	N	B	A	N	A	N	8	6	shapes	N	0	True	31	(5.4438816183458663, 5.1122412769387218)	(1.3116901246217996, -2.8388897251148482)	(-7.1243510704578883, -4.4666476144200935)	(-4.680811196890998, -8.4442869329476711)	1.0	slash	1.28239
19	M	A	M	B	B	A	N	N	B	8	2	shapes	M	0	False	31	(8.208070013486104, 3.132104090268955)	(-7.5512088939181918, -7.1852035575118203)	(3.2645120484614409, -2.4293821061550078)	(4.457559787368309, 7.1555671931888387)	1.0	slash	2.62027
20	N	B	A	M					B	4	3	shapes	M	0	False	31	(-1.498367833549584, -5.5857214365252474)	(6.2296366670435344, 3.9534772723411731)	(-5.8802705586558064, 2.1547642486402587)	(6.7453467042714959, -3.625638125599397)	1.0	slash	0.985821
21	M	A	M	A	B	B	N	N	N	8	7	shapes	N	0	True	31	(2.4344025088201757, 2.6394412998860659)	(-6.7354858455339066, -5.5257085565672242)	(8.0831392904867094, 8.418861412413527)	(-5.6609855101508106, -0.17097506957348152)	1.0	slash	1.6492
22	M	B	A	N					M	4	0	shapes	M	0	True	31	(-1.2927396893273579, -4.6860115112252343)	(1.3158092826368293, -8.0845278529039621)	(2.9546226022291187, 1.8782548484198607)	(-1.7877813900000197, 3.2377223141115863)	1.0	z	1.35288
23	N	B	M	M					A	4	2	shapes	M	0	False	31	(0.13047558494735156, -4.192951773243534)	(0.95721351281077993, 3.690948783014635)	(-3.3970779062754728, 5.6058296565594627)	(-4.1963686179776873, -4.1713323332652319)	1.0	slash	1.18052
24	M	B	M	N	B	N	A	A	N	8	6	shapes	A	0	False	31	(5.4286940770419676, -7.1057198854244312)	(-2.1428273571182475, -4.5599493676989331)	(-0.95518092234354235, 6.267947122552318)	(-7.1916690671153818, -0.73712988813253766)	1.0	slash	1.28645
25	M	A	M	B					M	4	1	shapes	A	0	False	31	(3.103210152711835, 2.7946869853671341)	(-6.6596491352178546, -1.0520575058546822)	(3.0069567100566932, -5.1370003111678759)	(-4.5368428034776604, 3.3473004285115859)	1.0	slash	1.20789
26	M	B	B	N					B	4	0	shapes	M	0	False	31	(7.7647256236787392, -5.347401606796657)	(-7.4728386285969899, 6.0846672514391873)	(-7.5929276339029634, -6.9036217191677016)	(5.8853915064586904, 3.0697019426286332)	1.0	slash	1.40742
27	N	B	M	M					B	4	0	shapes	N	0	False	31	(-4.5668504210030463, -5.2225163290602454)	(4.1616012605279966, 4.2890500474414566)	(-6.4489116489366296, 5.9005288654741186)	(4.0428778048094145, -2.9425357821949847)	1.0	slash	1.45511
28	M	B	M	A					A	4	3	shapes	A	0	True	31	(6.7026201574221602, -8.0303859204631181)	(5.8495829632268705, 8.4800060647577276)	(-1.3558308714885507, -5.1324567472211182)	(-2.9557663908119709, 5.879105187585802)	1.0	z	1.86074
29	N	A	N	B	M	M	B	A	M	8	5	shapes	M	0	True	31	(1.8789497824367238, 5.7347817475174292)	(-1.975925742681393, -0.92718481852917733)	(-4.0554578871022864, -7.2169922927920869)	(1.5656252258182928, -4.0878945141685952)	1.0	z	1.71777
30	N	B	N	M					N	4	2	shapes	N	0	True	31	(8.4475350707083265, 8.4522522422905091)	(-3.3221322895820347, 2.7130696636115186)	(-1.4497038823448438, -3.5816757838880369)	(2.2277021376839556, -7.7028980848793793)	1.0	z	1.304
31	M	A	N	B	A	M	B	N	N	8	4	shapes	A	0	False	31	(8.0904022690655317, 0.50329245482936535)	(-5.2459958144719607, -6.8615454483435077)	(-5.3461097220545657, 2.371614714308123)	(-6.9409804227141834, 6.9851650010991957)	1.0	slash	1.13532
32	M	B	B	N					N	4	3	shapes	N	0	True	31	(1.6313933474867355, -8.3283622038517056)	(-5.7863761508500353, 7.2459142899198437)	(-1.3421748765450054, -1.9486032962626645)	(7.751058160370647, 8.6248059856434587)	1.0	z	1.29513
1	M	A	N	A	M	B	N	B	A	8	6	shapes	N	1	False	31	(-4.4596144615026851, 5.0681715741310729)	(-7.9698650467691667, 2.1423795246634203)	(-7.7380241159015899, -5.5974730325447393)	(6.1615168191798482, 6.5723186499629271)	1.0	slash	1.9565
2	N	A	M	M					N	4	0	shapes	N	1	True	31	(-2.1844260469300538, -7.292640992522899)	(2.2854612306548265, 1.804733169735119)	(8.6865870192875931, -3.4170652186490162)	(-5.6546467139965948, 8.2858826048408076)	1.0	z	1.68831
3	M	A	M	B					B	4	3	shapes	B	1	True	31	(1.6534979881310417, 8.1201227450009057)	(-2.568793075728073, 3.6135145282793122)	(-1.0098646652463978, -6.1329094528367154)	(6.054403506712962, -5.5662723633822901)	1.0	slash	1.43976
4	N	B	N	A					B	4	0	shapes	N	1	False	31	(6.1886816028946221, -5.8725793885221975)	(0.75852720919371563, 0.68240729171651537)	(-6.0543067735609224, -1.0839926672245701)	(-7.8335568305866561, 4.9541674224170347)	1.0	slash	1.47348
5	N	B	N	B	M	A	M	A	A	8	7	shapes	A	1	True	31	(-0.4135287628775437, 0.53398425612498279)	(3.5703817813301661, -7.8695522002724481)	(-0.47297940447643327, 4.5373938105057174)	(3.5191734260277325, 6.6151992031264637)	1.0	z	2.48689
6	M	B	A	M					M	4	1	shapes	B	1	False	31	(-0.50097448490882179, -4.302085528107626)	(8.4690012696325638, -7.6672439867153237)	(7.0194692379463142, 0.15279893969740321)	(-4.7566088317064326, 2.6594294973855241)	1.0	slash	1.54464
7	N	B	B	A					A	4	0	shapes	N	1	False	31	(-3.2026972187511138, 8.3147631336945871)	(0.68611207941848384, 5.0086308673976578)	(-7.5096029382084, -2.4570990757166182)	(0.87589641414172092, -1.6981708631909154)	1.0	slash	1.43826
