TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	M	A	N	B	N	B	A	8	2	shapes	M	Practice	False	153	(-5.1588149317903262, 2.2643747200063267)	(-0.36993412146905236, -0.15848667400390148)	(-8.6698695102110186, -6.5510849372827575)	(6.6301344773181761, 2.2109559858479564)	1.0	z	4.17585
2	N	B	M	B	A	M	A	N	A	8	6	shapes	A	Practice	True	153	(-1.8783856726185295, -5.6809862412158223)	(4.6866316288893248, 7.8223165283799574)	(4.4442547935680192, -6.8848123212574546)	(-4.410183468022896, 3.3979937547080699)	1.0	slash	2.44872
3	N	A	A	N					M	4	3	shapes	N	Practice	False	153	(0.53153388676951607, -3.5035419680961173)	(-1.6439889415827711, 4.5506556522252914)	(-2.9728605305359306, -6.7395252129675303)	(1.5317510441284998, 7.7769548997935125)	1.0	z	1.27268
4	N	B	B	M					B	4	2	shapes	B	Practice	True	153	(2.7532694859933127, -7.701300822609797)	(-8.0179604511304117, -0.070621385621974397)	(1.1614511535658316, 1.8841659110766322)	(-3.4327717001049525, 8.2579703593358644)	1.0	z	1.54757
5	M	B	M	N	A	B	A	N	M	8	6	shapes	A	Practice	False	153	(5.110635494818311, -5.8891749983351529)	(-5.9982083001936157, 8.1082930316262605)	(5.0998873957314377, 6.7052980970151452)	(-0.075132968624860297, 0.15289388068669396)	1.0	slash	3.36144
6	N	A	N	M					N	4	2	shapes	N	Practice	True	153	(7.5512568553147794, 3.9601215555890903)	(-5.4934237622913216, 3.3632142821758197)	(-4.2920811510238428, -4.7218622738625111)	(5.9191464975272119, -1.3295614694662774)	1.0	z	1.20795
7	M	B	A	M					N	4	1	shapes	B	Practice	False	153	(1.1452799103215394, 3.3327005937048089)	(4.9202636495861451, -5.2538171946781906)	(-1.8672785115778412, -0.21945548546213445)	(-8.11741950995218, 7.2802607660474834)	1.0	slash	1.48034
8	N	B	A	N	M	A	M	B	B	8	7	shapes	B	Practice	True	153	(-2.3985989787463682, 4.610521301408486)	(-5.5228147983593887, -5.1417228706128935)	(6.3576295677142518, 1.910756900265163)	(6.4872532609325937, 6.3275140524144113)	1.0	z	1.70013
1	M	A	A	N					A	4	1	shapes	A	0	True	153	(2.7164428859559084, -2.9588718837252639)	(-4.2371802533464891, 6.1020908420517568)	(0.014345564298128721, 2.3455242380965124)	(-3.8806866843175323, -1.8005462303253976)	1.0	z	1.90072
2	M	A	M	B	A	N	N	B	A	8	4	shapes	A	0	True	153	(5.2135780662693811, -5.3284200010353899)	(1.761131044633327, 5.4762988911138066)	(5.4819394080843544, 0.19955978109509331)	(-8.2446177728931431, 0.27099504766338711)	1.0	z	0.94944
3	M	A	N	A	B	N	M	B	B	8	4	shapes	B	0	True	153	(-4.2514334214648324, -3.4781876895468846)	(1.3072267622573808, 3.7918838796698751)	(7.8049717766600466, 0.3310255310372785)	(1.9039847271417134, -5.362569850159363)	1.0	slash	1.32095
4	M	A	M	N					M	4	1	shapes	A	0	False	153	(-7.001853358357625, 5.7448290408892078)	(5.4367150398003599, -2.7805962780797246)	(7.4338046777256679, 3.3219735404345645)	(-4.5375463143472148, -7.2785423305611419)	1.0	slash	1.48012
5	N	A	N	M	M	B	A	B	B	8	4	shapes	M	0	False	153	(-0.0071956758895215245, -6.3177521704452282)	(2.3853969473486138, 5.2243173206866356)	(-8.3297469036331631, -3.5203725275146054)	(-2.9881420737329316, 0.40052834910638246)	1.0	slash	1.32966
