TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	B	N	B	A	A	M	M	B	8	3	shapes	B	Practice	True	11	(-6.3223531289849095, -7.5915596218478161)	(2.7991185498699753, -0.79171187512832208)	(-8.432129304758643, -1.452433855359736)	(0.31729469489676809, 6.3837717639040648)	1.0	z	3.60262
2	N	B	A	B	A	M	M	N	N	8	1	shapes	B	Practice	False	11	(-5.8282223362052941, -0.11842698459997258)	(-0.71767169641526607, -3.186851780553166)	(-1.9232987275619946, 3.3838585969195556)	(7.0929238394391234, -1.6076692381691995)	1.0	z	2.99804
3	M	A	N	A					A	4	1	shapes	A	Practice	True	11	(-1.0975770315355167, 5.0116934418393821)	(0.35690617186007323, -2.3153610002710012)	(-5.4159682287360242, -5.7298131426503502)	(4.9275304615553086, 7.581085594837166)	1.0	z	3.07132
4	N	A	N	M	M	B	B	A	N	8	5	shapes	B	Practice	False	11	(-6.4988827497356088, -1.8502147408021248)	(3.9736111626493233, 7.3557381378123594)	(7.8616923434854087, -3.328164099318724)	(-1.7748800042116955, -7.6548601478934906)	1.0	slash	2.69292
5	N	A	B	A	N	M	B	M	B	8	2	shapes	B	Practice	True	11	(7.8151700018585117, -5.8989782067287271)	(-0.166255916617434, -6.5593481950117667)	(0.58169458434512045, 6.8266581447646058)	(6.1058719563470198, 0.95519567913971137)	1.0	z	3.08636
6	M	B	M	N					B	4	0	shapes	M	Practice	False	11	(8.1106914758683715, -4.1693496032199082)	(-5.1022227443692714, 5.4233843750548232)	(-3.538832557303718, -5.4787252083989468)	(4.3616175137251645, 3.4834187516511648)	1.0	slash	1.48796
7	N	A	B	M					M	4	3	shapes	M	Practice	True	11	(3.5409108197625621, -3.6947420876177102)	(-1.294909149350743, 0.64027576298209254)	(-4.6905573802325682, -4.2244364897143321)	(1.9174330931652559, 3.707180009683686)	1.0	z	3.32734
8	N	B	M	M					N	4	2	shapes	M	Practice	False	11	(6.4818869525149001, 7.4287533115215929)	(-2.5779511750654134, -7.5977419437500977)	(8.0191571698002484, -5.86110280494814)	(-6.3423896949360641, 4.4206813390597333)	1.0	slash	1.24697
1	M	B	B	M					A	4	3	shapes	M	0	False	11	(1.6846417086766863, -8.0680410052843676)	(-7.3172616950294911, 5.6570813724211604)	(4.8722130082500854, 0.60566349389277008)	(-5.8530358854936715, -6.4781287648519941)	1.0	slash	1.49231
2	M	B	M	N					N	4	3	shapes	N	0	True	11	(-0.26616883346501474, -8.615817164324568)	(0.71783463505396661, 0.46831840278279202)	(0.27973622320877034, -4.1482800961294393)	(-4.8839029397051066, 7.0364230489109438)	1.0	z	1.36382
3	M	A	B	B					A	4	1	shapes	A	0	True	11	(-5.5200900115166505, 3.874463650530652)	(-7.8246272173060181, -3.0789702148061853)	(8.2010085979371539, 8.0527635319559536)	(7.5259451389747269, -6.4902482684496006)	1.0	slash	1.90143
4	M	A	N	M					M	4	3	shapes	M	0	True	11	(-8.0847517411988452, 0.73168863369888371)	(-0.26005140711265895, -2.549511547762636)	(5.5109610557717659, -2.8929551200423633)	(2.3652770162093564, 4.2539153582609313)	1.0	z	1.82713
5	M	B	M	B					M	4	2	shapes	M	0	True	11	(-6.1040650560892331, 0.76682092052565132)	(8.6480409693559501, -8.7428410790727842)	(-5.958727374985795, -7.8655080204754917)	(5.995612251699681, 3.4609539666567102)	1.0	z	0.984233
6	N	B	N	B	M	A	A	M	M	8	3	shapes	B	0	False	11	(-6.2671794034763177, -6.0416821747789058)	(1.3245583237121998, -2.0225777986308753)	(1.6376917172412497, -8.5161858017955439)	(-0.63043126727958487, 1.6240229964867332)	1.0	slash	1.05628
7	M	B	N	M	B	A	N	A	A	8	5	shapes	A	0	True	11	(-4.6743157883096664, -8.2392168756242139)	(-8.7264194345834447, 7.5014203663316295)	(-4.2077859905878086, 2.0175919702430019)	(-6.6106411934268312, -3.5787711267108913)	1.0	z	1.36195
8	N	B	N	M	A	M	B	A	M	8	5	shapes	M	0	True	11	(2.8280194173513404, -4.3300249115576603)	(8.5887908901933692, -7.0354224191676655)	(4.5558194707405342, 6.9483512867085757)	(-2.0861514849306726, -4.7507015547325118)	1.0	z	1.33157
9	M	B	A	A	M	B	N	N	A	8	3	shapes	A	0	True	11	(7.693159713859572, 2.4723261412100275)	(-6.6196346703300453, -5.1473304199830716)	(8.715002760686005, -8.2717519454531061)	(-1.8986742654787658, -8.6874639535902993)	1.0	slash	1.21313
10	M	A	N	N					A	4	1	shapes	A	0	True	11	(4.9813485220900002, 8.4217702640971446)	(-4.5132089977854868, 7.0650312522323269)	(0.44156153146475852, -7.4879768494942551)	(-2.8855338419498091, -0.72691691666060088)	1.0	slash	1.70877
11	N	A	A	M	B	B	N	M	N	8	7	shapes	M	0	False	11	(7.7006074312946993, 0.36004898222287274)	(4.446231908492857, -3.8176546472545052)	(-8.0007961564966976, 0.8158668342260782)	(0.71567833554395044, -7.4093944844319015)	1.0	slash	1.18027
12	M	A	N	M	A	N	B	B	M	8	2	shapes	N	0	False	11	(-5.6028643229193511, -7.9653635779045322)	(0.30872996334237968, -8.3632394212740344)	(-7.4678959409493846, -1.4245224633362348)	(-8.3538326195429491, 3.7365578763405036)	1.0	slash	2.17404
13	N	A	N	B	A	B	M	M	M	8	2	shapes	N	0	False	11	(7.4243648499422363, -7.9416150317618079)	(-6.2065033738665889, -4.4691074739575338)	(8.0666910873217539, 1.0717271981898104)	(7.2375298063593672, -3.8790141806085643)	1.0	slash	1.16736
14	N	B	A	N					N	4	3	shapes	N	0	True	11	(-0.54572802159017009, 4.4805083419678233)	(-4.7687173540789436, -3.5680956063772182)	(8.3884679339175996, 6.0892276557035334)	(4.6951222052519945, -1.6739982197754406)	1.0	z	0.897122
15	M	A	B	N					A	4	3	shapes	N	0	False	11	(-0.57784937439542894, 3.8688479271083391)	(6.4351139237523061, 8.5946290791784286)	(-3.7306070536601643, -4.7327773408088492)	(0.84840876642390128, -6.0051469810257325)	1.0	slash	1.7107
16	N	B	B	A	A	M	M	N	M	8	6	shapes	M	0	True	11	(0.23690189385479954, -6.1857174065078251)	(-6.6888437628715058, 4.5110963169308338)	(5.1042388209224452, 7.8017262676439074)	(-2.6999951082067826, 8.0199405978630409)	1.0	z	1.27617
17	N	A	B	B					A	4	0	shapes	N	0	False	11	(-6.6015434894485621, -0.697966741203631)	(4.7401021783251895, -2.0488474592029489)	(-1.9561022339849963, 8.2198098726963877)	(1.8790348711839595, 5.9068306579488095)	1.0	slash	1.51175
18	M	B	A	B					M	4	0	shapes	M	0	True	11	(7.5316712424076471, 7.1871830018184308)	(-2.7898759476823338, -5.6871257608756824)	(-4.217777527519325, 4.5589313476001401)	(8.1734069592515119, -5.7344875819014991)	1.0	z	0.731639
19	N	A	N	M	M	B	B	A	M	8	3	shapes	M	0	True	11	(6.6413434570741359, -6.4325278178087171)	(2.7152707189508796, -7.6517614396187019)	(-8.0783493249984044, 3.676132390407723)	(0.76873131309958609, 8.0580454723508304)	1.0	slash	2.30923
20	N	B	B	M	M	A	A	N	N	8	4	shapes	M	0	False	11	(0.53985805022910682, 1.9118260911876526)	(-2.8745972368451227, -7.9493995232587782)	(5.8015540875892633, 5.308294763176427)	(-7.3468253056914437, -2.6216816446736422)	1.0	slash	1.1466
21	M	B	N	N	M	B	A	A	B	8	5	shapes	B	0	True	11	(4.1326477521930656, 0.24168528987535431)	(2.2252314785299099, 5.1773436665537922)	(-0.73605858404582847, 1.3178460989474896)	(-5.8126550704772679, -4.6250170531606702)	1.0	slash	1.44852
22	N	B	N	A					B	4	3	shapes	A	0	False	11	(3.3452635387952157, -1.918745280885811)	(-3.4473289919460264, 4.4455227749979738)	(-4.1372978616362879, -0.95709830376466432)	(0.87619719272334606, 1.4525037931767049)	1.0	z	2.03199
23	M	A	B	M	A	N	N	B	B	8	6	shapes	N	0	False	11	(6.537565860555258, -5.7723907923491611)	(-0.84487161917718101, -2.8004021843630369)	(6.9728592704435322, 2.6756673216169169)	(6.7500905441081365, 7.9277724504223279)	1.0	z	1.50949
24	N	B	M	B	M	N	A	A	N	8	6	shapes	A	0	False	11	(-6.8201959606069424, -8.5514233798427863)	(1.9996487672750511, 4.0365163618786077)	(6.3589788162615246, -5.3478402995645267)	(5.0032699675429804, 0.48125471061205261)	1.0	slash	0.851006
25	N	A	N	A	B	B	M	M	A	8	3	shapes	A	0	True	11	(0.71918014579939538, 6.3085194418414439)	(6.9687507084767795, 8.470909330958321)	(1.119510209799758, -4.8394658224145966)	(-5.3582989944323733, 1.1586727783853092)	1.0	slash	1.38602
26	M	A	A	N	M	N	B	B	M	8	2	shapes	A	0	False	11	(-4.1741571239693487, -5.582363314711122)	(3.8096451876744624, 1.5763062944115589)	(-7.8453003026885888, 0.45322989271432768)	(-0.26191890453375244, 6.5154293647742509)	1.0	slash	1.45846
27	N	A	N	B					M	4	3	shapes	B	0	False	11	(-8.2909176897003487, -8.4775864542332009)	(-7.2083861115261119, 5.6049557991637045)	(4.2941515113421609, 4.787010496300443)	(8.1571565285261656, -4.5965379807062723)	1.0	slash	0.927983
28	N	A	N	M					A	4	0	shapes	N	0	False	11	(-6.7370239879574321, -5.0861310691091628)	(-0.14138780316877408, 4.2315182348919986)	(6.5268258452210368, -5.0520601822457234)	(2.4408139069915293, 7.5306504306306046)	1.0	slash	0.735632
29	N	A	A	B					M	4	3	shapes	B	0	False	11	(-7.7320081787881376, -7.3782522299860895)	(7.6284787428676637, 4.9238995458861368)	(0.9517988603753107, -5.6416513429067692)	(-0.52601908671843312, 8.7478784692458831)	1.0	slash	0.919237
30	N	B	A	B	M	M	A	N	A	8	2	shapes	A	0	True	11	(-7.9959652360098499, -7.4499318909548773)	(-0.06547806567243164, 1.261492510383551)	(5.3757752211312777, 2.5370692203683749)	(-2.4277836304906106, 6.0178440602606944)	1.0	z	3.26077
31	M	A	M	B					N	4	2	shapes	M	0	False	11	(-4.0446310099789011, 1.132335833447037)	(-0.767198927354662, -8.2702402197606713)	(5.9974842100425114, 7.4845763210068483)	(0.19182181837416046, -0.39195749536125923)	1.0	z	0.936404
32	N	B	N	M					N	4	0	shapes	N	0	True	11	(3.2166443109857461, 8.3014060304577129)	(2.7242903099044113, -2.3838802389541325)	(-2.6347390516119686, -3.4875674490219115)	(-6.2214916298127729, 3.9782127807891854)	1.0	z	0.551979
1	N	B	N	B	A	M	M	A	M	8	2	shapes	N	1	False	11	(5.5065183294363322, 0.03578579831724582)	(-1.3926507177443188, 5.5796534268108982)	(-7.2565514615131734, 2.555763746337691)	(2.188241763115883, 8.3100232571720909)	1.0	slash	0.937727
2	M	A	M	A	B	N	N	B	M	8	0	shapes	M	1	True	11	(5.6288292316837563, 4.1444522860595949)	(-2.5521728171031874, -5.2656713558708272)	(4.5941201377396617, -8.6737900866179167)	(1.2432933037436111, 5.028539346368424)	1.0	z	0.907214
3	N	B	A	B	N	M	M	A	N	8	1	shapes	B	1	False	11	(7.0946625832530508, -6.3371318014882618)	(-6.8519353760361446, -3.3051534886919844)	(7.9955380913341614, -0.7321793327192907)	(-2.2294333566397686, 8.7499545683084108)	1.0	slash	0.946982
4	N	B	M	B	M	N	A	A	B	8	0	shapes	N	1	False	11	(0.3717447013881543, 2.7104237485065941)	(3.4139261541660328, 6.4866306338737978)	(-6.9042430492718632, -2.3149989888930032)	(0.019433789476073215, -1.779348580189577)	1.0	slash	1.36261
5	M	A	B	A					N	4	0	shapes	M	1	False	11	(-3.3512110875167194, 0.30344794830600108)	(7.6593045182939967, -7.698123916298945)	(-7.3977209795774757, -4.9967877699895418)	(3.615807867130405, 4.7273850582088386)	1.0	z	0.932268
6	N	A	B	A					M	4	1	shapes	A	1	False	11	(-5.9251358516490509, -7.4279294881183322)	(7.0004934873099973, -4.9433621912702286)	(-3.3687178732157239, 3.6058144270707864)	(5.9001181532022855, 4.1156177324198797)	1.0	slash	1.21988
7	M	B	B	A	A	M	N	N	M	8	0	shapes	M	1	True	11	(6.6143328950914633, 2.921456606496827)	(6.8016091723019922, -4.5260522208305973)	(3.8162274229581286, -0.49238981151971473)	(-5.5583732106778871, 1.1873069701387848)	1.0	z	0.635542
8	M	B	M	A					M	4	2	shapes	M	1	True	11	(-8.6589046772189153, 3.9305598505313259)	(-8.3255152987030723, -2.2406110560626811)	(4.9948499725107744, 4.7581276832040249)	(4.9948132035880732, -8.0566482054566553)	1.0	z	0.663079
