TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	B	N					N	4	3	shapes	N	Practice	True	124	(5.4556575732492831, 6.0085917320378748)	(-2.4335051453789651, 8.5288912552027938)	(0.24236832189813562, -6.4004848576691735)	(-7.3519557556298594, -6.7061785082750287)	1.0	z	1.56683
2	M	A	A	B	N	B	N	M	N	8	0	shapes	M	Practice	False	124	(6.8426451726058133, -8.1245089548953864)	(-5.0447275965508132, -7.1269134285453433)	(-4.6390874316384574, 5.5603505301085043)	(1.1818127930814537, -6.1047092698443333)	1.0	slash	1.81655
3	M	A	N	A					N	4	2	shapes	N	Practice	True	124	(-3.8496469519316259, -8.1266567325467047)	(2.713639853308969, 3.8462700785831707)	(8.4238196108318633, -1.5129271405900386)	(-7.1375093775361433, 3.264659035875157)	1.0	z	1.43999
4	N	A	B	M	N	M	B	A	M	8	3	shapes	M	Practice	True	124	(-1.029783023317103, -3.2768577775981349)	(1.7537947383272812, 2.3143769203721085)	(8.2079790650717186, 2.8933746338550748)	(1.8257855126622449, -7.807416873187484)	1.0	slash	1.24566
5	M	B	B	A					M	4	1	shapes	B	Practice	False	124	(-5.9868118661398348, 6.807816855179297)	(3.5575247078747623, -6.9640321675782113)	(-7.8508017701148036, -2.7063279595867282)	(5.9715485891429463, 2.2014003308787728)	1.0	slash	0.889064
6	M	B	N	M	B	A	N	A	B	8	4	shapes	B	Practice	True	124	(6.4089041260083448, -7.8765031836599455)	(4.0734828240992442, 5.7162104137122753)	(-8.125868396457836, 6.9797595566599142)	(3.7053909361181532, -0.47303060958655507)	1.0	z	1.12838
7	M	B	M	B					A	4	3	shapes	B	Practice	False	124	(1.5501212959154316, 5.5722038597685728)	(-6.9295571248253296, -5.9561104567457059)	(7.0001066455109449, -3.5059206350853183)	(-3.7773920282212847, 3.3543368825937954)	1.0	slash	1.19251
8	M	B	B	M	N	N	A	A	M	8	1	shapes	B	Practice	False	124	(4.327579900002835, 6.4137499116111449)	(-5.7402700208840525, -5.6470602450539049)	(1.6118458893245649, -8.5721125053285476)	(4.9778936450954987, -4.4644410182641039)	1.0	slash	0.972111
1	N	B	B	N	M	M	A	A	B	8	3	shapes	N	0	False	124	(0.47176230158960486, 6.5236517707549186)	(-5.5893943435013718, 1.152340903177965)	(3.5328692361603338, -0.88659034954197402)	(-5.9881201145787211, -8.70650612833332)	1.0	z	1.62576
2	N	A	M	N	B	B	M	A	B	8	4	shapes	B	0	True	124	(-6.967348918800008, -6.0398832337218105)	(3.8609872701941335, 4.4509001920668005)	(-1.5269768161738098, -0.51935323670420885)	(7.4922182257584282, -1.3726302630282632)	1.0	z	1.8253
3	N	A	A	N	B	M	B	M	N	8	2	shapes	A	0	False	124	(5.9211912365563055, 7.2862779622174436)	(-3.1933954240136115, -8.0923987651056883)	(-2.1394571043915311, 3.0655546681680139)	(4.8707971174801994, 0.18895544625960348)	1.0	slash	0.721098
4	M	B	A	B	A	N	M	N	A	8	5	shapes	N	0	False	124	(3.3189186956826653, -2.2689931360459585)	(6.5742314610384671, 2.3826056795347643)	(0.32619088072187807, 1.5192632797284009)	(5.5399895841142772, -8.2858680386630272)	1.0	slash	0.630673
5	N	A	M	M	B	N	B	A	A	8	7	shapes	A	0	True	124	(-4.0432791680194891, 5.0296189756474359)	(8.4422433474641672, -6.8092162296906862)	(-3.4789872232322745, -1.0200170899787295)	(2.9480559028291147, 3.4046320576377802)	1.0	slash	2.25024
6	N	B	A	A					N	4	2	shapes	A	0	False	124	(3.5957351656182848, 7.7899747278329983)	(-2.6897477030532482, -7.6842453256635377)	(7.066178159948425, -5.1949413551314949)	(-4.4552279697837625, 6.5243753838587537)	1.0	slash	0.665889
7	M	B	B	M	A	A	N	N	N	8	7	shapes	N	0	True	124	(1.0675438401561195, 3.6474618142373227)	(4.572893644879704, 8.2184193792527296)	(-7.6147816978501073, -3.2016599437790223)	(-1.626695356715258, -6.367953056859851)	1.0	z	0.645535
8	N	B	A	N					A	4	0	shapes	N	0	False	124	(5.0981324108732498, 8.5535410164531491)	(-6.4149565377984654, 3.0169091291623751)	(5.2727056756830475, -0.14357674894340633)	(-3.5541525527451618, -5.0448303302825028)	1.0	slash	0.623198
9	N	A	M	N	A	M	B	B	A	8	4	shapes	A	0	True	124	(7.8641900514673182, -2.2839027314990101)	(-0.49365726773893037, 6.4721482723810784)	(-6.1598674117595431, 1.9898347571401995)	(4.6738544802157502, 6.741355001609886)	1.0	z	1.24658
10	M	B	A	N	A	M	B	N	M	8	2	shapes	A	0	False	124	(-4.010046087870184, 1.2490646066503608)	(6.8558232513821604, 7.80841245914376)	(7.9457395548164946, 0.24962271940271918)	(-5.1433321587288274, 6.382966272325767)	1.0	slash	0.840494
