TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	B	A	M	A	N	N	B	N	8	7	shapes	B	Practice	False	135	(-0.081613243854597783, 6.7088929303399407)	(-5.4522254038074989, -5.5529283291661349)	(3.8017693274270936, 4.1671152995016616)	(-6.5567171573691061, 1.803387272223052)	1.0	z	2.71694
2	M	A	M	N					N	4	3	shapes	N	Practice	True	135	(0.42484445407792215, -2.4702460861713371)	(5.8652351973468058, 6.8658600814203492)	(-4.6507383074829498, 5.1258749701159676)	(-6.3740811259211476, -3.2907906030658696)	1.0	slash	1.43513
3	N	A	N	A	M	M	B	B	A	8	3	shapes	A	Practice	True	135	(-3.2279841913256098, -5.8781481771473487)	(0.79886706752802716, 8.5654718978256561)	(6.3480512619556748, 4.1810839001860653)	(4.8595078331931649, -4.6293198162905647)	1.0	slash	2.73453
4	N	B	B	N	M	M	A	A	A	8	6	shapes	A	Practice	True	135	(-6.5015941175526351, 0.19161928024545105)	(-4.7708408836428902, -7.5102406014213869)	(5.9445753516748194, 5.2959580589521114)	(2.2872282422932013, 1.6231715430900095)	1.0	z	1.07216
5	N	A	B	A					A	4	1	shapes	A	Practice	True	135	(7.6272065915050682, 1.5491249120804831)	(-6.481713029015979, -5.6507420653038762)	(1.5694056353067545, -5.3806819108422541)	(-8.0682552954029987, 6.2010236654329081)	1.0	slash	1.22563
6	N	B	A	M	M	B	A	N	A	8	1	shapes	B	Practice	False	135	(6.7852905260296961, 5.4107551377953822)	(-7.1741210506640325, -8.4636300331156935)	(0.24174472457099405, 2.5588040190937864)	(4.9016652082382635, -8.0923450033060593)	1.0	z	1.70533
7	M	A	M	B					B	4	1	shapes	A	Practice	False	135	(3.5547427374156531, 2.3801693043324015)	(8.1144114763289075, -8.7182961207956673)	(-3.4789386905393842, -8.5807168248657248)	(-7.5449006822426359, 1.1630523115170153)	1.0	slash	1.97461
8	N	A	N	M					A	4	0	shapes	N	Practice	False	135	(8.5709200374746572, 0.85392501681089428)	(7.6087021813093791, -4.9572672266334994)	(-3.2075383283347261, 2.7398245836257846)	(-8.0237303064675416, -6.9073361560446118)	1.0	slash	0.94609
1	N	B	A	B	M	A	N	M	N	8	6	shapes	N	0	True	135	(3.1352501105652379, 6.8782390019016084)	(8.631303447536709, 7.2930937001768044)	(-4.0863245098586916, -0.27513817931519213)	(-4.9097193830254415, 8.2387324452448674)	1.0	slash	1.71653
2	M	B	N	A					M	4	0	shapes	M	0	True	135	(5.1511056723307309, 2.6467647083858825)	(-1.2306990251666754, -1.5170444731247068)	(7.6600709474237654, -3.7753069354425159)	(-7.9415943106379663, 1.1808621076309986)	1.0	slash	1.98412
3	M	B	N	A					N	4	1	shapes	B	0	False	135	(4.0468486415045266, -1.2883660675147848)	(6.8410222242164576, 6.9959020016292452)	(-6.0297008252879252, 4.9215954351782827)	(-5.2312989226511064, -0.89502737292119683)	1.0	slash	0.677748
4	M	B	N	A	B	N	A	M	A	8	0	shapes	M	0	False	135	(2.871988615300257, 0.32626190492569407)	(-8.5668940032548253, 2.1171994429961369)	(-7.0486066682299455, -4.7358058796190274)	(-0.2231280200887209, 3.0743810640585263)	1.0	z	1.31534
5	N	A	M	N	A	M	B	B	A	8	5	shapes	M	0	False	135	(1.9341043426099009, -7.0704958356323644)	(-0.54374785893958411, 5.9244974464809737)	(-3.0803451833667124, 1.7201127198332689)	(-4.8808959834893919, -4.2855464267764267)	1.0	slash	1.29692
6	N	B	B	N					B	4	0	shapes	N	0	False	135	(-6.5620539416495429, 1.522125713099955)	(8.555386643809431, 4.9693555032468932)	(5.6449125354194649, -4.6330186767757953)	(-0.3786417319638069, -7.1659075682420337)	1.0	slash	2.49685
7	M	B	M	N					M	4	3	shapes	N	0	False	135	(-5.7871366620620259, 1.4838280838350091)	(2.9499905792665668, 1.0558785458498576)	(-4.0897746881206007, -4.2307322049721439)	(6.8282242249226659, -2.7376680328002934)	1.0	slash	0.792115
8	N	A	B	A	B	N	M	M	N	8	3	shapes	A	0	False	135	(1.4936214135494712, -7.4695384350705076)	(0.77220925009668306, 7.1129017323824542)	(5.1879237538166869, 4.5018573319016433)	(-4.5643506392751609, 7.5557032287371548)	1.0	slash	2.45933
9	M	B	A	B					N	4	3	shapes	B	0	False	135	(-5.6027417363883432, -4.5230114455254977)	(-1.8712565171909414, 7.139122929346394)	(5.0913173443819204, 1.5910418590526465)	(4.4846350659014664, -7.2929952136057352)	1.0	slash	0.960026
10	N	A	B	M					N	4	0	shapes	N	0	True	135	(-1.9047038956570441, 6.5304262047583777)	(-2.2404555122124794, -2.4032695895536387)	(1.7859109734898713, -4.5308062623072924)	(3.5893580720556084, 5.3996429303675288)	1.0	z	1.18657
11	M	A	N	N					N	4	3	shapes	N	0	True	135	(-5.1966380681594995, 0.79169365201410891)	(6.6506876827302346, 5.153525121881577)	(6.4794063639037827, -0.26258427407925566)	(-2.3537798062324606, -3.9116303412952185)	1.0	z	1.07868
12	M	A	A	N					B	4	3	shapes	N	0	False	135	(-7.322211638725026, 6.3421603426680164)	(1.7845973489891342, -5.5848741169564189)	(0.44645594903198749, 6.1225822764552564)	(-2.2995379017544835, -6.8059270184957255)	1.0	slash	1.36813
13	N	A	A	B					A	4	1	shapes	A	0	True	135	(-1.9896347033261961, 4.8426076303799412)	(5.8967721828384434, -6.1639287370336078)	(4.7869403751240114, 8.0753452108827375)	(-8.4098308946418605, -2.4960708176125781)	1.0	z	1.28779
14	N	A	A	B	M	B	N	M	N	8	0	shapes	N	0	True	135	(-3.1075874806756021, 2.1371037960892298)	(-0.21939127650251677, -6.4031025400575778)	(2.4110439632817364, 7.2673868296692454)	(5.6084685247009283, 0.66792505469228303)	1.0	slash	1.38742
15	M	A	M	N	A	N	B	B	B	8	4	shapes	A	0	False	135	(-0.24669467253138855, -0.67525504969635186)	(3.4949771090963822, 1.5360169110223403)	(-5.2399488750326482, -3.155512729444232)	(0.40008530568004552, -5.9904466269027941)	1.0	slash	1.63502
16	M	B	N	M					M	4	3	shapes	M	0	True	135	(2.1662719397079524, -5.661158779778269)	(-8.4863842029980265, -1.1395351514272862)	(1.4802390369054574, 7.4493402138235219)	(-3.7621117151452941, 0.92698219635675372)	1.0	slash	2.19063
