TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	A	M					M	4	3	shapes	M	Practice	True	70	(8.4549872325661077, 5.5098359493221132)	(-3.7768831274443189, -5.43740544073958)	(-5.7411664672610971, 3.6506964539741542)	(1.4835772756292922, -0.32325581111809143)	1.0	slash	2.79994
2	N	A	N	B	A	B	M	M	A	8	3	shapes	B	Practice	False	70	(-2.0905379428019248, -4.4852455160304707)	(-7.9329252850484426, -3.515087158376236)	(2.016954374265195, 6.168099153653019)	(-4.3433947697737567, 2.5688765946108436)	1.0	slash	3.27538
3	M	B	B	M					B	4	1	shapes	B	Practice	True	70	(-6.0139854315173373, 5.4391611903624053)	(-3.2476454730171742, -2.6304180334747898)	(5.9035560819433552, 5.0394341995087739)	(1.6090058928924318, -0.47398052754582842)	1.0	z	1.44681
4	M	A	M	A	N	N	B	B	N	8	4	shapes	N	Practice	True	70	(-4.3102859488209573, -8.7355471445384794)	(8.2917531653165284, 1.2622181386955944)	(5.1996716770297464, 4.9674433595119822)	(-2.674576433843181, 1.2406049145244733)	1.0	z	2.46605
5	N	B	B	M	M	A	A	N	M	8	7	shapes	N	Practice	False	70	(-8.7206024100800246, -4.6980309828694127)	(-0.99684766056635077, -3.9303203200071826)	(3.8683719221717148, -5.8807295665622226)	(-1.2049104510266604, 7.8938185463972701)	1.0	slash	4.08185
6	N	B	B	A	A	N	M	M	M	8	6	shapes	M	Practice	True	70	(-7.9371759545210852, 8.2350919931778144)	(-6.3981870480520513, 4.47879869961689)	(5.9545502457125021, -4.6193255553191106)	(8.1978553628012918, 7.6722404371604789)	1.0	z	1.54136
7	M	A	A	N					N	4	1	shapes	A	Practice	False	70	(2.0480241114752111, -4.2325635308503511)	(8.0644014960305057, 3.449425693335348)	(-0.78960320081513657, 3.1100080727257531)	(-7.7020776202915204, -2.4171275346755898)	1.0	slash	1.73901
8	N	B	A	M					A	4	1	shapes	B	Practice	False	70	(-8.3375643403153461, 7.3954189514892086)	(-5.4846953073731211, -1.605468681681959)	(8.3325542751000299, -8.3808033843500649)	(0.26697520695298671, 7.6979265268894217)	1.0	z	1.26453
1	N	A	M	M					N	4	2	shapes	M	0	False	70	(-0.55254385687311114, 8.68862698012396)	(6.5235318877071329, 1.3607934775611064)	(-8.5443845928593269, -8.0163172841670001)	(8.5540532886247895, -7.8903978012004599)	1.0	z	2.31691
2	N	B	B	A					M	4	0	shapes	N	0	False	70	(7.0273900339760651, -8.0122563045615198)	(-7.8019412768172041, 5.9202682633591976)	(-6.5633817457693038, -0.98096832141529511)	(0.8895444484790378, 1.7846750564788074)	1.0	z	1.60068
3	N	A	A	N					A	4	2	shapes	A	0	True	70	(7.0206240828546225, -2.5286265034038546)	(5.9276808569515822, 2.734751140662171)	(-0.25746927847156087, 8.2296834900850335)	(-1.0270335215488862, -1.0004595488001886)	1.0	z	1.65814
4	M	B	B	A					B	4	2	shapes	B	0	True	70	(-1.3325750109954653, -5.0052981296233252)	(6.8361372366303463, -4.7429617417010004)	(7.2912085801268525, 4.4065881683565173)	(-3.9755728367002598, 3.5798811497145664)	1.0	slash	1.73551
5	N	B	M	B	M	N	A	A	B	8	3	shapes	B	0	True	70	(2.4550471604619517, 8.236108004390065)	(6.4132906959898914, 6.0504728631392162)	(0.7008507083543698, -4.3463967687285239)	(0.91167617531883849, -8.3794688502484611)	1.0	slash	2.90543
6	N	B	M	M	A	N	B	A	M	8	1	shapes	B	0	False	70	(0.17647021211296909, 2.274569379814892)	(-6.0872325577323103, 2.2906303190089758)	(7.6240002744765327, 2.836738711979617)	(-3.8440652216579743, -8.2711584801384852)	1.0	z	1.68074
7	N	B	B	N					N	4	1	shapes	B	0	False	70	(-3.7946572990556913, -1.2023641969301089)	(3.8053621996288207, 4.7663669938626025)	(-7.0228029492636104, 8.5495704753159778)	(3.1774317074329552, -0.25968154986989411)	1.0	slash	1.47438
