TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	B	B	A	M	A	N	M	A	8	0	shapes	N	Practice	False	32	(0.29578421272217703, 5.0297090880062854)	(1.6638475187117461, -0.63165159301242646)	(-4.2732496830111621, 0.16640419209632995)	(8.0578813801692419, -3.6446351901424991)	1.0	slash	2.62531
2	N	B	A	M	M	N	B	A	M	8	4	shapes	M	Practice	True	32	(4.4252350281550985, 0.71031855177169945)	(-4.007216697812324, -4.3179911075290329)	(-3.0599490983718169e-05, 6.5876955381737119)	(-6.7253741358930643, 7.2648477990598757)	1.0	z	1.56864
3	N	B	M	B					M	4	3	shapes	B	Practice	False	32	(7.4991011163594337, -3.2096090739643151)	(1.7360473778148133, 3.8479256107387929)	(-6.2429583817186867, 8.1263617400074395)	(-8.0396702217519795, -0.084197674844752157)	1.0	slash	2.13628
4	M	A	M	N					M	4	0	shapes	M	Practice	True	32	(-6.3270922497823019, 8.6602648423119604)	(6.3222611263700728, 3.532659709247838)	(-6.9213580936286361, -1.2371251050007857)	(4.9211511435130326, -3.2310975852040063)	1.0	slash	1.64785
5	M	B	M	B	A	A	N	N	M	8	4	shapes	A	Practice	False	32	(3.8977972414429374, -5.0987133405597023)	(-7.5264278723434339, -0.58536267092514294)	(-1.918315830256236, -6.1567488416501055)	(-1.1745724142974323, 0.18632687875857989)	1.0	slash	1.91536
6	M	A	A	M					A	4	2	shapes	A	Practice	True	32	(5.5672445179716519, -1.8296413012517343)	(6.4204703590868046, 2.5588049556725743)	(-0.87046403194256605, 8.6346213081259684)	(-5.8152792433432854, -1.2492554134842173)	1.0	z	1.63095
7	N	A	N	B	M	B	A	M	N	8	0	shapes	N	Practice	True	32	(0.01497489500037652, 1.076525178870396)	(-5.7703478453497663, -0.52427510945903855)	(5.1709252992206025, -1.7423253216862813)	(7.3698378131665976, 8.0021370257408115)	1.0	z	2.49268
8	M	B	N	A					M	4	3	shapes	A	Practice	False	32	(-3.8379409100483972, 2.7046019654599149)	(5.3524756052454894, 3.0202372826039525)	(-6.3999045361899309, -7.9745189140666435)	(4.964050389023507, -7.6706864460858473)	1.0	slash	1.59593
1	N	A	A	N	M	M	B	B	M	8	3	shapes	N	0	False	32	(5.2282495770474728, 1.6543948866892322)	(-5.2962361602735708, -4.175428192135568)	(-0.87689324557555803, -7.5317677675762091)	(5.6546640232635088, -3.550401093185414)	1.0	z	2.34839
2	M	B	N	A					B	4	1	shapes	B	0	True	32	(-6.4006083231382025, -0.71271229454114327)	(-5.4430751935141712, 5.4563403524681231)	(5.1247424607002205, 4.4907465751066269)	(7.7928511835075156, -4.0946119845713449)	1.0	z	1.79973
3	M	B	A	M					M	4	3	shapes	M	0	True	32	(-0.07712848752353807, 5.6122020774947643)	(-5.1524828904127347, -1.6575526720920966)	(2.8600587561017097, 2.4743600060070445)	(7.2942338852261273, -7.8258252098010184)	1.0	z	2.68133
4	M	A	N	N	B	M	A	B	N	8	3	shapes	N	0	True	32	(5.9169959009080468, -5.1879455262271268)	(1.6451387856051447, -5.7330624758825373)	(4.7426409144617594, 6.9499002487787624)	(0.16720316505088206, 2.4087158956128913)	1.0	z	1.92496
5	M	B	M	B					M	4	2	shapes	M	0	True	32	(-7.6067106096489585, 5.1779888544241537)	(-4.6039499998590436, -6.5132757726014674)	(3.2129490861924683, 2.12189155770497)	(8.0987264584892422, -2.0883410395658935)	1.0	slash	1.5902
6	M	B	B	A	M	A	N	N	M	8	5	shapes	A	0	False	32	(0.49404563057052187, 8.2106303322817915)	(-5.3947995503430874, 5.9582503944535681)	(-5.0559462326443505, -5.3624140478236111)	(1.7246789957979356, -0.67808111969909923)	1.0	slash	3.87806
7	M	A	M	N					M	4	2	shapes	M	0	True	32	(-6.4762113763132936, -3.2031096751980348)	(5.0352435213818314, -3.2418825330187895)	(-2.2162607160592502, 1.2941112432479116)	(7.2586633121301318, 0.85874880216619331)	1.0	slash	2.26345
8	M	B	B	A					A	4	2	shapes	B	0	False	32	(-4.5591847739506397, -2.6058962522697948)	(0.92904359458910868, -2.9124945190119291)	(5.4077175341724182, 5.7894179882367514)	(-0.37604602389171227, 5.515351055979826)	1.0	z	2.62899
9	M	B	N	A					A	4	2	shapes	N	0	False	32	(-8.5874260546718304, 2.0275125307285062)	(7.4611797309483165, 2.8361838607309355)	(3.6099824631904589, -8.5535136406887364)	(-1.3712409392748759, -2.0184769137692626)	1.0	slash	1.69648
10	M	A	A	B					M	4	0	shapes	M	0	True	32	(0.65498566780824596, -5.0534137883680916)	(-4.5383824871442187, 1.4476391705917067)	(7.3330816139903696, 8.2111508325463269)	(-7.9125446611794441, -6.6152548129363158)	1.0	slash	2.69614
11	N	B	B	M					M	4	1	shapes	B	0	False	32	(5.7184092592473963, -8.3493353663263079)	(7.7346742754642825, 3.1078251460743758)	(-0.60109462898532229, 5.9811873645290525)	(-2.261631780868969, -5.0101396364300088)	1.0	slash	1.62973
12	N	B	M	M	B	N	A	A	B	8	2	shapes	M	0	False	32	(-2.145085544709727, -6.7937225298996973)	(-6.0840603108903624, 8.1110495121247936)	(-5.0233516272774867, 2.4283505953313007)	(5.9024259977291269, 2.1734397472685263)	1.0	slash	1.94709
13	M	A	B	A	M	B	N	N	N	8	4	shapes	M	0	False	32	(-4.4854652149735781, -2.4543724262022764)	(-1.4388631740002245, -8.2569923861906798)	(-0.11270588592921982, 5.4210005713215761)	(3.1415146808252423, -4.4513668663202086)	1.0	z	2.01857
14	M	A	A	N					M	4	0	shapes	M	0	True	32	(6.0799527448603801, 6.2838075587949564)	(-8.0787177989268777, -2.3654931118803546)	(-2.9004138809549111, 6.5342568582889129)	(2.7596929954842135, -0.33069120962155019)	1.0	slash	1.48016
15	M	B	B	M	A	A	N	N	B	8	3	shapes	M	0	False	32	(3.5397415231231708, -8.5704345417900267)	(4.7257754625199091, 1.0196880337519527)	(-3.8519555983196696, 6.6780054743736361)	(7.5440974519815462, 5.9895820447861592)	1.0	slash	1.54979
16	N	B	N	A	B	A	M	M	A	8	0	shapes	N	0	False	32	(-8.4397451373631522, -0.9677195825908429)	(-6.0358661783171339, 7.9418934701537829)	(-5.1819691676318715, 2.1958962588179443)	(7.9222958198377036, -1.3172731535376681)	1.0	z	1.87743
17	M	A	M	A					N	4	1	shapes	A	0	False	32	(-7.9619984140451221, 3.4088133771983191)	(2.7368012165263931, -3.8430499851050133)	(4.4418819669666316, 5.3439708523943033)	(-5.0434441482487937, -6.440333023716768)	1.0	slash	2.23903
18	N	B	N	M	M	A	A	B	N	8	2	shapes	N	0	True	32	(0.11198054267747359, -0.075794133431706712)	(-7.112328503358917, -2.4635398801664339)	(-8.5743435108629154, -6.7498659652243465)	(-0.73865329455861328, 8.2668110944216799)	1.0	z	3.16434
19	N	B	M	N					A	4	3	shapes	N	0	False	32	(1.405720490455538, 2.4239587923677171)	(-3.0835268972662835, 3.4572368166009841)	(-2.5917442518349194, -2.0624229991845633)	(6.1252633931913323, -6.3473981820592638)	1.0	slash	2.13401
20	N	A	N	A					B	4	2	shapes	N	0	False	32	(5.2940676793640762, -1.6607321265232668)	(-0.52689997386418064, 4.9861145609358726)	(6.7488623226867599, 6.8438506560023917)	(-2.8150732489806503, -5.9303129361122284)	1.0	slash	5.72495
21	N	B	B	A	N	A	M	M	A	8	2	shapes	B	0	False	32	(-6.8510387919810789, -4.3593430325884075)	(7.2958083158084754, -5.0811337606383713)	(6.8084778390048815, 7.407876311558347)	(1.2026508420236777, -6.913772322526885)	1.0	z	5.96884
22	M	B	N	A	B	N	A	M	A	8	2	shapes	N	0	False	32	(0.94521101489027615, 1.6315339115526797)	(-8.5635924045887748, 4.2218069949446075)	(-4.9422848697325836, -8.6015639088934268)	(2.2423791963292921, -3.9275531876563337)	1.0	z	1.29978
23	M	B	B	M					M	4	1	shapes	B	0	False	32	(2.6304030611353344, 6.934756267046696)	(0.14410194714821323, -2.3674782418252764)	(-3.4122206034453182, 5.826577437071645)	(-2.4194334755261728, -7.2084495551325611)	1.0	slash	2.37761
24	N	B	M	A	A	B	M	N	M	8	2	shapes	M	0	True	32	(0.76319581921780966, -0.63666785332192788)	(-7.2619139418517431, 7.7662667685024935)	(-6.3830426371889928, 3.8559476859116639)	(3.9388137355411974, 6.7259651407211258)	1.0	slash	1.99325
25	M	A	B	B	N	N	A	M	M	8	7	shapes	M	0	True	32	(-3.3768571643627094, 2.193403421619605)	(4.0605638856607804, -3.808258619361176)	(6.2746298603094619, 1.7859290846760327)	(-2.5924467523208081, -7.8148108814116197)	1.0	z	1.20691
26	N	B	N	M					N	4	2	shapes	N	0	True	32	(2.5492192775488274, 0.52948316852394939)	(-7.777641634801765, -8.3572705925858344)	(-7.1752405518318385, 5.6505333156998958)	(6.2125627095150033, -2.713737737568616)	1.0	z	1.11837
27	N	A	M	N					N	4	3	shapes	N	0	True	32	(2.3847930085992921, 4.4030636702486881)	(-3.8628210973109223, -0.69915521248271517)	(-7.8339517887606904, 2.2733934896280932)	(3.3887180494263465, -3.0860318739164825)	1.0	z	1.21332
28	N	A	A	M	N	M	B	B	N	8	0	shapes	N	0	True	32	(2.0007524114107547, 3.8730780658613657)	(-4.0936616743422212, 0.18869999212816069)	(-2.6504821659210958, -5.6616206967889786)	(-2.595126913272634, 7.0467545294422127)	1.0	slash	1.78586
29	M	A	A	B	B	M	N	N	A	8	2	shapes	A	0	True	32	(8.4771466253460304, 5.2917329132556965)	(-1.7790640580225343, 6.679761874045429)	(-6.2502077415949895, -7.3642109786483747)	(2.9230415866500046, -7.2376178942411782)	1.0	z	1.51319
30	M	B	N	B					M	4	1	shapes	B	0	False	32	(7.4990257571455707, -2.6477513647729483)	(1.5633053781701136, 6.4733066761768701)	(-8.2453199097110019, -5.5779665985699296)	(-4.7609955800735255, 4.2025370327083991)	1.0	slash	1.41291
31	M	A	M	A	N	B	N	B	B	8	7	shapes	B	0	True	32	(-0.78099142513245479, -1.5679078596202949)	(-3.9835972960519639, 7.8459389959653656)	(5.8381736053326296, -8.0970734542032723)	(0.25624313186916936, -5.4378297999906735)	1.0	z	1.10257
32	N	B	N	M	A	M	A	B	N	8	2	shapes	N	0	True	32	(-0.83138366022774335, -5.6269931278968901)	(-5.6142862990968112, 0.80785372733408778)	(8.2898816398374997, -1.4258947391555603)	(6.6517450780651171, -6.3435684127033563)	1.0	slash	1.88595
1	N	B	B	N					N	4	3	shapes	N	1	True	32	(-1.1812048514149431, 4.38078982531459)	(5.2249748482040967, -6.6607726623283234)	(1.7365997954787176, 8.0648001476657249)	(-5.311415844071222, -2.9436786299336539)	1.0	z	1.45777
2	M	B	B	A	M	N	A	N	N	8	0	shapes	M	1	False	32	(7.6141135512895772, -2.7804016890830967)	(1.188719492248449, 1.9595499987378755)	(-7.5402953967439039, 1.2106903653210885)	(-0.37191776036744173, 7.7234510538976409)	1.0	z	1.25125
3	M	A	N	N	A	B	M	B	M	8	6	shapes	M	1	True	32	(-4.0061795325211671, 6.077275106397785)	(-0.1592940729779091, -2.4320309255646011)	(7.9601044131812664, -6.629125984251897)	(8.4851357980684803, 5.0191548616926021)	1.0	slash	0.812807
4	N	A	A	N	M	M	B	B	A	8	2	shapes	A	1	True	32	(2.9999815690298774, 4.363838053424665)	(8.7185716109072544, -6.0595898764173866)	(-7.3310331960807122, 4.7292630882851974)	(-2.9083850054139964, 2.6461692035516808)	1.0	z	1.32653
5	N	B	B	A					B	4	2	shapes	B	1	True	32	(4.7625749127958485, 8.6773136260059403)	(-6.2087009943053983, 1.272510249891047)	(2.8482619507412927, -2.0617260453558135)	(-7.5242370912218952, -3.6857229190746983)	1.0	z	1.51969
6	M	A	M	N	A	B	B	N	N	8	0	shapes	M	1	False	32	(-8.7181575993956706, -4.8798014798532527)	(-2.668320600265436, -4.0343231596837192)	(-0.57247165903617159, 5.808655907044983)	(3.8233008582907875, -2.8599571476333132)	1.0	slash	1.38781
