TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
24	R	F	R	E	E	4	1	shapes	F	5	False	4	(-3.3050198254718213, -8.036071336276267)	(1.2680837958438111, 1.0871424945211103)	(-8.1169798837861968, 0.78946361592322489)	(4.6837534099362657, -1.1787824229012571)	1.0	slash	1.12189
25	R	F	R	Q	E	8	7	shapes	E	5	True	4	(-2.4965135704921888, -5.1329567758854147)	(-0.74001804939358351, -0.24426144687675944)	(5.9909350910010328, -4.5262374203235529)	(-7.3717953242742453, 0.010287680833046764)	1.0	z	1.15745
26	R	E	R	Q	R	4	2	shapes	R	5	True	4	(4.311447375738485, 7.4675958861450979)	(-5.1089074904336966, -4.4100324252847436)	(5.9606334783453523, -7.7335993959840712)	(-6.4651963172653604, 6.4548518025205937)	1.0	z	1.00102
27	Q	F	F	Q	F	4	2	shapes	F	5	True	4	(0.4284065238012893, -8.3003017507015961)	(-1.1220240700395401, 1.8671158280140912)	(-1.7157126679481189, -2.9271345300890497)	(8.0249015137200317, 1.3580882459783226)	1.0	z	1.19479
28	Q	E	Q	E	Q	8	5	shapes	R	5	False	4	(2.536307993376461, 5.9934696483338943)	(5.8417594020452572, -0.39270435042308804)	(-2.5950521873334464, 3.5109876379196816)	(-3.0527595530593858, 8.0521632395321845)	1.0	slash	1.04841
29	Q	E	R	R	Q	4	1	shapes	E	5	False	4	(-7.9501203021505784, -0.29127036743963153)	(8.3327315417396299, -1.1812618883232755)	(3.7271996203118345, 8.2025031113556608)	(-1.0947843778057438, 5.8802263188853541)	1.0	slash	0.919858
30	Q	E	E	Q	Q	4	3	shapes	Q	5	True	4	(0.35259532389101622, -8.6853058691190146)	(-6.6304048922182748, 8.1071513656654233)	(8.2132150245541133, 8.6692034010023065)	(-4.5989026099749655, -7.3686685284616926)	1.0	z	0.809614
31	Q	E	R	R	R	4	2	shapes	R	5	True	4	(6.8905001590567565, -3.9735102317018578)	(0.71551811851483116, 5.4464213809768616)	(-6.7210996147219966, 5.085545396894835)	(-7.2011664387897198, -7.4066649888278056)	1.0	z	0.945129
32	Q	E	R	Q	Q	4	0	shapes	Q	5	True	4	(-2.8584928809455707, -1.516905779823646)	(5.0730202977971484, 4.5311052163424392)	(0.18081943841518289, -6.8723515418943748)	(-2.9228559849348983, 3.1440435513211096)	1.0	z	0.958913
1	M	B	A	N	M	4	0	shapes	M	6	True	4	(-4.0818567913409725, -6.4319329809046302)	(-8.5763410072354418, 8.5877221701452946)	(1.63274177381067, -8.0572230500229391)	(6.4297991622150619, 2.1974922812398034)	1.0	z	0.908087
2	N	A	A	B	A	8	1	shapes	A	6	True	4	(-1.0308658807653321, -3.9270295840378084)	(1.1365566196456722, 5.5853407876645189)	(-5.467276739840254, -2.7011846334263581)	(5.3392209938996675, 6.9714157432966015)	1.0	z	0.948256
3	M	A	M	A	M	8	1	shapes	A	6	False	4	(7.8545834432419888, 8.4405177198171408)	(7.3162826729453094, -0.14497238823489944)	(-5.1414592941776025, 3.4137011617293851)	(1.7543108385354351, 7.0236869757277756)	1.0	slash	0.657691
4	M	A	B	M	A	8	6	shapes	A	6	True	4	(1.1527991276019769, 8.6902490962375971)	(-7.0787759749904335, 7.3660968509877023)	(0.12744825714193198, 2.1345386109539053)	(4.2878015376042242, -7.2700701500968092)	1.0	z	0.865354
5	N	B	A	M	M	4	2	shapes	A	6	False	4	(-5.7844990775701168, 5.8589803924396655)	(6.3131658193688409, -1.4833608733997918)	(5.5267026135649395, 6.6637735170506982)	(-5.8619649874238746, -6.6960030163841218)	1.0	slash	0.775116
6	M	B	A	N	A	8	4	shapes	A	6	True	4	(-2.2528641201650874, 8.6341398109347089)	(-8.5123244852558262, -5.7459476036951873)	(4.395408681457269, 5.425668640331553)	(-3.9396150187557044, 1.5619465606006138)	1.0	z	1.13672
7	M	A	A	A	N	8	1	shapes	A	6	False	4	(-3.0471161327506664, 1.0448543795076937)	(6.7695500084427511, -2.9908415631839125)	(-5.8277356904540261, 7.5620821650695191)	(4.6104637370414743, 2.5821669299324288)	1.0	slash	0.754424
8	N	B	N	N	N	8	5	shapes	N	6	True	4	(-5.7101798145024061, -6.4557070057268451)	(4.5439150755573579, 5.0996601075083348)	(-0.68333791466052318, -2.5352827771442987)	(-7.5958874526788591, 6.3078179051874681)	1.0	z	0.664258
9	M	B	A	M	M	4	3	shapes	M	6	True	4	(3.074948847241922, 4.9060543272776869)	(5.5474247934381644, -7.5658856005298221)	(-8.0963145539842838, -4.6913011524414978)	(-5.8229038699592781, 0.85076021244207034)	1.0	z	0.869599
10	N	B	A	B	N	8	6	shapes	N	6	True	4	(2.2625720837988084, 3.3466776677991117)	(-7.4165766738469792, -1.0678501693129858)	(5.0150008538405437, -6.8634154662010003)	(7.3819112226031578, -3.1771333729442048)	1.0	z	0.893306
11	M	A	N	M	B	4	2	shapes	N	6	False	4	(7.1243624751644283, -5.7675802058972234)	(-3.9665891014817634, -5.2513184464091065)	(-5.1912394352869438, 7.1714726757151386)	(1.1879215795076821, 4.1511581033583802)	1.0	slash	0.772787
12	M	B	B	M	B	8	5	shapes	A	6	False	4	(2.8144232229853134, -4.4003669156547893)	(8.3385417273924247, -7.1584142206913945)	(7.4660723913685594, 4.1984187976989347)	(-7.0904676400025766, -3.2392385964442942)	1.0	slash	1.20675
13	M	A	A	N	M	8	6	shapes	B	6	False	4	(-5.0079491916389278, 8.2225091210022754)	(1.9141808212420415, -3.0752995068441784)	(3.1387289578212734, 7.7489726369830656)	(7.5730591116512436, -5.7219370600888624)	1.0	z	0.802315
14	M	A	N	A	N	4	3	shapes	A	6	False	4	(6.9978994105294348, -3.3082160536354692)	(-7.8013921625359774, 0.71068355429657437)	(1.6657811919241752, 4.4964959655106025)	(-7.560472134676604, -4.9661142782536096)	1.0	slash	1.30801
15	M	A	A	N	M	4	0	shapes	M	6	True	4	(2.8815280152971958, 0.94047263768496059)	(3.2679624354744554, -3.6091176867752823)	(-8.7409243229120914, -1.1574517089120056)	(-0.16124011363565138, 6.4551298402690165)	1.0	z	0.696884
16	M	A	A	A	M	8	6	shapes	A	6	False	4	(-8.2612571270158259, 6.9309435513310564)	(-7.1091460207581001, -2.7594082954009478)	(0.42637177129218706, 3.5515830880120856)	(2.9953654606899018, -6.4939975526046565)	1.0	slash	1.13734
17	N	A	M	A	A	8	1	shapes	A	6	True	4	(-5.075459030424871, -5.998803290498727)	(4.8151766546045796, 5.5377770753203244)	(-7.0536929194523985, -2.2468276443064381)	(4.4318454401806981, -8.3448373237559164)	1.0	z	0.914839
18	N	A	A	N	M	4	2	shapes	A	6	False	4	(8.5933559371529782, -1.4768054910007047)	(-8.6299143340333107, -4.3451183871278607)	(-3.4282072972016673, 1.7906596769281169)	(2.8249764854098274, 5.975107828620839)	1.0	slash	3.99836
19	N	A	B	A	A	4	2	shapes	B	6	False	4	(-5.9961094617968298, -4.2531889929148994)	(6.9207600346894189, 0.58735863064182503)	(-5.4280964173371906, 4.0981108948784861)	(4.0907238871488794, -6.3160714072428634)	1.0	slash	0.959888
20	M	A	A	A	M	8	1	shapes	A	6	False	4	(8.2320409066018421, 3.7005906616985165)	(-3.2099931509311777, -1.7602778976780371)	(1.881254125201103, 3.0734564056306937)	(4.6891829884209244, -5.5090053872009213)	1.0	z	0.987564
21	M	B	B	N	B	4	2	shapes	B	6	True	4	(1.6792863629304104, 1.0918393774128781)	(-2.4396638184624733, 6.7835059556227968)	(3.9117713058736836, -3.1417520648874806)	(-3.1161831760122229, -4.09666781617089)	1.0	z	0.239146
22	N	A	B	M	A	4	1	shapes	A	6	True	4	(-8.2222706951512361, -4.4370525188819618)	(8.1247600501098347, 0.97288222549331316)	(4.6351218293495844, -5.7738531916444513)	(-0.30599552979732714, 1.8436754443182135)	1.0	z	0.752819
23	N	B	N	M	N	4	3	shapes	M	6	False	4	(-1.3310217248095659, 6.8189194221886194)	(7.4343417537794245, 5.1368284750758288)	(1.677352328176136, -7.1363789428801176)	(-7.1338346277222575, -7.9616113211696495)	1.0	z	1.06058
24	N	B	N	N	N	8	6	shapes	N	6	True	4	(8.3039866048455444, -1.4966469984923414)	(4.0679101529086026, -3.921796624697623)	(0.20932249733871799, 3.7138052505583641)	(7.9715108704340452, 5.9824913232129422)	1.0	z	0.878012
25	N	B	N	M	B	4	2	shapes	N	6	False	4	(4.9678463863175875, 2.2880789462147071)	(-5.0667409493895548, -7.0393205751173609)	(-5.0294836874704512, 5.6500434325758278)	(1.9066100445684349, -7.937939215714195)	1.0	slash	1.14358
26	M	A	N	A	M	4	0	shapes	M	6	True	4	(-2.5865586025264058, -1.9491489350229481)	(7.8212146146065571, 2.7753369958465814)	(2.0940584904739037, -0.66098572653670473)	(-3.1849297776391907, 7.7388408053384055)	1.0	z	0.957573
27	M	A	B	A	A	8	4	shapes	B	6	False	4	(-5.7512534965650728, 4.2054102610959223)	(5.1005307014793075, -6.2174155294327207)	(4.6036189654023545, 2.6789158810938787)	(-0.62029630148841797, -0.41995488175556162)	1.0	z	1.27501
28	N	B	A	N	B	4	1	shapes	B	6	True	4	(-3.7295500443669365, 2.165305400209391)	(3.8374357529047192, 4.0059136170478258)	(7.1228450296041022, -3.8585508900383196)	(-4.3368793938016852, -2.2947059613078498)	1.0	z	0.998632
29	N	B	M	A	M	8	7	shapes	N	6	False	4	(4.8677305079921158, 7.001395877518247)	(8.0747803567984029, -3.5279825129178981)	(-5.0544820250971565, -5.7260805277336626)	(1.9971710177767523, -1.9769899060107106)	1.0	slash	2.36425
30	N	B	A	B	B	8	4	shapes	B	6	True	4	(8.0436187861882296, -8.1007963158562593)	(-1.5404599584624652, 2.0118756103089357)	(3.9204424970382146, -2.6030413001207142)	(0.31393117843473561, 7.3433133522142491)	1.0	z	1.06388
31	M	B	N	B	A	4	2	shapes	N	6	False	4	(6.2055929419872147, 4.7576615991472835)	(1.7605665786587839, -3.5236187052543757)	(-0.95791187629601104, 0.73591237152026601)	(-7.6920697247752976, -0.85767498254532004)	1.0	slash	0.773505
32	N	B	M	N	M	4	2	shapes	M	6	True	4	(-2.170634115885254, -0.68695276397297711)	(-6.1856969042959928, 1.958345450779257)	(7.6303040574209753, 4.9161541878386839)	(0.015145447912690457, -6.9427302336351584)	1.0	slash	1.02937
1	P	C	C	O	P	8	5	shapes	O	7	False	4	(-2.8248008611654614, -2.3670122005143837)	(-5.4691818757920379, 6.5551262197818829)	(-5.9840014273301021, -6.2392916811344339)	(6.8728731724976484, -0.83781072279968871)	1.0	slash	0.992721
2	P	C	P	P	O	8	4	shapes	O	7	True	4	(5.5004712754103142, 4.3617663418934036)	(0.57345225615942219, 8.6854067409415343)	(-8.4449512654885517, -6.1279349788464419)	(-4.3063735203665665, 2.0354727063072886)	1.0	z	0.652599
3	O	D	O	C	D	8	4	shapes	D	7	True	4	(-0.17747017915313812, -7.6667183761025814)	(5.6621681846407679, -5.1393589696143671)	(7.8859062549926691, -1.3089655520699868)	(2.2545614894783679, 5.2624076498915944)	1.0	slash	1.12618
4	O	D	C	D	P	4	0	shapes	O	7	False	4	(7.7318652409709223, 7.3196790575164208)	(2.2408700116557458, -5.5970711180868067)	(-6.3314419215407485, -3.6262248198594058)	(-5.8969533517527317, 2.9229850075241721)	1.0	slash	0.679785
5	P	D	D	O	O	4	2	shapes	D	7	False	4	(7.6770818076292962, -4.1545364814694068)	(-4.9083682618819751, 0.47170389976496274)	(6.2253711855512215, 7.5110938021339742)	(-4.4946981955981142, -8.1582479011491067)	1.0	slash	0.785452
6	O	D	O	P	O	8	1	shapes	D	7	False	4	(7.3694831801126774, 8.0283356363518159)	(3.3312850212569316, -3.9946264649388201)	(5.800231537178874, -0.65804569424772197)	(0.23436218611931992, 6.2653848239910328)	1.0	z	1.20114
7	O	C	D	O	D	4	1	shapes	C	7	False	4	(-0.83208007937325679, -7.6467800093274771)	(6.3564791839413211, -1.5574091156226828)	(-4.0400946265189264, 5.1578001224155443)	(3.2118756964853592, 1.2351615232526942)	1.0	slash	0.754698
8	O	D	D	D	O	4	0	shapes	O	7	True	4	(-5.515376849965401, 3.7131077670992063)	(6.2685566799318675, -1.7000760805271815)	(8.4311054603190172, 2.6778009318392169)	(-5.1557603018624363, -2.3202362620527666)	1.0	z	0.942327
9	P	C	D	P	P	4	0	shapes	P	7	True	4	(1.4454961252369678, -8.34676122314408)	(5.9794195718131533, 3.5420530953516085)	(-6.3717865929344502, -6.5579661416367339)	(-3.240055252925103, 1.5723013365607645)	1.0	z	0.755931
10	P	C	P	C	D	4	3	shapes	C	7	False	4	(-2.478275998881637, 2.1517478353207888)	(-5.2871412230691472, -8.4754781937329646)	(2.3935332436214676, 2.2380200086407473)	(3.3204408588930505, -7.8674490656102423)	1.0	z	1.38353
11	P	C	D	C	P	8	0	shapes	P	7	True	4	(-7.8767311892719105, -3.3972611163273756)	(1.4348089720087103, -2.2573482292480644)	(-0.70249641730828927, 5.7245753711214498)	(3.2977275786735554, 7.7940517179255266)	1.0	z	0.849387
12	O	C	O	D	P	4	0	shapes	O	7	False	4	(-3.3730861532698189, -6.7446682454809599)	(-2.3161611498588881, 3.584287731827164)	(6.8502375980062808, 7.0478011118374937)	(2.8537444805235204, -0.29220784068360217)	1.0	z	0.881066
13	O	C	D	O	D	8	6	shapes	P	7	False	4	(-5.0605949058208743, -2.8151381891552338)	(-4.8320953118796988, 1.7503498020093584)	(-4.5589429975750191, -7.5547365227746504)	(-4.3824286199036706, 7.5083473999992769)	1.0	slash	0.836609
14	O	D	D	D	D	4	1	shapes	D	7	True	4	(-1.8522353827500755, 4.7082227329746917)	(5.9592523536492337, 3.1481055808634117)	(2.4285146194901621, -4.2548987409240722)	(-5.5384944553713229, -2.9111602663182294)	1.0	z	0.800073
15	P	C	P	D	C	8	3	shapes	D	7	False	4	(-6.2259841030258141, -5.4725717167979218)	(-4.8159572132603499, 6.5982635626232877)	(5.2324872765197448, -0.4860970680222465)	(-2.0115219942751903, -7.108412384721122)	1.0	z	1.0999
16	P	C	C	P	C	4	2	shapes	C	7	True	4	(-2.7763855489079008, 8.60091071461434)	(5.8014378106308673, -4.1909863219284249)	(3.0313882219432049, 5.1018032123239614)	(-2.5560040699635653, -7.2908019530550083)	1.0	z	0.761429
17	O	D	P	D	P	4	2	shapes	P	7	True	4	(-8.2795608671917531, -3.8133394307105721)	(5.4590274504013436, -1.4942032655995146)	(8.6463000418117559, 6.6529540137396239)	(-6.0900055752668516, 5.5922076680882284)	1.0	slash	1.09112
18	O	D	P	C	C	8	2	shapes	P	7	False	4	(-6.1596908212488284, -8.0401824595825957)	(1.2305278712433285, 1.6746152234402079)	(6.3365605557604425, -5.9297929949076265)	(-6.6762979480852724, 3.1948229760086146)	1.0	slash	1.2048
19	P	C	C	D	P	8	6	shapes	P	7	True	4	(1.9629472481268326, 5.4219771656716649)	(-7.4612495733485993, 1.2085085630438535)	(7.2837920327212409, -6.7001100045773256)	(-2.7941692234235358, -2.9286326015982151)	1.0	z	0.712365
20	P	D	O	P	C	8	4	shapes	C	7	True	4	(5.234634131030198, -6.3995807675975209)	(-6.4260710240218231, -1.2582597111339)	(-1.8875478058847408, 3.9872146753149611)	(-2.1375196290202396, -3.3650526467716286)	1.0	z	0.830082
21	P	D	O	C	C	8	7	shapes	D	7	False	4	(4.827945633244596, 1.2571526087410483)	(5.1944301701742468, -4.4904258579837295)	(-7.7849410124160654, 4.8706902644011887)	(-2.3176284301084822, 6.8032468703959683)	1.0	slash	0.781531
22	O	D	O	O	O	4	3	shapes	O	7	True	4	(-6.0349325670700615, 0.51323257632415675)	(6.1586618478871227, -8.3498267874017227)	(-8.1935818383025758, -7.2663743075537663)	(4.2486994810786278, 1.1685672313406315)	1.0	slash	1.14738
23	P	D	D	P	P	4	3	shapes	P	7	True	4	(8.4722693881139115, 6.5054628395604812)	(-1.1087944157198342, 7.4823201035920093)	(-6.2083084164700955, -6.585361272920828)	(0.21029984613960373, -7.2754417388849646)	1.0	z	0.431022
24	O	C	P	O	O	4	3	shapes	O	7	True	4	(6.1268506337048425, 5.0855367083775)	(0.63476928220100781, -7.2163262790988085)	(-6.516487679714821, -3.4295957211642056)	(-7.246061797049709, 0.55584342255884067)	1.0	z	1.0026
25	P	C	D	O	O	8	7	shapes	D	7	False	4	(-2.9880879195427852, -4.2219797182523786)	(-0.52628328121099166, 6.1370309616603134)	(-6.6185172143989934, 6.6932176565668247)	(7.0651869513046037, -7.6191320731432235)	1.0	slash	0.94826
26	O	D	D	O	O	8	3	shapes	O	7	True	4	(-2.60114474088744, -4.9371721571876366)	(6.1878822568975522, -3.5596718801422673)	(3.3060665431259384, 7.184918854329684)	(1.1540360567730978, 3.0656671646336484)	1.0	z	0.691883
27	O	C	P	O	D	4	0	shapes	O	7	False	4	(4.1287370904808398, -8.2732910327303149)	(-7.3776996061357156, 1.961746064248878)	(-4.6561477269947185, -3.5141223252883931)	(4.5001680031445463, 6.2909018730810953)	1.0	z	1.05176
28	O	D	P	P	C	4	1	shapes	D	7	False	4	(-5.2876952506067774, -7.8398386333601735)	(6.7432797455300513, 5.1932098385585128)	(-8.3971136334110756, 5.9716366552207365)	(8.280238579994041, -1.2592139831158002)	1.0	z	0.875375
29	P	C	P	P	P	8	2	shapes	P	7	True	4	(-2.2869585449317871, -4.50828252202286)	(8.5510472609039176, -6.3721798535972116)	(-4.1542829569777142, 2.1668458604376983)	(6.9557235803878523, 7.2629582914933728)	1.0	slash	0.809048
30	P	D	C	O	C	8	4	shapes	C	7	True	4	(-0.52600902708883268, 3.5777201402461838)	(-5.1100779083027614, 5.0460050431781376)	(7.914184488878945, -7.9322565728391847)	(1.8228369466485344, -6.0306117181196548)	1.0	z	0.860073
31	P	C	C	D	C	8	7	shapes	O	7	False	4	(-8.2812680992222276, 8.5772343364131949)	(-0.99192069058185517, -5.9161409123479416)	(3.3753315207135106, -5.9521241637440978)	(-8.1024490820817743, 0.78847014920197189)	1.0	slash	4.79806
32	O	D	O	D	P	4	1	shapes	D	7	False	4	(6.9406032008937828, 2.9863210718363007)	(-5.435725633167138, 4.1912122411591977)	(2.9801629224137738, -2.4864753558095556)	(-0.86883645799553211, -4.9918439348154484)	1.0	z	1.61552
1	R	E	Q	F	E	4	3	shapes	F	8	False	4	(8.5124384384972664, -2.8073189445978954)	(6.9405489657493149, 5.0674796864213025)	(-5.7345395570296374, 4.7268125054397814)	(-1.5776275728927613, -2.8369515198495634)	1.0	z	0.939167
2	Q	E	R	R	R	4	0	shapes	Q	8	False	4	(6.6015655037118215, 1.8834707542274316)	(-5.7409519653393044, -6.7176797159859261)	(-4.5734125406349859, 6.0770990338418951)	(4.6056336959874926, -8.0841192458854056)	1.0	slash	1.12086
3	R	E	F	R	R	8	3	shapes	R	8	True	4	(-1.5515142860851387, -1.7660286801705807)	(-8.0022301757514089, 0.6396765689036048)	(8.4012016632645548, 2.6660538915281453)	(-1.2610091466880968, 4.3582323087145376)	1.0	z	0.638479
4	R	F	F	F	F	8	6	shapes	F	8	True	4	(5.2338756399511279, -2.3256638121250122)	(-5.8819481979246078, 0.46410901221026002)	(-0.95424381239659795, -1.2307345766425302)	(-5.5802410230025066, -6.5180132619922073)	1.0	z	0.659875
5	R	E	Q	E	E	8	5	shapes	E	8	True	4	(-5.405153384677571, 6.6718050013067476)	(4.1506110845948214, -1.6365528280032864)	(5.6820155518160735, 4.4983887086126249)	(-3.1253106491550762, -6.1663366311683241)	1.0	z	0.773834
6	Q	E	F	Q	E	4	1	shapes	E	8	True	4	(-8.3396609682045728, -2.2018654467538177)	(3.6318901755619883, -4.5069355970533387)	(2.058770357799256, 3.6235383789354429)	(-7.7025135925480708, 3.865846481701027)	1.0	z	0.605316
7	Q	F	R	Q	E	8	4	shapes	E	8	True	4	(-4.0265076109314615, 5.3890479553623685)	(6.5858709657222754, 0.13816279322421465)	(7.0670011119876186, -8.1081514328117024)	(-0.50410365168079885, -1.2914472496170584)	1.0	z	0.686483
8	R	F	E	Q	E	4	1	shapes	F	8	False	4	(-6.9041830152351675, 4.9737511691978913)	(0.74135925802632485, -8.4674926967992423)	(-4.9195123009244233, -2.6410022272914091)	(5.6499911310396556, 1.9007982511245558)	1.0	slash	1.01679
9	R	E	Q	R	R	4	0	shapes	R	8	True	4	(1.3558458145187107, 1.0053647237053873)	(-3.5858930572544274, -1.5673330727091388)	(-7.7485846021704212, 0.72976838725070259)	(5.9218233273242138, -4.277892572849499)	1.0	z	0.576284
10	Q	E	R	E	R	8	5	shapes	F	8	False	4	(-1.0785866788136733, -1.3549683525224649)	(-7.0031751542317089, 2.1986990357533962)	(6.6051041833718607, 2.469944480117821)	(-3.9783432048180369, -7.7938934656736585)	1.0	slash	0.746005
11	R	F	F	F	R	8	4	shapes	F	8	False	4	(-1.8561247656243705, 7.1572066717901119)	(6.997865566431658, -4.0217474722265134)	(3.0015160616825529, -2.2051162212164312)	(8.4671597807344163, 5.9226161892493536)	1.0	slash	0.887564
12	Q	E	E	F	Q	4	0	shapes	Q	8	True	4	(-8.4113599830554282, -0.96716640090969896)	(8.40813024727289, 5.088181673125181)	(-6.3372261562237764, 7.9721873858286152)	(4.6255760951473039, -6.6233002609787004)	1.0	z	0.817318
13	Q	F	F	R	F	8	1	shapes	F	8	True	4	(6.3447961800977559, -2.3005460106477367)	(-3.7402395339435355, 0.42058195743405768)	(3.5280520882774553, 6.9860087974270861)	(-0.62989524110537154, 8.1752093095932494)	1.0	z	1.179
14	Q	F	Q	Q	R	8	6	shapes	R	8	True	4	(-0.48839726680161455, -7.5317286232779503)	(5.9563257796819613, -0.067074184710099516)	(3.7019987877383453, 8.6026388350650329)	(0.12490224517172166, 6.2585123983637345)	1.0	z	1.03654
15	Q	F	Q	E	R	4	0	shapes	Q	8	False	4	(6.889285233349673, -2.4881141308444938)	(-1.272302662305048, 6.9061747744633006)	(-6.0965565323231345, -4.9444704223389326)	(3.2797175117083377, 8.3430969923894587)	1.0	slash	0.37623
16	R	F	Q	Q	Q	4	3	shapes	Q	8	True	4	(-0.66519166304065358, 1.5335017938342528)	(1.885151873118561, 6.7256052585740829)	(6.4763441854095714, -5.1023405380337765)	(-4.5394589091261306, -8.5834119521579098)	1.0	z	1.87987
17	Q	F	R	F	F	4	1	shapes	F	8	True	4	(4.0834380206385568, -5.8834134284422914)	(-5.1382837467363096, -7.0894662562663857)	(-3.9614865130774808, 1.2928231238601722)	(1.1858207550117736, 3.3814916485832462)	1.0	z	0.905432
18	Q	F	F	E	Q	8	0	shapes	Q	8	True	4	(2.0317437090834538, -4.3283643597814194)	(-2.466297899422635, -3.881929393989993)	(-5.8137932837828386, 3.3945709063478322)	(5.9006722862996863, -6.7479840186446198)	1.0	z	0.737156
19	Q	F	F	F	Q	4	1	shapes	F	8	False	4	(2.1446132195083472, 2.720390789204771)	(-6.8749985733640386, -6.5954126783883966)	(-7.6912416751746537, 3.5692230320108624)	(6.6509576975423865, -0.76731499434305661)	1.0	slash	0.72876
20	R	F	F	E	R	8	4	shapes	Q	8	False	4	(-4.2615957490866059, -4.1489070198074902)	(-0.83434290831731683, -2.0830563580976857)	(-7.5055798918066037, 3.6116517562904473)	(7.5174460466110382, 7.3928389158328791)	1.0	z	0.732356
21	R	F	Q	Q	Q	8	0	shapes	R	8	False	4	(-4.8922216184795317, 7.2520730295557563)	(6.6691620029859155, -0.64081158366088964)	(-7.2580539855793003, -1.0270175079995489)	(-2.8947816720673547, -1.8259864061597781)	1.0	slash	1.04628
22	Q	E	F	F	R	8	3	shapes	F	8	False	4	(-7.5437681093284672, -7.2761319809842044)	(4.5208846307127253, 4.7756818896408078)	(3.4632953675993132, -7.0288922124034618)	(-8.3454603390055038, 1.8619978628093374)	1.0	slash	1.15185
23	R	E	R	R	R	4	2	shapes	R	8	True	4	(-7.7043619998958937, -3.0027203311826733)	(7.7089214383970202, 0.4412513873564734)	(5.5298225043222242, -6.8961692619360129)	(-6.7390691656135733, 1.081432123900619)	1.0	slash	0.459421
24	R	E	F	R	R	8	3	shapes	R	8	True	4	(-3.9571898119970257, -8.5456090181965028)	(0.38980357253727327, 5.398914965685746)	(-1.6007602179144431, -3.3966182993154659)	(7.508159768778313, -4.0926016561325556)	1.0	slash	0.747011
25	Q	F	F	Q	Q	4	3	shapes	Q	8	True	4	(-3.282842556257167, -3.8824000237986054)	(-2.8763350145785962, 0.84232742185946918)	(1.8791479981512573, -3.0555850915205793)	(2.6398903681464816, 7.9925364898219762)	1.0	z	0.680671
26	Q	F	F	R	R	8	4	shapes	E	8	False	4	(6.6815847899235692, 7.9259609870193302)	(-5.7605519901615958, 6.9989008777886923)	(-2.3206597789784693, -5.5004431823272073)	(-7.9622027106849256, -6.7502247135357569)	1.0	z	1.10227
27	R	F	Q	Q	E	4	3	shapes	Q	8	False	4	(3.1963198600393703, 2.5738679838017724)	(8.4545758690270993, -8.6161654446236788)	(-8.2481188987875953, -2.3172503795721928)	(-3.385794250181525, 4.3875589519857829)	1.0	slash	0.900068
28	Q	F	Q	E	E	8	2	shapes	Q	8	False	4	(3.5120245465282398, 7.901082389981827)	(5.3634209166154179, 2.3195066437231819)	(5.9551233988003567, -7.4872364017193878)	(-4.9325880591012048, 7.07864974568216)	1.0	z	0.893669
29	R	F	E	F	Q	4	3	shapes	F	8	False	4	(-0.10390352730054175, -0.41925094237606153)	(8.7398950657545633, 6.0118122217385537)	(0.85634951456224506, -5.3488504825997572)	(-0.13946760832748595, 4.6369958934550386)	1.0	slash	0.829415
30	R	F	Q	F	R	8	4	shapes	F	8	False	4	(-6.4469804787732059, -7.6610007558937649)	(-4.1828844143899078, -3.4623100267121876)	(-1.6865043492517824, 1.5647780547228063)	(0.90188422676983215, -7.3082460020465732)	1.0	slash	0.924985
31	R	E	E	E	F	4	3	shapes	E	8	False	4	(-1.2400571717153337, -0.99624300151528367)	(-0.49500609579354382, 2.9886583640794715)	(8.0034546079762059, -6.1153424968843231)	(5.2605771637476835, 1.7579494838978853)	1.0	slash	8.26245
32	R	F	R	F	F	4	1	shapes	F	8	True	4	(-0.68751311219575939, 6.039023154409092)	(-8.1039148673757655, -2.9983898140854937)	(4.5424443194477231, 1.7068920663913101)	(3.9936385420866554, -7.3898440372095511)	1.0	z	0.947645
