TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	B	A	A					B	4	1	shapes	B	Practice	True	51	(-3.5993355752458216, 0.29057464412885459)	(3.944802586039275, 0.49831419718869618)	(-0.91980495054332589, -8.2067939414211217)	(1.360552831969569, -4.3466552405337389)	1.0	z	4.83346
2	M	B	M	N	N	B	A	A	N	8	1	shapes	B	Practice	False	51	(-5.543620686107432, 1.4457498924841872)	(6.2537284744787893, 4.704954090379502)	(-2.2733095430511554, -6.5328312853768953)	(-0.34958854246848503, -2.4011666686482824)	1.0	slash	2.60283
3	M	A	B	N					B	4	0	shapes	M	Practice	False	51	(2.7251238050321227, -6.1222884007573981)	(-1.0991514502680619, 4.1347685633326794)	(8.385213539672737, 0.63583655799065397)	(-2.6393026540304279, -0.033001218739954652)	1.0	slash	2.34636
4	M	B	M	N					A	4	3	shapes	N	Practice	False	51	(4.5156461340983185, -7.2999444507022559)	(-3.8158562095090138, -0.54663565967186045)	(-6.3111842501454545, 8.1822373064114764)	(4.5842123484690145, 4.6267559960386055)	1.0	slash	1.39186
5	M	A	B	B	M	N	A	N	M	8	0	shapes	M	Practice	True	51	(-4.4734743327422573, 6.576784452597165)	(4.7424181802675918, -8.3005024325257857)	(-5.7409681594100075, -6.9514085493800284)	(4.6447894536904357, 3.3846256716871128)	1.0	slash	3.07706
6	M	B	A	N	N	M	B	A	B	8	6	shapes	B	Practice	True	51	(-1.3861396559371535, 0.40989923349205881)	(-7.9942732892884099, -2.3933653039377596)	(-2.5860153377777193, 6.5819434092323394)	(-3.9386075165666465, -3.1311252622883652)	1.0	slash	1.33634
7	M	B	M	N	A	B	A	N	M	8	6	shapes	A	Practice	False	51	(0.60430167880266517, -0.20294141081741124)	(-7.0822043494955826, -1.0384327763732557)	(-2.3562274838884996, 5.2455978272745796)	(6.3589677834549043, -4.4597188632967111)	1.0	z	2.06371
8	M	B	N	B					B	4	1	shapes	B	Practice	True	51	(2.2828126139559082, -7.9132410757931133)	(-2.1802332915576379, 0.76446773663338519)	(-1.5326265082593418, -4.329419585679724)	(6.7383782537369132, 7.0692536225927096)	1.0	z	1.66951
1	M	B	A	M	N	N	B	A	B	8	6	shapes	B	0	True	51	(8.1084996448114133, -6.3203976964131989)	(8.2184022126420722, 2.2790755998442105)	(-2.2798999470733694, -3.1313977497850818)	(-5.3650770099903076, 1.4825153858450282)	1.0	z	2.79947
2	N	B	B	N					B	4	3	shapes	N	0	False	51	(-8.6776855508391524, 7.49040157653587)	(0.17422762745705533, -5.853498201032342)	(1.9392041466007583, 3.9184045989207537)	(-6.2186769220697329, -4.0396781557056984)	1.0	slash	2.94611
