TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
4	N	A	B	B	M	M	A	N	M	8	5	shapes	M	1	True	130	(5.8540586958830101, -0.10565509645608628)	(5.2710915056935317, 4.2745568158728862)	(-5.4094083033190401, -6.971065729365689)	(-4.7224584073005298, 1.4493854171739109)	1.0	z	0.673291
5	N	B	M	M					M	4	2	shapes	M	1	True	130	(7.0617325928695927, 6.059999628209928)	(4.0644025464549838, -4.3898094270190331)	(-4.2460995451620223, 3.8595654754068498)	(-6.4675608040889188, -3.3008216480645229)	1.0	z	0.78764
6	M	B	A	A					N	4	1	shapes	B	1	False	130	(2.0668278570203338, -4.065186352020083)	(6.1611138110357739, 8.49574174396475)	(-0.3620050741479659, 5.4205825997587205)	(-3.8864919900515424, -4.5397859900950994)	1.0	slash	0.724822
7	M	A	A	B	N	M	B	N	M	8	7	shapes	N	1	False	130	(-3.9885654688743077, -3.7289778895964218)	(1.3839045369867655, -2.3975900731920419)	(2.0334696263476904, 5.7349887017397929)	(7.0101806873496173, 6.3316350617100259)	1.0	z	0.793083
8	M	B	A	B	M	N	N	A	M	8	5	shapes	N	1	False	130	(-8.3828690555928809, -3.4439959857681108)	(6.4805126232965922, -3.9644059471532573)	(-5.0642221153516864, 1.9911638707202854)	(1.9056611946070703, -8.1684184587260447)	1.0	slash	0.938083
9	N	A	B	B					A	4	2	shapes	B	1	False	130	(-2.2730620860365622, -0.84400736867349657)	(0.36243096893945292, -7.5043458193109149)	(7.4246996036030097, 4.8999769803794706)	(-2.85658075391341, 6.7817205286459981)	1.0	z	0.863526
10	M	B	N	A					M	4	0	shapes	M	1	True	130	(-1.3019796863027526, -7.3621755784812777)	(-4.5995886195413336, 4.6275716730932963)	(5.2443466163248882, 2.6673864787964341)	(2.9028373984794911, -0.93766124830595388)	1.0	slash	1.0574
11	M	B	A	B	M	A	N	N	B	8	1	shapes	B	1	True	130	(3.647712328814098, -6.2611749409673987)	(-4.1027996404922487, 1.3227400447271833)	(-3.4137977569806379, -5.2252904435845)	(-6.3008016954676034, 4.8948236221650454)	1.0	z	1.36691
12	N	A	B	B					N	4	3	shapes	B	1	False	130	(-1.7937617564831063, -0.54903551098695402)	(7.979492783732514, -2.0239197966957461)	(-0.7582683433715145, 7.3107414105095003)	(4.1724835867069352, 6.1115872657311439)	1.0	slash	0.662742
13	N	B	M	N	M	B	A	A	M	8	4	shapes	M	1	True	130	(-8.6644591306408181, 6.5457840230621631)	(1.1245416792033236, -4.8980795685711591)	(7.5219638132405251, 5.7188019799150052)	(7.2594869347632098, -8.6736217359529864)	1.0	slash	1.06643
14	M	A	N	M	B	N	A	B	B	8	0	shapes	M	1	False	130	(-5.1145165780930606, -4.1723815530981527)	(0.43000468202291842, -2.2632694014417494)	(5.2928078354110912, 1.0896764178712317)	(6.6963088856928312, 6.9126911136547609)	1.0	slash	1.23043
15	M	B	M	N					A	4	3	shapes	N	1	False	130	(-0.92722941278173465, -5.3983738438701092)	(-2.3636137720085957, 1.1591841700564363)	(7.0470907627810409, -0.88743827836782607)	(4.3954880100615519, 2.6454512644097008)	1.0	slash	0.985549
16	N	A	A	B	N	B	M	M	B	8	5	shapes	B	1	True	130	(6.6138759576059023, 4.8840667277865215)	(-3.4485669492103268, -1.7108914722002337)	(-0.40006335616111954, 2.3495901405367601)	(-5.3166934335821505, 5.4463879609987274)	1.0	z	0.900891
17	M	A	N	B	B	M	N	A	N	8	6	shapes	N	1	True	130	(8.1665051311564127, -8.3875549704217462)	(-1.8245791737579644, -8.5568667199040185)	(-8.704539610894086, -7.1550678952628513)	(7.9597941981181961, 7.5564086088723634)	1.0	z	1.22682
18	N	B	B	A					M	4	2	shapes	B	1	False	130	(-5.2443433118307503, -3.7353206843855835)	(5.5684517627394854, 2.308622571943161)	(7.5809925172461945, -8.7309942052420642)	(-2.8958642356615112, 4.7147876141117155)	1.0	slash	0.646409
19	N	A	M	A	B	M	N	B	B	8	5	shapes	M	1	False	130	(5.9908722615800993, -0.32853648423133919)	(-8.609433867579618, -7.9104910883150836)	(-6.0444316841503456, -3.9800057321272329)	(-8.1461032229618731, 0.26113502260509058)	1.0	slash	0.906583
20	M	A	M	N					A	4	1	shapes	A	1	True	130	(-4.0005918692255138, 8.3549496073170566)	(-0.57485462398511977, -4.5842796282103189)	(6.8718258190534183, 1.3261331120891011)	(5.3909041809719653, -6.2077770196982778)	1.0	z	0.742297
21	M	B	B	A					M	4	0	shapes	M	1	True	130	(5.5198092174430595, -0.26919822795116843)	(-3.6714961530944779, -8.4394660337596275)	(-0.46373940405933389, 1.0973249052278948)	(7.0623429507231048, 6.7579401741441529)	1.0	slash	1.51608
22	M	A	B	B					B	4	2	shapes	B	1	True	130	(6.5339992275452534, 5.6306165006253366)	(-1.1025941243905963, -7.4791368543649934)	(-4.4168390592640785, 2.9532093965853647)	(7.8957470387216873, -2.5355583977296492)	1.0	z	0.787765
23	M	A	N	A					A	4	1	shapes	A	1	True	130	(2.5027320786439446, 6.0065769724666556)	(-7.9050653422695625, -5.4798897411939311)	(-6.8376449424007308, 7.6510800247436563)	(7.7833641626678656, -3.4896983305431437)	1.0	z	0.781002
24	M	B	A	A	N	N	M	B	B	8	3	shapes	A	1	False	130	(2.3468732122295499, -3.4555491380491805)	(-2.2870298669559102, 1.8033117288215923)	(-8.23382974180522, -4.6925313271292808)	(8.5892666926922132, -4.6698996853017913)	1.0	z	1.54635
25	M	B	M	A					M	4	1	shapes	B	1	False	130	(-3.0414113190412158, -7.0546271756568437)	(4.1617350904059958, -3.7516262720542288)	(8.0015656537348647, 2.0446151723058641)	(-6.5571837277790204, 0.010612453524331045)	1.0	slash	0.830133
26	N	B	B	N					M	4	2	shapes	B	1	False	130	(0.99416659856929179, -2.9991695533156015)	(-7.2506887962065907, -0.12352947817275428)	(-8.5346700594021794, 4.4371833519877004)	(2.5781700341018752, 2.4503859228822122)	1.0	slash	0.777686
27	N	A	N	A	M	M	B	B	N	8	0	shapes	N	1	True	130	(0.38479348173990324, -1.2133946956021058)	(-1.766799751820268, 7.8535435596020875)	(4.8498077588183381, 1.0007297780262689)	(7.9280783469924181, 8.1525617262866348)	1.0	z	0.815214
28	M	B	M	B	N	A	A	N	A	8	0	shapes	M	1	False	130	(-4.1691585639380566, 0.61992350112645767)	(5.6153773009847221, -2.6163631916269123)	(6.3136276215800411, 5.3589298367913916)	(1.494337106316955, -3.4065616209362037)	1.0	slash	0.798963
29	M	A	N	A	M	B	N	B	N	8	3	shapes	A	1	False	130	(2.9256063734074136, 6.8186980466847427)	(6.5786266246141345, 2.3524014933316248)	(-5.5284583852890137, 4.6192857992562164)	(7.7290603883066105, -2.423017910743023)	1.0	slash	0.697236
30	N	B	A	A	M	B	N	M	M	8	4	shapes	M	1	True	130	(-5.3697619916044177, 4.8514855281905298)	(5.2419831241300354, -8.6330612426745059)	(-1.4962327214509346, 3.0348374809593999)	(-4.3522634986033548, -0.3929848133417071)	1.0	z	1.12217
31	M	A	B	N	M	B	N	A	M	8	4	shapes	M	1	True	130	(3.4706785438519656, 5.2637747388621161)	(-6.8526463834244229, 3.6986570097851192)	(8.1160083478437457, 6.1466174143957399)	(-3.7063714282207121, -6.0714993151848082)	1.0	z	1.03384
32	M	A	A	N					M	4	0	shapes	M	1	True	130	(-5.9797016479103187, -6.8077256482292849)	(-5.9151320786724195, 6.6257477632281088)	(4.6422602256699719, -8.0069136795724845)	(8.7455542518232008, 4.0015481105883595)	1.0	z	0.651945
1	M	A	M	B	A	B	N	N	M	8	5	shapes	B	2	False	130	(-3.8825771220644771, 0.70185273790692904)	(-4.6878135511632344, 7.7980489501871446)	(3.4697560676265287, -1.4344368994115051)	(-2.5395440999994214, -6.8317709078422935)	1.0	slash	1.00569
2	N	A	A	B					N	4	2	shapes	A	2	False	130	(4.2617483994077539, 7.1651343855177476)	(-7.1193892068694389, -2.2384527939301933)	(0.076098694929541466, -3.1068225595588608)	(-3.0241130408668964, 6.9205319765242752)	1.0	slash	0.940672
3	N	B	N	A					A	4	3	shapes	A	2	True	130	(-8.6127073229956341, 4.5893843446949809)	(-6.8473402557596783, -5.261403376906066)	(7.6626974287187686, 1.0915633135639027)	(6.1288551711671335, -4.6987076879093568)	1.0	z	0.856357
4	M	A	M	N	B	B	N	A	M	8	0	shapes	M	2	True	130	(8.2673372502085165, 6.0990294280779267)	(7.2973853888498397, -5.907115470341509)	(2.6299032049992892, -8.6725900889685708)	(-7.2396870904115573, 6.8875715243779858)	1.0	z	0.744617
5	N	A	B	A	B	M	M	N	M	8	1	shapes	A	2	False	130	(-6.0993651304609209, -7.9504881224832662)	(2.7297615900368513, 3.8856999779211154)	(-3.6554029563657648, 6.2134700402588994)	(7.1458498024925312, 6.6369405244259703)	1.0	slash	0.794006
6	M	A	A	N					M	4	0	shapes	M	2	True	130	(8.0937974284455336, 6.1808801602731727)	(6.4327188870202505, -7.2472451572215526)	(-3.7343366291618771, -6.0202760759588347)	(-4.9557897034230773, 7.5610451039119368)	1.0	z	0.659163
7	N	A	M	M					M	4	3	shapes	M	2	True	130	(-0.27926312452142454, -1.5206569971804971)	(0.54697470369540824, 3.4705080377326265)	(-6.8116729955011799, 4.4821016797954876)	(7.3727050736102555, -7.860523541707102)	1.0	z	0.814988
8	N	B	B	M					N	4	1	shapes	B	2	False	130	(-4.5046457777525211, 8.4161634559336349)	(-3.9425159862489876, -4.9224528659967843)	(4.4334943842225911, 0.7571781877663355)	(6.9957110584654867, -5.750552912866068)	1.0	slash	0.643171
9	M	B	A	M					B	4	1	shapes	B	2	True	130	(8.5449515321126235, -3.6346585109758509)	(-0.21779480461025003, 7.5746599899388478)	(5.573654000034816, 5.2135531020034058)	(-1.0221621356753348, -4.2625193679073332)	1.0	z	0.540273
10	M	A	B	A	N	N	B	M	M	8	1	shapes	A	2	False	130	(-1.5097182896262451, 1.1356908350050769)	(-1.8065564777983516, -8.5831333811830994)	(7.3037837360892794, -4.6847747326222935)	(4.471347169969734, 7.5543996859377849)	1.0	slash	0.668553
11	N	B	M	A	A	B	N	M	A	8	3	shapes	A	2	True	130	(7.3675322045478495, 1.6108438538406418)	(5.6857550532603032, -8.1590865600739839)	(-0.72691393117514025, 5.4729304647870034)	(-5.0049650845354359, 2.7456274942103693)	1.0	z	0.784342
12	N	B	M	B					M	4	3	shapes	B	2	False	130	(-2.4945997807277003, -3.7808458271612126)	(-0.33512641270538701, 0.89801660216167001)	(2.8639169912547633, -6.4616364542277491)	(6.8000286032934962, 5.862535378924715)	1.0	slash	0.813321
13	N	A	A	N					A	4	1	shapes	A	2	True	130	(0.99497666026704401, -5.2968558756126205)	(-2.7146735479561848, 8.0761610607129519)	(1.1856064946083116, 5.7334887109109758)	(-6.3246973440609597, -8.5221570526707602)	1.0	z	0.517005
14	N	A	B	A					M	4	3	shapes	A	2	False	130	(-2.1184503307518314, -2.0143954394055053)	(4.88640146526234, 5.1575598933251516)	(-3.1827759308204957, 2.4302980261208873)	(6.4025547700556444, -8.0464776943521894)	1.0	slash	0.604666
15	N	B	A	M	N	A	B	M	A	8	7	shapes	M	2	False	130	(2.9887385694282962, -2.2463515259512636)	(6.4827322957840394, -8.0033490322121477)	(-3.4071622716956975, -3.003882573818391)	(-8.6649210631252611, 4.9725646267607448)	1.0	z	0.664581
16	N	A	B	N	A	M	B	M	A	8	1	shapes	A	2	True	130	(-4.6487804745518426, -4.8120252559425101)	(-7.2197866542091456, 7.1712394853607417)	(-2.7037152235478503, 0.31070880789434163)	(-0.90565283862161827, -8.6212554141484272)	1.0	z	0.676048
17	N	B	M	B	N	A	M	A	A	8	7	shapes	A	2	True	130	(7.6049204011131728, -2.5570654708567728)	(-5.1423635984819942, 8.6672548724550538)	(4.3982044842431964, 5.207344559155473)	(7.2711492042538133, -7.8815051601208381)	1.0	z	0.669952
18	M	B	M	A	B	N	N	A	B	8	1	shapes	B	2	True	130	(0.43583494017054925, -1.612756896081013)	(-6.6618505480055248, -4.7953737341974243)	(5.2338650097518613, -5.0484982318904867)	(2.9021972558591909, 3.0670752298227661)	1.0	slash	1.10724
19	M	B	A	B	A	N	M	N	B	8	1	shapes	B	2	True	130	(-2.3962918526982229, 0.92289288846483863)	(-7.099877821998799, 8.1603346261976881)	(0.42453123613447552, -6.921182553925231)	(8.272929212356928, 1.109792023151158)	1.0	z	0.717267
20	N	A	N	A					A	4	1	shapes	A	2	True	130	(1.8551667838317361, 0.24207518030859276)	(8.7262751570101535, -2.1241686444477077)	(-6.1229844879631159, 7.7862899428100967)	(-4.0494148307191908, -7.2089633770922319)	1.0	z	0.717475
21	N	B	A	B					M	4	0	shapes	N	2	False	130	(-3.4808279781658618, -5.6257437270092456)	(1.8152233380493907, -1.097509710888823)	(-7.9921826258737658, 0.13852661566778046)	(8.0876556299240363, 7.8417810300974899)	1.0	slash	1.0462
22	N	A	B	M					M	4	3	shapes	M	2	True	130	(-0.036337453711277945, -4.3070360382534361)	(7.6075735157833044, 0.96336598561974895)	(-2.7707596357330821, 1.709360142140012)	(8.0297176470319478, -6.5845864532887468)	1.0	z	0.701922
23	M	B	B	A					M	4	1	shapes	B	2	False	130	(6.1514122542288003, 6.3555789371315505)	(-7.131847200416388, 3.7563840564672066)	(-7.6418382983467588, -1.5862238962826254)	(0.78632689969204606, -4.4749235286462001)	1.0	slash	0.39558
24	M	A	N	A					N	4	1	shapes	A	2	False	130	(-3.2627726200457019, 2.3479876368537376)	(3.5720124778250053, -4.9543599508091232)	(-2.2099281920387872, -5.6972749276006169)	(8.416318004990643, 7.6078208941320078)	1.0	slash	0.757283
25	M	B	N	A	B	N	M	A	B	8	3	shapes	A	2	False	130	(2.7467599826355897, 8.6080263709183242)	(1.0322152108411409, 4.7156607861335829)	(-6.8042572749559334, 4.840728394455688)	(-1.5926176066161339, -4.7474066593635111)	1.0	z	0.576341
26	M	B	M	A	A	B	N	N	B	8	4	shapes	A	2	False	130	(-6.2083306944045056, -3.1570549038352231)	(3.2996888217858018, 5.1244959877453056)	(-0.83934902743351891, 0.40389179692689581)	(-2.2673943902510576, -7.3031062836090905)	1.0	slash	1.05249
27	N	B	N	A					B	4	2	shapes	N	2	False	130	(-0.5471956995623124, 7.4580297748075317)	(-6.8026799078335145, -4.1430397471146954)	(4.8879875295326478, -0.44661738709623044)	(5.4385539832914613, 6.0532988753639785)	1.0	slash	0.54663
28	M	B	A	M					M	4	0	shapes	M	2	True	130	(5.8927389427818628, -6.5602786947404983)	(-0.11678030639956916, 3.219222428916952)	(3.1409159373937694, 8.0037427224838105)	(-3.4779071530654724, -0.907747626687474)	1.0	z	0.750585
29	M	A	N	M	N	A	B	B	B	8	6	shapes	B	2	True	130	(-1.0743273766445345, -3.2376944175839242)	(-2.7297421655955363, 7.2416394318728656)	(2.7896901875175413, 4.1146180320718226)	(8.2266923400945871, -0.39569446852284429)	1.0	slash	1.20946
30	N	A	N	B	A	M	M	B	M	8	6	shapes	M	2	True	130	(-1.1117066643055891, -6.7824377925276984)	(-3.5377552569114359, -1.9598723199579604)	(2.077673872704267, 3.8619032595975948)	(1.7388900869141963, -1.8257779273276737)	1.0	z	0.883071
31	N	A	M	A	B	B	N	M	M	8	3	shapes	A	2	False	130	(-5.7533038965808281, 7.8543253257104695)	(8.0478009349269861, -7.5436337050045266)	(3.0172241481134972, 6.3589505763149603)	(0.70911559469712948, -4.573935963641409)	1.0	slash	0.685034
32	N	B	M	M	B	N	A	A	M	8	7	shapes	A	2	False	130	(6.1664770976938392, -2.8808317073146537)	(-3.7021012716655921, 6.3368444774305015)	(2.5351391265116483, 5.8437600107991994)	(-6.5603747596369448, 2.9719780504304811)	1.0	slash	0.714217
1	M	B	M	B					A	4	3	shapes	B	3	False	130	(5.6849047327697733, -8.5531618316998319)	(-3.0147106935679089, 0.53782938948988601)	(-0.00032962659495971991, -3.2723491614379068)	(7.5989922850911462, 6.8512208726659516)	1.0	z	0.650209
2	M	B	B	M	A	N	N	A	N	8	2	shapes	B	3	False	130	(7.2517297901683762, -5.7422493539805064)	(-1.5950046211834055, -4.026200143938869)	(7.7083123273694056, 6.0098105554468262)	(-1.6480241345105044, 3.3859513651240647)	1.0	slash	0.702362
