TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	M	A	B	N	N	B	M	A	A	8	2	shapes	B	Practice	False	47	(7.4077902410079695, 4.4023602489678861)	(7.0621181472228045, -1.8649897913024853)	(-5.6663859139807231, -0.038396560499434074)	(-3.1375797451078435, -7.6930868230980813)	1.0	slash	1.53015
2	M	B	N	A					B	4	0	shapes	M	Practice	False	47	(-3.2322316448439299, -2.9465463864165908)	(-7.9718506890443344, 2.3236335986485308)	(7.0494389432171847, 7.252316568237692)	(2.942354243168829, -1.3329957173730378)	1.0	z	1.47398
3	N	A	B	B					B	4	0	shapes	N	Practice	False	47	(7.5067770319704614, 6.7416078011795388)	(-2.3059536704229169, -6.7116171140505108)	(8.2714214197131, -3.3685127344721355)	(-7.2541980023852037, 5.4525811533054664)	1.0	slash	0.893505
4	M	A	M	A					A	4	1	shapes	A	Practice	True	47	(4.6990945617043351, -7.502650929893429)	(-1.2847852939731075, 0.3333101184661853)	(-4.4520644711628279, -2.3441858391269541)	(7.4632858684426466, 6.0215240058655297)	1.0	z	1.03695
5	N	A	M	N	M	A	B	B	M	8	2	shapes	M	Practice	True	47	(0.42124393620636091, -1.3059484670178119)	(-6.911576624468089, -3.5222207115791946)	(-8.5645926533650147, 3.5539030773701477)	(-0.5054093770050887, -6.1378259417122054)	1.0	slash	1.01802
6	N	B	B	A	N	M	M	A	B	8	1	shapes	B	Practice	True	47	(-3.1668775330302017, -6.3054954161481289)	(3.3672987406856993, 1.7932458649719543)	(-8.370169958535282, 2.1784295119393793)	(8.1290878930287533, 0.41199294956297727)	1.0	z	0.996319
7	N	A	M	N					N	4	3	shapes	N	Practice	True	47	(-7.9053431955336917, 2.263016997270876)	(3.6867761961506158, 2.9408794739694208)	(2.374710815600773, -1.6561851714068689)	(-1.4647159990903447, -6.852717120138105)	1.0	z	0.823839
8	M	A	B	B	N	A	M	N	B	8	6	shapes	M	Practice	False	47	(-5.4907629724014893, 1.7330357788671904)	(5.4054258022897947, 2.3106213204446764)	(0.059326246017398887, -4.5686307777931621)	(-4.653001933600577, 6.7052089935181751)	1.0	slash	1.07154
1	N	A	A	N	M	B	M	B	N	8	0	shapes	N	0	True	47	(2.1659859131670558, 1.6617716669080274)	(7.2062546283833999, 0.20783550837594156)	(6.6741782465089354, -5.4491096133731141)	(-6.19469159031377, 6.2772574077192971)	1.0	z	0.91523
2	M	B	N	A	M	N	A	B	B	8	6	shapes	A	0	False	47	(6.7683058140911694, -3.0653751353672254)	(7.3533784314046819, 1.5504966194562932)	(0.96547539516167724, -1.0312689481384956)	(1.2155072097549944, 4.4050417177085013)	1.0	slash	1.03306
