TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	A	B	B					B	4	3	shapes	B	Practice	True	12	(-7.4258122578118524, 8.4236930826866647)	(5.8613072999606679, -0.66180936552105507)	(-7.1844873689317117, -2.5317490427084399)	(7.0288475470112743, 7.6492912309968411)	1.0	slash	4.76736
2	N	B	B	N	A	A	M	M	B	8	6	shapes	M	Practice	False	12	(-3.7435173033737428, 4.4595664590817865)	(0.12321952542154868, -0.36683863395154148)	(3.0760530097138581, -6.9308387311110611)	(-8.0173773052645618, -5.7860309345326062)	1.0	slash	2.30667
3	M	B	M	B	N	A	N	A	A	8	7	shapes	A	Practice	True	12	(-5.2861224748345199, -7.4801446753826459)	(4.1187131775733015, 6.9253793297309247)	(0.24771745396686917, 2.9636743767575542)	(1.4205464996689567, -5.9314893017913395)	1.0	z	2.39434
4	M	A	A	B	N	M	N	B	N	8	0	shapes	M	Practice	False	12	(-7.0131767664111502, -3.7286589147044209)	(-8.4732869198660925, 4.920668398232138)	(4.6157776281635741, -4.0862596565527038)	(4.4961388358059278, 0.45270701212522546)	1.0	z	1.56746
5	M	B	N	A					N	4	0	shapes	M	Practice	False	12	(-6.7466778931725333, -7.6963187045152921)	(5.4464790615444105, -4.2297032267055128)	(6.3261500934000772, 4.7060735778422753)	(-4.4283024802964439, 7.2472515166048037)	1.0	slash	2.25544
6	N	B	M	N	A	B	A	M	A	8	6	shapes	A	Practice	True	12	(1.3771689388897244, -0.90395610516121572)	(-8.3399871514508241, -3.2785536156308277)	(-4.1251051392556963, -2.5507209902436161)	(8.4429394333721781, 4.7639704123149151)	1.0	z	1.79295
7	M	B	B	M					N	4	0	shapes	M	Practice	False	12	(6.1544096022815324, -5.5679580589254147)	(-4.6552783384072178, 7.2475270797672646)	(-7.1340857816669425, -3.0992150449828602)	(4.9834558873277075, 1.9372535214822761)	1.0	slash	2.48441
8	N	A	M	M					M	4	2	shapes	M	Practice	True	12	(-3.6126101986972703, 0.70461216640111424)	(6.1275345439421116, -5.6549663555674892)	(3.9417546312149714, 0.47124904942271861)	(-6.7494221551900182, -4.4242454776788405)	1.0	z	2.22202
1	N	B	B	A	A	M	N	M	M	8	6	shapes	N	0	False	12	(0.81611573489412059, 4.1537799238208404)	(-0.29734117240275637, 0.28806175019702884)	(-6.3613907309701094, -4.2712390301392595)	(1.8018803575603002, -7.7812500615861655)	1.0	slash	1.9154
2	M	A	M	N					B	4	2	shapes	M	0	False	12	(5.7441926795901477, 3.2169285604208344)	(-3.1908727217861781, 6.8667248470950124)	(4.1150802065272529, -6.6550890966948897)	(-6.3533156444140602, -2.4266071886017784)	1.0	slash	1.47088
