TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
1	N	B	A	A	N	B	M	M	B	8	2	shapes	A	Practice	False	95	(1.4185913842109539, -5.2687767716849514)	(0.22291199440278575, -1.1653300615982527)	(-1.4294112910922108, 4.5424216119713492)	(7.001370787921358, 0.836751624889148)	1.0	slash	1.89674
2	M	A	N	A					N	4	1	shapes	A	Practice	False	95	(-2.7883392552633097, 2.2723947643118496)	(-3.1913673135412797, -8.3529057011741905)	(1.5334916279592985, -3.7702311537363089)	(6.5910976465597049, 0.41236506269344808)	1.0	slash	1.20036
3	N	A	B	M					N	4	0	shapes	N	Practice	True	95	(-1.2064040030000545, 7.1627297724904935)	(-7.2341818916657896, -3.7308957979333863)	(7.8407531191614019, -2.2353721235517705)	(3.8762797271409983, 4.6893447432126134)	1.0	z	0.809975
4	N	B	B	M					B	4	2	shapes	B	Practice	True	95	(5.5406943586967703, -3.238995456145032)	(-3.9413507415811404, 2.0657469014768619)	(8.4751524997208278, 0.87270469568193931)	(-6.4951939826836078, -1.953895651833264)	1.0	slash	2.02565
5	M	A	N	M	N	B	B	A	M	8	4	shapes	N	Practice	False	95	(-7.3485578123176252, 8.3547257453862507)	(3.6503613910272641, 6.3483595665111689)	(-0.56950136534511664, 0.51872836107645526)	(5.8982324013459486, -0.38853986513097105)	1.0	slash	0.993129
6	N	A	N	A					B	4	1	shapes	A	Practice	False	95	(3.2603561268821188, 4.3967635873276443)	(-3.0888363336451645, 8.6843983763244204)	(3.9454473748259193, -0.66206768623840517)	(-2.8772998320895544, -4.2907502191403282)	1.0	slash	1.0849
7	M	A	M	A	N	B	B	N	A	8	1	shapes	A	Practice	True	95	(4.9324359339498862, -5.537440465791402)	(-3.0934566796200329, 2.1162024095727539)	(-3.1410572928718974, 6.8460443620640987)	(-3.4994075865430716, -3.3097592718525393)	1.0	z	0.88846
8	M	A	A	B	M	N	B	N	B	8	3	shapes	B	Practice	True	95	(3.1199037708853066, -8.7045087299569541)	(-8.5318777789473756, 0.95936401993906983)	(-6.8920841960566541, -6.6483217916540305)	(4.8008566260135659, -1.6810804719185031)	1.0	slash	1.30809
1	N	A	A	N					N	4	0	shapes	N	0	True	95	(-4.8855137230848937, -1.6855860771579314)	(4.6333092168500265, 6.7928116636717313)	(-4.0325704226361232, 7.0280896034948146)	(6.356583908355379, -5.8438439973316036)	1.0	z	1.02021
2	M	B	N	B					M	4	2	shapes	N	0	False	95	(-7.8645774120303713, 0.56253620645554392)	(3.8210651925617451, -2.3406510043439006)	(4.7370749739013682, 5.6814287516261732)	(-4.2675517289203029, -3.5718177545066823)	1.0	slash	1.34578
