TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
10	M	A	B	N	N	M	B	A	B	8	6	shapes	B	0	True	150	(3.6473090038103653, -3.0017187569609129)	(-6.2215529521986586, 0.68728446171477309)	(0.26119340319162454, 4.5713517936055776)	(-2.5188103103077584, -7.6169830351323951)	1.0	slash	1.11819
11	N	B	M	N					B	4	1	shapes	B	0	True	150	(-2.5241321101528271, 4.6600126612843038)	(-0.1263432678979548, -2.4521732597991663)	(2.154433500173667, -5.869447339564708)	(2.7201790101259871, 3.789684264339261)	1.0	slash	1.47233
12	M	A	A	B					B	4	3	shapes	B	0	True	150	(3.5084440321655048, 2.6565148928302875)	(3.7144384918432163, -1.7327730849684793)	(-3.6757158083555934, -5.2289892456851819)	(-3.9498680710622462, 4.7535330905601221)	1.0	z	0.921987
13	N	A	A	M					N	4	2	shapes	A	0	False	150	(1.1989318215729181, 0.59236025125988157)	(5.0430975475250168, -1.0133968958643864)	(-3.1995449162304546, -7.3495461128072108)	(-5.7894921457285315, 0.17375398630296601)	1.0	slash	0.979054
14	M	A	M	A	B	N	B	N	N	8	7	shapes	N	0	True	150	(4.8029639887968756, 3.0395955358865443)	(-7.2907058058288996, -0.54840345139831825)	(-3.7270159710919017, -6.2361612512668607)	(-0.12074561706546838, 0.37817670221214783)	1.0	slash	1.76128
15	N	A	N	B	A	B	M	M	M	8	0	shapes	N	0	False	150	(-3.8505992510979432, 7.7525061831256643)	(3.7562879962161801, -3.0621693995991661)	(-8.64148311555733, -3.1871929287824612)	(6.8181858635724009, 4.1301544744084051)	1.0	z	1.11607
16	M	A	N	B	B	M	A	N	A	8	1	shapes	A	0	True	150	(-2.4469987190056024, -5.102615649417964)	(7.1589538290272312, -6.5561794933045441)	(-4.9710437244079309, 1.181560060581246)	(4.6437415680167984, 8.5714925635924359)	1.0	z	1.3997
17	M	A	N	B					M	4	0	shapes	M	0	True	150	(0.42445152344331838, 4.3321858246382536)	(8.4312780224127941, -5.7274741697107743)	(-7.4237647821638681, 8.221452426530842)	(-0.41701340820172206, -0.48028057546547664)	1.0	z	0.901268
18	N	B	A	N	M	B	M	A	B	8	4	shapes	M	0	False	150	(-1.9179783235766399, -7.4833548673434365)	(2.2306134603303232, -6.3087801681270621)	(-2.3122479388957276, 1.1314583936824629)	(7.8760167180230845, 5.9387054313373575)	1.0	slash	1.50703
19	N	A	B	N	B	M	A	M	B	8	5	shapes	M	0	False	150	(4.2201452739579306, -4.3777705265576561)	(8.4746142129458946, -2.2709053319361177)	(-3.3829497537953079, -3.2688634162338603)	(0.53698788586114432, 3.0073755090020526)	1.0	slash	1.03059
20	M	B	B	A	A	M	N	N	A	8	3	shapes	A	0	True	150	(-2.3704663729995072, -4.5621332272503441)	(4.5827452314782882, -8.2153985130924667)	(-7.144976648304401, 0.5904034754735541)	(4.5398445781149199, 7.2283501480867116)	1.0	z	1.73086
21	N	A	B	M					M	4	3	shapes	M	0	True	150	(8.3873963782827516, 6.0744302560824153)	(-7.6774133831847502, 5.761544530086681)	(4.5510251911241912, -1.4451795922244246)	(-0.1167584987923842, -2.4994841819683034)	1.0	slash	0.746863
22	M	B	M	N	B	N	A	A	N	8	5	shapes	N	0	True	150	(4.9834466277476341, 2.3481345730780259)	(4.5265357834865068, 7.7950113927923681)	(-0.20576072419549085, -1.4895531445451482)	(5.1496599241813641, -8.2152312232740616)	1.0	slash	1.27131
23	M	A	A	B	N	B	M	N	M	8	4	shapes	N	0	False	150	(0.93224726757076049, -3.3548090682742879)	(-2.499099164185659, 2.4800645483634209)	(-7.3345871801681355, 5.6207639996824774)	(7.5792350018495256, -3.2479917432262919)	1.0	slash	1.38979
24	M	A	N	N	B	B	M	A	A	8	7	shapes	A	0	True	150	(6.6638610447985016, 3.3541657719975628)	(1.6784218498528833, 4.0240653181658956)	(-3.6116967939779245, 8.1914460411472874)	(6.7552512607211792, -5.7234151545315388)	1.0	slash	0.984868
25	M	B	A	B	M	N	A	N	A	8	1	shapes	B	0	False	150	(-7.6099984831780887, 7.9974292552878303)	(3.3695116001070442, 2.6076991650780723)	(7.7665364853180492, 5.8071737641533723)	(6.4977326419420116, -4.2556696564769769)	1.0	slash	1.31049
26	N	B	B	N					B	4	0	shapes	N	0	False	150	(-4.0543479227623607, 5.6514978677742054)	(-6.4908237447106636, -0.97228424380301703)	(8.0577082799569233, 2.328598481068795)	(4.3626938055860336, -0.46897947914376203)	1.0	slash	1.26405
27	N	B	M	A	A	M	B	N	M	8	2	shapes	M	0	True	150	(8.40909462066017, -6.707661371584372)	(-6.0136886367441482, -6.2976418177775448)	(3.6583506059316111, 8.2955966849973777)	(3.7076514289684201, 0.68786626258307315)	1.0	z	0.765343
28	N	B	B	N					B	4	2	shapes	B	0	True	150	(1.2464189035021143, -3.6831611741326435)	(-8.5608424806298249, 4.2059627475285275)	(-7.1407363651378679, -3.6950274590095651)	(1.2268357218530106, 0.87383767331275308)	1.0	slash	1.19771
29	N	A	M	A	M	N	B	B	M	8	1	shapes	A	0	False	150	(-4.1381302613323996, -0.63124868524672451)	(3.327840027023214, -4.7652174352776413)	(4.3955069917080252, 0.41454289009628731)	(8.3477192385920915, 8.3236066026267537)	1.0	slash	0.830794
30	N	A	M	M					B	4	0	shapes	N	0	False	150	(6.1211880484720478, 3.5649262191431852)	(3.2940008641573204, -5.8398046517918054)	(-5.5414246814621002, 5.1077019224130229)	(-5.3320821301003409, -2.835759605510261)	1.0	slash	0.633119
31	N	A	A	M					A	4	1	shapes	A	0	True	150	(2.078249381059603, 1.4162004950389004)	(-4.0807271010689972, 6.063772224438873)	(-8.1247230392918244, -1.1001769699821837)	(1.5712874261682632, -4.6128777813845616)	1.0	z	0.883076
32	N	B	M	N					A	4	3	shapes	N	0	False	150	(7.5791092151171711, -2.4902226550857973)	(0.77798706907462112, 1.4811249166208427)	(-5.3087615644039463, 3.7079401925860669)	(-1.3963894397612222, -5.2034541133601397)	1.0	slash	0.908415
1	N	B	M	M					M	4	2	shapes	M	1	True	150	(6.7857558026975191, 4.4832211902276704)	(-5.3173801086226815, 4.7248529598452844)	(2.7153264220873332, -3.4435835563705872)	(-2.8529232721899103, -0.025653824542398951)	1.0	z	1.05022
2	N	A	N	A					M	4	2	shapes	N	1	False	150	(6.8865211116487792, -6.7004618891028729)	(-1.9882562775075199, 7.1359012299943885)	(7.9042206396554882, 1.0011920598463604)	(-7.4483820633014801, -8.2338504649021722)	1.0	slash	0.625791
3	N	B	N	B	M	A	A	M	M	8	7	shapes	M	1	True	150	(-5.5583064199218217, 7.8191926709320292)	(-3.1621279898140751, -7.9816372570694787)	(0.60841708422107921, 2.6196577370418819)	(8.4726762653414944, 4.2773075628274473)	1.0	z	0.929311
4	M	B	A	A	M	N	B	N	M	8	2	shapes	A	1	False	150	(0.9065921048143597, 7.3425055087038267)	(-5.1090442991943963, -7.1677808799900991)	(7.9722263316353441, -0.98039743396330703)	(1.7124049192640349, 1.6214321169565657)	1.0	slash	0.656532
5	N	B	M	N					N	4	0	shapes	N	1	True	150	(-1.1301463989949401, -2.834279141043349)	(6.2431513642399512, 3.7659460243631049)	(-2.392087360379012, 8.4228283924196781)	(5.7698376643192066, -4.056017905814862)	1.0	slash	1.15674
6	N	A	N	M	M	B	A	B	B	8	5	shapes	B	1	True	150	(-4.3571352515593693, -4.1589924246546319)	(7.9542205206966408, 4.9070805714736725)	(0.19873991581799721, 7.1093668235459777)	(-2.3133202665819326, 2.8169700071415242)	1.0	z	2.26378
7	N	B	B	M					B	4	0	shapes	N	1	False	150	(-6.1484992964055394, -5.8456972176896578)	(8.0510592246418931, 2.8733978199706716)	(0.29290048825797221, -5.6719155336577254)	(-7.622343388790032, 8.6243363288807195)	1.0	slash	0.893928
8	M	B	B	A					M	4	0	shapes	M	1	True	150	(1.428079664718771, 3.718575151948178)	(2.5383299553763514, -0.40853625443908115)	(-8.5963427290657908, -4.1367603281860461)	(-3.9330074798075625, 5.1920839452169645)	1.0	z	0.724574
9	N	B	B	M					B	4	0	shapes	N	1	False	150	(-7.7455537890904402, 2.9167888187827611)	(-4.6672224162698681, -4.4017593361002261)	(8.6760107051131179, -6.6813065218709635)	(4.8260124340298063, 0.36824312973987894)	1.0	slash	0.626658
10	M	B	N	N	M	A	B	A	B	8	0	shapes	M	1	False	150	(-0.34923391033905915, 2.786460893123861)	(8.1165053601653128, -5.5642568130335182)	(1.0270035393666426, -1.660304229076293)	(-6.3899777860728619, -1.6967281925857396)	1.0	slash	0.696341
11	M	B	B	N	A	N	M	A	B	8	4	shapes	A	1	False	150	(-4.0350468946384757, -7.8718143338420301)	(-5.2554885977411248, -0.11842651073483879)	(-6.9016196077960217, 5.9098470583822724)	(1.5481880646404775, -1.8105739373916379)	1.0	slash	0.694055
12	M	B	A	N	M	N	B	A	B	8	6	shapes	B	1	True	150	(7.686404865021931, -0.5956586219246276)	(5.7471796988253292, 3.1159568510254214)	(-3.1317677696185635, -6.3923173918805718)	(-1.2383980640184955, 8.5101495982097788)	1.0	z	1.08765
13	N	A	B	M					M	4	3	shapes	M	1	True	150	(8.3872065631444421, -1.7831844376319639)	(3.2865974793887744, 1.6115662808945004)	(-5.7319897186530522, -7.4689243959676368)	(-7.4020296732308353, 5.922863032275119)	1.0	z	0.823078
14	N	A	N	B	M	A	B	M	B	8	1	shapes	A	1	False	150	(-6.3032777829165401, 4.2809362954794423)	(8.3388033157781898, -8.2811522609300035)	(-3.054558629196352, 1.3155346447222769)	(3.3839647277059051, 6.5188274579123462)	1.0	z	1.60266
15	N	A	B	B					M	4	3	shapes	B	1	False	150	(-7.2070796054832513, -7.9400267401661129)	(3.7809615475900191, -2.9953534620744593)	(3.8860474046967415, 4.8467208019924559)	(-8.5452703847370728, 4.4859354816476529)	1.0	slash	1.04506
16	N	A	A	M					N	4	0	shapes	N	1	True	150	(1.0877682102605117, -3.8155835997611556)	(-7.3957414324069877, 0.073770684140162857)	(7.6159974941759216, 4.1100535311329089)	(-5.4556290714907032, -3.6801553029533354)	1.0	z	1.38671
17	M	B	B	M	N	N	A	A	B	8	1	shapes	B	1	True	150	(6.3053307410441999, 5.9499815109432532)	(-2.0780714853301578, 3.63995612992308)	(5.9717431352644237, -2.5164208643584249)	(7.3580829896346351, -7.0464239435376719)	1.0	slash	2.10887
18	N	B	A	A					B	4	1	shapes	B	1	True	150	(3.0141614727085297, -1.7443365277411651)	(-6.0100226160889356, -0.54987881108170988)	(2.3190490081657167, 5.2008175806476071)	(-4.5229957114588446, 8.3888629407092914)	1.0	z	0.921876
19	M	B	B	A					A	4	3	shapes	A	1	True	150	(0.41109002285567442, -3.5422397949378333)	(-5.5095699534372997, 6.8527482553251637)	(5.7932038118757134, 4.2469142575151473)	(-8.4373300857792266, -3.0926983563467099)	1.0	z	0.503979
20	M	A	M	B					M	4	2	shapes	M	1	True	150	(-2.2111916668089648, -4.1197063349694893)	(2.8950121094498513, -8.3117881829771942)	(-7.5535812484656439, 0.69732548545959006)	(7.0349370638792976, 7.0267981912163524)	1.0	z	1.52511
21	N	B	N	B					M	4	2	shapes	N	1	False	150	(6.6996857940208248, 4.2284036289829778)	(-4.0985731382946922, -5.3636903005686589)	(2.2307779427623746, -2.7393633685948293)	(-5.276714624737882, 5.6013691701988559)	1.0	slash	0.918268
22	N	B	N	A	M	B	A	M	M	8	7	shapes	M	1	True	150	(1.4280600467281843, 0.7686797682393447)	(-8.6338774494473398, -1.8272673219309281)	(1.3768302796413803, 7.2319236592402358)	(8.4755593348371043, -0.74818365863085567)	1.0	z	0.721888
23	N	B	A	B	N	M	A	M	A	8	1	shapes	B	1	False	150	(0.40134630787807346, 8.2413351158557688)	(4.7651051274483596, -2.1806092948189093)	(-2.7082470313601776, 3.2834522466416907)	(-0.089154325525894862, -0.019685297688596393)	1.0	slash	1.13156
24	N	A	M	A					N	4	1	shapes	A	1	False	150	(5.13207117124748, -2.5060964196956226)	(-8.7066393044322048, -4.6257801608775244)	(0.46030929881892035, 1.8471354322189093)	(-4.1152448386463831, 5.0640190940431378)	1.0	slash	0.822009
25	M	A	A	M	B	N	B	N	B	8	6	shapes	B	1	True	150	(-0.49164274769015748, 7.2592527913891587)	(5.1963929089634071, -6.1639619470715816)	(5.0680471597861914, -1.8764036289038453)	(-5.3457447908070446, 5.0780061688479226)	1.0	z	0.818913
26	N	B	B	N	A	M	A	M	N	8	7	shapes	M	1	False	150	(-1.6366614794413019, 2.4374544607226785)	(0.91507690064461755, -8.0296541949490301)	(-4.5659694069328243, -2.4135265740283733)	(5.7265561066898947, -4.5684373269603347)	1.0	z	2.54445
27	M	B	A	M	B	A	N	N	A	8	7	shapes	N	1	False	150	(4.6893671998091548, -5.7992371480065277)	(0.25772096398981681, -4.5224192360147946)	(-5.9745785052376341, -0.43808417752633311)	(-7.2376273426200903, -7.7417251890240468)	1.0	slash	1.26202
28	M	A	N	B	N	A	B	M	M	8	7	shapes	M	1	True	150	(7.6177064335730229, 8.0350131623032333)	(-0.7715493604237551, 1.6139504261880138)	(0.49054378923451658, 7.8014165832915943)	(-0.76405756490683174, -6.0983122200828195)	1.0	slash	1.79598
29	M	B	N	M	N	A	B	A	N	8	0	shapes	M	1	False	150	(-1.2831732134593272, 7.4633349911113562)	(-2.1424786917593064, -1.6027925172811139)	(0.44204341681102122, -7.6320660554931061)	(-5.9166467093644739, 6.0842804894389904)	1.0	z	1.64517
30	M	A	N	A					N	4	0	shapes	M	1	False	150	(7.3031532000819901, -0.55607995105003205)	(-1.3381947872781339, -7.9890282305666434)	(0.46105080896289685, 5.3778746663042316)	(-6.2750704813750549, 1.9069024619473325)	1.0	z	1.16021
31	N	B	M	N					A	4	0	shapes	N	1	False	150	(2.6837068108568829, 5.4333338195321073)	(-7.555743018618684, 1.7412783771107527)	(7.1895888983147032, -6.0102102558657009)	(-8.2983791222261178, -5.9590972953406993)	1.0	slash	0.814738
32	M	A	B	A	N	B	N	M	N	8	4	shapes	N	1	True	150	(-0.22187972461910732, 5.6125161637447807)	(1.6056288779969812, -8.4405196032548186)	(-6.9142821798187839, -2.4334718790758636)	(-7.6957895492529129, 4.3602623444318525)	1.0	slash	0.886121
1	M	A	M	B	A	N	N	B	N	8	6	shapes	N	2	True	150	(-1.1165447551780039, 1.695720023407322)	(-8.522873595164139, 0.51411633518853428)	(-0.065364009193471517, -6.1394961177944491)	(-3.8808624955121385, -4.6863973489302433)	1.0	z	1.38058
2	M	A	M	A					A	4	1	shapes	A	2	True	150	(1.7012378182359544, 3.5942680237527327)	(-3.0609411997920422, 0.25092205547025692)	(1.1242150631755852, -3.8624883043731089)	(-7.5709408743966158, -4.6434674975259149)	1.0	z	0.655457
3	M	B	N	B					B	4	3	shapes	B	2	True	150	(-2.3620837621880186, 1.8501848692132814)	(-7.5773273741031266, -0.99295374698754912)	(5.1517155304797999, 4.6863671907719127)	(1.5238561706934952, -6.0872240417284829)	1.0	slash	0.514797
4	N	B	N	A					M	4	1	shapes	B	2	False	150	(1.9674724594302031, -7.74281082052741)	(7.1705294047650909, 2.3506821514895151)	(-1.9886553444450508, 6.3475095487382998)	(-0.4945626290036742, -1.7104919381452897)	1.0	slash	0.883033
5	M	B	N	B	N	M	A	A	N	8	7	shapes	A	2	False	150	(4.5678416121624483, 5.2392288258902155)	(-3.5647335173386079, -8.539481573720046)	(-2.1915811861756076, 0.73730047908942709)	(-7.1767335682822395, 5.6169644645409686)	1.0	slash	0.974185
6	M	B	A	A					B	4	1	shapes	B	2	True	150	(2.4804044033285333, 3.4597838454731331)	(-6.5742965198224059, 4.4413872523876297)	(0.77899466927344285, -6.7688778270921084)	(-1.0102295310447209, -0.74167886197879085)	1.0	z	1.04392
7	M	A	M	N	B	B	A	N	M	8	4	shapes	B	2	False	150	(-4.8674188858199958, -3.947192384336315)	(-8.1075721970541466, -8.1241944160097486)	(4.1293657050762942, -1.369246812613679)	(2.3905316786885837, 8.479414567258182)	1.0	slash	0.829442
8	N	B	A	M	B	M	A	N	N	8	2	shapes	A	2	False	150	(3.9975286897115474, 8.7295001870351427)	(7.7461595709706117, 4.201033989460683)	(-1.5345500556350951, 2.344384325315291)	(-7.1055635815765239, 6.9304137981197584)	1.0	slash	0.985168
9	N	A	M	M	A	N	B	B	B	8	6	shapes	B	2	True	150	(-7.5347259821601842, -0.86253882725115627)	(-2.4733719226041844, 3.0768285389710375)	(7.8260829747439082, -6.2189957363854278)	(2.7497322947841809, 7.1006009729480137)	1.0	z	0.905052
10	M	A	M	B					N	4	0	shapes	M	2	False	150	(6.6386202980572051, -5.6124745706842205)	(-7.924309490759641, 3.8356536721140824)	(6.0540871726723005, 8.4771764626898189)	(-1.8646190449101301, -4.7071333444449399)	1.0	slash	0.780466
11	M	A	N	M	B	N	B	A	B	8	0	shapes	M	2	False	150	(-2.1602935784970221, 5.7307313583978878)	(8.5006223027602132, 7.7295504407665305)	(-6.4821146662609674, 4.1186617862378956)	(-8.3625778690534123, -5.5724153934464207)	1.0	slash	0.890736
12	N	A	B	N					N	4	3	shapes	N	2	True	150	(5.4456949093605953, -1.9753554799848105)	(-3.476844314195092, -2.3077846868810417)	(-4.8575929943898277, 2.7334971276559195)	(8.4706562690969598, 8.6241861637805144)	1.0	slash	0.857696
13	N	A	A	M					N	4	0	shapes	N	2	True	150	(-3.7491273004247949, 7.7620416497532396)	(5.0903985001335368, -0.31152799209584892)	(4.3334212549026372, 4.439585408841662)	(-8.2199699230436565, -3.234067082500979)	1.0	z	1.23004
14	M	B	N	A					M	4	2	shapes	N	2	False	150	(5.7918424333541019, -5.3846925909180392)	(-1.533271030577656, 3.5864878880710886)	(2.7794333105655689, 1.8335031712283865)	(-2.830190520767518, -5.909870385276335)	1.0	slash	0.697799
15	M	A	M	N	A	B	N	B	M	8	0	shapes	M	2	True	150	(-7.1446370897313427, 6.0665705386420754)	(3.6932756226828491, 7.7703798859131616)	(4.6269259746729485, -5.758508298876837)	(-2.1707365420861695, 4.1240582255701721)	1.0	slash	0.792572
16	N	B	N	B	M	M	A	A	A	8	0	shapes	N	2	False	150	(4.6549652169251097, -6.77429138293021)	(2.2825731651568741, -1.9446357601889463)	(-3.6751521604567721, -2.4101351771881347)	(-3.6693327512990965, -8.0102355286997113)	1.0	slash	1.02803
17	N	A	B	N					B	4	2	shapes	B	2	True	150	(5.0406193818406582, -6.8409204283291594)	(-3.426226272456268, 1.0500182307538779)	(3.8766326046031949, 3.1182680140922905)	(-4.1619744185705621, -8.2376085904251948)	1.0	z	1.20598
18	M	B	B	A					B	4	3	shapes	A	2	False	150	(-3.7490642887776628, -6.659612392097511)	(-8.2541406086450539, 5.438772116737276)	(0.60670362841154457, 6.9918043537539436)	(1.9839827212047325, -5.7094887838509187)	1.0	slash	0.797926
19	M	A	A	N	B	N	M	B	N	8	6	shapes	M	2	False	150	(-3.8204353454128341, -2.5751364724404446)	(4.2925850464170701, -6.1508992985273716)	(-4.0928062483048695, 5.2286742334031633)	(-8.2445038144792449, 4.9306589417172972)	1.0	z	1.1698
20	N	B	M	M					A	4	0	shapes	N	2	False	150	(3.3766889214839271, 0.27348040761090076)	(-8.1007206406134848, -1.6578844580645127)	(-6.7878753775493346, 5.9869961270723309)	(0.33619665022017564, -6.5433347795428363)	1.0	slash	1.12083
21	M	A	M	A					N	4	3	shapes	A	2	False	150	(-3.4838941161529764, -3.4507457947344431)	(-6.6831578049210831, 0.96246958685154205)	(2.7895996448939293, 7.0714085790406536)	(4.1995811204855649, -7.1564041737713504)	1.0	slash	0.610492
22	N	B	M	N					A	4	1	shapes	B	2	False	150	(-6.292663538366341, -0.25922053603345674)	(2.2541706959655041, -2.4933091803761007)	(2.5710966634734227, 6.4217830353401126)	(-2.5062171695003448, 3.7435968937450124)	1.0	z	0.736171
23	M	B	N	B	M	N	A	A	M	8	0	shapes	M	2	True	150	(-5.9976909809075876, -6.2320824011592464)	(-2.0335586261758376, -0.43500130740579479)	(4.7448732159815687, -7.6233169207521438)	(1.7690175112067799, 4.4221213752061175)	1.0	z	0.872101
24	M	A	M	A	N	N	B	B	B	8	6	shapes	B	2	True	150	(1.1836049017098667, -3.1938399572428242)	(-6.3653556163070943, -7.1844862824560645)	(-0.032704528818987555, 1.9351424856277308)	(-5.9097175603679499, -1.0356159863620977)	1.0	z	0.907125
25	M	B	M	N					A	4	3	shapes	N	2	False	150	(8.1938712925920498, -1.0311345562018577)	(-7.168351459191479, 1.3386841542059909)	(-3.8043034913554044, -6.5003188673742489)	(3.4574736337091387, 5.3868879774893728)	1.0	z	0.845922
26	M	B	N	N					B	4	1	shapes	B	2	True	150	(5.8985704719108103, 3.6376227410624384)	(1.1786665727666801, -2.0148296921747004)	(-7.0418378737533605, -6.7317223482266488)	(-7.0688762675421231, 5.0062978109462577)	1.0	z	1.1089
27	M	A	N	N	B	B	A	M	B	8	0	shapes	M	2	False	150	(-4.0496852790630937, 0.11540272505730798)	(6.8979720039248207, 2.5165771482762533)	(-8.6308446941020325, -3.2658106036608965)	(-2.8564288436492262, -6.7514518274484283)	1.0	slash	0.762472
28	N	A	M	B					B	4	3	shapes	B	2	True	150	(-3.4727870512247279, -2.5392825415149307)	(0.94818904985645425, 3.7586770961780864)	(0.98789617140627151, -4.4362624276653921)	(-5.5148961009799597, 7.6214068788879104)	1.0	z	0.700003
29	M	A	N	A	M	B	N	B	M	8	4	shapes	M	2	True	150	(-7.8180544344898344, 8.2565424070352691)	(-0.37276964821028358, 7.9146316127559651)	(1.1700636676515792, -7.5069919702138925)	(0.23120322281169869, 2.1748257527203112)	1.0	slash	1.45222
30	M	B	A	N	B	A	M	N	A	8	5	shapes	A	2	True	150	(-8.7392919826583455, -4.2821797163743147)	(6.0306075190191084, -2.0975067485361825)	(-0.012721646579665347, -1.74682440525691)	(4.6107933524007247, 3.774257991826417)	1.0	z	1.14738
31	M	B	B	N	N	A	M	A	A	8	4	shapes	N	2	False	150	(-5.1626979578686871, -3.5057154232465759)	(4.6951414870849781, -5.6043906176655067)	(5.9653685623887434, -0.36332061011336769)	(-3.7999063366443835, -7.3559578957486087)	1.0	slash	0.807077
32	N	B	B	M	A	A	N	M	B	8	2	shapes	B	2	True	150	(-4.8233113623772663, -6.3129346437355416)	(3.8743781751547743, 5.1216653501061611)	(-3.3509957614334001, -0.05385880688564626)	(2.4987380645157202, -5.6610455915260518)	1.0	slash	3.39059
1	N	A	B	M	M	A	N	B	A	8	5	shapes	A	3	True	150	(2.9973991559386661, -1.6945669601705751)	(-8.4930739648483478, 7.8816255108121496)	(3.7519001174641282, 2.4596726896945356)	(8.644196082870014, 6.9587692878664491)	1.0	z	1.19607
2	M	B	M	N					M	4	0	shapes	M	3	True	150	(4.6031742781432197, 2.9648784550456693)	(-2.8515038266583499, -8.531466992794428)	(-1.3752837347457882, 1.3427858013849328)	(5.6108261740042433, -3.8903720014402499)	1.0	z	1.07621
