TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
7	N	A	N	M	M	8	3	shapes	M	3	True	24	(0.8251956854655571, 1.4743478965177701)	(5.7002899849820938, 0.79655243037452905)	(-0.67084971405915184, -3.8876974451708897)	(-4.4677849889221681, 7.9844528961929022)	1.0	slash	0.758187
8	M	B	N	N	A	4	3	shapes	N	3	False	24	(4.2017088543540897, 7.4078494473413663)	(-3.0423120490350124, 4.152999080448577)	(5.0974804056709999, -1.7737270290050127)	(-2.6185807949195441, -5.0401646425230791)	1.0	slash	0.807697
9	N	A	M	B	N	8	0	shapes	N	3	True	24	(3.8571225222246834, -1.0304457202028789)	(7.1912083114500369, 1.8167119949949928)	(-6.7788015999014348, 3.8785818484670536)	(2.6865644702796718, 7.3210187042898234)	1.0	slash	2.38744
10	N	A	B	B	M	8	4	shapes	A	3	False	24	(7.4206705647925233, 5.146438464394766)	(-5.7765496684418594, -4.4322024510264155)	(-5.1443339462178681, 1.6298455799186691)	(-1.1952063224030605, 6.3960892977180794)	1.0	slash	0.714982
11	N	B	N	B	N	4	2	shapes	N	3	True	24	(-1.5639097639768114, 2.9892597667954171)	(-1.8912949521058602, -7.8103595270403519)	(2.7228852040641449, 3.2474416854085799)	(8.740739843577515, -7.7412009627982687)	1.0	z	0.678557
12	N	B	A	A	B	8	2	shapes	A	3	False	24	(5.531316682300444, -0.94424989314043284)	(-1.247691320478717, 6.8509677977208838)	(-5.6621723394294436, -1.5174156826178677)	(5.5909466519568625, 3.1025328424582614)	1.0	z	0.73234
13	M	B	A	M	M	8	1	shapes	B	3	False	24	(-5.6758903447655094, 6.7048513877333153)	(1.2887082409498571, 1.0969083173513212)	(8.2408466341469477, -5.57611688594816)	(4.3868598899521913, 6.3554355111774647)	1.0	slash	0.533892
14	N	B	M	N	M	4	0	shapes	N	3	False	24	(-7.0548213421522803, -1.6503730025670826)	(-2.843043751754549, 5.8421287229770051)	(5.3182157625299951, 4.5096845492586031)	(4.7884715835853378, -5.4709061611259608)	1.0	slash	0.133541
15	M	B	B	B	M	8	4	shapes	N	3	False	24	(-2.7776434228817415, -3.5123970155629554)	(5.9280622413103607, -2.986672058384948)	(-4.7255677010954917, 3.800251575662827)	(2.3625115418164064, 3.7078386579433786)	1.0	z	1.59325
16	M	A	N	M	A	8	1	shapes	A	3	True	24	(-0.75823459677810057, -4.6168646722991555)	(-2.2177028055393739, 3.6748684390927888)	(-6.9792494381731291, 4.1563229697426927)	(4.4418141092048611, -1.5734238198547059)	1.0	slash	0.686783
17	N	B	A	M	B	4	1	shapes	B	3	True	24	(-5.3143782195594778, 4.6011742062158056)	(2.747048470083751, -0.034167517705107286)	(-7.6516478187836841, -0.59072109730825595)	(6.9065665476902414, 0.095378624281481805)	1.0	slash	0.886616
18	M	B	A	N	A	8	5	shapes	A	3	True	24	(7.6991778226705812, 8.6528158513620426)	(-4.6477074504716791, 4.4327199062227471)	(3.4435948460370369, 7.460523016482135)	(-8.2851168370408068, -0.92088876304861778)	1.0	z	1.13807
19	M	B	N	B	N	4	0	shapes	M	3	False	24	(8.2418421443858492, -6.6629185651176881)	(-7.1652864173906048, 0.46039403583698579)	(-0.058906481922686993, -1.5947756128696984)	(1.3389368817814233, 3.8716385531884789)	1.0	slash	0.799707
20	M	B	B	B	M	8	0	shapes	M	3	True	24	(-6.3866619227053114, 2.5508215442326136)	(-4.863839940396316, -2.678253472243151)	(8.0032662957182339, 4.5344448517521254)	(-5.16974486194853, 6.8484651751431169)	1.0	slash	1.19747
21	M	A	A	B	N	8	5	shapes	M	3	False	24	(-8.4059076410916767, -5.195164009334011)	(1.0659391134363698, 0.04643102954648981)	(6.1315377317335802, -6.6752403273088721)	(4.7059920376175004, 8.1665120285463217)	1.0	z	0.39518
22	M	A	N	B	A	4	0	shapes	M	3	False	24	(7.1328606451691599, 5.9143846814570029)	(-0.13624544195386967, -3.0111910583520221)	(-3.0512221079783446, 7.3676679834262089)	(4.36652205735788, -7.4556934096113761)	1.0	slash	0.57474
23	M	A	B	A	B	4	2	shapes	B	3	True	24	(5.682951086769652, -1.6737908426856043)	(3.1064889096443693, 6.1830908684674206)	(-5.2760772510173766, -0.23440761589398207)	(-8.7096854626059219, 3.3222546766221761)	1.0	slash	1.03842
24	M	A	N	B	N	8	3	shapes	B	3	False	24	(6.1841363556875919, -3.7740593456364939)	(8.3320042552553737, 1.5734498833837183)	(4.4856955612833378, 5.6996986079036898)	(-6.1903871786974891, -3.2959393969608195)	1.0	slash	0.899977
25	N	A	M	N	A	4	3	shapes	N	3	False	24	(-6.4137211974278427, -2.3239172587117345)	(1.2223037194972513, 8.4513394157883752)	(7.2271453047605814, -7.8920445111744444)	(-8.1187996659836141, 8.4418138762653996)	1.0	slash	0.561688
26	M	A	B	B	N	8	7	shapes	N	3	True	24	(-3.859622730456163, -6.6031227669968544)	(-1.3340377818486324, 0.17252347558841841)	(5.3392507711959638, -5.0825580972742621)	(-6.5560723576198843, 6.2080958380808617)	1.0	z	1.02141
27	N	A	B	M	B	4	3	shapes	M	3	False	24	(3.7074394668799684, -0.67904362879540336)	(-3.4602738442726722, 3.75054853185482)	(-8.6340373917164559, -6.9364888509742064)	(0.79711965137418339, 2.7371324193615241)	1.0	z	1.48305
28	N	B	N	A	B	4	1	shapes	B	3	True	24	(-1.5763696312158508, 3.7823311389793464)	(-3.8701873561207139, -1.9408235276079875)	(0.20686438064840118, 8.5253726240402834)	(5.9202473014367438, -5.5187646141572051)	1.0	z	1.07668
29	M	B	A	N	M	4	0	shapes	M	3	True	24	(3.8252066037935464, 3.0339844125995246)	(5.3830677665635669, -5.9568255608206062)	(-8.3911434893869412, -0.78199698890736524)	(-3.5655084539438739, 4.564011614088173)	1.0	z	1.17609
30	M	A	A	N	B	8	0	shapes	M	3	False	24	(5.8718813298761159, -8.2704099878261168)	(-5.1568512286160653, 8.4862124935138077)	(3.4252872906815437, 8.4700804832470595)	(-8.7438450242354655, -6.9331732188091548)	1.0	slash	1.93779
31	N	A	M	N	B	4	3	shapes	N	3	False	24	(1.0645719961619893, 6.1389113246960285)	(-1.6254537038689225, -3.8175187962191286)	(-3.2547578900449823, 7.7425736714355295)	(0.55693771601330866, -7.2847314641388561)	1.0	slash	2.62332
32	N	A	N	B	A	8	4	shapes	A	3	True	24	(-1.5926592389881442, -8.6552515486758494)	(-0.80051665524627769, -3.2264721079736587)	(-2.9477554831626724, 4.6541933651125795)	(6.2488549097383412, -0.32605052672990453)	1.0	z	1.34286
1	O	D	O	C	C	4	2	shapes	O	4	False	24	(6.6527388527315754, -7.732254914533601)	(-0.31295695507720822, -5.3346316317655535)	(-3.956075412902333, 3.6118113472670519)	(4.5376925654230149, 3.6760205348911601)	1.0	slash	1.72839
2	O	C	D	D	C	8	1	shapes	C	4	True	24	(-6.9061620565618291, -6.945190722422848)	(8.5697822162878907, -5.9120731257233388)	(2.9687787085703405, 8.56365869075562)	(0.73823152405992154, -0.13827337567369113)	1.0	z	1.3243
3	O	D	O	O	P	4	0	shapes	O	4	False	24	(-5.4914614711686784, -4.0987358410689314)	(0.56791614029322091, 6.1018331192684627)	(-4.4889581823601556, 7.122940492989196)	(2.9858652425792247, -5.6942378498831427)	1.0	slash	1.58985
4	P	C	P	P	D	8	7	shapes	D	4	True	24	(4.0669859574176659, 1.9097478062205848)	(6.9019591949736938, 4.9718847809329034)	(-4.6388055679230371, 6.0136456766129385)	(-3.9679527306745923, -6.7149731753431912)	1.0	z	1.45352
5	O	D	P	O	C	8	0	shapes	O	4	False	24	(-3.1502180811126959, 1.1738671163088714)	(6.5294789773770567, -4.3220883352548292)	(7.8605887692883911, -8.5829501758608959)	(-6.0578639670362406, 8.5987964162804538)	1.0	z	2.23913
6	O	C	P	D	P	4	3	shapes	D	4	False	24	(-6.5278019991429952, 7.5591569844290056)	(-0.96953689349558037, -5.2132753122768136)	(3.7950491069696106, -8.1267825778787071)	(7.5809865912071075, 0.51285257787156979)	1.0	slash	1.60844
7	O	C	C	C	O	4	2	shapes	C	4	False	24	(0.99573161877905036, 5.269342532596065)	(6.6319283736488277, -3.2154050801437535)	(-5.1165879881139187, -5.547313872802162)	(-8.0876662521896865, 8.1129645954841223)	1.0	slash	1.34399
8	O	D	P	P	C	8	7	shapes	P	4	False	24	(3.8714197579775966, -1.8148099191812888)	(-3.485916685473522, -7.0651280498806424)	(6.2373033816343888, 8.2824801473235752)	(-7.9473339724140244, -5.5994921655460503)	1.0	slash	1.7997
9	P	C	P	P	P	8	7	shapes	O	4	False	24	(-1.9405006892024215, -5.2299897703704792)	(-2.4613064742441662, 7.8644658405209853)	(0.8263300450882447, 3.0247006529417124)	(6.7980511283306058, 3.0961556595751087)	1.0	z	1.35541
10	P	D	D	C	D	8	1	shapes	D	4	True	24	(5.0064923906604406, -6.0088056048871357)	(4.456623279032625, 1.6210006120256928)	(-0.055248989455261466, 7.082809082384621)	(6.8271331201168231, 4.8882663795884458)	1.0	z	1.21687
11	O	C	P	O	P	4	3	shapes	O	4	False	24	(-2.3272680922979747, -6.0358408516815176)	(3.5496481529791648, -5.3251979040851154)	(-0.31154072098298258, 3.2240253396978602)	(5.0258727538804013, 3.4114306523352909)	1.0	z	1.27249
12	O	C	P	O	D	8	3	shapes	O	4	False	24	(3.685991782908939, 6.2888928215026176)	(2.9223275058015741, -6.3841182076645548)	(5.2309117306717514, 1.2109506188353762)	(-5.7049294738514877, 0.28441563837295902)	1.0	slash	1.24606
13	P	D	C	O	O	4	1	shapes	D	4	False	24	(2.0404714441913647, -3.5007903801129991)	(-6.8721956442207413, 2.828202913521757)	(6.8773247652397984, 2.4378608206142545)	(-3.5077500433309536, -0.700540934484426)	1.0	slash	1.20769
14	O	D	O	O	D	8	4	shapes	O	4	False	24	(5.8672613566650806, -3.0912934357969508)	(2.0557954212110641, 3.6371545827662093)	(0.24140992260730698, 7.7759470362047836)	(0.96677055914496357, -3.6146400857601586)	1.0	slash	1.31532
15	P	C	P	C	C	4	0	shapes	P	4	False	24	(-7.5471491156655848, 3.275044098306088)	(2.9891603001348983, 3.966412599741771)	(3.751842616103044, -6.3853219343876955)	(-6.424261167361216, -5.7366627638382299)	1.0	slash	1.37696
16	P	D	D	C	C	4	3	shapes	C	4	True	24	(5.0441694144934637, -4.5471608339425194)	(-2.0090242371093341, 0.78628845623688903)	(-7.9084194059164306, -2.0372629179461752)	(2.1128743276614532, 5.1378409353538057)	1.0	z	1.15852
17	P	C	P	P	D	8	6	shapes	P	4	False	24	(-1.0267177229091713, -4.3155609708526601)	(7.1272170842982838, -6.9240041126868981)	(-7.2294800895036548, -6.7984502420870099)	(1.671670552108619, 6.5486787546086571)	1.0	slash	1.36417
18	O	C	C	C	C	8	1	shapes	C	4	True	24	(-5.7647002724150651, 4.7148693031303122)	(0.28830005708568862, 7.0333952861433957)	(-0.70691077710384498, -0.94722712466864323)	(5.477896565159309, 3.0201875870721349)	1.0	z	1.14384
19	O	D	O	O	O	4	3	shapes	O	4	True	24	(-3.013566919223357, -8.189729536138401)	(7.4982292425078185, -8.444340177959921)	(-5.9927820026804044, 6.3549480629198882)	(0.97962778960340913, 7.0678776250008646)	1.0	z	1.46934
20	O	C	P	C	O	8	4	shapes	O	4	True	24	(-2.1877400579320128, -7.5982544570785064)	(-7.1543631988187339, 7.1782431028835791)	(4.3095906543803331, 3.8052646924697111)	(-0.10729921335620674, -2.3014098454101415)	1.0	slash	1.61107
21	P	C	D	C	D	8	2	shapes	D	4	True	24	(5.178270130171656, 7.509425594493365)	(-2.8067095835570832, -0.54686545927550512)	(5.7999714644803593, -0.18018865316873978)	(-3.7960838824689693, -5.7573765189949295)	1.0	z	1.26999
22	O	D	O	P	O	4	0	shapes	O	4	True	24	(-0.32258990772415252, -0.062373747102604682)	(3.6775216686244558, -4.1039480433676809)	(4.9319085306660551, 7.7189275225305103)	(-7.7321952174589974, 3.7959143529636332)	1.0	z	1.38424
23	O	C	D	D	P	4	0	shapes	O	4	False	24	(-7.4542512522427762, -1.1658802771508538)	(6.0331940637804546, 2.3594462909759937)	(-3.386805774889706, 4.8838527162223624)	(6.422593562902529, -6.0376327480363106)	1.0	slash	3.77372
24	P	C	D	P	P	4	3	shapes	P	4	True	24	(8.2115009986520739, -3.1107892423836505)	(3.3666957933370441, 0.81239562638010554)	(-4.5322375491209828, -4.8769817175740684)	(-1.6776415407026555, 5.995208141834345)	1.0	z	1.17332
25	P	C	O	O	P	8	4	shapes	P	4	True	24	(6.5575774624657175, -6.499582195094554)	(-5.6329232528715227, -8.042398759419461)	(6.8804228046947227, 7.4041883722562538)	(-6.4346227750678171, 1.0598155373061946)	1.0	slash	1.30101
26	P	C	C	O	C	8	1	shapes	C	4	True	24	(-2.8704506357136195, -5.1940979451683411)	(2.8372767135654442, -5.9108460913496854)	(4.972058642072966, 0.59967213407792386)	(-3.1411478059207614, 4.8677075503395617)	1.0	z	1.07045
27	O	D	D	O	O	8	5	shapes	C	4	False	24	(-3.4697042282468562, 3.641143304912962)	(1.2598354139444492, -1.3494190846084457)	(-2.80847106059068, -0.61287095780102874)	(-5.0634954907396876, 7.467873921094867)	1.0	slash	1.07821
28	O	D	O	D	D	4	1	shapes	D	4	True	24	(2.8518855105499856, -0.02052963097920113)	(4.2732656851862512, 7.8390076230853971)	(-2.5733713894456685, 5.4155641529694254)	(-7.1130903138235819, -2.6669568967329127)	1.0	z	1.11978
29	P	C	O	C	C	4	3	shapes	C	4	True	24	(3.8147381550026918, -2.3684604341876581)	(-7.6236453765046743, -3.7527418692844599)	(-4.8193635490491449, 3.6944389033838441)	(1.8376596159233944, 6.5908449438327921)	1.0	slash	1.3853
30	O	C	D	O	D	4	2	shapes	D	4	True	24	(-0.79765808151711681, 8.1470180965814905)	(7.7553082417648582, 6.3336241135919931)	(-4.8257910580161427, -3.9797348105290062)	(0.4799852525058359, -6.8336020071093824)	1.0	z	1.03107
31	O	D	C	P	D	8	3	shapes	P	4	False	24	(3.3882496533769935, -3.1255650286916117)	(-4.8944875802522603, 5.4411956220718238)	(-7.5023203732170085, -0.14553820915993576)	(-1.3899350705933555, 0.83859048719976492)	1.0	slash	1.3887
32	O	D	D	P	O	4	0	shapes	O	4	True	24	(1.4374966518800729, -7.723035775770172)	(-6.9741807942938987, 2.7608873332334731)	(7.8847324416609759, 3.2204663348380826)	(-3.3120693562196672, -0.042771979799082871)	1.0	z	1.24829
1	Q	E	R	Q	Q	4	3	shapes	Q	5	True	24	(2.3444161428056027, -1.6310908512736209)	(1.2489046599317959, 2.3634001455692264)	(-5.2655848342756322, -7.2079521120153602)	(-7.984539784995623, 3.0348976999407462)	1.0	z	1.21385
2	R	E	F	E	F	8	6	shapes	R	5	False	24	(6.0784849731178099, 2.6170451673167978)	(-4.0105903737537387, 0.29261269918793076)	(0.18056716406861817, 5.9925014332148194)	(-8.5500550818175451, -8.1747332728672042)	1.0	z	1.26943
3	R	E	R	E	E	4	0	shapes	R	5	False	24	(2.0388415896950036, -3.7288219414711774)	(6.2211415878096776, 6.5238204931684365)	(-5.2729785637534565, 6.6526180308583243)	(-4.3288916205160559, -1.2462986912319813)	1.0	z	1.30506
4	R	F	Q	R	R	8	3	shapes	R	5	True	24	(8.10304425247217, -1.4137143941505252)	(2.3773372614821984, 3.2018044604091322)	(3.3555993664823109, -8.3335171477100527)	(-8.1527555127999456, 1.4349871654876711)	1.0	z	2.85669
5	Q	E	F	R	E	8	7	shapes	E	5	True	24	(-0.039211578150196047, -7.3229392545710583)	(3.5904303791414911, 7.2759205950651769)	(3.1687910430849353, -0.97864547976945548)	(-7.4614073694754612, -7.7190254598797434)	1.0	z	1.33822
6	Q	E	Q	F	F	4	0	shapes	Q	5	False	24	(5.8921476683866238, -4.9340497962038246)	(-2.6520622969365277, -1.7032984814140644)	(2.7343329820855011, 4.5341768519398702)	(-8.699713665419015, 6.918914588617314)	1.0	slash	1.0717
7	R	F	E	E	R	4	0	shapes	R	5	True	24	(1.4142531622186407, -6.3330549417747406)	(-3.6961407072210113, 5.8189911637575804)	(6.1234165422073321, 6.5143939606915655)	(-8.3057398070298163, -1.540972325309772)	1.0	slash	1.65951
8	Q	F	Q	R	F	4	0	shapes	Q	5	False	24	(-8.7235321045027252, 0.05432447447911315)	(1.7800347187620229, 1.6541276789370194)	(8.2188128470789685, -0.41979917862473393)	(-1.367700411239265, -7.9038297228323966)	1.0	z	1.12915
9	Q	F	F	E	F	4	2	shapes	F	5	True	24	(8.0932933919054122, 2.3284072254050194)	(-2.4426676095957696, 8.3500662030548867)	(-0.32018310452361654, -6.0993629782344687)	(3.9494752646452653, -4.6044240145707933)	1.0	z	1.31237
10	R	F	R	R	R	4	3	shapes	R	5	True	24	(-3.3164095328156948, 4.7133475084746745)	(5.0506555069641905, 7.3584273049982478)	(-7.9589332917346374, -1.6323233282114895)	(6.2321700735851646, -3.9350838347090127)	1.0	z	1.00435
11	Q	E	Q	F	Q	8	6	shapes	Q	5	True	24	(-8.3496253043374455, 3.3503615459102765)	(6.9838550580169905, 1.6992987948983984)	(-2.2170955521736317, -0.50981206689407621)	(6.6992977812311754, -5.5962046082335375)	1.0	z	0.949821
12	R	E	Q	F	E	8	7	shapes	Q	5	False	24	(-8.706216357093826, 6.5388788005699734)	(2.3379928784158643, 7.0041164588403326)	(-0.88840365662744958, -1.4879779102842798)	(4.9611293038995239, -4.2136120461404492)	1.0	slash	1.38162
13	Q	E	R	E	E	8	0	shapes	Q	5	False	24	(-6.1697896215847514, 0.42507089394014486)	(2.5406155663891568, -1.9154886713186681)	(4.8510704256099046, 5.2833983730191978)	(7.7914172852701533, -5.2323085056406988)	1.0	slash	1.21519
14	R	F	F	R	F	4	3	shapes	R	5	False	24	(3.004733968835918, -4.3901079449983165)	(-5.9175224487102147, 2.6593557006750626)	(-8.3317586446848448, -4.4406883129886552)	(6.1616632844259858, 7.6719825600914682)	1.0	slash	4.99873
15	Q	E	Q	F	F	8	2	shapes	Q	5	False	24	(8.5411361515287716, -0.96632905132155766)	(7.8561673694856147, 5.6317921675848996)	(1.7476234672253383, -5.4616627702792266)	(-8.4407443377946425, 8.1096336234974409)	1.0	slash	1.75624
16	Q	E	Q	R	E	8	7	shapes	E	5	True	24	(-3.2030959795907767, 8.5665317086100181)	(-7.9728345675202847, 0.78318174259060847)	(-3.4602606475970186, -0.074430303521761942)	(3.7483739001324086, 6.0101141757847021)	1.0	z	1.18558
17	R	E	R	F	F	4	1	shapes	E	5	False	24	(-6.1177072512787412, 0.067011491461995476)	(0.25372122309830303, -8.5178740559488837)	(3.801217833928435, 2.4596224788637588)	(-5.4378438942587648, -4.2836189965591611)	1.0	z	0.567245
18	Q	F	E	R	F	8	4	shapes	F	5	True	24	(-5.5198179604492932, -5.2373889738170405)	(-8.3938698188337266, 0.99130611847764172)	(6.0125277574576863, -4.2884694272226369)	(-4.2398499058753512, 1.513034010765212)	1.0	z	0.561288
19	Q	E	F	R	R	8	7	shapes	R	5	True	24	(-3.9345139621711427, -1.1116696314400727)	(7.5010090420005326, -6.9755144206631101)	(-6.874861302390725, 3.6009198831673448)	(4.3416976254686261, 2.0546745085975449)	1.0	z	0.828863
20	R	E	Q	E	R	4	2	shapes	Q	5	False	24	(-3.809819078062449, 7.1073917623915861)	(4.5670124182610365, 3.0726972201865017)	(4.2661759768901444, -4.5472756742966167)	(-0.38443868355391331, -3.6660671224952317)	1.0	z	0.720308
21	Q	E	E	Q	E	8	7	shapes	Q	5	False	24	(3.4893615641310234, -8.182113120809003)	(-7.6478934769146942, -4.2973451600458423)	(-6.7559208351874096, 4.5620811051785886)	(3.9244586397321868, 4.3796935493621287)	1.0	slash	1.26191
22	R	E	Q	R	Q	8	0	shapes	R	5	False	24	(-7.7100076646448592, -8.6334876469239408)	(-7.1194664190525456, 5.656112674269659)	(3.6978767603132816, -5.5247556450162696)	(-4.7043798051881822, -3.2018342272167137)	1.0	z	0.597767
23	Q	F	F	R	R	4	3	shapes	R	5	True	24	(-1.4971126740242653, -5.0969687383971927)	(-0.85084062994125809, 8.0784747938141592)	(4.9766986508800954, -0.53059667095403107)	(3.9401664998687398, 3.5936099642388672)	1.0	slash	1.84915
24	R	E	R	F	E	4	1	shapes	E	5	True	24	(0.95452377370585317, 4.5474928022158476)	(-3.0969789505237051, -6.3741833156470626)	(8.5746436050640256, -8.6560209659031333)	(-4.4840431610013338, 3.005830326750548)	1.0	z	0.504994
25	R	F	R	F	F	4	1	shapes	F	5	True	24	(5.1646375254683328, 6.7622094105549699)	(4.0872017634435664, -5.7870243571312914)	(-2.1022509304749706, -6.6464233204522971)	(-1.1758949656763518, 6.9569642647888195)	1.0	z	0.590627
26	Q	E	R	F	E	8	1	shapes	E	5	True	24	(5.9529398968073579, -5.2365397903446045)	(-0.096408477231213041, -7.3183904237773048)	(3.5356792728009747, 2.2572288143220742)	(-1.2759408919620236, -3.2539648458791568)	1.0	z	0.510211
27	Q	F	F	E	Q	4	0	shapes	Q	5	True	24	(8.1589511611127108, -0.93860216325462265)	(-5.9853566985880491, 1.041371739879061)	(-0.36398281136338184, -6.9329218441280229)	(1.4286989184243151, 4.5029651104493436)	1.0	z	1.22591
28	R	F	F	F	E	8	6	shapes	E	5	True	24	(-3.96559280670236, -0.50088946215410246)	(8.5400412951720597, -2.9173717803565253)	(5.2468583544106675, -7.6869599102701667)	(3.4851298691787846, 6.1999255601560996)	1.0	z	0.617381
29	Q	F	E	Q	Q	4	1	shapes	F	5	False	24	(-3.3918428327511814, -0.38187632738426025)	(2.6086726675675624, 3.1766111845454539)	(-6.3291393717384175, 7.7738294134631438)	(8.2051608201141306, -4.1126232574100916)	1.0	slash	1.48917
30	R	F	R	R	F	4	2	shapes	R	5	False	24	(2.2780164281507957, -2.0643494040149717)	(-6.3079567104109957, 7.7740981030594689)	(-8.419699825909932, -1.336793980618622)	(2.7500496661758813, 7.2970250099295662)	1.0	slash	1.1768
31	R	E	F	F	Q	8	5	shapes	R	5	False	24	(-6.6263482035298384, -2.7368040633421638)	(8.0979108581120336, -8.5034884424478463)	(-8.675257951378871, -6.8689785220947659)	(-7.6116759446437037, 8.0558055426945607)	1.0	z	1.18643
32	R	E	E	F	F	8	0	shapes	R	5	False	24	(2.9934171930485398, 3.5291966887331121)	(7.7649125379477795, -6.6873545856046537)	(1.2322633456780867, 7.290273403386518)	(2.9126242141279874, -0.76503919456620118)	1.0	slash	1.17014
1	M	B	A	N	M	8	3	shapes	N	6	False	24	(-6.7950995795208806, 6.5470556009647645)	(-2.2821388971477248, -5.2023997046543586)	(6.6588872479277263, -5.785345786931626)	(3.1356911372930316, 5.5610379529036482)	1.0	slash	0.735785
2	N	B	N	A	A	8	1	shapes	B	6	False	24	(-5.2656430835793371, 5.6951763547832357)	(5.2372370972542548, 7.1193153997125851)	(-0.44040134503340589, -5.2787034474144896)	(-7.0374474946627288, -4.7994845656935041)	1.0	slash	1.78525
3	M	A	B	B	M	4	0	shapes	M	6	True	24	(2.7570894714128862, -0.12574693379972146)	(-2.5909114684785601, 7.7725307739331733)	(-5.8623501781210017, -2.3862940997161006)	(5.4300292972699413, 6.7561451904319298)	1.0	z	1.80694
4	M	A	A	N	N	4	3	shapes	N	6	True	24	(-6.6400464790083991, -7.8764417391007511)	(-4.3089227058777215, 5.7692836824476359)	(5.0896622846863835, -7.6496085804661638)	(3.4318165920663386, 7.7083736730139769)	1.0	z	0.646407
5	N	A	B	B	A	8	7	shapes	A	6	True	24	(0.74109060573690932, 7.1919865758721997)	(8.0196951294717209, -1.9689390288713424)	(5.2698361843932258, 3.0484382447149496)	(-1.9725194337194774, -0.95840441291517475)	1.0	z	0.704128
6	M	B	B	M	N	8	2	shapes	B	6	False	24	(8.2639587367190757, -8.0840077753185913)	(0.99082351361653132, -4.3263377723594481)	(0.70258408825330676, 0.47811281333356881)	(-8.1122110249940675, -5.9447862939349054)	1.0	slash	1.03783
7	N	A	M	A	B	4	1	shapes	A	6	False	24	(-6.7735334870773301, -8.5776781597774168)	(0.0059361509510367227, -6.9462884609441993)	(1.2380825633451806, 8.1705739589607447)	(-7.5012410693956273, 4.0773458431447924)	1.0	z	1.31142
8	M	A	B	B	B	8	5	shapes	M	6	False	24	(7.1218585135589496, 2.6871857151606022)	(4.2351497502095352, -7.3654681160381275)	(-1.8122403363070063, -5.2328182018959577)	(-1.8476233077112898, 8.3721536907292169)	1.0	slash	1.30078
9	M	B	N	N	N	4	2	shapes	N	6	True	24	(2.2183453445666625, 1.6941698659822375)	(-8.0562537735120188, -3.3645439513763034)	(-1.8095809672531509, 2.7207959516050586)	(3.4465667678825973, -2.1653073260484472)	1.0	slash	1.05073
10	N	A	A	N	N	4	0	shapes	N	6	True	24	(2.1098700354314168, 2.10045129825623)	(6.1629170689459283, -3.0002607604620755)	(-1.2806740005500954, 4.4135596811436475)	(-6.3308848002998026, -7.7332539009914019)	1.0	slash	0.9063
11	N	B	B	N	N	4	1	shapes	B	6	False	24	(-5.6663164782373272, 0.28559715088219484)	(7.4582013430545047, -2.5224162281667324)	(0.69275482091848772, 8.2060001094883184)	(-6.4881020797702442, -6.2804963193515757)	1.0	slash	0.863864
12	M	A	M	M	N	8	7	shapes	N	6	True	24	(-2.8203752226084511, 4.0006680986833913)	(-2.0042719535539115, -3.4614991568111462)	(7.5074769075505259, -5.2214392261335494)	(-0.25927238038332412, -7.6215574839851996)	1.0	z	1.31166
13	N	A	N	M	M	4	3	shapes	M	6	True	24	(0.22922716691052614, 6.1515754125839077)	(3.1309010310645924, -3.3229628581570525)	(-8.6266522539820034, -4.3564365861045129)	(-5.5479656663261547, 1.9404333665234343)	1.0	slash	1.13929
14	M	A	N	A	B	4	2	shapes	N	6	False	24	(1.1159770727850571, 5.1136397028180678)	(-2.5383967869394448, 0.034121956530549724)	(8.5064980650609066, -6.5219405199167255)	(-6.0229761259254477, -2.5566704715807838)	1.0	z	0.984999
15	N	B	A	M	A	8	2	shapes	A	6	True	24	(6.8367148188531424, -0.066684216858677203)	(1.0861061692563041, 5.9511691582890887)	(-8.5024655332912342, 7.4128147551156083)	(3.3405595358861966, -4.1683060737038797)	1.0	slash	1.16053
16	N	A	B	B	N	4	0	shapes	N	6	True	24	(6.2873908316296774, -4.741675648782044)	(6.211854524439687, 8.3755899142365706)	(-7.360186894519904, -3.7727691811654172)	(-0.92704991254943181, 5.9273406738956922)	1.0	slash	0.794144
17	M	B	M	N	M	4	0	shapes	M	6	True	24	(-6.7935215989778825, -6.64749210285943)	(-7.0335816917710794, 2.6345961886164098)	(2.2850489049852438, -4.1227115030999153)	(5.7201026119859666, 1.3368058254699697)	1.0	z	0.781747
18	M	A	N	B	A	8	1	shapes	A	6	True	24	(6.3796697435330003, 1.0449159089054447)	(-0.6538182719780874, -7.594188141431979)	(7.8938389401792364, 8.3987845606266767)	(-3.8820541841907632, 1.3378761299955411)	1.0	z	0.957448
19	M	B	N	B	B	8	3	shapes	B	6	True	24	(7.6120106666765821, 4.1426826618368917)	(-0.1338017001978038, -3.6629482171007135)	(-2.989772340173281, -6.9024648404371556)	(-3.5776739214552631, 1.7373784164965311)	1.0	z	1.50653
20	N	B	M	N	B	8	7	shapes	B	6	True	24	(2.0826089450360001, 7.9899065384245205)	(2.7396507969092436, -0.05185613935950073)	(8.4611141289159555, 6.8667145969897962)	(1.118431477301904, -6.9491856016734381)	1.0	z	1.96252
21	N	A	B	N	M	4	0	shapes	N	6	False	24	(-3.6005529212128113, 6.6459657746232335)	(8.0170517539688646, -7.6720693668761379)	(-4.0740486904856681, -7.1604863229793487)	(0.37395654976064208, 4.7852900055532146)	1.0	slash	5.42802
