TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
31	M	A	A	B	N	N	M	B	A	8	2	shapes	A	0	True	140	(8.3948880665748504, -4.9473123201497131)	(-8.7109953401370444, 3.8646165641619579)	(-4.4743958822961352, 5.1026082334975982)	(2.1275058920194549, -7.3679215501154971)	1.0	slash	0.802981
32	M	B	B	A	N	M	A	N	B	8	7	shapes	N	0	False	140	(-2.8864542592297733, 4.6158538540219141)	(-6.1676825798535599, 7.4630939587463345)	(8.3907175255430992, 7.91352053613819)	(-1.6205819995259949, -5.5362271683722959)	1.0	slash	0.548634
1	M	A	M	A					A	4	3	shapes	A	1	True	140	(-6.2017609610956725, -1.2912815104524782)	(6.2693208951484856, 2.2510561887155021)	(8.3980695134525405, -3.644569891114231)	(-5.2356605678754224, 2.6582490863152408)	1.0	z	0.636215
2	N	B	N	M	A	B	M	A	B	8	6	shapes	M	1	False	140	(1.1660223626058404, -5.5062968646034589)	(-7.5868520330372116, -1.6137600397935641)	(-3.0685474661723173, -4.79631496654694)	(7.215932175987902, -1.052879912283621)	1.0	slash	0.833847
3	N	B	A	M	B	M	A	N	B	8	0	shapes	N	1	False	140	(2.0251209816340889, -0.64844893109762047)	(-4.5317992317585407, -0.18687257216947906)	(-3.7156236364125075, -5.6225446695862962)	(-5.7200563882354452, 6.9325593765837343)	1.0	slash	1.63151
4	N	B	A	M					M	4	3	shapes	M	1	True	140	(-3.1273480845458774, -1.3750049662369754)	(-1.0214882308910456, 2.7334300527815074)	(6.2790565628653461, -8.0357421423016877)	(8.1591844374150142, 3.755161325349917)	1.0	z	0.595071
5	M	A	N	M					A	4	1	shapes	A	1	True	140	(8.2999549487544293, -3.838870781363922)	(7.3581822946560891, 2.048832762762796)	(-1.3727077571481408, 2.8383453197077131)	(-5.3171506165425484, -8.7091555562755048)	1.0	z	0.702886
6	N	B	A	A					A	4	3	shapes	A	1	True	140	(0.30212361639406993, -3.2994609656594109)	(-5.2348122871008131, 0.43660245892143301)	(5.0791180381943821, 0.9676289082306937)	(-2.3410865811396961, -8.2886642169383116)	1.0	z	0.652353
7	M	B	N	B					M	4	2	shapes	N	1	False	140	(4.6044317978172664, -1.9424191824171491)	(-7.5896242478813676, 1.5400786817766736)	(-4.057099709936729, -7.6250456944772678)	(8.6515977007391918, 8.1067769334562421)	1.0	slash	0.692169
8	N	B	A	A	B	N	M	M	M	8	1	shapes	B	1	False	140	(-4.9277074259490856, 8.5476659153824777)	(4.2105839671086454, 1.8606290803910408)	(1.344672876348568, 8.2853170070261584)	(-5.6708330487954663, 2.8801127643019608)	1.0	slash	0.515946
9	N	A	M	N	A	B	M	B	M	8	3	shapes	N	1	False	140	(4.018281732548127, 0.96266714455486735)	(-7.391027215144681, 2.7349500135227416)	(-6.5934221391934242, -4.9857698765162759)	(3.1202667160186444, 6.0641875482141234)	1.0	slash	0.649384
10	M	A	B	N	M	N	B	A	N	8	5	shapes	N	1	True	140	(-0.67856249107802213, 7.5832235265154004)	(-7.9666655528986663, 3.6182637209845616)	(-5.7082667197561294, -1.778164232096306)	(1.295674487564332, -5.7829228804655326)	1.0	slash	0.610513
11	M	A	M	N					M	4	0	shapes	M	1	True	140	(2.4070353374110933, 3.5955261167490207)	(5.3189164212338067, -0.11923107564800617)	(-7.8770179355858208, 8.6407655070925315)	(-4.2592233617114656, -6.5483166184836508)	1.0	z	0.578859
12	M	A	M	N	A	B	N	B	A	8	2	shapes	M	1	False	140	(-6.6659975842306824, -1.1322293919701671)	(1.2074012266451088, 8.1000013371535395)	(-6.9909634906438516, 3.4963649244134096)	(1.9628679973662528, 2.0934714881262391)	1.0	slash	0.79592
13	N	B	A	N					M	4	1	shapes	B	1	False	140	(-8.2254150066883494, -3.6750817716557052)	(2.9193174840211658, 6.8241080135447678)	(4.9791297595117516, -2.7150619433983936)	(-5.2263112480107257, 3.3765121017992978)	1.0	slash	0.472151
14	N	A	B	N	M	B	M	A	M	8	2	shapes	B	1	False	140	(-5.3192254013343838, -2.0111617048233548)	(4.4173012955118942, 2.7937246193446565)	(6.8301429932613562, -7.6930666122313873)	(-2.9039869260269171, -7.0622513543325862)	1.0	slash	1.26107
15	N	B	A	M					N	4	2	shapes	A	1	False	140	(8.5627696162230578, 7.7775107307736597)	(4.3163504155613062, -1.266744423128408)	(-2.1441250274515848, -4.9227525216303558)	(-6.5724381210143665, 0.93549247441779748)	1.0	slash	0.865457
16	N	A	A	M					N	4	0	shapes	N	1	True	140	(-5.6909757937515266, -7.7535303604971419)	(1.4427951633193725, 1.2615074788693459)	(0.87425861390270398, -7.8853256549417692)	(-7.2610815466230791, 6.2724358134510805)	1.0	z	0.535112
17	N	B	A	N	A	B	M	M	B	8	5	shapes	B	1	True	140	(-4.7241097809027064, 2.6141244082733426)	(-8.0479137730430708, -1.501760234559729)	(6.4386668449988846, 6.5292990711663652)	(6.9588386974361427, -1.6663227205715305)	1.0	z	1.43082
18	N	A	M	M					B	4	1	shapes	A	1	False	140	(1.4827977482716221, -8.1740229551102743)	(-5.506172133843406, -7.2200812865446844)	(1.6201540882258882, 2.5808175933510089)	(-2.9765673638166206, 2.6464701775996406)	1.0	slash	1.03431
19	M	A	M	N	N	A	B	B	B	8	7	shapes	B	1	True	140	(-1.2868020962843962, 4.4268009884063453)	(8.3487781401530121, -4.9303866865344084)	(6.4924469154689888, 0.18037271515115805)	(-7.2896390781802518, -0.71381045599476423)	1.0	z	0.84613
20	M	A	M	B	A	B	N	N	A	8	4	shapes	A	1	True	140	(-6.6494419992348472, 3.2108815834144391)	(-3.0512503469277314, -3.1117369687335339)	(8.1172649399149144, -1.1375847467769944)	(6.1864708782481923, -7.5378555493411419)	1.0	z	0.903692
21	M	B	B	A					N	4	0	shapes	M	1	False	140	(0.26053836799307639, -6.5767281915336451)	(2.8966334229419459, 3.1915599805490888)	(-8.3041852015875985, 7.5630235563974715)	(-4.7360503067488287, -8.2801909199701242)	1.0	slash	0.637393
22	M	B	B	A	M	A	N	N	A	8	3	shapes	A	1	True	140	(0.11471962127312096, -3.4559594799403044)	(-3.4537252683100235, 6.5932111655995502)	(2.5452014528292661, 6.9407683151329493)	(-8.2087127802318296, -1.8511738863582687)	1.0	slash	0.961
23	M	A	M	A	N	N	B	B	M	8	0	shapes	M	1	True	140	(-2.0436727912187065, 1.6733814328308512)	(4.4804187234785111, 1.0220499443894262)	(-4.7365927186484775, -6.2165503375121069)	(7.3045188071868417, -3.4809510208172094)	1.0	slash	0.68268
24	M	A	N	M					M	4	2	shapes	N	1	False	140	(1.4425920489188151, 7.5817405802567528)	(-2.1881379261311951, 4.5429234684941573)	(-3.9960991816143911, -7.4944822144160268)	(3.5184067511021855, -6.9818050923270842)	1.0	slash	1.13232
25	M	A	A	M	N	B	N	B	A	8	7	shapes	B	1	False	140	(-3.6118498322464081, -5.8706610500384686)	(-4.3511794790181666, 4.8077255497896143)	(-7.2544404694502509, 8.6174825774993273)	(3.8809665003086167, -0.79939129747887261)	1.0	slash	0.715827
26	M	B	M	A					M	4	2	shapes	M	1	True	140	(3.8665391190418177, -8.5795591690353472)	(-5.6098078703212133, -6.4968858525723352)	(5.363277432155769, 5.1400037827635412)	(-7.1070325167753925, 4.7931836914337271)	1.0	z	1.06344
27	M	A	A	N					A	4	1	shapes	A	1	True	140	(6.1916338101741104, -6.3988628643196348)	(6.0666200027449655, 0.1988868909088044)	(-7.368863221852882, 2.7055240174976696)	(-0.035421345127300441, -7.4256310954373319)	1.0	z	0.87714
28	N	B	M	M	B	N	A	A	M	8	4	shapes	B	1	False	140	(2.1559911621272274, 6.4689402181084503)	(5.3694799716046617, 1.9387976564177443)	(6.4035323270082571, -8.3048081190809135)	(-4.8707441088527759, -5.9529732444367696)	1.0	slash	0.64089
29	M	B	N	N					B	4	2	shapes	N	1	False	140	(3.8471707045834425, 3.7731080125923224)	(-8.2487315375651402, 1.9705527975831529)	(5.0869112218415822, -1.7149622314049822)	(-2.9089807657139994, -7.6861440844161821)	1.0	slash	0.610284
30	N	B	B	M	N	A	A	M	M	8	7	shapes	M	1	True	140	(-3.5637768292162972, -6.7652838109323703)	(0.042462701689798266, 5.0498403787818713)	(-8.6751550010414036, 4.1716231989057455)	(5.4078656358611035, -2.3246663817910278)	1.0	z	1.25826
31	M	A	B	A	B	M	N	N	B	8	2	shapes	B	1	True	140	(1.3095925496652807, 2.0067114743162708)	(0.19272031586560523, 8.5627188120633377)	(5.3190089149483999, -5.4004619905702391)	(-3.9794698889351965, 2.3815767852496545)	1.0	z	0.931235
32	M	A	N	B					M	4	3	shapes	B	1	False	140	(6.6237539534601488, -8.0570543758902655)	(-6.9492272325190667, -5.701962893117436)	(-0.10948161510775911, 5.314147064762361)	(3.4693425670554632, 0.085236925460305812)	1.0	slash	0.82757
1	N	B	M	B	M	N	A	A	N	8	0	shapes	N	2	True	140	(3.5038700178097635, 1.1678467384221456)	(0.6321812544946237, -1.7965446120406394)	(2.123274623949424, 5.1882536999904207)	(-6.0209957634366642, -1.5624920786756409)	1.0	z	0.374158
2	M	B	M	A	B	A	N	N	M	8	2	shapes	M	2	True	140	(4.1766766012394783, -0.64135831514252928)	(-6.1805227901534323, -4.4535056852215638)	(2.2425697308929635, 8.6752254671928988)	(-2.5901872819922112, 2.2512406925846165)	1.0	slash	0.606698
3	M	B	B	N					B	4	2	shapes	B	2	True	140	(4.5688885086636617, -5.3109551680921632)	(-6.9862419817646622, -6.3652108075921472)	(-2.4446029324043561, 5.1176708169460294)	(1.6900438250976872, 8.3436958363046685)	1.0	slash	1.09621
4	M	A	N	M	N	B	A	B	B	8	5	shapes	B	2	True	140	(-4.0008943827852645, 5.3661679937399427)	(5.127634766128585, 6.1076974113479245)	(7.7092117644153397, -0.26427034769630708)	(-5.7048812467500918, -7.4342248159382729)	1.0	z	1.144
5	N	B	A	N	B	A	M	M	M	8	1	shapes	B	2	False	140	(4.3545686140404278, -8.2422884576286251)	(-0.94915744733591101, 6.4723312214874209)	(1.2795930796493593, -0.67773432900072095)	(7.3728679579856191, 4.3814181661637708)	1.0	slash	1.03922
6	N	A	N	A	M	B	B	M	N	8	5	shapes	B	2	False	140	(7.2755286818858202, -7.6627094739670358)	(6.8735942148307529, -1.7584920314559191)	(6.7218379169709088, 2.8206320170279984)	(1.817233796700382, 4.1066704363567528)	1.0	slash	0.980723
7	N	B	N	A	A	B	M	M	M	8	7	shapes	M	2	True	140	(-4.2288957735104251, 4.4730922948764196)	(-6.2191979729250217, -0.68424572780910076)	(-2.7188233749265756, -8.3283210774319905)	(1.681714959048767, 0.021751124574537428)	1.0	z	0.51645
8	M	B	B	A	A	N	N	M	M	8	7	shapes	M	2	True	140	(-4.8195016732672986, -8.3809743787363136)	(-6.4775040335890175, 7.1672896585995538)	(1.0210626001461609, 2.8084466613033214)	(8.3021226207851235, 7.7425137074660277)	1.0	slash	0.832535
9	N	B	M	N					A	4	0	shapes	N	2	False	140	(-5.9837946156878878, -6.8939327436613231)	(-5.8899371641567564, 6.9656769129933558)	(2.4136354425244146, 7.4460187947133463)	(1.4567733118904016, -0.19567989721028667)	1.0	slash	0.73815
10	M	A	M	B					B	4	3	shapes	B	2	True	140	(3.2687864505611746, 1.284111242335582)	(6.355947868869654, -3.5591227768829929)	(-1.4828477016118047, 5.080411398783367)	(-5.7773088342472825, -1.5652334539719623)	1.0	z	0.799826
11	N	A	M	N	A	B	M	B	A	8	1	shapes	A	2	True	140	(-2.5496285182598903, -5.7212392843415572)	(4.1412914468043454, -7.2115754716525089)	(1.3778564896959278, -1.0572243505115271)	(-5.1779736090733044, 1.6030058926307333)	1.0	z	0.779538
12	M	A	M	B	N	B	N	A	N	8	1	shapes	A	2	False	140	(-3.3623932215629271, -3.0231316457584505)	(-6.1469188831650339, 4.6714836663443542)	(6.5724791294308709, -6.5657962417752032)	(1.2480151794651242, 7.6928877130601023)	1.0	slash	0.587502
13	M	A	A	M					A	4	0	shapes	M	2	False	140	(2.3678052630045165, -7.6199684607057936)	(-8.6247766054761605, 5.0201365256051975)	(2.6131811408600125, 6.9406604283898936)	(-2.4439769440900365, -0.57083568804702089)	1.0	slash	0.774831
14	M	A	M	N					A	4	1	shapes	A	2	True	140	(-6.0800499667740144, 5.4340714111221917)	(-5.4203493541688523, -4.8535054008672915)	(0.52318999388424459, -7.8968059186742279)	(6.3768459033449485, 7.2582313926208464)	1.0	z	0.540617
15	N	A	N	B	M	A	M	B	M	8	4	shapes	M	2	True	140	(-8.7361197558299342, 3.2960685940914001)	(8.1665893122074742, 8.5434612231817759)	(3.8249315330865024, 6.9156296676302134)	(6.8136833184633829, -4.5073563946827964)	1.0	slash	0.892358
16	N	B	M	M					M	4	3	shapes	M	2	True	140	(-2.0046300526828844, -2.0298140355271448)	(4.2472039921558746, 1.3032318861991818)	(-7.4579075153075056, 2.7198639269225602)	(5.9576002548051772, -5.7681397061418949)	1.0	z	0.611444
17	N	A	B	A	N	M	B	M	B	8	5	shapes	M	2	False	140	(0.20627364525414116, -0.1700180653468788)	(-1.5043081372878362, 7.5840678444427425)	(2.1678321859310596, 5.5071898477510679)	(2.9951580573806584, -3.2676215144543868)	1.0	slash	0.699418
18	N	B	M	N	M	B	A	A	M	8	2	shapes	M	2	True	140	(-3.6843634332190236, -3.5311200485750973)	(2.0779341731263798, -4.2175366831990404)	(0.94752449038819009, -8.55514641838095)	(3.6270500146398472, 6.6161267326067161)	1.0	slash	0.643183
19	M	B	N	M	B	N	A	A	M	8	6	shapes	A	2	False	140	(-0.093775868677338892, -0.56192775436318065)	(-7.2335995971829856, -5.8613848923853933)	(0.0091679137458307025, -8.1270271788171282)	(7.1745115767042194, 8.6966235713925606)	1.0	slash	0.678304
20	N	A	N	B					B	4	2	shapes	N	2	False	140	(3.7739296461990754, 3.1491414460105087)	(-8.7130655959920027, -5.6990117337428892)	(1.9055004713070556, -4.8841627036157984)	(-7.8910529631215631, 1.2979874489576808)	1.0	slash	0.632684
21	M	A	N	N					A	4	1	shapes	A	2	True	140	(-3.1543312034438333, -2.3628035390909039)	(8.4063336519941032, -4.5799369568730572)	(-0.042134355516601829, 1.1952100748243009)	(3.5412381736242224, 7.0240980862732485)	1.0	z	0.8762
22	N	A	A	N	B	B	M	M	B	8	6	shapes	M	2	False	140	(3.3389626485203951, -0.098724420679465297)	(4.0896982509593673, -8.4488330664979916)	(-5.4555333744257695, -4.4806876396459057)	(-0.38659766286450115, 8.4247590629905815)	1.0	slash	0.583938
23	N	A	M	N					A	4	1	shapes	A	2	True	140	(0.66175863593832851, -0.92411867802437708)	(-4.2298574114594274, -7.0228841519770402)	(2.3663834757591253, 7.7395857709680023)	(-8.6245527555528323, 2.4284481360367618)	1.0	z	0.957499
24	M	A	N	M					A	4	1	shapes	A	2	True	140	(3.3041141503821425, -1.1297747271098597)	(4.0034960733154623, 6.2216891909264582)	(-2.9653843312631318, -3.4474976471146608)	(-4.4143706334967012, 2.9656428093903617)	1.0	slash	0.735366
25	N	A	M	N					M	4	3	shapes	N	2	False	140	(1.3398680660036018, -7.286409015209804)	(-2.2671901552746609, 3.1605555097458726)	(0.22191257090196359, 6.7283048041980571)	(-5.7330575594838873, -7.9631750383311672)	1.0	z	0.644761
26	N	A	N	B	B	A	M	M	A	8	2	shapes	N	2	False	140	(8.140372440492456, -4.8982486666311438)	(-3.196942315164879, 7.0664444978139329)	(6.1864612207952732, 4.5780320641010928)	(3.5942355724606241, -7.5876149916560962)	1.0	slash	0.766488
27	N	B	N	A					A	4	1	shapes	B	2	False	140	(-6.1715008269600684, -2.1598551884008819)	(3.5347919943096873, 0.37376422934010201)	(-5.4619024498888242, 4.8314406095044315)	(4.5143646843756144, -8.6563119072908119)	1.0	slash	0.528116
28	N	B	A	B					A	4	0	shapes	N	2	False	140	(1.8584556144216524, -3.678356456039281)	(-3.7959922198350453, 3.0292078796641988)	(3.7259513283918633, 0.055693530170861649)	(-5.6627859097758044, -1.3046659584928628)	1.0	slash	0.645677
29	N	B	B	M					M	4	2	shapes	B	2	False	140	(3.0537921755509227, -3.3609218720501532)	(1.7304416376461322, 7.7747469522523112)	(-8.2268626403972647, -7.0026749951308771)	(-4.49135299409261, 8.2032448274007415)	1.0	z	0.719356
30	N	B	N	M					M	4	2	shapes	N	2	False	140	(1.1215213019195467, -6.0566216155560895)	(-4.8088504801918663, -4.0086742516614677)	(6.7720212966222277, 5.8095269542936059)	(-2.3177097706092216, 7.5686692872002652)	1.0	slash	0.881179
31	M	A	A	B					M	4	0	shapes	M	2	True	140	(-0.22033369470753961, -3.1528437740180815)	(4.4501150950285826, -6.0266283329428241)	(-8.5819721004450411, 8.1010295173824467)	(4.2084722239324037, 7.2272575352952391)	1.0	slash	0.458623
32	N	A	M	B	N	A	B	M	N	8	3	shapes	B	2	False	140	(6.4912387215351046, 3.4125524363776858)	(-3.8678442437617626, -5.8695293154366102)	(5.2246851958267726, -5.2502946560862949)	(-7.9797953749550441, 6.5010091497408098)	1.0	slash	0.786539
1	M	B	N	B	N	M	A	A	A	8	5	shapes	M	3	False	140	(2.0324064803805051, 1.8318485420887267)	(-1.935765333885807, 6.6427861922714069)	(-8.1351933396944975, 6.0805627314997164)	(-7.0013054317587171, -0.73212669013810583)	1.0	slash	0.408095
2	N	B	M	M					N	4	0	shapes	N	3	True	140	(1.4083379079570726, -0.34611876480175674)	(-8.5473318171327097, 4.125352365059987)	(-8.5837192911549653, -1.1427412008459807)	(3.963534807352719, 6.459045294854949)	1.0	slash	0.911821
