TrialNumber	stim0	stim1	stim2	stim3	stim4	stim5	stim6	stim7	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
10	M	A	M	B	B	A	N	N	B	8	2	shapes	M	0	False	23	(1.6260425782485903, -7.0852982500556383)	(4.6497409423940947, 6.8777707996640594)	(-6.4459939886883042, -7.1441139016031387)	(3.7851629200356296, -0.51136943895120091)	1.0	slash	1.65895
11	N	B	N	M					N	4	2	shapes	N	0	True	23	(2.3470983009346789, -3.8695622396382339)	(8.3867055123004768, 5.9505851057831087)	(-4.0106870552430474, -6.0404881444997187)	(-8.0970014907757157, 7.3227297846510204)	1.0	z	0.912603
12	M	A	N	M	N	A	B	B	M	8	2	shapes	N	0	False	23	(-2.2070554342040438, 6.3762211431203024)	(-3.6405589905147968, 2.4281664545170187)	(6.3113856300786253, -6.2963884189639563)	(-7.4311053311795865, -4.6693517728855438)	1.0	z	2.18142
13	M	B	N	A	M	N	A	B	A	8	5	shapes	N	0	False	23	(-3.736383707268784, 1.5408941712932442)	(3.345618553411505, -6.9908191817759953)	(-6.2597221813799155, -7.0064460122215921)	(1.7478898530274432, 6.7352300644595395)	1.0	slash	1.13372
14	M	B	B	A	A	M	N	N	B	8	1	shapes	B	0	True	23	(-8.4605065129325947, 3.180830596671381)	(4.0215276304160472, 3.6060491255305838)	(-7.6147117471236427, -5.0217764859410385)	(4.6853520050259423, 7.7489064330541204)	1.0	z	1.72536
15	N	B	N	B					N	4	2	shapes	N	0	True	23	(-3.1411800568271779, -5.888320662120373)	(-6.3720973878517144, 5.6706655704668485)	(3.1898591058805366, -3.9806373955554371)	(7.254430803578515, 3.9387694901556465)	1.0	z	0.814924
16	N	B	B	M	N	A	A	M	N	8	2	shapes	B	0	False	23	(-3.8666120961100816, 6.5584372982970436)	(-1.1617968048774578, -5.5484494844282324)	(-4.6089907593355655, 0.3359709069437482)	(1.5144514132862739, 7.2948777395908699)	1.0	slash	1.05663
17	M	A	M	B	N	A	N	B	N	8	4	shapes	N	0	True	23	(6.2849802530725913, 2.2676750607962131)	(-6.5696833153039194, 4.4336130088132357)	(8.6756708970432967, -1.4120198945561597)	(3.702287780407536, -7.7955468217376502)	1.0	z	1.44817
18	N	A	B	M					N	4	0	shapes	N	0	True	23	(-4.6594096542515482, -5.6334344211736607)	(1.2666221377676141, -5.6612949760059053)	(3.9910307601286839, 8.4871434939091017)	(-4.3622964057901052, 2.8603786402399809)	1.0	z	1.13582
19	N	A	N	B	M	A	B	M	M	8	4	shapes	M	0	True	23	(-6.6495330758698383, -3.4821608873020899)	(-3.5063123904624396, 3.0988604610167894)	(2.3946528929608153, -0.86088139853505741)	(8.417161053855672, 1.108216726377135)	1.0	z	1.18558
20	N	A	A	B					N	4	1	shapes	A	0	False	23	(0.4464454843029344, 7.3897690471777615)	(-2.5505983160185668, -4.9736310375030435)	(-2.9176032749459946, 1.3192531519651443)	(4.336926598414264, -2.5063749193081355)	1.0	slash	0.909028
21	N	B	A	M					B	4	1	shapes	B	0	True	23	(7.7189781404037561, -1.493120591899447)	(-5.7490349757375458, -2.05975187462818)	(-5.4531190146327031, 6.5395375594007792)	(6.2963906103993814, 4.0253971934036432)	1.0	z	1.66474
22	N	B	A	M	B	A	N	M	B	8	7	shapes	M	0	False	23	(-1.6125875747100569, 2.0661633938378507)	(3.727244100361899, 0.12820139912649964)	(-5.3420694149437384, 7.0466219977732134)	(3.2697966379222692, -7.4939111218759304)	1.0	slash	0.998148
23	N	B	A	A					B	4	1	shapes	B	0	True	23	(0.53473252619718892, 0.40301062442966185)	(-3.1565516064405506, 4.0947186091981287)	(-5.4127767665957087, -5.3281217042142401)	(6.27624048787529, -2.405951869861445)	1.0	z	0.974023
24	M	A	N	M	N	B	A	B	B	8	7	shapes	B	0	True	23	(-3.7953038138245692, 2.2833002184039302)	(3.3097222898289989, 6.9470681252524411)	(8.6243264938171613, 5.0647204322518373)	(-7.6638356755075829, -4.6702384257467253)	1.0	slash	1.41361
25	M	B	M	N					N	4	3	shapes	N	0	True	23	(-6.0567786234840018, -0.66712650353828984)	(7.0260159535600675, 7.963433111334588)	(1.8157658705867057, -6.2581557841871929)	(-0.74214234682798441, 3.4799165542373487)	1.0	z	0.853449
26	N	A	A	B					M	4	2	shapes	A	0	False	23	(1.8640555635393916, -3.8999125895574709)	(-4.8081810690728473, -3.4067035615436767)	(7.0963001714566705, 5.4704293580889551)	(-0.075500623497175567, 6.3894326452748977)	1.0	slash	1.12286
27	N	B	A	A					N	4	2	shapes	A	0	False	23	(4.2252618994909401, 8.7292158843660417)	(-3.412415199368863, -3.5336279622357676)	(-7.0974047248544858, 3.5866233985900244)	(4.3112956535360638, -1.0075630633769901)	1.0	slash	1.02003
28	N	A	M	M	A	B	B	N	A	8	5	shapes	B	0	False	23	(1.7147408047201722, -4.8041610121025711)	(-6.0529624443953658, 8.1280166531083538)	(-3.0167430184903985, 0.91103200354318403)	(8.1439757655468483, -0.095310918326894978)	1.0	z	1.02995
29	M	B	N	N					M	4	2	shapes	N	0	False	23	(-8.6986961101607587, -3.7443417178420049)	(8.3890099532038391, 7.1815896556886241)	(-7.4475048173102216, 1.3209156684269168)	(5.7400158181092635, -8.7446595144434323)	1.0	slash	0.809664
30	M	A	M	B					A	4	2	shapes	M	0	False	23	(-3.3628341779913251, 2.2021823863794552)	(-1.7929102619818931, -4.8265590051902807)	(2.4712243139193486, 1.112349606531696)	(7.3322303723487536, -8.3189047934367473)	1.0	slash	0.713358
31	N	B	A	N	M	B	A	M	B	8	1	shapes	B	0	True	23	(4.8562725778890616, 5.8908504519262959)	(0.37870342397829937, 7.1169059905780596)	(-5.2332484890940743, -7.4935553815609728)	(5.7306475166174593, -4.3443104713629959)	1.0	z	1.24497
32	M	A	N	M					N	4	0	shapes	M	0	False	23	(8.6237977579740033, -7.694358603460886)	(-0.88175151942247076, 0.53059773413578704)	(3.5178664650003526, 4.4197499341514401)	(-8.0670260502452305, -2.0341110133378004)	1.0	z	1.13484
1	M	B	M	N					B	4	0	shapes	M	1	False	23	(-5.1892032669036663, -1.0803122514749912)	(2.5732925459419516, -7.2970334280995939)	(2.8135522611671089, 0.0074453070948745648)	(-3.1015937564039557, 5.1854545551402254)	1.0	slash	0.794356
2	M	B	M	N	B	N	A	A	B	8	2	shapes	M	1	False	23	(2.5481842525628053, 2.7165197998066599)	(8.2046228145345204, 0.53631353488163924)	(1.9816593215152363, -5.4498038135920597)	(-2.2231281215019143, 1.9001437398962917)	1.0	slash	0.808166
3	M	A	A	B					A	4	3	shapes	B	1	False	23	(-5.9007708083219477, -7.9847143823823359)	(4.7983473779737693, 0.038283559550167823)	(-5.158546506141314, 2.914854883417247)	(6.4628007025293535, -3.9071468351924867)	1.0	z	1.1757
4	M	B	N	M					A	4	3	shapes	M	1	False	23	(3.2963006921692006, 0.60276303685764887)	(3.1637445630552321, -5.6964486126267975)	(-3.2759113267672335, 2.4598805092998841)	(-1.9554012735369248, -3.9890367178878368)	1.0	slash	0.735246
5	N	A	N	M	A	M	B	B	A	8	3	shapes	M	1	False	23	(-6.6256953210161909, -2.1118075759819792)	(-0.89931002977090468, 5.1068586829496407)	(7.4566685233493288, 2.6200474821141366)	(-8.0315953569504579, 7.6788166672459717)	1.0	slash	0.711011
6	N	B	A	A	N	M	M	B	A	8	0	shapes	N	1	False	23	(-0.89978459362818075, 3.0876875702149746)	(-4.4541007528678449, -4.0225994553289324)	(4.96578322068547, -2.7066904236350098)	(-3.6631825612324125, 0.16174011993647852)	1.0	slash	0.724587
7	N	B	B	N	M	M	A	A	N	8	3	shapes	N	1	True	23	(6.0306055288895202, -6.4873300833477234)	(-3.0069965956412092, -2.9829943116992839)	(4.8852865879535656, 7.5348825327147786)	(-6.5588877364117586, -1.1189540582066497)	1.0	z	2.19025
8	N	A	M	B	A	B	N	M	M	8	7	shapes	M	1	True	23	(2.6414322985042702, -6.1059457250313418)	(4.8772451915325341, 4.5925541143399187)	(-2.0517299277863383, -3.5584775115147345)	(-4.9544965709545199, 5.9638118112158853)	1.0	z	1.21963
9	N	A	M	B	A	M	B	N	A	8	1	shapes	A	1	True	23	(3.1985391480722676, 4.5235260635947103)	(6.110784986682896, -7.1445612336965283)	(2.9901084635424962, -1.7261889601210312)	(-6.4644341555303004, 1.1353396395251423)	1.0	z	1.67677
10	N	A	N	M					N	4	2	shapes	N	1	True	23	(2.0977928404756998, -6.5399704090196131)	(7.0748080046823603, 1.7433495141074005)	(-3.0744572015419207, -4.6447193448666901)	(-1.8284768561373053, 0.96997420420623648)	1.0	z	0.912979
11	M	A	N	N					N	4	0	shapes	M	1	False	23	(-5.7657864828418512, 6.5307367117448329)	(2.9030481610741017, 7.3101528522370707)	(4.0044810848203927, -1.2939849852426688)	(-8.0683629170292317, -1.2181469576201325)	1.0	slash	0.980893
12	N	A	A	N					M	4	3	shapes	N	1	False	23	(-8.032432797855396, -2.9312356327983133)	(-1.002250083208243, 5.3970834111655233)	(5.3474726608064547, -8.1716709478942722)	(7.5343690499708451, 0.60119106006563783)	1.0	slash	1.58624
13	M	A	N	N	A	M	B	B	N	8	3	shapes	N	1	True	23	(4.2721204077559225, 7.6374727060257612)	(7.470861700474444, 0.66003810353518055)	(-4.8868276532331478, 2.0317528524139146)	(0.72112070649646398, -8.3182041903978927)	1.0	z	1.48792
14	M	B	M	A					B	4	1	shapes	B	1	True	23	(-0.028560808339552324, 0.81923569213630465)	(-8.591963402409073, -8.3327236368941655)	(2.6893989692605196, 4.2403688763027514)	(6.9928303282016575, -5.8809978325972621)	1.0	z	0.919521
15	M	B	M	N					B	4	2	shapes	M	1	False	23	(8.0932640230566513, -1.2835293098074576)	(0.10108610247866245, 2.6175667213349119)	(-0.58158677077532417, -3.1384579223652267)	(-3.0070912081807837, 5.9354209000890279)	1.0	slash	1.05728
16	M	B	A	M					B	4	0	shapes	M	1	False	23	(-6.5238041816444801, 4.5922042616847705)	(1.8364307614292574, -3.61247689798682)	(-2.8912094083273452, -8.447187376662658)	(7.3545353379263112, 6.3489549893086643)	1.0	slash	0.870927
17	M	A	M	B					A	4	1	shapes	A	1	True	23	(-7.0028259901013516, 0.04589671252682237)	(1.8394774022533813, -2.8163560844600717)	(0.96744409294788802, 2.8708005525787232)	(-3.3887539848145902, -3.5346795296440074)	1.0	z	2.09041
18	M	B	M	B					M	4	0	shapes	M	1	True	23	(0.77710797378501084, -7.1035301304923859)	(-3.916139325027304, -4.6154990406553322)	(-0.35304397408019561, 1.8623521527195859)	(4.3964314878274475, 5.3971930714303014)	1.0	z	1.01797
19	N	B	B	A	M	N	A	M	M	8	7	shapes	M	1	True	23	(-6.0333493927012416, -6.4055862211213768)	(5.712174482989349, 6.3494913167849258)	(0.44343358602413119, -7.0442918210828598)	(6.8831444725685067, -5.3750608697138604)	1.0	z	1.41763
20	M	B	B	M	A	A	N	N	N	8	1	shapes	B	1	False	23	(5.539888532728769, -6.8866158775467117)	(-3.4385663435696063, 3.0872406644144412)	(0.80328443695283447, 7.2433154612888728)	(5.9447309666549657, 6.7571895329770868)	1.0	slash	1.11324
21	M	A	B	N					A	4	1	shapes	A	1	True	23	(-8.2844952829794103, -8.2822698306821927)	(3.8473632444913513, -1.258388593258907)	(7.7046388937251358, 4.1666472268592276)	(-3.638429146086545, 7.7141058511795997)	1.0	z	0.682892
22	M	B	B	M					B	4	1	shapes	B	1	True	23	(6.2565506044803207, 2.4264707348317813)	(-0.95339298637913927, 7.4824849856809585)	(-2.4285775540450327, -6.433391351274282)	(3.9358740023869618, -8.0082764931876973)	1.0	z	1.40445
23	N	B	A	N	B	A	M	M	A	8	5	shapes	A	1	True	23	(-5.7081411680211653, -2.4262808643015203)	(4.0489897117116804, 8.4290838956090752)	(2.7890589445364409, -2.9629356517780021)	(8.4663574115318809, -2.3079662127424481)	1.0	z	0.97615
24	N	A	N	M	A	M	B	B	M	8	6	shapes	B	1	False	23	(-7.4778382183268182, -2.049321290501859)	(6.9109194620894545, -1.6125515840177505)	(-3.8958686677646881, 1.5674860131247108)	(-4.5663840812280085, -8.2972709547254464)	1.0	z	0.937892
25	M	A	M	A	N	N	B	B	N	8	2	shapes	M	1	False	23	(-7.4262723228819105, -2.7437531927057766)	(-6.9410945933041699, 3.7425884242953238)	(-2.0683205595916903, 1.5518056555283479)	(7.9725348670995864, -0.42031496988098915)	1.0	z	1.13728
26	M	B	B	A					A	4	0	shapes	M	1	False	23	(2.5134741496878146, 0.76182261018348463)	(5.7338082453998727, -4.3868396248469175)	(-7.5580875059741786, 7.7343977096727379)	(-5.3966501609822668, -8.5627785095101565)	1.0	slash	0.789017
27	N	B	A	B	N	A	M	M	B	8	7	shapes	M	1	False	23	(3.3077496090259011, -0.72433375814338063)	(-1.1080979477397443, 6.9376315520031753)	(-2.7680732726517263, -5.3326446505370244)	(8.4160278319563595, -0.36516601691867123)	1.0	slash	1.76401
28	N	B	B	M					M	4	3	shapes	M	1	True	23	(-0.14054548608345563, -8.0505395197234559)	(-5.681178781714352, 5.7383073163656633)	(7.4632959385252775, 7.9937359334205098)	(0.81666391483858192, -1.7293557645727722)	1.0	z	0.742204
29	N	A	A	B	N	M	B	M	B	8	3	shapes	B	1	True	23	(6.26550464712804, -0.11647794162565184)	(-0.42776459508365683, 2.7651229956995689)	(-7.8125405354780462, 7.971973172984292)	(-2.3139925377474588, -7.078648440120908)	1.0	z	0.892138
30	M	A	B	A	N	B	M	N	M	8	6	shapes	M	1	True	23	(6.8488766336050695, 1.4091979392963463)	(6.8272427613269873, 8.0618250072623425)	(-1.2099055537611321, 1.1377625946690326)	(-6.6278290588224209, 1.4578635860110953)	1.0	z	1.1074
31	M	A	A	B	B	N	N	M	N	8	7	shapes	M	1	False	23	(5.5257800595045765, 8.7202180808779417)	(-6.58418347118727, 4.8444852395480797)	(7.2988966207596135, -6.8235650080700196)	(-1.0638716359019655, 1.0806879083851371)	1.0	z	1.02523
32	M	A	B	B					M	4	0	shapes	M	1	True	23	(8.4423655297677414, -0.41566513216393908)	(-2.963341928176737, -8.1507184705631364)	(3.4088611424941693, 6.4797129537710045)	(-8.1829208119921617, 3.6133739200581783)	1.0	z	0.836696
1	N	B	A	B					A	4	2	shapes	A	2	True	23	(-0.97760379402508679, -7.4986551412664317)	(5.9744659736410508, -1.1543337753745924)	(-3.7063821237251284, 1.1992714033073817)	(2.295065469314876, 3.7393587168610658)	1.0	z	0.706523
2	M	B	M	B					B	4	3	shapes	B	2	True	23	(-3.919394970107354, 8.1741990491848888)	(0.040932609106413054, -2.0073818590110584)	(3.2104041307613453, 3.1618500302268107)	(-7.3816734367517141, -1.8804417050171729)	1.0	z	1.21612
3	M	A	M	N					B	4	3	shapes	N	2	False	23	(3.5788522650225332, -2.8739060000853538)	(-4.9206530746898283, -3.5737653764802237)	(7.0003238043891294, 8.2885182645696958)	(-1.7348361215701349, 0.61349360843087375)	1.0	slash	0.829793
4	M	B	B	A					A	4	3	shapes	A	2	True	23	(2.1558362597070939, 3.1281532015759836)	(-1.210502611455472, -0.39446493477022493)	(-2.7089133549415649, 7.406138940598634)	(2.7965052501170256, -3.5358607330497263)	1.0	z	0.889489
5	M	B	A	B					A	4	2	shapes	A	2	True	23	(0.89495811558199456, 3.2768476856622684)	(-4.2772425634110176, 4.6799899611403362)	(-4.5196524608501285, -1.7819310814134282)	(6.4584952535043225, -2.9824845540519709)	1.0	z	0.705046
6	N	B	B	N	M	A	A	M	N	8	7	shapes	M	2	False	23	(-5.3984279782214628, -7.5686199751262118)	(2.4842985853853161, 6.8234372076348873)	(-5.2455990182678427, 5.290760297613966)	(-2.5328288401268448, 1.2394892483937063)	1.0	slash	1.20023
7	N	B	N	B	A	M	A	M	M	8	7	shapes	M	2	True	23	(6.0557799592396364, 4.7998148996133221)	(-0.39805659242124491, -3.393869181249622)	(-2.5374438112771154, 7.1552743072713643)	(-7.5712923680208926, 7.0482857156947141)	1.0	z	0.754487
8	N	B	A	B	A	N	M	M	N	8	7	shapes	M	2	False	23	(3.7110334659901234, 7.1128713479580803)	(8.6394287682665798, -6.0569842043427844)	(8.0780374894524591, 3.6091949308498172)	(-6.9041148460439423, 7.1644023365871909)	1.0	slash	0.703941
9	N	B	B	A					N	4	1	shapes	B	2	False	23	(3.5336382176356338, 7.9361478307376245)	(4.9341004644377211, -7.4546976791482802)	(-2.8751040549694693, -3.1909449291508167)	(-0.36067266624722016, 5.0032306071148422)	1.0	slash	1.28564
10	N	A	A	B					A	4	1	shapes	A	2	True	23	(4.6005975467946616, -6.3799187228785295)	(-7.6792500499592675, 5.0118427163673029)	(-4.5364686404484695, -4.7639277966824629)	(6.833603481671652, 8.4876976808467468)	1.0	z	0.4394
11	N	A	N	B					N	4	2	shapes	N	2	True	23	(0.43183883260303624, 5.5707304134750952)	(7.9591645038138203, -6.9239264092514388)	(-3.5697319111557597, -3.9602869513591905)	(-5.8156161252719922, 3.4663684501754108)	1.0	z	0.793051
12	N	B	B	N					M	4	3	shapes	N	2	False	23	(0.18727426129061975, -4.5772703768141945)	(-5.1255007581471004, 2.0871882684438532)	(5.6055857809414658, 6.0916723385949574)	(-3.3240300917641212, -7.9889061155655758)	1.0	slash	0.916648
13	M	B	A	A	B	N	M	N	N	8	2	shapes	A	2	False	23	(0.60165605877523376, -8.2852270923171254)	(6.2739226293970773, -8.196924512716901)	(-1.5379534179808125, -1.8932359823274663)	(-6.788293366293936, 8.0041824105229615)	1.0	slash	0.762228
14	N	B	M	A					B	4	1	shapes	B	2	True	23	(-1.4631965794808792, 3.9385871205467371)	(-4.6108198466304886, -1.4357218931388287)	(1.0746007257156549, 8.1704116086465071)	(2.988485593615545, -2.752665083887508)	1.0	z	0.723778
15	N	B	M	A	N	A	B	M	M	8	2	shapes	M	2	True	23	(-0.7468816246112393, -1.8484909115118118)	(6.7661393802696814, 2.7981303794206269)	(5.7947172292588185, -6.1986240314095955)	(-7.4866963569353011, 1.0903391398166615)	1.0	slash	0.685507
16	M	A	A	N					B	4	0	shapes	M	2	False	23	(-6.3311859500841727, -3.3308823074791212)	(1.4754219751876541, -7.5114111262219483)	(3.2747298844632375, 4.7446065996923377)	(-1.4316307055310578, 2.6263966312670028)	1.0	slash	0.695225
17	N	A	B	A	N	M	B	M	M	8	5	shapes	M	2	True	23	(0.18002039763721989, 0.43248446824988918)	(6.7910285423521266, 6.1964273283517475)	(-4.2094041657936332, -5.8054216055528016)	(3.2414447960046271, -5.3474416885652403)	1.0	z	0.91091
18	M	B	M	N	B	N	A	A	A	8	3	shapes	N	2	False	23	(-4.9555551391194639, -5.7094950816375647)	(2.2465809625674407, -2.1891568065944558)	(7.5292785238433986, 6.3633931067711771)	(-0.95527618727300467, -6.5754925542608502)	1.0	slash	0.778475
19	N	B	M	M	N	B	A	A	M	8	6	shapes	A	2	False	23	(-8.549163751337689, -8.1193799597525214)	(0.34781538842544357, 6.2980068688929638)	(-0.29084902938317292, -2.5925850699992541)	(6.1595184018024174, -3.4833173841727341)	1.0	slash	1.36197
20	M	A	A	N					M	4	1	shapes	A	2	False	23	(-8.1303033823756614, -0.7091317392972396)	(-4.7258790831380635, 1.5246341023577248)	(3.9142580857037501, 3.3615813614240579)	(1.8934741522240905, -3.5086730930165952)	1.0	slash	1.28385
21	N	B	B	A					B	4	3	shapes	A	2	False	23	(-3.3191078509505116, 8.1345672708585468)	(5.9709917282029412, -1.428976217058751)	(4.3214274910310184, 7.4334059439475659)	(-4.7616936541596662, -4.25628254823605)	1.0	slash	0.941286
22	M	B	B	N	N	M	A	A	M	8	3	shapes	N	2	False	23	(2.0847689466466193, -0.53982002208665136)	(-3.46974711283515, -2.5739003353354581)	(8.1296102181702885, -3.7020145681434515)	(-6.80273064933996, 1.3926901843472947)	1.0	slash	0.698867
23	N	A	N	M	A	B	M	B	A	8	7	shapes	B	2	False	23	(-7.5334664933771815, -6.8924074236907078)	(6.3034837309945626, -3.2923533576432273)	(6.7468145563815973, 7.1139170748425435)	(-7.416971700578868, -2.3125719419344781)	1.0	z	1.07221
24	M	B	M	A	N	A	B	N	N	8	7	shapes	N	2	True	23	(3.2234391538103377, -5.8481574576618369)	(4.9296111432553786, 5.1094573213946788)	(7.15637361773428, -4.2619930543706506)	(-2.4488395738496243, 7.3031491505310697)	1.0	slash	0.513731
25	M	A	A	M	B	B	N	N	A	8	1	shapes	A	2	True	23	(6.129887239787557, -3.2154821811348997)	(-7.5296016920990017, -7.93258647825248)	(2.9608597141785431, -7.7678769562123371)	(0.10494576988540238, 7.0446953721082757)	1.0	z	1.11807
26	N	A	B	N					A	4	3	shapes	N	2	False	23	(1.8227695488920705, -1.8713052244163908)	(5.1954562698718068, 6.301865359255034)	(-5.1921409088211288, 6.0147984106547323)	(-3.5744338990473761, -0.57374087182466482)	1.0	slash	0.799775
27	M	B	N	M	A	N	B	A	N	8	2	shapes	N	2	True	23	(-2.1970586311757643, -3.5552774056847847)	(2.2329301664220775, 8.3889411506534906)	(-3.784322861765208, 4.0721911465983318)	(0.091375854264439837, 2.6902695644588572)	1.0	z	1.58934
28	M	B	N	B					M	4	0	shapes	M	2	True	23	(8.3628273339460399, 6.4542398376147112)	(-3.4536773337909175, -2.3758860334072658)	(0.077972163907899628, -4.9368592859292866)	(-1.4233961626514766, 8.1857469804473837)	1.0	z	0.689816
29	N	A	B	M					N	4	3	shapes	M	2	False	23	(-5.4311328247414874, 1.3463715098268203)	(5.021645474286565, -1.4379353046547463)	(7.5976825119702021, 6.5415062804076349)	(-0.51630267478619274, -6.3170592599779702)	1.0	slash	0.888584
30	N	A	A	N	M	M	B	B	M	8	5	shapes	M	2	True	23	(0.28890392253419606, 5.3721624552681444)	(-5.4140742464494505, 6.0560064657836623)	(0.33004179183730464, 1.1328554302483589)	(1.2276014777092481, -5.9239218519385686)	1.0	z	1.03415
31	N	B	M	A	M	A	B	N	B	8	6	shapes	B	2	True	23	(4.0378951614202911, 4.6907761956731377)	(0.21971867625503805, 2.6637293267437805)	(-7.0848059830481915, 5.4353104690484493)	(-0.75121256308164153, 7.6437734351737632)	1.0	z	0.965914
32	M	B	M	N	N	B	A	A	B	8	6	shapes	A	2	False	23	(-3.4707241176256014, -1.3366838469100033)	(2.84930141920678, -3.614522923651549)	(-7.688336066009553, 2.9086557248498295)	(-0.22300584047055416, -7.0225554241865105)	1.0	z	1.02354
1	M	A	B	B	M	A	N	N	M	8	3	shapes	B	3	False	23	(-3.4054202416522212, -5.6796400917890892)	(2.1142591584446748, -1.9817384082305738)	(-7.9854259633167812, -3.518632033785817)	(6.362112096275558, -5.1472969775546282)	1.0	slash	0.875259
2	N	B	M	N	M	B	A	A	B	8	1	shapes	B	3	True	23	(-0.27053061679452028, -2.5558623648519969)	(-1.157207438231576, -7.3435138153691861)	(5.1727541159811476, 4.229397047682296)	(-3.6218170728994874, 6.9568236969018393)	1.0	z	1.03865
